"No","User Name","Review Count","Review Time","Rating","Review Text"
"11.","Benni Tedja","598","2025-11-01","4","For the love of 5 star hotel please improve the front door, either by assigning a security guard to help open the door / changing the door to automatic door or just simply leave it open. It so inconvenient.. Also the air-conditioning is not cool enough during day time, night time is fine. Breakfast menu is great, the pillow is comfortable. Location is the best part of this hotel."
"12.","Kanaya","1","2025-12-18","5","My first stay at this hotel was amazing. The staff were so friendly and welcoming. The room was clean and cozy, and the attention to detail was just perfect. Will visit again next time when I’m vacationing with my partner."
"13.","Pejuang Rupiah","2","2025-12-25","1","Padahal saya bawa tamu nginep di Hotel Pullman..tapi mobil bis kami tidak boleh nginep di parkiran hotel dan harus keluar cari parkiran sendiri..padahal sekelas hotel bintang lima lho...masak pelayanannya kalah sama hotel2 kelas bintang tiga yg menyediakan parkiran buat bis yg mengninap"
"14.","Rena Toh","8","2025-11-01","5","Excellent service from the team - from the reception, buffet breakfast and lobby lounge. Special shoutout to Aldo who was super friendly and attentive. Recommended us new cocktails to try which tasted great! He also made an effort to explain how it is made etc etc. Overall, I had a wonderful stay here and would definitely come back."
"15.","tyas melati putri","1","2025-12-25","5","Nginep di Pullman Central Park oke sih. Lokasi juara karena langsung ke mall. Kamar bersih, nyaman, dan stafnya ramah. Enak buat staycation atau sekadar nginep pas ada urusan di Jakarta. Overall aman dan puas."
"16.","Javier Pang","3","2025-11-01","5","First, the positive: the breakfast was excellent. The variety of options was impressive, with a good selection of egg dishes, fruits, and even some local specialties. The staff in the dining area were attentive and ensured everything was well-stocked and clean. Starting the day with such a great meal was definitely a highlight of my stay. (That said, the cake and coffee could use some improvement.) However, I was disappointed with the cleanliness of my room, particularly in the bathroom. There were noticeable water stains on the showerhead, which made it feel poorly maintained. Additionally, the water stopper was not functioning, which was inconvenient. On a brighter note, the air conditioning was excellent—it kept the room sufficiently cool, which I really appreciated. Also, I loved the smell of the room. It seems like a sandalwood diffuser was used, and I found it to be both calming and pleasant."
"17.","Hendri Lim","4","2025-12-01","5","Very satisfied with the staff’s service and loved the location. The bed was very comfortable and cozy. However, the surrounding area had heavy traffic. Not sure about other rooms, but the rain shower wasn’t working properly in my room, water tended to pool on the shower floor, which made it a bit uncomfortable. And the room walls were not soundproof, I could clearly hear people talking and banging on the walls."
"18.","Hani N.","12","2025-12-01","5","Great beddings! Kamar nya luas and comfy. Cuma kamar mandi nya kekecilan compare sama ruang sekamar. Breakfast buffet nya gilaaaaaaaaaa enak banget! Nyari review semua bilang enak dan iyaaaa seenak itu lorh! Bakal kembali. Mall cuma berapa langkah, ada park yg nyaman. The best combination, and the famous Remboelan and Union is next door!"
"19.","Ryo Febryo","7","2025-11-01","1","A deeply disappointing stay — worst Pullman experience to date. I’m a long-time ALL member, and this was by far the most frustrating and poorly managed Pullman I’ve ever stayed in. 1. Room readiness failure: I informed the hotel in advance via email and WhatsApp that I’d be arriving around 3–4 PM, which is standard check-in time. They acknowledged this. Due to traffic, I arrived closer to 5 PM — yet my room wasn’t ready until nearly 6 PM. If this is how they handle regular check-ins, imagine requesting an early one at noon. 2. Ignored child-friendly request: I specifically asked for a mini tent and toys for my 2-year-old. Upon entering the room at 6 PM, nothing had been prepared. No explanation, no follow-up. 3. Chaotic check-in and check-out: There are three counters — two regular and one for ALL members — yet only one had a staff member present. The queue was long, and no effort was made to open the other counters. It felt like they couldn’t care less. 4. Neglected indoor playground: The kids’ play area was shockingly bad. I’ve never seen a more poorly maintained facility. It lacked even the most basic care — a real letdown for families. 5. Subpar breakfast: The breakfast was bland, low-quality, and absolutely not five-star standard. It felt like an afterthought. If I could give zero stars, I would. This hotel failed on every front — service, amenities, and hospitality. As someone who’s been loyal to the ALL program, I expected far better."
"20.","Raditya","139","2025-10-01","5","I had an absolutely wonderful stay at Pullman Central Park! From the moment I arrived, the staff was incredibly welcoming, professional, and attentive to every detail. The check-in process was smooth and efficient, and I immediately felt well taken care of. The room was spacious, modern, and impeccably clean, with a stylish design that combined comfort and luxury. The bed was incredibly comfortable, ensuring a great night’s sleep, and the view of the city skyline was breathtaking. One of the highlights of my stay was the breakfast buffet—there was such a wide variety of delicious options, both local and international, all freshly prepared and beautifully presented. The dining experience was excellent, with staff going the extra mile to make sure everything was perfect. The facilities are top-notch: the fitness center is well-equipped, the pool area is relaxing, and the hotel’s connection to Central Park Mall makes it very convenient for shopping, dining, and entertainment. Overall, Pullman Central Park exceeded my expectations in every way. Whether for business or leisure, I would highly recommend this hotel to anyone visiting Jakarta. I’m already looking forward to my next stay!"
"21.","Dian Yuthika Rizqi","5","2025-12-18","5","Dapet hotel ini pas business trip kemarin super nyaman, breakfastnya enak, staff nya juga helpfull. Checkin lancar no drama dibantu sama Mas Fadhlan, the best 👍🏻"
"22.","Dwi Estina","7","2025-11-01","5","Kamarnya luas dan lengkap. Menu sarapan bervariasi, rasa enak banget. Pelayanannya terbaik. Ketika masuk resto dipersilahkan hingga ke tempat duduk dan ditawarkan kopi/teh. Semoga pelayanan selalu terbaik. Terima kasih Kak Chaca sudah melayani dengan sepenuh hati."
"23.","Prashant Gupta","336","2025-11-01","5","Having stayed in other Pullman properties, my expectations were good but this still exceeded it. The breakfast was so good. Special mention to eggy who made special veg noodles for me. Service was amazing from the time we stepped in and upto the time we left. Special shout out to Diana who made our checkin experience awesome. Being a gold Accor member we got early checkin and a complementary breakfast. My only regret is not staying here longer."
"24.","Nda Kesya","1","2025-12-01","5","I really enjoyed my stay at Pullman Jakarta Central Park. All the staff were super responsive, helpful, and friendly. Special thanks to Andre at the reception he took great care of me during check-in. The room was great too, clean, comfortable, and I loved the park view. Overall, a really nice stay. I’d definitely come back!"
"25.","Donik Ardiyanto","4","2025-12-01","5","Saya sangat puas dengan pengalaman meeting di Pullman Hotel Jakarta. Fasilitas yang disediakan benar-benar lengkap dan mendukung suasana kerja yang produktif. Ruang meeting terasa nyaman, modern, dan dilengkapi dengan peralatan audiovisual yang canggih. Staf hotel juga sangat profesional dan sigap membantu setiap kebutuhan peserta, mulai dari penyiapan ruangan hingga layanan konsumsi."
"26.","Rahaf Almughathawi","5","2025-08-01","5","A wonderful stay with an unforgettable spa experience!🤩🤩 I stayed at Pullman Jakarta Central Park and honestly, everything was perfect the rooms were comfortable and the atmosphere was so relaxing. During my stay, I tried their City Escape 💆🏻‍♀️ , which included a deep muscle massage and a body scrub. The therapists 🤍Dina and Tia🤍 were amazing from start to finish. They welcomed us with a cold refreshing drink, explained the whole process in detail, let us choose the type of scrub, and even asked how strong we wanted the massage, medium or strong. The massage itself was something else, it felt like I completely disconnected from reality. Their hands were so professional and calming, it literally melted away all the pain and stress. At the end, they served us warm ginger tea that made us feel so cozy and relaxed. It’s definitely an experience I’ll never forget and will repeat for sure. If you plan to book a spa session, I highly recommend asking for Dina and Tia by name, you won’t regret it 👍🏻👍🏻🙏🏻"
"27.","Dedi Afriansyah","4","2025-11-01","5","Our first stay at this hotel was amazing! The staff prepared a lovely anniversary setup that made us feel so special. The room was clean and cozy, and the attention to detail was just perfect. We really appreciate the effort and can’t wait to come back again."
"28.","Melike Taşcı","5","2025-12-18","5","The hotel staff are really friendly and helpful and they pay great attention to the guests. The breakfast is also very good, and the hotel is clean. I am looking forward to stay there again."
"29.","Nugroho Saputro","655","2025-12-01","5","1. Lokasi di tengah ibukota Jakarta yg mana sangat² strategis, dekat dgn Stasiun Kereta Api Grogol, dekat dgn Rumah Sakit dan Pusat Perbelanjaan. 2. Isi customernya rata² foreigner!!! 3. Hospitality sangat memuaskan, pelayanan sangat-sangat oke!!! 4. Maintain for all service!!! All side look so clean and tidy!!! 5. Pool nya gede pale banget. 6. Sangat cocok untuk mengadakan married for couple yg mencari tempat resepsi, bahkan akad or ijab pun diuris pihak manajemen hotel lho."
"30.","tommy prayitno","21","2025-12-01","5","Hotel ini saya pilih karena lokasinya di sebelah central park tapi saya lihat ada beberapa penurunan dibanding terakhir saya menginap disini seperti closet yang dulunya pakai remote tapi sekarang tidak. Untuk pelayanan standar bintang 5. Tidak ada yang noticeable."
"31.","Raissa Ramadhani","7","2025-12-11","5","thank u Pullman fot nice hospitality it's been while come back here again cause i have event at Warhol. MET again with Mr. Devano and keep giving good impression to the hotel. keep it up"
"32.","Mohamad Azri Mohammad Rashad","4","2025-09-01","5","I had the pleasure of staying at Pullman Plaza Jakarta on 27 Jul 25 and was thoroughly impressed by the overall experience. From the moment I arrived, the service was warm and professional. The staff consistently displayed genuine friendliness and hospitality, creating a welcoming atmosphere throughout my stay. Their attentiveness and willingness to go the extra mile truly stood out. The location of the hotel is excellent – centrally situated and very convenient for both business and leisure, with easy access to major attractions, shopping areas, and dining options. Breakfast was another highlight of the stay. The variety offered was remarkable, with a wide selection of both international and local dishes, all well-prepared and presented. It was clear that great attention was given to quality and detail, making it an enjoyable start to each day. Overall, Pullman Plaza Jakarta exceeded my expectations in terms of service, location, and amenities. I would highly recommend this property to anyone seeking comfort, convenience, and outstanding hospitality in Jakarta. I look forward to returning on my next trip."
"33.","Ghea Laurentcya","3","2025-09-01","4","Stay 3mlm disini, pertama dtg checkin jm 3(mmg dr hotel bisa checkin jm sgitu) kamarny blm ready.. dan baru bisa masuk jam 4.10.. wow menunggu 1jam lbh utk checkin, smp 3x nanyain ke reception, soalny anak udh sore blm tidur..pdhal berharap smp hotel bisa tdur stelah sharian jalan2 di jakarta,capek. Dan mas2 receptionis saat itu jutek, tny malah diketusin, ditunggu aja bu ya, not even say sorry klo kmrny gak ready2.. baru kali ini loh nunggu checkin smp 1jam+ di hotel bintang 5, dont know why. Stelah dpt kamar, trnyta di toilet bau rokok, stelah dicek teknisi, katany di lt atas itu smoking room, mugkn tembus bau nya.. okelah disemprot pewangi udah ilang, eh tengah malem bau lagi, smp masuk ke bedroom, parah bgt bau nya.. pagi2 lsg mnt pindah kamar, untungny mreka handle dgn baik req utk pindah kamar, wlpn ya jam 3sore lg baru bisa pindah krn nungguin tamu lain checkout, its oke lah yg penting sy dpt kamar yg ga bau rokok. Staff jg WA say sorry utk room yg bau tsb, ramah bener utk staff yg ini, smp dikirimi amenities jg sbg permintaan maaf. Tp menurut sy pribadi, hotel ini overprice(3jt/night), gak sebaik hotel2 bintang 5 di jakpus dan di jawa lainya, mugkn terkenal krn lokasi dket mall2 gede aja? Sarapan sy kurang cocok, menu krg variatif, bangunan kamar jg gak kedap, kamar sbelah ngobrol/ketawa aja kedengeran, tiap kamar di atas pake toiletny, kedengeran suara air di toilet kamar sy (lg enak2 tdur kebangun dger suara air ngalir bokk, kaget), tidak smua staff ramah, kurang merasa disambut si klo disini (beda dgn hotel2 bintang 5 lainya yg sy pernah stay). Plus nya disini bersih, kamar luas,AC super duper dingin, dekat mall2 besar, thats it."
"34.","Nila Firdausi Nuzula","67","2025-12-18","5","Fasilitas ruang konferens besar, AC nya dingin banget btw hehehe. Toilet bersih, musholla besar. Taman nya bagus, kolam ikan bersih & menenangkan"
"35.","Frank Grima","19","2025-10-01","5","I stayed here for three nights while attending a business conference held at the hotel, which was incredibly convenient. The hotel itself was excellent—I had a suite that was spacious, spotless, and offered a lovely view of the central area. Breakfast featured a generous buffet with plenty of options. Overall, a fantastic stay, and I look forward to returning."
"36.","Fadil Toys Collection","57","2025-12-18","5","Tempat yg nyaman untuk berbagai kegiatan, kali ini saya kunjungi pullman central park dalam rangka Wedding. Tempanya nyaman, toilet bersih. Front office nya baik, ramah dan siap membantu terutama yg bernama Alicia."
"37.","Bayu Bahtiyar","1","2025-11-01","5","Hotelnya enak deket sama mall, dari check in sampai check out mendapat pelayanan yang baik. Terima kasih untuk pullman cp dan special untuk Devano untuk assist me with great hospitality. Pokoknya bintang 5 💯"
"38.","Aprillia Tyas","4","2025-12-11","5","Had a lovely stay at pullman. Thanks for having me 🙏 shoutout to liani and michi who have been very helpful answering to my messages. Alice and mhairi who have been very nice to me since the beginning and thanks for the lovely amenities 😇"
"39.","Nugraha Alpin","3","2025-12-25","5","Good services, all the staff is very helpful and cheerfull, all the facilities and the room is amazing, and also the hotel is connected to the one of the big mall in jakarta, very easy for me to go shopping, im really want comeback here once i arrived again at jakarta😍"
"40.","Mulia Rahmansyah","4","2025-12-01","5","Hotel yang all in one, pelayanan yang memuaskan, makan pagi yang super duper enak kaya rasa dari makanan pembuka dan penutup semua tidak ada yang gagal... pasti akan datang lagi untuk menikmati pengalaman ini..."
"41.","bayu nugie","1","2025-12-27","5","Hotel strategis banget, tinggal turun langsung ke mall. Executive Lounge-nya nyaman, makanannya enak. Amanda di lounge pelayanannya top dan ramah banget."
"42.","Jerry Wong","4","2025-12-18","5","Dekat banget dengan shopping mall, pelayanan bagus sekali dan staff2nya sangat ramah.. benar2 tempat menginap yang sangat bagus dan cocok untuk yang mau holiday atau staycation"
"43.","Nabila Putri Salsabila","80","2025-08-01","4","We stayed at Pullman for our honeymoon and got a suite, which was spacious and had a luxurious design. The room was comfortable, though some design choices felt a bit impractical, like the unusually high bed. The room also felt colder than expected. The overall hotel interior didn’t quite match our expectations of a 5-star hotel. The contemporary/pop-art exhibition throughout the hotel made it feel more like a 3 or 4-star space. It was colorful, but lacking the sense of luxury we expected for the price. The pool area was just okay, and the view wasn’t great. Breakfast had a good variety of sweet and savory options, though we had a minor incident involving a foreign object in the food and the chef apologized promptly. We also received a cake, but it wasn’t clear if it was a honeymoon gift or a follow-up to the breakfast issue. Check-in also took longer than expected. Overall, the stay fell short of what we hoped for."
"44.","Muhamad Nurdin","2","2025-11-01","5","Bagus hotelnya, makanannya enak enak suasana juga bagus untuk ketemu rekan bisnis, terima kasih juga ke mas Devano sangat baik kepada saya dan rekan saya untuk menjelaskan tentang hotel, suatu saat akan kembali kesini"
"45.","Sania Amgelina","9","2025-12-11","5","Lokasi strategis, venue nya memadai, staff sangat helpful dan cepat tanggap terutama Bu Anggita yang fast respon dan Bu Vita dan team lainnya yang helpful di hari h walau kebutuhan mendadak bisa di atasi. Makanan nya juga enak enak 👍🏻👍🏻"
"46.","Johan Suparto","8","2025-10-01","5","I had a really good stay at Pullman Central Park. The welcome drinks were a nice touch with a great selection to choose from. Breakfast was excellent — lots of options, fresh and tasty. The service throughout my stay was consistently warm, helpful, and professional. Overall, it was a very pleasant experience and I’d definitely come back again."
"47.","silvia kusnadi","4","2025-12-25","1","Hotel dan staff hotel sangat baik. Tapi satpamnya ga ramah, sangat ketus cara jawabnya. Updated Dec 19, 2025 Ternyata bukan hanya satpam yang tidak di training dengan baik, staff di resto nya pun demikian. Saya booking lgsg ditempat dari 1 bulan lalu untuk dinner 14pax dan pilih posisi meja, staff menyanggupi dan blg akan disiapkan saat nnti datang. Saat hari h, ternyata mejanya tidak disiapkan, meja yang sudah saya pilih waktu itu malah ditempati orang lain. Staff hanya mengarahakan ke meja yg kosong, dan menawarkan bangku tambah, karena posisinya kursi kurang 1. Tidak ada permintaan maaf sama sekali, mereka hanya menjelaskan bahwa saya telat booking dan bookingan saya di handle oleh staff yang tidak berwenang (waiters), dengan berat hati saya dan rombongan menerima alasan yang di buat-buat tersebut. Sangat kecewa dengan pelayanan Hotel bintang 5(?) ini padahal cukup sering ngadain event disini."
"48.","Parmanto Anto","1","2025-12-04","5","Hotel lumayan bagus, view hotelnya juga keren, pelayanan bagus dan ramah, saya di bantu saat check-in yang cepat sama indah, next time bakal nginep di sini lg, terimakasih hotel pullman"
"49.","Erik Eka Putra","249","2025-09-01","5","Pullman Central Park adalah hotel mewah dengan lokasi strategis di sebelah Central Park Mall, sangat cocok untuk liburan maupun perjalanan bisnis. Kamarnya modern, luas, dan nyaman dengan fasilitas lengkap. Sarapan sangat variatif dengan kualitas rasa yang luar biasa. Pelayanan staf ramah, profesional, dan selalu siap membantu. Kolam renang dan gym juga terawat dengan baik. Nilai tambahnya adalah akses langsung ke mall, sehingga mudah untuk berbelanja atau mencari makanan. Sangat direkomendasikan untuk pengalaman menginap premium di Jakarta Barat."
"50.","soraya pamella","4","2025-12-11","5","Saya meningap disini mendapatkan Pengalaman menginap yang menyenangkansan sangat nyaman, fasilitas yang begitu lengkap dan staf sangat helpful"
"51.","Stephen Hadiwibowo","2","2025-10-01","4","I had a wonderful stay at Pullman Hotel Central Park. The location is excellent, right in the heart of Jakarta, making it very convenient to access shopping, dining, and entertainment. The service was outstanding—staff were friendly, attentive, and always ready to help with a smile. The room was spacious, modern, and very comfortable. The bed and pillows were especially impressive, providing one of the best sleeps I’ve had in a hotel. Overall, I highly recommend Pullman Hotel Central Park for both business and leisure travelers. It offers comfort, great service, and a prime location."
"52.","Ellen Margaretha","3","2025-11-01","5","Dengan pak Haris dan team saat check in masuk, pelayanan cepat dan sangat ramah. Semakin bagus di area kolam renang dan gym. Kamarnya di setting sangat bagus, bersih dan terima kasih untuk team yang sudah mendekor kamar 1110. Ulang tahun kali ini di tahun 2025 sangat berbeda dengan warna dari pullman central park. Maju terus dengan banyak customer ."
"53.","rati oktaviani","4","2025-10-01","5","Had a wonderful stay at Pullman central park, The service was excellent from start to finish. Endang at the front desk was super friendly and helpful during check-in, and gave great local tips. The room was clean and comfortable, Breakfast was also great . Great location, great staff, and overall a fantastic experience. Highly recommended!"
"54.","Ersya Elvana","6","2025-10-01","5","Saya menginap di Hotel Pullman Jakarta Central Park dan pengalaman saya sangat menyenangkan. Kamar luas, bersih, dan nyaman, fasilitas lengkap termasuk kolam renang dan gym. Staf ramah dan profesional, lokasi strategis dekat Central Park Mall jadi gampang akses belanja dan hiburan. Cocok untuk staycation maupun perjalanan bisnis."
"55.","Gilang Purnama","10","2025-09-01","5","Saya sangat puas menginap di hotel ini! Lokasinya benar-benar strategis, hanya beberapa langkah dari mall, jadi sangat memudahkan kalau ingin cari makan atau sekadar jalan-jalan tanpa harus pergi jauh. Banyak pilihan kuliner di sekitar, mulai dari makanan cepat saji sampai restoran yang lebih fancy. Selain itu, hotelnya sendiri juga nyaman dan bersih. Fasilitasnya lengkap, pelayanannya ramah, dan suasananya tenang meskipun dekat dengan pusat keramaian. Cocok banget untuk staycation atau perjalanan bisnis. Pokoknya recommended banget, dan saya pasti akan kembali menginap di sini kalau ke daerah ini lagi!"
"56.","Gab Qurizen","15","2025-09-01","5","This was my very first time staying at Pullman Central Park Jakarta, based on a recommendation—and I must say, I was pleasantly surprised! The hotel is in a fantastic location, right next to a mall, which made everything super convenient. From check-in to check-out, the service was consistently excellent. The breakfast was delicious with a great variety, and I’d like to give a special shoutout to Sam and Diana, who came down to say hello during breakfast—it was such a warm and personal touch. I also loved the welcome gift—so cute and incredibly thoughtful. It really made me feel appreciated as a guest. Overall, I had a great experience and will definitely consider staying at Pullman again on my next visit to Jakarta."
"57.","tita cahya","5","2025-12-01","1","Saya mau datang seminar di pullman, diarahkan masuk mall, padahal sebelumnya bisa aja masuk lewat lobby, sorry apa perbedaannya, knp tidak boleh masuk lewat mall, tolong ya satpam depan tidak sopan ya terhadap tamu, membeda2kan sekali, saya kesana tgl 23 sekitar pukul 11,tolong di cek satpam yang jaga di pintu lobby, terimakasih"
"58.","maria nathania","6","2025-11-01","5","I had a wonderful wedding experiences in Pullman Central Park. The sales team (bu Dini) was very helpful, fast respond, and quite solutive as well. Thankyou for the perfect food and services! Would love to come back for a short holiday"
"59.","Indar Yanto","1","2025-12-01","5","Hotelnya bagus suasana nyaman untuk keluarga staff juga ramah terima kasih Pullman Central Park pasti balik lagi di kesempatan lain.. Terima kasih mas Refki dan Mas Devano untuk bantuan dan keramahannya"
"60.","Novy Suryaningsih","14","2025-11-01","5","Selama 4 malam kami diPullman dari Pelayanan dan keramahan Security serta semua staff dan karyawan hotel luar biasa fast response 🥰🙏. Saat breakfast juga enak enak semua 🙏. Terimakasih utk kakak Anggi direstaurant atas keramahan dan proses take away makanan buat anak saya 🥰🙏"
"61.","shella augustine","16","2025-09-01","5","Tempatnya luar biasa, ballroom besar dengan fasilitas lengkap. Timnya sangat ramah dan profesional. Terutama Bu Dinny sebagai sales hotel yang selalu fast response dan membantu setiap detail persiapan wedding."
"62.","Denis Sopandi","9","2025-08-01","2","Saya ingin menyampaikan kekecewaan atas pengalaman menginap terakhir saya yang, jujur saja, menjadi salah satu yang terburuk selama saya memilih jaringan Pullman. Desain kamar terasa tidak nyaman dan tidak sebanding dengan standar bintang lima. Kasur tampak sudah usang, bagian tengahnya cekung sementara sisi kaki justru lebih tinggi dibandingkan area kepala membuat tidur menjadi tidak ergonomis. Kamar mandi pun dirancang dengan cara yang sangat membingungkan dan terkesan kurang higienis. Tidak ada sekat antara wastafel dan area tempat tidur, serta shower hanya dibatasi oleh kaca buram yang justru bening pada bagian bawah. Hal ini sangat menyulitkan, terutama bagi kami yang membawa anak kecil. Selain itu, lubang AC di kamar mengingatkan saya pada blower di pabrik teksti, jauh dari kesan premium. Ketika breakfast, saya mendengar kata kata kasar anjing diantara sesama chef hanya karena ada alat pemanas makanan yang gosong. Saya harap masukan ini bisa menjadi bahan evaluasi, demi peningkatan kualitas layanan dan fasilitas Pullman Jakarta Central Park di masa depan."
"63.","hany ani","2","2025-12-01","5","Hotelnya bagus deket kemana mana. Kemarin ada event disini semua cepet staffnya terutama mas Devano makasih banyak udah dibantu banget sat set lagi topp"
"64.","Melisa Huppmann","2","2025-09-01","5","Best ever stay!!! Everything was perfect. All the staffs were super friendly and really helpful. The room was huge and super clean. Breakfast was amazing, alot of options and very tasty. I have nothing to complain about. Please keep it up. Will definitely come back again😍"
"65.","wan suhanawati","2","2025-08-01","5","1) Hotel staff very warm welcome. Very helpful. Always smile and polite 2) The morning breakfast menu- so wonderful. Taste original Indonesia. Plenty of delicious food and pastries. 3) But l love ❤️ the butter cookies…. It so so delicious ❤️❤️❤️❤️❤️"
"66.","Dodo Sugendro","10","2025-10-01","5","Pengalaman menginap saya di Pullman Central Park sangat memuaskan. Sejak awal proses check-in, saya mendapat bantuan dari resepsionis Mbak Wulan yang sangat ramah, profesional, dan penuh perhatian. Beliau menjelaskan semua fasilitas hotel dengan detail dan membuat proses check-in berjalan cepat serta nyaman."
"67.","Abrao Gabriel D S Oliveira","2","2025-09-01","5","Saya sudah beberapa kali menginap disini dan sangat senang untuk kembali lagi. Kali ini saya berterima kasih khususnya kepada Ibu Sienna yang sudah membantu saya ketika proses check in sehingga saya bisa segera masuk kamar setelah melewati penerbangan panjang dari Timor Leste. Thanks Ibu Sienna will come again later."
