"No","User Name","Review Count","Review Time","Rating","Review Text"
"11.","FRISKA AULIA OKTAVIANI","1","2026-01-02","5","Kualitas linen hotel ini benar-benar luar biasa. Bahannya terasa sangat halus dan lembut di kulit, bukan bahan kasar. Tidur nyenyak semalaman karena sprei dan selimutnya sejuk dan nyaman.Saya suka linen putih bersih yang digunakan, terasa mewah dan higienis. Jumlah benangnya pasti tinggi karena terasa sangat lembut, membuat pengalaman menginap jadi lebih berkelas. terimakasih team housekeeping dan ka Keysa atas pelayanan yang terbaik dan ramah."
"12.","Hendy Eka Ardiansyah","25","2025-12-26","3","Secara umum tidak ada masalah dengan pengalaman menginap di sini, fasilitas kamar all good, hanya saja kecewa ketika check in request best view tapi malah dikasih view sungai kaya gini. Hotel ini selalu branding dengan “view monas” minimal kalo ga dapet karena kamar penuh itu FO nya konfirmasi jangan cuma senyum doang. Kalo pun harus nunggu juga ga masalah kalo kamarnya belom siap. Proses check in juga lama banget karena staf yang stand by di FO cuma satu orang, sehingga antri karena orang depan saya ga kelar-kelar urusannya."
"13.","Reyhan Mutia","4","2025-11-09","5","I recently stayed at Vertu Hotel Harmoni Jakarta and had an amazing experience! The hotel's location is perfect, just a short walk from the National Monument. The room was spacious and clean, with a comfortable bed and great views of the city. The staff were incredibly friendly and helpful, always willing to assist with any requests. The breakfast buffet was delicious, with a wide variety of options to suit all tastes. One of the highlights of my stay was the hotel's pool, which had stunning views of the sunset. The gym was also well-equipped and had a great view of the city. Overall, I highly recommend Vertu Hotel Harmoni Jakarta for anyone looking for a comfortable and convenient stay in Jakarta. The hotel's unique design and excellent service make it a great choice for both business and leisure travelers."
"14.","Rendy Septiano","17","2026-01-02","5","Service dari restonya bener-bener Overrated, Menu yang variatif, taste nya beneran enak, dapet gift menu khusus, special dish langsung dari Chef nya ❤️ *Chef Luthfi & mas Nelson* 🙏 Anak saya suka. Terima kasih Vertu Harmoni, pengalaman menginap yang sangat menyenangkan. Roomnya juga bersih banget dengan peralatan lengkap. Bakal kembali kesini lagi kalo ke Jakarta."
"15.","Ripal Pratama","1","2026-01-02","5","penginapannya asih banget! Kamarnya comfy dan bersih, fasilitas lengkap, breakfastnya bikin kenyang seharian 😋. Plus staffnya ramah-ramah, jadi pengen balik lagi deh! Rekomendasi banget buat staycation dan makasi mas ramdani atas pelayanan nya👍😊"
"16.","Mulan Nabila","2","2025-12-26","5","Hotel Vertu Harmoni Jakarta memberikan pengalaman menginap yang menyenangkan. Kamar dan kamar mandi selalu bersih, wangi, nyamann bangett. Area hotel juga terawat dan sangatt diperhatikan. Salut untuk Kak Dina dan tim housekeeping yang selalu menjaga kebersihan dengan baik🫰🏻"
"17.","Rina Berutu","1","2025-12-09","5","Pengalaman menginap di Vertu Hotel benar-benar memuaskan. Dari awal check-in sudah disambut dengan welcome drink dan berbagai compliment, bahkan saya mendapat free upgrade kamar karena ada kebutuhan untuk foto wedding. Pelayanannya top, staff sangat ramah dan fast response setiap diminta bantuan. Kamar saya juga sangat bersih , layout ruangannya bagus, perlengkapan amenities sangat lengkap sampai tersedia body lotion dan shaving cream. Room service datang dengan cepat, terimakasih teem housekeeping dan kak enia... makanan juga lumayan lengkap dan enak. View dari kamar oke, lokasinya strategis karena menyatu dengan Harmoni Exchange jadi gampang kalau mau jalan-jalan.🥳"
"18.","sindy mhrni010","1","2025-12-09","5","Menginap di Hotel Vertu Harmoni Jakarta adalah pengalaman yang sangat menyenangkan. Begitu masuk kamar, saya langsung merasa nyaman karena kebersihannya benar-benar luar biasa. Kamar terlihat rapi, wangi, dan semua fasilitas berfungsi dengan baik. Seprai, handuk, dan perabotannya bersih seperti baru. Kamar mandinya juga sangat terawat, dengan perlengkapan lengkap dan tidak ada noda sama sekali. Staf housekeeping sangat sopan dan cekatan, selalu memastikan kenyamanan tamu setiap hari. Selain kebersihan, suasana hotel ini juga tenang dan elegan cocok untuk beristirahat maupun bekerja. Lokasinya strategis, mudah dijangkau dari berbagai arah dan dekat dengan tempat makan serta pusat kota. Saya sangat menghargai perhatian pihak hotel terhadap detail kecil yang membuat pengalaman menginap jadi istimewa. Terimakasih mba Viona atas pelayanan ramah dan bantuan yang sangat berkesan. Hotel ini benar-benar layak direkomendasikan!"
"19.","Anissa Ramadani12","1","2025-12-09","5","Saya baru saja menginap di Hotel Vertu Harmoni Jakarta dan sangat terkesan dengan kualitas pelayanan serta suasananya. Dari awal masuk, hotel ini memberikan kesan elegan dan nyaman. Kebersihan kamar patut diacungi jempol — semuanya tampak bersih, rapi, dan wangi. Tempat tidur sangat nyaman dengan seprai bersih, kamar mandi pun tertata dengan baik tanpa noda sedikit pun. Setiap hari staf housekeeping dengan sigap memastikan kamar selalu dalam kondisi terbaik. Saya juga menyukai suasana hotel yang tenang dan modern, cocok untuk istirahat setelah aktivitas padat di Jakarta. Fasilitasnya lengkap dan sangat memudahkan tamu. Yang paling berkesan adalah keramahan seluruh staf yang selalu membantu dengan tulus. Terimakasih Viona atas perhatian dan pelayanan yang luar biasa ramah. Pengalaman menginap di Vertu Harmoni benar-benar menyenangkan dan membuat saya ingin kembali lagi. 🌿 Hotel ini sangat saya rekomendasikan untuk siapa pun yang mengutamakan kebersihan dan kenyamanan."
"20.","jihan khairunnisa","2","2025-12-09","5","Saya baru saja menginap di Hotel Vertu Harmoni Jakarta dan pengalamannya sangat memuaskan. Dari awal check-in sampai check-out, semuanya berjalan lancar. Yang paling menonjol bagi saya adalah kebersihan kamarnya sangat terjaga dan wangi. Lantai, tempat tidur, hingga kamar mandi semuanya bersih tanpa cela. Setiap hari kamar selalu dirapikan dengan rapi oleh tim housekeeping yang profesional. Interiornya juga elegan dan terasa nyaman untuk beristirahat setelah aktivitas padat di Jakarta. Selain itu, suasana hotelnya tenang, membuat tidur jadi lebih nyenyak. Stafnya ramah dan cepat tanggap dalam membantu setiap kebutuhan tamu. Lokasinya pun strategis, dekat dengan area perkantoran dan pusat perbelanjaan. Saya benar-benar puas dengan pelayanan dan standar kebersihan yang tinggi di hotel ini. Terimakasih Viona atas keramahan dan pelayanannya yang luar biasa! Sangat direkomendasikan untuk liburan maupun perjalanan bisnis. 🌸"
"21.","Ririn Achay","1","2026-01-02","5","Senang sekali menginap di Vertu kamarnya nya bersih , makanannya juga enak bgtt sama dpt harg spesial waktu check in sm mba mele , pelayanannya juga ramah2 sekali dari checkin sampai checkout, makasihh vertuuu kami senang sekali 😍"
"22.","Saluran RaraFlowivy 1","1","2026-01-04","5","Aku suka banget sama detail kecil dari housekeeping, kayak mereka selalu letakkan amenities yang aku butuhkan di tempat yang pas 💖. Pelayanan yang personal dan bikin aku merasa seperti di rumah sendiri! Terimakasih housekeeping dan Mba Ayu"
"23.","Yulinda Wahyuningtias","12","2025-12-26","5","Pelayanannya sangat amat bagus ramah, kamarnya bagus bersih, makanannya juga enak, terima kasih atas pelayanannya buat Mba Aurora dan Ka Gege udah bantu checkin dan check out"
"24.","Moh. Fais","1","2026-01-02","5","Housekeeping di hotel ini luar biasa. Mereka bekerja dengan cepat namun tetap teliti. Kamar selalu dalam kondisi terbaik, membuat saya betah selama menginap. Pelayanan seperti ini membuat saya ingin kembali lagi."
"25.","Kusnadi Semprul","2","2026-01-02","5","Perayaan tahun baru yg paling meriah ya di hotel ini, ditambah makannya enak2 membuat sempurna acaranya Bangun pagi lgsg nyobain breakfstnya, makannnya luar biasa enaknya Pelayanannya ramah dan chef-nya mau turun keliling resto utk melihat kinerja bawahannya"
"26.","Muhammad Firdaus","2","2026-01-02","1","Securitynya sangat buruk, kami kecewa, kami tidak dibantu ketika kesusahan bagasi, anak saya sampai kesusahan angkat koper dan tas besar naik ke mobil, security hanya melihat saja. Wastafel dalam kamar juga buruk, mampet."
"27.","Raffi Setyawan3360","1","2025-12-09","5","Menginap di Hotel Vertu Harmoni Jakarta benar-benar memberikan pengalaman yang menyenangkan. Hal pertama yang paling saya perhatikan adalah kebersihan kamar yang sangat terjaga. Kamar terasa wangi, rapi, dan setiap perlengkapan tertata dengan baik. Seprai dan handuk selalu diganti dengan yang bersih, membuat saya merasa sangat nyaman. Kamar mandinya juga bersih dan modern, air panas berfungsi dengan baik, dan tidak ada bau lembap sama sekali. Staf hotelnya ramah dan sigap membantu setiap permintaan tamu. Suasana hotel tenang dan elegan, cocok untuk beristirahat atau bekerja dengan tenang. Lokasinya pun strategis, dekat dengan pusat kota dan akses transportasi yang mudah. Saya sangat menghargai perhatian detail dari pihak hotel terhadap kebersihan dan kenyamanan tamu. Terimakasih Kak Viona atas pelayanan terbaik dan senyumnya yang selalu ramah membuat pengalaman menginap di Vertu Harmoni semakin berkesan! 🌿✨"
"28.","Ghalib gibran Kusumah","2","2025-12-09","5","Untuk meeting disini overall memuaskan, soundmen cekatan by Dodik, wifi kenceng, pelayanan baik dan ramah dari mba cing ching. Hotelnya bagus. Kamarnya bersih rapih dan luas. View-nya juga oke banget. Kualitas tempat tidurnya SGT baik dan nyaman sekali. Sangat recommended menginap disini👍😜"
"29.","Raysha Indah","2","2025-12-09","5","kamar sangat bersih dan nyaman, tempat tidurnya empuk dan membuat tidur nyenyak. Fasilitas di kamar berfungsi dengan baik dan lengkap. Suasananya sangat tenang dan membuat kami bisa beristirahat dengan sempurna. terimakasih team housekeeping dan ka Keysa atas pelayanan yang terbaik. Saya sangat menikmati fasilitas kolam renang dan gym yang lengkap. Tempatnya sangat bersih dan terawat. Cocok untuk relaksasi setelah seharian beraktivitas.Desain lobi hotel sangat megah dan berkesan. Suasananya sangat nyaman dan elegan, apalagi dengan pencahayaan yang bagus di malam hari. terimakasih team housekeeping dan ka Keysa atas pelayanan yang terbaik dan ramah. terimakasih team housekeeping dan ka Keysa atas pelayanan yang terbaik, ramah, dan selalu sigap ketika saya minta bantuan."
"30.","Lita Ainun Putri","1","2025-12-09","5","Kamar luas, bersih, dan nyaman. Saya merasa seperti di rumah sendiri. Hotelnya indah dan sangat terawat. Lokasinya juga strategis sehingga mudah untuk jalan-jalan. Bersih sekali dan stafnya ramah. Saya sangat menikmati masa inap saya di sini. Area kolam renang juga bersih dan tenang. Sangat cocok untuk bersantai. Kamar yang saya tempati bersih dan terawat dengan baik. Semua fasilitas berfungsi dengan baik. terimakasih team housekeeping dan KA Keysa atas pelayanan yang terbaik dan sigap."
"31.","Gita Fitri","2","2025-12-26","5","Wah, pelayanan housekeeping-nya top! Kamar saya selalu rapi dan bersih setiap hari. Terima kasih buat tim housekeeping Mba Ayu dan Mas Gauri yang super ramah dan responsif!"
"32.","Mulyani Septi Wulan Sari","1","2025-12-09","5","Saya sangat senang bisa menginap di Hotel Vertu Harmoni Jakarta. Dari awal datang, saya langsung merasakan suasana hotel yang bersih, nyaman, dan berkelas. Kebersihan kamar benar-benar terjaga dengan sangat baik , tempat tidur rapi, seprai wangi, kamar mandi bersih berkilau, dan semua perabotan tertata rapi. Staf housekeeping juga luar biasa ramah dan teliti, selalu memastikan kamar tetap dalam kondisi terbaik setiap hari. Saya merasa sangat nyaman dan tenang selama menginap di sini. Fasilitas hotelnya lengkap, suasananya modern namun tetap hangat, dan lokasinya strategis di pusat kota Jakarta, dekat dengan berbagai tempat penting. Pelayanan yang diberikan juga sangat profesional dan membuat tamu merasa dihargai. Terimakasih Kak Viona atas keramahan dan bantuannya selama saya menginap. Pengalaman saya di Vertu Harmoni benar-benar luar biasa hotel yang bersih, nyaman, dan sangat direkomendasikan!"
"33.","Effex Production","1","2025-11-09","5","Pleasant experience from a while ago. My team and I had a super hectic schedule for our project, but we’ve never felt this relaxed whenever we came back to the hotel. Great food, great drinks, and amazing service, especially from one of the staff, Delima (I think that’s her name). She was really nice and professional. We might come back here again, this time just for a holiday."
"34.","Yulian Bagus","13","2025-12-26","5","menginap utk liburan Natal bersama keluarga. Lokasi strategis, kamar nyaman n modern, makanan enak. Kami suka sekali. Terima kasih juga Mbak Aurora yg ramah pelayanannya."
"35.","Vania CT","2","2025-12-12","5","Menginap di Hotel Vertu Harmoni adalah pengalaman yang benar-benar mewah dan berkesan! Dari check-in yang smooth hingga pelayanan yang sangat ramah dan profesional, semuanya 'lebih dari OK'. Kamarnya luas, desainnya elegan, dan fasilitasnya lengkap — spa, gym, kolam renang, semuanya bikin aku merasa seperti di surga. Pusat lokasinya juga strategis, dekat dengan tempat-tempat menarik di Jakarta. Makanannya? Delisious! Sarapan buffetnya variatif dan fresh. Pelayanan staff-nya super responsive, selalu siap membantu dengan senyum. Housekeeping nya? jangan ditanya! sangat ramah apalagi mba yang bernama ayu💫"
"36.","aelia gendis","1","2025-12-09","5","Nginep di Vertu Harmoni Jakarta benar-benar bikin nyaman. Dari awal masuk kamar sudah kerasa kalau kebersihannya dijaga banget, rapi, wangi, dan semuanya tertata rapi tanpa ada yang missed. Setiap hari balik ke kamar selalu dalam keadaan fresh lagi. Terima kasih buat Kak Dina dan tim housekeeping yang kerjanya bener-bener detail dan ramah banget. Mereka cepat tanggap kalau butuh sesuatu dan selalu sopan setiap kali ketemu di lorong. Servicenya bikin pengalaman stay jadi makin enak. Recommended buat yang cari hotel bersih dan nyaman!"
"37.","syahfine syahquilla","1","2025-12-09","5","Kamar sangat bersih dan terawat dengan baik. Handuk dan sprei terlihat baru dan tidak ada bau aneh. Hotel ini sangat memperhatikan kebersihan. Bahkan dari lobi sampai kamar, semuanya steril dan bebas dari debu atau kotoran. Meskipun hotel ini memiliki kolam renang, airnya sangat jernih dan area di sekitarnya selalu bersih. Fasilitas umum lainnya juga terjaga kebersihannya. terimakasi team housekeeping dan ka keysa ata pelayan yang terbaik."
"38.","Andre Putra","3","2026-01-02","5","Kamar suite yang estetik. Makanan yang enak saat sarapan dan snack time sore di executive lounge. Pelayanan yang sangat baik dari setiap staf, terutama dari Ibu Nuko."
"39.","Fadly","10","2025-12-09","5","I had a really pleasant stay at Hotel Vertu. The room was clean, comfortable, and everything worked perfectly. The staff were friendly and helpful, and I really appreciated the warm service throughout my stay. Special thanks to Ching2, the GRO of the hotel, who was super kind and attentive. Overall, I’m happy with my experience and would definitely stay here again😉"
"40.","Divalen Riscarmentia","2","2025-12-09","5","Baru pertama kali nginep di Vertu Harmoni dan jujur agak kaget karena standar kebersihannya rapi banget, tapi tetap berasa homey. Kamar tiap hari dibikin kinclong tanpa ngilangin ‘jejak’ pribadi yang lagi aku pakai, jadi kerasa ada sentuhan manusia, bukan yang serba template. Salut banget sama Kak Dina dan tim housekeeping; mereka kayak punya radar aja, selalu muncul di timing yang pas, bantuin tanpa banyak basa-basi tapi tetap ramah. Bahkan detail kecil kayak cara mereka lipat selimut atau nyusun perlengkapan mandi tuh keliatan dikerjain dengan niat. Rasanya nyaman bukan cuma karena kamarnya bersih, tapi karena kerjanya tulus. Makasih ya, kalian bikin pengalaman nginepku jadi jauh lebih menyenangkan"
"41.","Kara Ara","1","2025-12-09","5","Saya sangat menikmati fasilitas kolam renang dan gym yang lengkap. Tempatnya sangat bersih dan terawat. Cocok untuk relaksasi setelah seharian beraktivitas.Desain lobi hotel sangat megah dan berkesan. Suasananya sangat nyaman dan elegan, apalagi dengan pencahayaan yang bagus di malam hari. terimakasih team housekeeping dan ka Keysa atas pelayanan yang terbaik dan ramah."
"42.","Jeff Collins Constantin","3","2025-12-12","5","I recently had my wedding reception at Vertu Harmoni and it was an exceptional experiences. The foods served during our wedding were superb, everything was delicious. We had a lot of international guests and they were all satisfied with the foods. Shoutout to Chef Vallerian for the amazing foods. At one glance, the ballroom looks amazing, and sure enough with the right decoration, it can elevate the ballroom to another level. Overall, the wedding was a BIG success. The room is spacious and comfortable as well. However, there were also some points that need attention from the hotel. 1. The room service is slow, I once asked for express laundry (one of the service they provide) and I waited for 30 minutes and called the front desk 3 times for my clothes to be picked up. In the end, I didn’t want the service anymore because I waited too long. 2. The trolley service is slow. There’s a lot of event happening at Vertu, so it is normal to have a lot of guests during your stay. Knowing this, they should have added more trolleys so people who want to checkout and need help with their luggage, can be tended quickly. 3. The hair dryer in our rooms said “hair dryer will be turned off automatically if used more than 10 minutes for safety purpose” but our hair dryer was turned off automatically not even 1 minute of using the hair dryer. I tried this in 2 different rooms, and it is the same outcome. So please fix the hair dryer. Overall my experience was great and my wedding was a success. I hope they pay attention to their room service and start improving the quality of the room service."
"43.","mhmmd Rafly","4","2025-12-09","5","Memuaskan dan meneynangkan menginap disiniii. utk room kamarnya luas dan nyaman. keadaan kamar bersih. ranjangnya empuk dan fasilitas hotel lengkap. nyaman sekali disini. utk meeting jga berjalan dengan lancar dan dibantu mba ching juga yang super baik dan melayani dengan antusiass. keren banget"
"44.","Hefni Maulana","19","2025-12-19","5","Sangat baik pelayanannya, kamarnya juga besar dan nyaman. Apalagi sarapannya sangat enak dan banyak pilihan. Kalau Ke Jakarta rekomendasi banget nginap disini"
"45.","kandi pratiwi","7","2025-12-09","1","Pelayanan dan komunikasi antar pegawai di hotel ini amburadul parah. Saya memesan layanan laundry dan housekeepingnya salah menuliskan nomor kamar di tumpukan pakaian saya, alhasil pakaian saya hilang sampai saya checkout dan malah menuduh saya blm mengantarkan pakaian tersebut. Setelahnya dikonfirmasi mereka salah nomor kamar dan pakaian saya sama sekali blm dicuci. Janjian untuk menjemput pakaian tersebut 2hr setelahnya (senin pagi). Saya mau pesan gosend, saya sudah pastikan dr awal kalau pakaian tersebut sudah benar siap dan bisa langsung diambil. Pihak hotel bilang sudah ready dan alhasil benar, komunikasi mereka masih buruk, pakaian saya blm ready dan drivernya sudah sampai. Saya sudah sempat minta fotokan pakaian itu agar memastikan itu benar2 pakaian saya, pihak hotel gamau. Driver harus menunggu hampir 1 jam hanya untuk menunggu pakaian saya. Saya kasihan dengan drivernya dan bilang untuk tinggalkan saja pakaian saya, lanjutkan perjalanan tanpa barang. Drivernya sgt berdedikasi, beliau mau menunggu saja sampai pakaian tersebut benar2 bisa diambil. Pihak hotel masih slowrespon walau sudah berulang2 ditelfon. Saya pasrah saja. Akhirnya pakaian itu diserahkan ke driver dan saya udh gamau buka (saya yakin pasti ada yg berkurang atau keliru atau tertukar dsb). Saya kasih tip ke driver karena dedikasinya."
"46.","Nirma Herlina","1","2025-12-09","5","Stay disini 20-22 November. Kamarnya super duper cozy. Bersih. Sebagai penggemar kopi, senang banget karena ada mesin espresso juga. Lokasi strategis. Layanannya sangat baik. Sarapan bervariasi dan makanannya enak. Cafe latte recommended. Jika menu habis, petugasnya sigap mengisi kembali. Mbak Yati ramah banget melayani kami ketika sarapan."
"47.","Elsa Sabila","2","2025-12-26","5","Hotel Vertu Harmoni memberikan pengalaman menginap yang nyaman dengan kamar bersih, pelayanan ramah, dan lokasi strategis. Terima kasih mba viona atas pelayanannya yang sangat baik."
"48.","Raisa Vatinah Aini","1","2025-12-12","5","Kamar sangat bersih, tempat tidur nyaman, lantai tidak lengket. Kamar mandi juga bersih sekali, tidak ada bau tidak sedap. Sangat nyaman untuk beristirahat. Detail kebersihan patut diacungi jempol. Sprei bersih putih, handuk wangi, bahkan area sudut kamar tidak ada debu. Sangat menjaga standar kebersihan. terimakasih team housekeeping dan ka Keysa atas pelayanan yang terbaik."
"49.","Ammi Saskia","1","2025-12-12","5","Hotel ini juara soal kebersihan! Setiap sudut kamar bersih banget, terasa segar saat masuk. Nggak ada bau apek atau debu sama sekali. Kamar mandi bersih total. Area umum seperti restoran dan kolam renang juga sangat terjaga kebersihannya sangat perhatian pada detail kebersihan. Pasti balik lagi ke sini!. terimakasih team housekeeping dan ka Keysa atas pelayanan yang terbaik."
"50.","Rizqi N","2","2025-12-09","5","Lokasi strategis. kamar bagus variasi menu breakfast banyak tp perlu ditingkatkan rasa / kualitasnya. Terima kasih staf resto Nelson, yang senantiasa membantu dan memberikan layanan sepenuh hati."
"51.","Adinda Riska Safitri","1","2025-12-09","5","Kegiatan meeting disini 3 hari, team banquet cekatan ruang meetinng bersih dan lancar semua. Front office team cepat juga dalam proses check in dan check out, kebetulan dibantu pleh ka gethia. Kamarnya juga bagus view cantik sekitar hotel banyak makanan"
"52.","Andi Fauzan","1","2026-01-02","5","Hotel yg menyenangkan, bersih, kolam renang asyik, kasur empuk, lokasi di pusat kota Thx buat salah satu staf, kak Nelson, atas pelayanan yg ramah dan baik"
"53.","Noldy Nelson","4","2025-12-09","5","Pengalamaan memuaskan dan lokasi strategis, kasurnya empuk, makannya enak. Kemana mana deket. Nyambung jga sama hotel disini jd kalau mau nyari makan juga jadi gampang. Hotelnya juga bersih dan nyaman. Staffnya ramah ramah dan baik hati. Check in juga cepat dan check out cepat, memuaskan sekali👀🙏🏻😊"
"54.","aulia putri","3","2025-12-09","5","Saya menginap di Vertu Harmoni Jakarta dan sangat puas dengan kebersihannya. Dari lobby sampai kamar semuanya rapi, wangi, dan terasa nyaman. Mau kasih apresiasi khusus untuk Kak Dina dan tim Housekeeping yang kerjanya benar-benar detail dan sigap. Setiap hari kamar dibersihkan dengan rapi, tempat tidur selalu fresh, dan kamar mandi bersih banget. Pelayanannya juga ramah dan cepat setiap kali saya butuh sesuatu. Terima kasih untuk Kak Dina dan tim housekeeping yang sudah menjaga kenyamanan selama saya menginap. Hotelnya recommended banget!"
"55.","Siti Halimah","2","2025-12-09","5","Terima kasih atas pelayanan yang luar biasa. Makan malam kami berjalan lancar dengan pilihan menu yang sangat variatif dan cita rasa yang lezat. Tim pelayanan Mba Yati & mas idam sangat perhatian terhadap detail, membuat kita merasa nyaman. Sangat direkomendasikan untuk acara makan malam & gathering 👍"
"56.","namulatifa","1","2025-12-12","5","kolam renang yang instagrammable, spa yang bikin relax, dan sarapan buffet dengan pilihan internasional yang lezat. Lokasinya strategis, dekat sama pusat kota tapi tetap tenang. Pokoknya, kalau mau pengalaman hotel yang mewah dan tak terlupakan, begitupun dengan tim housekeeping yang bernama Mba Ayu. Vertu Harmoni nggak akan mengecewakan! 💼✨"
"57.","Divany Rahma","1","2025-12-09","5","Menginap di Hotel Vertu Harmoni Jakarta benar-benar bikin nyaman karena kebersihannya terjaga banget. Kamarnya selalu rapi, wangi, dan semua perlengkapan ditata dengan baik. Saya mau kasih apresiasi untuk Kak Dina dan tim housekeeping yang kerjanya teliti dan cepat setiap saya minta bantuan. Setiap kali balik ke kamar rasanya fresh lagi, seperti baru pertama kali masuk. Area luar kamar juga bersih dan enak dilihat. Overall, kebersihan hotel ini benar-benar bikin pengalaman menginap jauh lebih nyaman. Terima kasih untuk Kak Dina dan tim!"
"58.","MM","5","2025-12-26","5","My room is excellent city view. They clean it daily. Bkfast was delicious. The staff all are very helpful from the doorbell to reception to the voyage restaurant. Excellent choice, near to the city centre."
