"No","User Name","Review Count","Review Time","Rating","Review Text"
"26.","pingche margaretta","9","2025-12-08","5","Sangat menyenangkan menginap 2 malam di Crown Plaza Bandung. Kamar yg luas walaupun ada extra bed, bersih dan rapi. Hanya saja utk extra bed kl bisa bantal nya diberikan yg sama spt di kamar, karena kmrn bantal yg dikasih utk extra bed kempes bgt beda bgt sama yg existing. Kamar mandi luas dan nyaman. Breakfast nya lengkap pilihannya dan enak2. Lokasi strategis dekat kmn2. Highly recommended, will stay here for next."
"27.","Astri Muharohmah","6","2025-12-25","5","Roomsnya nyaman bgt, serta pelayanannya juga cepat.. Serta lokasinya strategis mudah untuk ke mana2 terutama tempat kuliner.."
"28.","Yugianti Nurnaistia","3","2025-12-08","5","Sudah dua kali menginap di sini. Pilihan tepat kl mau mencari hotel bintang 5 tengah kota, ke braga tinggal jalan kaki. Untuk breakfast dibantu mba sonia dngn pelayanan yg luar biasa ramah 👍🏻"
"29.","Neos Maximus","4","2025-12-08","5","Breakfastbnya enak dan pas semua, tidak ada yang gagal, menu western dan indonesia, untuk kamar fasilitas komplit, bahkan air mineral diswdiakan 4 botol, plus bantal untuk masing2 kasur tipe kamar double"
"30.","Puti Ayu Cassandra","1","2025-12-08","5","Kamar besar, bersih dan nyaman, kamar mandi luas dan bersih, lokasi dekat kemana mana terutama yang tujuannya wisata kuliner (banyak yang dapat ditempuh dengan jalan kaki), pelayanan sangat baik, staff semua sopan dan ramah. Parkir mobil cukup banyak."
"31.","Dewi Agustina","2","2025-12-08","5","Untuk lokasi sangat straegis. 6 menit udah bisa smpe ke braga atau ke alun2 bandung. Kemana2 untuk kuliner dekat. Untuk kamar bersih dangan lengkap bgt. Untuk menu breakfast enak dan bervariasi. Semua staff ramah banget. Special thanks untuk Pak deden yg melayani kami dengan sangat baik."
"32.","Dewi Puspita","2","2025-12-18","5","Terima kasih atas pelayanan dari tim Hotel Crowne selama kami menginap. Selain fasilitasnya yang lengkap, keramahan dan pelayanan stafnya sangat memuaskan. Tapi mmg karena posisi di Bandung mungkin ya, banyak suara bising yg kadang terdengar dari motor or pesta2 di tmpt lain, pdhl kami ada d lt 18 hahaha"
"33.","Dhea Nadiaputri","18","2025-12-08","5","Kamarnya lumayan besar, ada bathtub nya. Kolam nya juga gede. Utk sarapan lbh bervariatif lg ya, kurang sushi sih. Dibantu kak melody yg baik hati ❣️"
"34.","Muhammad Bondan","14","2025-09-08","5","Saya benar-benar mendapatkan pengalaman yang sangat baik menginap di hotel ini. Meskipun hotel ini terbilang tua, tetapi yang saya salut, pelayanan dari staff hotel sangat memuaskan. Mulai dari kedatangan, saya disambut dengan baik oleh staff hotel. Barang bawaan saya juga langsung dibawa menuju lobby. Saat check in, saya juga disuguhkan dengan welcome drink yang diberikan secara langsung oleh staff hotel. Saat check-in, saya juga dilayani dengan baik. Meskipun ketentuannya baru bisa check-in pukul 15:00, tetapi resepsionis dapat mencarikan saya kamar yang sudah tersedia. Saat masuk ke kamar, saya merasa kamarnya cukup luas untuk tipe kamar standar. Terdapat fasilitas bathtub, toilet yang ada semprotannya, mini fridge, pemanas air, dan fasilitas lain pada umumnya. Meskipun TV yang belum android dan remote AC yg masih analog, tetapi tidak jadi masalah. Untuk kebersihan juga cukup baik. Untuk sarapan, cukup banyak pilihan, baik itu menu utama, western, tradisional, roti-rotian, dimsum, salad & buah, dan minuman dan rasanya juga enak. Yang paling penting, ada mie instan kesukaan saya dan es krim untuk anak-anak. Untuk fasilitas saya tidak banyak mencoba, tetapi saya lihat untuk kolamnya sudah cukup baik, playroom untuk anak-anak juga sudah memuaskan. Untuk akses ke Braga cukup dekat, hanya berjalan kaki 7 menit saja. Untuk ke alun-alun jg tidak terlalu jauh, bisa dijangkau dengan transportasi online. Meskipun hotel ini mungkin tidak semodern hotel-hotel baru saat ini, tetapi pelayanan terbaik dari staff hotel ini yang bisa membuat saya untuk kembali menginap jika suatu saat saya mengunjungi kota Bandung kembali."
"35.","Rusi Asmani","1","2026-01-01","5","Overall baik, makanan enak, cuma kebetulan dapet room yang kamar mandinya rembes jadi lantainya selalu basah, semoga kedepan bisa lebih baik"
"36.","Aldina","1","2025-10-08","5","Selama saya dan suami menginap di hotel ini sungguh sangat memuaskan baik dalam hal pelayanan ataupun view nya. Kamar bersih, luas, dan dengan view yang berhadapan langsung dengan keindahan kota Bandung dari jendela sungguh memanjakan mata, apalagi saat malam hari. Yang paling buat saya dan suami berkesan adalah pelayanan dari stafnya, terutama Mbak Davina di Executive lounge. Pelayanan nya sungguh sangat ramah dan profesional, bahkan sempat merekomendasikan beberapa restoran romantis di sekitar hotel. Hal-hal kecil seperti ini membuat kami merasa sangat dihargai sebagai tamu. Terimakasih mbak Davina"
"37.","Rizki Hidayat","3","2025-12-25","5","Makanan di restaurant enak semua, kamar juga no comment pelayanan mba sekar di restaurant sangat memuaskan"
"38.","muhammad syaifuddin","7","2025-12-08","5","Kamar nyaman, kedap, suara luar tidak masuk (kecuali kereta api karena dekat dengan rel). Overall solid experience. Point to improve: TV belum smart TV (tidak ada youtube/netflix)."
"39.","lintang suska","4","2025-11-08","5","Hotelnya nyaman, strategis. Makanan di resto enak dgn variasi jenis yang banyak. Pelayanan di. Resto sangat ramah.... thnx miss melody untuk coffee latte dan keramahannya"
"40.","Novia Tri","1","2025-10-08","5","Kamar nyaman, cukup luas Sarapan enak2 Kebetulan ambil paket yg plus dinner, bisa diantar ke kamar, porsi melimpah&rasa enak. Pelayanan staffnya ramah2 Terutama Mbak Davina Di Executive Lounge melayani tamu dengan sangat ramah profesional dan juga murah senyum Kolam renang sedikit hangat. Memuaskan dan Definitely will come back🤍🤍"
"41.","Daniel H F M","3","2025-11-08","5","Lokasi hotel sangat strategis, sangat dekat ke pusat kota. Kualitas kamar sangat baik. Menu sarapan lengkap dan sangat bervariasi, dengan rasa yang OK. Good hospitality & sevices from Ms. Sonia & Najira."
"42.","Aura","27","2025-12-08","5","selalu happy staycation disini, apalgi dapet kamar view ke pool dan gunung2 gt lucuu bgttt ⭐️5 makasih jga mba icha udh bantu pas check-in. meski pas ci room blm ready, ditawarin nunggu smbil nyemil di business lounge 🫶🏻 …"
"43.","Hanias Astuti","3","2025-12-08","5","Meskipun ke hotel ini cm utk kerja bukan buat staycassion, tp waaaaaw servicenya mulai dr cs oke banget fasilitasnya keres ihhh kebersihan okee banget… next bisa nginep dsni bareng keluarga kecilku aamiin"
"44.","Muhammad Zayadie","5","2025-11-08","5","Kata pertama BEST! Dari awal check in prosesnya smooth banget. Staff semua ramah. Kamarnya luas dan bersih, sangat nyaman. Breakfast huge menu! Variatif sekali menunya. Ada fresh juice, es krim, pastry nya enak, semua enak. Staff restonya juga ramah sekali. Setiap mau membersihkan piring kosong selalu ada interaksi. True hospitality! Reccomended untuk yang mau stay di Bandung."
"45.","Hikmat Hidayat","1","2025-12-08","5","makanannya enak enak, kamarnya juga bagus dan nyaman, selalu di make sure oleh staff staff resto tentang makanan dan kamar, all good yaa, terima kasih ka fitri atas pelayanannya di resto"
"46.","goerita ghurita","2","2025-12-08","5","Hotelnya nyaman, lokasinya strategis karena dekat dengan pusat kota, makanannya juga enak.. Terima kasih mba Melody untuk nice service-nya saat kami sedang sarapan"
"47.","laily kurniatin","7","2025-12-18","5","Pelayanan hotel crown bandung bintang 5,sangat memuaskan 3 kali kami ke bandung selalu kembali kesini trimakasih ya, terimakasih m erinsyah,mb asyifa dan mb Fitri pelayanannya the best"
"48.","Novia Fitriana","1","2025-10-08","5","Saya dan keluarga menginap di Crowne Plaza Bandung selama akhir pekan dan sangat terkesan dengan pengalaman kami. Kamar bersih, luas, dan view kota Bandung dari jendela sungguh memanjakan mata, apalagi saat malam hari. Yang paling berkesan adalah pelayanan dari stafnya, terutama Mbak Davina di Executive lounge. Sangat ramah dan profesional, membantu kami dengan cepat bahkan sempat merekomendasikan beberapa tempat makan enak di sekitar hotel. Hal-hal kecil seperti ini membuat kami merasa sangat dihargai sebagai tamu. Terimakasih mbak Davina"
"49.","Rahmat Sugianto","8","2025-12-08","5","Breakfastnya luar biasa enak. Service pelayan2 nya juga memuaskan, terutama Miss SONIA. My fave: lotek, bakwan sayur, pastriesnya dan terutama Sourdoughnya yang luar biasa."
"50.","yuni dwi","4","2025-09-08","5","Hotel underrated di Bandung yg pelayanannya memuaskan!! dr mulai check in sampai sarapan bener2 memuaskan, waktu sarapan dibantu Kak Sonia service nya top bgt. makanannya enak semua, banyak pilihan makanannya. utk fasilitas lain ada kolam renang, jacuzzi, dan playground utk anak, rekomendasi bgt utk staycation bareng keluarga."
"51.","Sasha Harmawan","4","2025-12-08","5","Kamarnya bersih.. cocok untk beristirahat bareng keluarga.. sarapaannya enak. nyaman tempatnya.. saat sarapan kami dibantu mas arya yg ramah dalam.melayani kami.. sukses selalu mas arya"
"52.","mariam la syifa","7","2025-12-08","5","Pelayanan keseluruhan OK, semua service cepat, tanggap dan ramah. Menu sarapan bervariasi dan rasanya enak, saat diresto dibantu oleh Kak Indah Sugiarti, terimakasih untuk servicenya kak, Good Job"
"53.","Nabilaa Nurfatimah","1","2025-12-08","5","hotelnya bagusss. fasilitas lengkap, kamarnya luas bersih, pelayanannya juga toppp. Makasih ya kak ichaa yg udah banyak bantu🤍"
"54.","Rika Ariviany","8","2025-12-18","5","Breakfast enak banget dan lengkap, staffnya ramah semuanya, receptionist semuanya helpfull dan ramah, makasih buat mbak Sipa yang baik banget dan semuanya staff yg bertugas.. Makasih yach.. Bakal kembali lagi kesini"
"55.","Farida Farida","2","2025-11-08","4","Kamarnya luas, bersih, dan nyaman, makanan beragam dan enak2 plus pelayanan ramah dari mba Melody di resto jd bikin betah.."
"56.","bellaa permatasari","11","2025-12-08","5","Hotelnya enak, nyaman. Fasilitasnya juga lengkap, mulai dari gym sampe kids club juga ada. Staffnya juga kak melody ramah dan baik. Best best deh pokonya 💯"
"57.","Listy Anggraini","8","2026-01-03","5","Pelayanannya ramah, semua staff membantu, service nya juga cepat khususnya mba fitri, nyaman selama stay di crown plaza definitely will come back soon!!"
"58.","Neng Enung","3","2025-12-11","5","Hotel mewah, kamar lwga dan nyaman, makanan banyak dan enak, staff ramah dan membantu. Terima kasih semuanya terutama Kak Najira dan Kak Nagita atas servicenya"
"59.","Revan Syahr","3","2026-01-01","4","Pelayanan Cleaning service AC kurang ramah (orang nanya apa di jawabnya ngawur (malah disarankan tutup aja hordengnya) padahal udah daritadi hordeng ditutup tidak dingin-dingin)"
"60.","Azkia Humaira","1","2025-12-08","5","kali pertama meginap di Crowne plaza, Lobby nya mewahh staff dan pelayanan nya sangat ramah, untuk breakfast enak dan banyak pilihan terutama untuk staff restoran nya mbak Anisa, pak norman dan mbak erinsya yang membantu saya saat breakfast"
"61.","Anastasia Angela D.M","1","2025-10-08","5","Pengalaman menginap di sini sangat menyenangkan. Kamarnya bersih, luas, dan nyaman banget. Stafnya juga ramah serta sigap membantu apalagi kk arsa dari executive lounge 😍🫶. Lokasi hotelnya juga strategis, dekat dengan pusat kota dan tempat makan enak. Dilain waktu kalau saya ke Bandung lagi saya mau nginep disini!!"
"62.","Keffi Karina","3","2025-09-08","5","Kamarnya luas, ada bath tub, Sarapannya enak, pelayanannya baik, mbak sonia karlina baik banget menawarkan dan membawakan minuman yang saya pesan, cappucino, jus sayuran yang enak dan sehat. Terimakasih ❤️"
"63.","Irgi Zecky","1","2025-11-08","5","Nginep di Crowne Plaza Bandung benar-benar pengalaman yang menyenangkan! Kamarnya nyaman, lokasinya strategis, dan yang paling aku suka itu Executive Lounge-nya. Tempatnya tenang banget, makanannya enak, dan vibes-nya bikin betah lama-lama duduk santai di sana. Mau kasih apresiasi khusus buat Davina yang melayani aku waktu di lounge — super ramah, helpful banget, dan selalu senyum setiap kali bantu tamu. Pelayanannya tulus dan bikin suasana jadi hangat."
"64.","Nada Nur Shadrina","9","2025-12-25","5","Sarapannya enak semuaa, roomnya luas nyaman, servicenya juga baguss dari awal restoran penuh dibantu escort sama Kak Sekar yg baik bangtt"
"65.","Rinda ayuwandira","6","2025-12-08","5","Lokasi strategis, hotel bersih dan luas, kamar nyaman dengan fasilitas lengkap , resto banyak variasi makanan sangat puas Terimakasih sukses selalu crowne plaza"
"66.","Calluse Rfs","11","2025-09-08","5","Pilihan makanannya banyak , pelayanan crew nya ramah dan responsif. Kamarnya luas , dan bagus meskipun masih pakai konsep lama. Kami nginap di kamar queen premium, kmr mandi luas ada bathub. Pilihan makanan dan buah2 bnyk, dr tradisional sampai modern."
"67.","04. Ananda Indri Sabrina","9","2025-09-08","5","Lokasi strategis, ke braga tinggal jalan kaki. Kamar sangat nyamaan sudah sedia setrika dan hairdryer jd tidak perlu minta lagi. Room service sigap. Makanan sangat bervariasi dan enak semua. 💯 hats off 🫡✨"
"68.","Diana Pranoto","1","2025-12-08","5","Pengalaman selama menginap di crowne plaza bagus dan untuk kamar bagus lobby hotel pada check in pun semua ramah dan sarapan di restoran mosaic pun semua ramah makasih mba devit ,pa norman ,dan bu deby"
"69.","refka tania","3","2025-09-08","5","Pelayanan di hotel ini sangat prima. Stafnya ramah dan membantu, selalu siap memenuhi kebutuhan tamu,terimakasih khususnya untuk mba davina karna saat di Executive lounge sangat ramahh dan membuat saya nyaman selama disini, Kamarnya juga bersih dan nyaman, membuat saya merasa seperti di rumah sendiri 👍🏻👍🏻"
"70.","Dimas aji prastio","2","2025-12-11","5","kalau ada lebih dari 5, saya kasih 6 bintang wkwk.. hotelnya nyaman, strategists, bersih, kamar luas, pelayanan baik banget, big thanks to kak icha udh bantu banyak pas check in ❤️"
"71.","Zhea Zenia","3","2025-12-08","5","Makanan smua enak2, baanyak menu pilihannya.. stafnya ramah2 smua terutama pak deden sy sangat terbantu sekali krna hr ini anak sy ulang tahun smua staf kompak kasih surprise ulang tahun saat kami sedang sarapan, terimakasi crown plaza bandung ❤️"
"72.","Sitinurhayati","1","2025-12-08","5","Hotel nyaman bersih orng2 nya asikk terima kasih untuk mba putri, pak budi dan mba icha telah membantuu kami selama di executive lounge"
"73.","Adam Kusuma Gray","1","2025-11-08","5","Untuk servis dan tempat sangat luar biasa, kamar nyaman dan luas, breakfastnya juga lengkap dan pelayan sangat amat ramah. Saya dan rekan saya juga di layanin oleh pelayan atas nama melody yang sangat welcoming dan ramah. Pokoknya hotel sangat 10/10. Everything is excellent"
"74.","Mahaken novis noorsatiti","6","2026-01-01","5","Hotel yang dekat dengan kota nyaman dan makanannya Ok semua👌👍pelayanan nya good service."
"75.","Ummu Store","1","2025-12-08","5","mshaAllaahhh enakk, nyamannn, kamarnya bersihh, pelayanan nya jugaa baguuss…. 10 drii sayaa smoga suksess selaluu crownee hotel!!"
"76.","Ais Amini","43","2025-11-08","5","Kamarnya nyaman, airnya anget gak bikin gatel². Makannya enak-enak bahkan snacknya juga enak! Lokasi strategis karena deket sama stasiun Bandung&Jl. Braga (bisa jalan kaki karena cuma sekitar 200m). Semoga pelayanannya bisa dipertahankan."
"77.","Dicky Ardiansyah","2","2025-08-08","5","Saya sangat puas menginap di hotel ini! Pelayanannya luar biasa, mulai dari proses check-in yang cepat hingga pelayanan room service yang sangat responsif. Waktu saya memesan makanan ke kamar, tidak butuh waktu lama untuk diantar, dan staff yang mengantar pun sangat sopan dan profesional. Sarapan paginya juga sangat memuaskan. Banyak pilihan menu yang tersedia dan rasanya enak-enak semua. Sangat direkomendasikan untuk mencoba sarapannya kalau menginap di sini. Suasana restorannya nyaman, dan para staff sangat ramah serta sigap melayani. Secara khusus saya ingin mengapresiasi salah satu staff bernama elita pelayanannya luar biasa, ramah, dan sangat membantu. Hotel ini benar-benar memberikan pengalaman menginap yang menyenangkan. Pasti akan kembali lagi dan sangat saya rekomendasikan!"
