"No","User Name","Review Count","Review Time","Rating","Review Text"
"21.","Aprilia Shafira","13","2026-01-02","5","Makanan: makanannya banyak pilihan, stafnya standby dan sangat membantu, rasanya juga enak2 semua. Pelayanan: Indria, mbanya baik dan membantu melayani customer hotel, ramah2 juga."
"22.","fitrya firmaningtyas","3","2026-01-02","5","Lokasi strategis, suasana enak, makanan sangat bervariasi. Yg perlu ditingkatkan kolam renang dan permainan anak agar lebih bervariasi dan ada mini zoo agar anak2 lebih tertarik. Makasih"
"23.","Zahra Raisa","1","2025-12-26","5","pengalaman menginap yang menyenangkan sekali, staff nya ramah ramah. saat anak saya berenang di pantai oleh petugasnya jadi saya merasa sangat secure sekali ya hotel holiday inn ini, makanan saat breakfast nya juga enak enakk bgt saya paling suka roti rotiannya. Pasti bakal nginep di Holiday inn bandung ini lagi karena sangat nyaman dan aman❤️"
"24.","Roni Wijaya","84","2025-12-12","5","Terletak di jalan yang sangat strategis, banyak travel ke jakarta, toko oleh² bandung berjejer tapi harus nyebrang. Stasiun kereta bandung cuman berjarak 3,x km. Ada kolam renang (dewasa 1,7m dan anak < 1 meter) di lantai G (lobby) dan bersebelahan dengan resto serta ada outdoor area antara resto dan kolam renang sehingga ortu bisa mengawasi anak renang sambil makan. Kapasitas resto cukup luas isa 100 orang dengan dominan menu Nusantara walau variasi kurang banyak menurut saya, tapi buah, telor, sosis, dominan ayam bagi saya cukup untuk sarapan. Kamar cukup bagus namun kartu tap jangan didekatkan handphone karena menyebabkan akses reset sehingga perlu re-setting ke resepsionis."
"25.","Farhan Nurul hakim fansuri","2","2025-12-09","5","Kamar-kamarnya bersih, modern, dan cukup luas. Tempat tidurnya nyaman, pencahayaan baik, dan fasilitas lengkap—mulai dari TV layar datar, meja kerja, hingga pilihan bantal yang bisa disesuaikan. Kamar mandi juga terawat dengan baik dan dilengkapi perlengkapan standar hotel, Dan pilihan menu sarapan cukup beragam, dari makanan Indonesia hingga internasional. Rasa makanannya konsisten enak, dan area restorannya nyaman dengan pelayanan mba natasya yang ramah"
"26.","Ilham Mubarok","1","2026-01-02","5","fasilitas kamar nyaa lengkap banget nyaman dibuat happy untuk sarapan nyaa jugaa enak lengkap banget dan di layani dibantu oleh ka nisa yang baik ramah banget pokoknya the best"
"27.","Faridatul Ummi","4","2025-12-09","5","Pengalaman yang mengesankan menginap di Holiday Inn Pasteur, terutama kualitas makanan dan pelayanan resto-nya. Jika saya bandingkan dengan beberapa hotel bintang 5 di kota besar, makanan di resto-nya lebih variatif dan pelayanannya lebih berkesan untuk ukuran hotel bintang 4. Untuk Mr. Steve, thank you so much for the warm service! Kami jadi bisa explore lebih banyak tentang menu dan service untuk anak kami. Kalau perihal kamar tentu kualitas standar IHG hotel tidak usah diragukan. Kamar sangat nyaman yang sudah dilengkapi dengan smart TV. Overall, I’ve had a really great stay at Holiday Inn Pasteur. Please keep up the amazing service!"
"28.","Zulpah Annisa","4","2026-01-03","5","Pertama kali menginap disini untuk kamarnya luas , pelayanan ramah dari mulai security sampai semua staff dan breakfast yang sangat lezat dan menu yang sangat bervariasi next bakal menginap di holiday in bandung lagi kalo ke bandung"
"29.","M Haikal Hendrya Putra","3","2026-01-02","5","sarapannya enakbangett aku puas sma pelayanannya saat saya breakfast di restorannya stafnya juga ramah,baik terimakasih buat mba hersa yang udah melayani saya dengan its the best❤️"
"30.","Jelly Vantani","9","2025-12-19","5","Hotelnya nyaman, staffnya ramah dan resnponsif, pelayanannya bagus. Terutama Mas Ilham terimakasih indomie gorengnya mas. Overall happy bisa menginap disini 😊"
"31.","Joseph Christian","1","2026-01-02","5","Hotel dengan suasana nyaman dan cocok untuk liburan keluarga. Area publik rapih, staf ramah, dan lokasi cukup strategis. Saat musim natal dekorasinya membuat suasana lebih hangat dan festive. Secara keseluruhan pengalaman menginap menyenangkan👍🏻"
"32.","Dewita Fu","4","2025-12-26","5","All good, breakfastnya lengkap. Kamarnya cukup kedap suara dan nyaman, kolam renangnya ada opsi 2 tempat, yg dibawah dekat area breakfast dan kolamnya cukup luas"
"33.","Stella Octavia","10","2026-01-02","5","Nginep semalem pas acara taun baru 2026.. Acaranya meriah, persiapan acaranya totalitas bgt sih.. staff nya semua friendly and helpfull.. Room nya bersih, spacious, dinner dan bfastnya juga super komplitttt dan enak2.. Thankyou Holidays Inn Pasteur ❤️🥳"
"34.","Renosty AyiSagita","6","2026-01-02","5","Sarapan dan pelayanan nya bagus sekali, makanannya lengkap namun kali boleh ditambah batagor... Untuk Bunga yg melayani kami sangat ramah dan antusias.. Terimakasih pelayanan yang semoga sukses selalu"
"35.","Martino Supit","2","2026-01-02","5","Menginap 2 malam 3 Hari di Hotel Holiday Inn Bandung, penuh keceriaan. Bertemu Mas Ryan dan Mas Miftah di sarapan pagi, excellent service melayani dari meja ke meja, menyapa dengan ramah dan selalu menanyakan kebutuhan kami."
"36.","Jerry pebriansyah","1","2026-01-02","5","Pelayanan nyaa sangat baik dan makanan nya bermacam macam jadi puas sekali dan mbak rini pelayanan nya sangat baik,ramah,murah senyum,dan best pokonyaaaa puasss sekalii pokonyaaaa"
"37.","Yurike","3","2026-01-02","5","Hotelnya bersih, fasilitasnya banyak.. Pelayanannya sangat baik.. breakfastnya jg banyak ragamnya.. Petugasnya ramah2 dan budaya melayaninya sangat baik, khususnya @mba Rini.."
"38.","Aderina D","29","2025-12-09","4","Room : Kamar spacious, bersih, lengkap dan ada pilihan bantal soft atau firm. Namun untuk kamar mandi agak lembab. Kamarnya kurang soundproof. Service : Mostly semuanya ramah, helpful. Proses check in juga cepat. Untuk di restaurant shout out to Mbak Nurma dan Mbak Karina yang attentive. Makasih juga Sales/Marketing Team - Mbak Arie yang provide room. Lokasi : Sayangnya lokasinya di pintu masuk Bandung jadi suka macet dan agak susah untuk commute di kota Bandung."
"39.","dina sutedja","1","2025-12-26","5","Waktu check-in, saya langsung disambut dengan ramah oleh staf di lobi — prosesnya cepat dan stafnya benar-benar membantu, bahkan ngasih rekomendasi tempat makan dekat hotel. Kesan pertama langsung positif. the best pokoknya👍🏻"
"40.","Meiske Rusli","9","2026-01-02","5","Fasilitas nya ok banget tempat gym nya lengkap. sarapan nya enak2 dan banyak pilihan. staff ramah banget terutama kakak yg bernama Nisa... Top Recomended banget 👍👍👍"
"41.","Hamida Roslia","1","2026-01-02","5","makanan lengkap semuaa fasilitas lengkap semuaa aman enak nyaman pokonya mah ditambah di layani sama mba nisa yg senyum ramah banget ❤️"
"42.","Laura Kirana","243","2026-01-02","4","Ke sini bukan untuk menginap tapi untuk Christmas Brunch. Untuk menu western rasanya balance, enak. Tapi untuk menu Asia nya keasinan kalau menurut saya. Pelayanan sangat ramah."
"43.","Simple Living","7","2026-01-02","5","Terima kasih holiday inn. Nyaman, semua staf ramah, pas masuk dapat complementary snack. Breakfast banyak menunya dan lengkap. Juga ada fasilitas permainan anak-anak."
"44.","Gita Paramita","6","2025-12-09","5","Kamar nya bersih, pelayanan sgt memuaskan, breakfast nya jg banyak macam dan enak2. Lokasi hotel juga strategis❤️🔥 Terimakasih utk teteh Nurma yg service di area resto pagi ini. Luar biasa pelayanannya🔥❤️"
"45.","Alisha Bintang (Icha)","5","2026-01-02","5","Seru banget nginep disini, sarapannya enak, variatif banget. Nyaman dan semua kids activity nya banyak jadi betah disini!! Apalagi kalo pelayanannya dibantu teh Lyla, semua jadi nyaman 🥰"
"46.","eksa irawaty","7","2025-12-19","4","Kemarin setelah CI saya langsung ke kolam renang dan duduk di resto sambil nunggu anak-anak berenang, mungkin disangka bukan tamu, jadi rada dicuekin, pas order juga kurang gimana gitu, baru setelah diinfo nomor kamar jadi rada ok. Keluarga suami cukup sering menginap disini, karena deket rumah. FO ramah & helpful. CS di chat Whatsapp juga sangat informatif. Tadi anak saya naik ke kamar gak bawa kunci dibantu karyawan hotel. Menurut saya ok sih, 4 dari 5. Terima kasih."
"47.","Angela Adytha Putri","5","2025-12-26","5","semuanya best!!! service nya SEMUA karyawannya baik bgt. makanannya juga SEMUA GAADA YG GAGAL😭😭😭 kesini pas event malem natal, trs didatengin sama karyawannya buat diucapin selamat natal🥹🥹🥹 trs mas Miptah juga nyamperin buat nanyain rasa makanannya dan zuzur GA BOONG ENAK SEMUA😭😭😭😭😭"
"48.","lina mutia","20","2026-01-02","5","Menurut saya Holiday Inn Bandung Pasteur, Hotel recomended tuk keluarga maupun tuk urusan lainnya, Menu sarapannya banyak makanan asing dan indonesia [termasuk] Indomie dan Cilok, harga hotel terjangkau, Pelayanannya baik, ramah serta kekeluargaan, sertaTerima kasih pada Natasha [Waiters] dan Pak Ryàn [ SPV ] atas pelayànannyà yg Terbaik. 🙏🏻"
"49.","Widyani RI","63","2026-01-02","5","Salah satu hotel terbaik di bandung. Lokasi cukup strategis dekat dengan tol. Kamar bagus dan amenitiesnya lengkap. Sarapan juga sangat lengkap dan enak. Bisa menjadi opsi jika sedang berlibur ke bandung"
"50.","flore sur","4","2025-12-09","5","so far ini salah satu hotel di tengah kota yang oke. dari staff, resepsionis, semua sangat welcome. makanannya juga sangat bangat jenisnya, enak pula😁👍 sarapan juga oke banget, dibantu sama kak bunga dan kak ramadhani, baik² dan melayani👍 cuma karena tempatnya lurusan tol pasteur, jadi suka macet pas mau masuk/keluar"
"51.","Benny Louhenapessy","1","2026-01-02","4","Tksh atas kamar dan fasilitasinya, pelayanannya dan lokasi Htl Holiday In yg sgt strategis terletak pd lokasi terdepan gerbang masuk kota Bandung, yaitu pintu Tol Masuk kota Bandung dari arah Tol Cipularang Bdg.Suatu hal ptg dan terpuji flm menyelesaikan customer complaint.Sukses sll.Amin"
"52.","fonny pena","2","2025-12-19","4","Hotel strategis, nyaman untuk anak, parkiran ok. Saya pesan 2 kamar, yg 1 jm cek in seharusnya jm 2, dpt kunci 2.30an, 1 kamar masih bau rokok, untuk makanan standar, untuk jenis soto kurang rekomendasi."
"53.","Yuarici Heria","11","2025-12-09","5","Suka dengan fasilitas kamarnya, selain fasilitas pd umumnya ada setrika dan papannya 💝 shower airnya juga kenceng. Restoran luas dan makanan beragam. Coklat panasnya luar biasa. Terima kasih Mas Ulwan yang telah membantu dg senang hati🙏"
"54.","Ryus","7","2026-01-02","5","Breakfast banyak variannya, rasanya juga enak. Kolam renang nyaman. Dan kamarnya pun bersih, nyaman buat istirahat. Pelayanananya ramah dan serba cepat."
"55.","Eliot Baga Wicaksono","18","2025-12-09","5","Kamar sangat rapih dan tersedia snack/ mineral cukup. Kamar mandi bersih dan tersedia peralatan yang lengkap. Menu sarapan yang disediakan beragam untuk sarapan, bisa pesan makanan lain di restoran yang tersedia. Fasilitasnya cukup lengkap seperti kolam renang spa dan lain lain. Special thanks to Natasya dan Bunga."
"56.","Josephine Jovanca","1","2025-12-09","5","Thank you banget buat kak Bunga sama kak Ramadhani for the pleasant experience staying di Holiday Inn Pasteur. Kamarnya bersih banget, peralatannya lengkap. The food is splendidd! Banyak bgt makanan yang enak, menu breakfastnya sangat beragam from traditional cuisines to western, oriental, even middle eastern. Lunch and dinner are also good, dan gercep banget untuk refill even sebelum traynya habis."
"57.","Andreas Margaho","20","2026-01-02","5","Makanan breakfast nya enak semua all in, cuma tambahkan variasi breakfast lagi. Pelayan nya bagus, rapi nyaman. dibantu oleh ka nisa jugaa"
"58.","Arda Arasmita","2","2025-12-09","5","Pelayanannya sangat baik dan ramah, kamar bersih 👍🏻 makanannya super duper lengkap dan pastinya enak ya.. Kalau weekend padat ya guys. Menandakan banyak yang suka dan puas dengan pelayanannya 🫶🏻 Terimakasih es coklatnya kak Natasya 😊"
"59.","Wisnusyah","6","2026-01-02","5","Sekeluarga merayakan ulang tahun adik saya disini. Menu-menu yang disajikan beragam dan ambiencenya juga sangat nyaman. Pelayanan maksimal, terima kasih untuk mas yogi dan kru."
"60.","Andhin Fauzan","5","2025-12-09","5","Kamar luas, fasilitas lengkap dan pelayanannya memuaskan. Terutama di restonya, pelayan a/n @natasya sangat ramah dan sangat membantu pengunjung. Semoga pelayanan tetap terjaga dan semakin meningkat kualitasnya.."
"61.","Trisma Rusnia","7","2026-01-02","5","Kedua kalinya kesini karena lokasinya strategis, hotelnya bersih ruangannya wangi, toiletriesnya juga lengkap, apalagi sarapannya udah kaya festival jajanan bango❤️✨ bakal balik lagi kesini kalo ke bdg!"
"62.","Asih Suryati","3","2025-11-09","5","Saya menginap selama 4 hari. Kebetulan saya di nonsmoking room. Kamarnya nyaman, bersih. Layanan kamarnya oke, kebetulan ada anak kecil kamar mandi jadi sering basah, penggantian handuk dan keset dilayani dengan baik. Kamar lengkap ada setrika, shaver, hair dryer, pemanas air,kulkas. Kamar mandi juga lengkap ada hand wash, lotion, conditioner. Hanya di kamar ngga ada saluran tv lokal seperti RCTI. Untuk layanan restorannya, makanannya enak dan kids friendly. Ada kuliner lokal seperti lumpia basah, seblak, cilok. Trims Teh Vabia Untuk Fitness Center buka 24 jam, hanya kalau datang jam setengah 5 , kita sendiri yang nyalain lampu dan ACnya 😂 karena belum ada orang. Untuk lokasi, cukup strategis hanya kalau mau jalan ke tengah kota perlu gojek lagi."
"63.","Mamay Maya","1","2026-01-02","5","Di layani kak risa Pelayanan sangat ramah dan tempat nya sangat nyaman untuk menetap selama berhari hari , makanan juga enak sekali semua nya the best hotel in bandung"
"64.","Faizah Nurcholish","3","2026-01-02","5","Hotel paling nyaman, dengan fasilitas yang luar biasa, sangat kids friendly amnities lengkap dan pelayanan sangat ramah, dibantu dengan kak lyla yang super ramah experience menginap jadi luar biasa"
"65.","mei uliyanti","2","2025-12-26","5","hampir semua makanannya enak. para staff ramah ramah dan servicenya good. hotel bersih. lokasi juga strategis. mau lunch disini juga 👍.worth it."
"66.","kansha monica","1","2025-12-09","5","-Lobby nya bersih 100, -Staffnya ramah 100, -Menu breakfast sangat kumplit sekali 100, -Room nyaman, Ada hairdryer dan setrika, jd bs nyetrika dl kl bajunya kusut pas d keluarin dr tas 100, -kolam renang depan resto, yg introvert pasti pilih ga renang krn merasa d liatin ama yg makan , 90 Jaya trs holiday inn"
"67.","Muhammad Gilang","2","2025-12-12","5","Pengalaman menginap yang sangat memuaskan. Kamar bersih, fasilitas lengkap, dan pelayanan staf sangat ramah serta sigap membantu. Lokasi hotel strategis sehingga memudahkan akses ke berbagai tempat penting di kota. Sarapan yang disajikan bervariasi dan kualitas makanannya sangat baik. Sangat direkomendasikan untuk perjalanan bisnis maupun liburan"
"68.","Kiki Erti","1","2025-12-09","5","Hotelnya nyaman, pelayanannya bagus (ramah2 karyawannya), fasilitas kamar lengkap sampe handbody & conditioner ada, setrikaan juga ada 😄🫶🏻 ada playground buat anak2 juga ada kontes ngegarnish kue untuk anak2, ada coffee latte juga 😍 & banyak variasi makannya 🤗🥰 sevicer @bunga"
"69.","bainah rachma","6","2025-12-09","5","Untuk lokasi yg di pasteur termasuk strategis. Kamarnya bersih. Makanan nya juga bnyk varian. Pelayanan staffnya jg fast respon dan ramah. Ada mba vabia yg aktif berkomunikasi dengan tamu di resto dan membantu jika tamu memerlukan. Fix sih akan comeback lg ke holiday inn"
"70.","Salma Atha Cameela","34","2025-12-26","5","haloooo!! hari ini aku mau review kalau hotel ini memang bagus! mulai dari room service hingga interiornya oke sangat!!(⁠.⁠⁠❛⁠⁠ᴗ⁠⁠❛⁠.⁠) plis aku seneng disini tpi aku ada ngambekan sama mesin claw sponbop british😡"
"71.","K","1","2025-12-09","5","Hotel nya nyaman bangett dan rapi, cocoklah buat yang suka trip ke bandung atau staycation. Proses check-in nya cepet, kamar wangi dan fasilitas nya juga lengkap, apalagi yang paling penting AC nya dingin!. Sarapan lumayan banyak pilihannya, overall enak enak. Yang paling ku suka itu pelayanan stafnya sopan dan membantu, thank youu sm!. Worth it untuk harga dan lokasinya yang strategis"
"72.","Fitri Y","15","2025-12-19","5","Lokasi strategis dekat pintu tol pasteur. Rekomended untuk yang bawa keluarga. Banyak wahana anak dan permainan. Pegawai hotel ramah2 dan murah senyum terutama Mba Aiko. Menu sarapan enak2 seperti hotel bintang 5 sakin banyaknya belum sampe cobain semua 😅 Insya Allah klo jalan2 ke bandung lagi mau nginep disini lagi. Sukses Holiday Inn dan terima kasih atas pelayanannya 🥰"
"73.","eko mardianto","7","2025-12-09","5","Menginap 3 hari untuk acara gathering sangat memuadkan. Kamar yang rapi dan room service yang profesional. Sarapan pagi d resto dengan berbagai menu dengan rasa yang cocok dilidah. Thank’s untuk kak Bunga dan kak Natasha untuk pelayanannya yang sangat ramah di resto."
"74.","Anita Kumala Sari","6","2025-12-09","5","Service nya the best. Dari Resepsionis nya ramah, cepat & sangat membantu. Terutama saat request untuk note di kaca & slice cake. Saat breakfast makanan nya enak. Service nya excellent. Terbantu banget sama Mbak Bunga & Mbak Hersa. Kamarnya juga nyaman."
"75.","noormia jumiati","2","2025-11-09","5","Terimakasih untuk mb ekaria yang bantu dan ramah banget sama anak saya yang lagi susah makan. Sukses selalu buat mba ekaria. Dan untuk makanan di sini ok banget Untuk Pak Igun manager F&B sukses selalu. Untuk mba nurma terimakasih juga udah memeberikan pelayanan yang baik... Sukses selalu Holiday inn Terimakasih juga buat mba bunga dan mba hersea atas pelayanan nya sukses selalu ya Utk pak stevie dan pak sofyan salam hangat dr ica"
"76.","Firly Septian","5","2025-12-12","4","Saat saya checkin, terdapat kendala pendingin kamar rusak. Dari pihak hotel sangat membantu saya dengan memberikan penggantian kamar dan diberikan layanan complementary dan itu sangat bagus. Hanya saja minta tolong untuk dapat dilakukan pengecekan ruangan sebelum diberikan ke pelanggan. Selain itu lainnya sudah bagus, baik dari segi sarapan, pembersihan kamar, dan layanan pendukung seperti fitness dan spa."
"77.","Kartika Sukma","4","2026-01-02","5","Breakfast Oke dan enak, banyak macamnya...Fitness 24 jam.. Pokoknya recommended sekali untuk liburan.. Kk Nabila juga ramah.. Selamat beraktivitas... Tengkyuu"
"78.","Raden Muhammad Afarel Annawar","1","2025-12-09","5","Jika diukur dari pengalaman tamu dan fasilitas yang ditawarkan, Holiday Inn Bandung Pasteur memberikan pengalaman menginap premium. Terutama dalam hal pelayanan, kenyamanan kamar, dan fasilitas umum. Kualitas layanan dan fasilitasnya sangat bisa bersaing dengan hotel mewah. Untuk tamu bisnis, keluarga, maupun wisatawan yang menginginkan kenyamanan tanpa harus bayar terlalu tinggi sebagai hotel ultra-luxury, ini adalah pilihan sangat solid."
"79.","melly Hastanti","3","2025-12-09","5","Luar biasa... keren lah Kami berulang kali kesini keren semua dari beberapa pengaturan. Dari semua teamnya bagus... Ibu GM org surabaya yg sangat ramah. Makanan yg enak bnyak farian Team Bangquet (p igun) yg fast respon Ruang meeting dan ballroom yg bagus Team Salesnya fast respon Tetap semangat lah... Sehat&Sukses terus...❣️"
"80.","Monica Ellen P.W. Handoko","7","2026-01-02","5","Pelayanan ramah semua, kamar nyaman, bagus.. diassist sama Mas Rian & Mba Fina atau siapa ya namanya, best"
"81.","Ermalia Turnip S","5","2026-01-02","5","Bagus dari segi kebersihan, service-nya oke, makanannya lumayak tapi boleh dibuat lebih bervariasi lagi menu makanan beratnya. overall oke!"
"82.","Isni Utami","13","2025-12-09","5","Thank you Holiday Inn. Happy bgt bs nginep disini. Pelayan nya baik, menu sarapan nya berlimpah, enak2 semua. Fasilitas lengkap. Pool nya ada yg outdoor & indoor. Sbg member IHG, dapat perhatian lbh dr semua staff nya, salah satu nya Mbak Natasya. Salah saty hotel rekomended di kota Bandung 🫶🏻"
"83.","deasy seidy","3","2025-11-09","5","Saya bersama anak2 menginap selama 2jari. Saya sangat terkesan dengan pengalaman menginap di Holiday Inn Pasteur Bandung, terutama dengan kualitas sarapan pagi (breakfast) yang luar biasa. Variasi makanannya lengkap, mulai dari menu lokal khas Sunda sampai pilihan internasional seperti omelet station, roti, dan salad segar. Semua hidangannya terasa lezat dan disajikan dengan tampilan yang menarik. Yang paling berkesan adalah pelayanan dari Pak Yana di area restoran. Beliau sangat ramah, sigap, dan penuh perhatian pada setiap tamu. Saat saya datang diresto, Pak Yana menyapa dengan senyum hangat dan langsung membantu menawarkan sarapan apa yg kami butuhkan. Pelayanan seperti ini membuat suasana sarapan terasa lebih menyenangkan dan membuat saya ingin kembali lagi ke Holiday Inn Pasteur. Terima kasih untuk team restoran Pak Yana 🤩 👏 atas pelayanan terbaiknya sejak hari pertama sampai hari terakhir kami menginap di Holiday Inn Bandung Pasteur."
