"No","User Name","Review Count","Review Time","Rating","Review Text"
"539.","glx bla","259","2024-01-05","5","Salah satu hotel recomended di pusat kota semarang. syrategis. Hotel mungkin hanya berjarak sekitar 200 meter dari simpang lima semarang. Dan lokasinya ini memang cukup mudah diakses dan dekat dengan pusat-pusat yang ada di kota semarang seperti kantor gubernur, lawang sewu dan lain sebagainya. Overall menginap disini untuk beberpa kalinya cukup recomended bagi saya pribadi dan menjadi opsi menginap kesini lagi ketika berkunjung ke kota semarang. cuzzz"
"540.","Arien eNJe","1","2024-01-05","5","Lokasi yang dekat dengan pusat kota,harga terjangkau sangat cocok buat liburan bersama keluarga pelayanannya pun bagus.salah satu hotel yg rekomendate di semarang menurutku sih"
"541.","Daruli Suci Lindarwi","12","2023-01-05","4","Awal datang, masuk kamar sempat kecewa. Kami pesan kamar yg non smoking. Karpet sangat2 berdebu, sprei pun spt tdk ditebasi ( saya sensitif skali dng debu ) shg sy harus tidur pake masker. Kulkas rusak, shower bocor. Sy ajukan komplen, segera ditindak lanjuti dng baik kecuali kulkas yg rusak tetep tiada pengganti. Malam kedua, sy bs tidur tanpa masker. Untuk makan pagi, semuanya enak dan tdk mengecewakan. Jumlahnya pun tdk kurang, walaupun hari kedua saya dan ibu turun untuk sarapan sdh siang. Layanan parkir, petugas sigap dan aman. Hotel strategis letaknya. Over all ok, tdk mengecewakan krn fast response dan very recommended to stay there"
"542.","Ani Wahyuni","11","2025-07-05","5","Minusnya lift hanya dua sehingga bikin lama untuk naik turun"
"543.","Noer Hamzah","11","2025-01-05","5","Good Sarapan tersedia banyak menu pilihan dekat dengan pusat kota simpang lima kamar nyaman pelayanan ramah"
"544.","maria manisa","62","2024-01-05","5","Strategis deket lapangan simpang lima yg banyak kulineran.... Jadi mau jalan ke lapangan simpang lima cukup jalan kaki aja sudah sampai. Staff nya ramah, room bersih, fasilitas hotel OK. Pertahankan pelayanan yg baik yaa..."
"545.","Reysa kafka Nafisa","3","2025-01-05","5","selama di semarang menginap disini, udah sering kesini ga ngecewainn.makanan enak, staff staff ramah, sangat membantu, ada egg station sendirii.jadi bisa request telurr😍"
"546.","AIG","1188","2022-01-05","4","Kamarnya oke, bersih, dan lightingnya juga oke. Internet kencang bisa meeting virtual tanpa patah2. Parkirannya terbatas, kamar mandi agak bau. Lokasi strategis dekat simpang lima dan ada indomaret besar dan super lengkap within walking distance."
"547.","Hibrah Lukman","187","2024-01-05","4","Sisi kamar dan pelayanan oke punya, yang kurang cuma variasi menu breakfastnya aja, varian rotinya cuma ada roti tawar dengan selai, kalau bisa ya varian rotinya ditambah. Sama untuk telur kalau bisa disediakan condiment isian seperti sosis, jamur, dll, biar lebih variatif."
"548.","Gilang Riyadi","1","2024-01-05","5","Kunjungan rutin ke semarang selalu memilih untuk menginap disini karena memang senyaman itu. Selain lokasi yg strategis, kamarnya nyaman banget dan suasananya bikin tenang. Makanannya juga variatif dan dari segi rasa lumayan enak."
"549.","Gombloh 12","2","2025-09-05","5","Kamar nya sangat ok dan sangat rekomendet"
"550.","Dessy Purnamasari","2","2024-01-05","5","Cukup recomended di antara hotel lainnya di sekitar semarang. Selain dekat dengan simpang lima, fasilitas pun memadai dengan layanan yang juga ramah pada para pengunjung. Harga saya rasa standard dg ukuran hotel yang mampu menyajikan pemandangan bagus juga elegan."
"551.","Albert","153","2025-01-05","5","Kamarnya bersih.....sabun dan shampo nya pakai Dove botol....hotel lain sepertinya belum ada yang pakai Dove botol...menu makannya juga cukup banyak..."
"552.","mita artdhitya","14","2024-01-05","5","Kamarnya nyaman, breakfast juga enak. Tas saya sempat ketinggalan di basement hotel, dan disimpan dengan baik oleh pihak hotel. Terima kasih banyak Mas Dilan dan security hotel Holiday Inn Express Semarang untuk kejujuran dan bantuannya 🩵🩵🩵🩵🩵🩵"
"553.","Lukman Ifada","2","2024-01-05","5","Lokasinya sangat strategis di tengah-tengah kota semarang dekat dengan simpang lima jadi mudah mau kemana-mana. Servisnya juga dangat bagus. Kamar bersih dan lengkap. Sangat rekomendasi buat keluarga atau teman-teman yang ingin beristirahat dengan menikmati indahnya tengah kota semarang."
"554.","retno dian adisty","2","2023-01-05","5","Hotelnya bagus, untuk pelayanan juga sangat memuaskan. Sangat nyaman untuk quality time bersama keluarga. Mengingat tempatnya yang strategis dari pusat perbelanjaan atau tempat nongkrong, menjadi nilai lebih untuk hotel ini."
"555.","Harwin Rinaldy","82","2025-01-05","4","Kamar bersih dan cukup bagus, tempat parkir sangat terbatas tapi bisa di parkirkan oleh petugas security. Sarapan pagi sering habis dan rasa sangat hambar."
"556.","RITA SEPTIANA","32","2023-01-05","5","Lobby ada di lantai 2, sederet dengan resto. Akses ke kamar pakai kunci. Untuk standard room menurut saya kurang luas. Tp ada kursi malas yg oke lah ya buat bersantai. Agak ada yg aneh di karpet nya.. jd kayak ada cekungan gt klo di injak ( ngga rata) kayak ngga ada keramik di bawah karpetnya. Allhamdulillah dpt kmrn yg hairdryernya udh pd jebol... Pagi2 dipakai sampai bikin listrik konslet. Akhirnya krng lebih 1 jam an di benerin sm engineeringnya. Menu bf standard. Makanan diambilkan sm waitress nya. Alias ngga ambil sendiri2. Dan bbrp masakan keasinan. Akses ke simpang lima deket tinggal jalan. Parkir mobil ada. Cm mungkin ngga muat banyak. So far... So good. Thank u"
"557.","R J","158","2022-01-05","5","ini dekat banget sama simpang lima which means deket kemana-mana, nyari makan gampeng, minimarket juga deket. pelayanan standar IHG jadi ga usah khawatir, breakfastnya variatif dan beda tiap hari. karena dalam masa pandemi jadi walaupun buffet tetap dibantu diambilkan makanannya. kamar bersih dan oke, untuk perokok lantai nya beda jadi yang perokok engga khawatir mengganggu yang bukan perokok. yang bukan perokok juga ga khawatir kamarnya bau roko. kamar mandinya tidak berkunci ya, jadi yang kurang nyaman mungkin tidak cocok disini. saya dapet lantai 12 jadi bisa liat view kota disiang dan malam hari. parkirannya sempit tapi they'll make it work somehow. ga nyesel stay disini."
"558.","Freddy F Suhendra","252","2023-01-05","4","Kamar yang saya tempati kebetulan dekat jendela dan saat hujan merembes jadi membasahi karpet di dalam kamar, ac dingin, breakfastnya biasa saja menurut saya. Untuk lokasi agak susah parkir.. terbatas banget parkirnya."
"559.","M Gibran Widiharyanto","10","2025-10-05","5","Mantap! Pelayanan terus ditingkatkan!"
"560.","S Untung Pambudi","12","2025-01-05","5","Setiap ada kegiatan kantor atau liburan dengan keluarga selalu disini nginepanya, yg mana lokasi dekat dengan pusat kota, staff yg ramah, kamar yg homie dan selalu wangi dan dibersihka"
"561.","Just Wu","215","2022-01-05","4","Kamar cukup luas, pelayanan juga baik. Untuk sarapan pelayanannya agak kurang. Makanan yang sudah habis membutuhkan waktu yang cukup lama untuk di refill. Dan untuk liftnya tolong di maintenance, lift yang saya pakai sempat rusak. Dari lantai 5 turun ke lantai 3, sudah tekan bel tapi tidak ada respon dari operator. Cukup membuat tegang juga."
"562.","Nadia Paradhisa Putri","24","2023-01-05","4","Pelayanan ramah, hanya saja tidak ada room service jadi repot. Saya hamil dan bawa anak harus juga bawa nampan isi makanan dari resto. Lalu untuk chicken cordon bleu nya seperti tidak fresh. Untuk extra bed nya harus dibayar dimuka ini tidak masalah. Selebihnya good."
"563.","Maichel Salipadang","33","2023-01-05","4","Hotel dengan posisi strategis dekat dengan simpang lima yang menyediakan banyak tempat makan. Kamar bersih, rapi dan modern. Sarapan tidak mengecewakan, pelayanan cepat dan ramah. Sayang, parkirannya sangat sedikit sehingga tidak direkomendasikan untuk yang membawa kendaraan sendiri. Bahkan di dropoff area pun harus antri karena saking sempitnya."
"564.","Qadri rahman","145","2024-01-05","5","Menginap disini awal februari yang lalu karena ada keperluan bisnis di Semarang. Tempatnya bagus , terawat dan tenang. Pelayanan di front office juga ramah mbak- mbaknya. Kamarnya walaupun tidak terlalu luas namun bersih dan nyaman. Next time bakal mampir singgah kesini lagi kalau berkunjung ke Semarang."
"565.","nafla baswedan","27","2024-01-05","5","Nyaman sekali nginep di sini. Kamar dan kamar mandi juga bersih, sarapan makanannya juga enak2 dan variatif. Pesan makanan di luar jam sarapan juga enak, porsinya banyak. Sekitarannya juga ada cafe, indomaret, bank-bank (untuk ambil uang), dan mall yang bisa dijangkau dengan jalan kaki aja😍 Seneng sekali ketemu sama staff2 yang super ramah dan baik. Laundry juga cepet, pagi-malem ajaa udah jadi, semua bersih dan wangi. Alhamdulillah puas sekali. Semoga next bisa menginap di sini lagi❤️"
"566.","vina dulpong","3","2025-12-05","5","sanagat rekomen banget harga terjangkau"
"567.","Ferdian PPF","635","2024-01-05","5","Salah satu hotel recomended di pusat kota semarang. Hotel nya mungkin hanya berjarak sekitar 200 meter dari simpang lima semarang. Selai. Itu lokasinya ini memang cukup mudah diakses dan dekat dengan pusat-pusat yang ada di kota semarang seperti kantor gubernur, lawang sewu dan lain sebagainya. Overall menginap disini untul pertama kalinya cukup recomended bagi saya pribadi dan menjadi opsi menginap kesini lagi ketika berkunjung ke kota semarang."
"568.","Uti Muhar","1","2025-01-05","5","Hotelnya tengah kota Semarang dekat dengan simpang lima. Kamarnya bersih, nyaman dan makananya enak."
"569.","kinamel yahya","1","2025-01-05","5","Sarapan yang disajikan sangat lezat dengan berbagai pilihan makanan yang segar. Kamar-kamar yang bersih dan nyaman membuat saya merasa santai selama menginap di sini ❤️"
"570.","Taufikirana Novit","49","2020-01-05","4","Hotel yang cocok untuk para traveller, konsepnya yang unik menjadikan hotel ini terasa nyaman untuk dikunjungi. Overall, untuk kamar tidak terlalu luas tapi nyaman untuk ditempati. Kamar mandinya bersih, wifinya kencang dan makanannya enak. Yang disayangkan adalah parkirannya yang belum cukup luas, karena sangat penuh tamu dan kendaraan lain. Fasilitas gymnya juga sudah sangat oke untuk dinikmati. Pelayanan prima. Dinding kurang kedap suara, terdengar suara tv sebelah kamar. Mungkin bisa ditambahkan pengedap agar kenyamanan tamu hotel bisa lebih ditingkatkan"
"571.","ciptahakiki","86","2025-01-05","5","pelayanan parking dan resepsionisnya terbaik, kondisi kamar clean, ga berisik, modern, sarapan bervariasi"
"572.","azizatut taqiyah","10","2025-01-05","5","Kamarnya bersih dan nyaman, staff nya ramah ramah, sarapannya enak, lokasi dipusat kota dekat dengan simpang lima, selalu menginap di hotel holiday inn jika berkunjung ke semarang"
"573.","Cornelius Ep","143","2023-01-05","4","Kamarnya lumayan bagus, hanya ada satu tipe kamar. Liftnya cepat, sudah pakai touchless button juga. Menu sarapannya enak, pelayanannya bagus, hanya varian pastry nya masih kurang."
"574.","Aysha Azzahra","5","2025-01-05","4","Semuanya cukup baik. Hanya saja untuk sarapannya masih perlu perbaikan. Dari penerimaan tamu di restoran sampai penyediaan makanannya."
"575.","Atiek Nurjanah","13","2024-01-05","5","Lokasinya sangat strategis dekat dengan Simpang Lima Semarang. Kamar luas dan bersih. Peoses check in dan check out sangat cepat. Terimakasih Pak Oki untuk pelayanannya yang sangat ramah dan membantu saya selama saya menginap."
"576.","Lusiana Tanati","2","2025-04-05","5","Lokasi strategis, dekat kemana2, Breakfast oke, banyak varian Kamar bersih 👍"
"577.","Andi Prasetyo","1","2025-01-05","5","Kalo ke semarang sudah pasti stay nya di holiday inn express karena udah nyaman di hotel ini , pelayanan nya bagus , sudah hampir kurang lebih 10 x menginap di hotel ini josssss"
"578.","Ulfah mafaza Karimah","39","2023-01-05","5","Staycation 2 hari Kamar sesuai expetasi. Penerangan Nya Mantap. Kamar mandi ada hydyer minusnya di kamar mandi gak ada selang untuk di kloset duduknya. Kamar luas ada sofanya yang empuk. Ada Mini bar tapi tidak berfungsi tidak dingin semoga Di perbaiki ya buat naro minuman. Karyawan ramah2 Breakfeastnya enak tapi menuny kurang banyak gak ada jajanan pasar cuma ada buah sama roti. Keselurhan Nyaman dan Senang menginap disini."
"579.","Rahadian Ratmawijaya","6","2024-01-05","3","Kamar memang bersih & rapih, lokasi strategis. Sayangnya, saat kami check-in jam 17.15 ternyata kamarnya belum ready (masih dirapikan)."
"580.","Nara Keilano","117","2024-01-05","5","Pengalamanku pertama menginap di sini,,cukup memuaskan,kmr bersih,kmr mandi juga gak ada masalah,sarapan lumayan ,,lokasi sangat strategis,Deket Indomaret dan ATM BCA ,mau kmn2 juga Deket... recommended"
"581.","sugi yanti","1","2025-01-05","5","Tempat strategis, pelayanan cepat, kamar bersih dan rapi, ada gym yang komplit. Jika mau makan malam dekat dengan area simpang lima, banyak kuliner"
"582.","Hari Susanto","3","2025-01-05","5","Hotelnya Selalu Bersih dan Wangi, Lokasinya sangat Stategis, Sarapan banyak Varian dan Enak harga sangat Rekomended untuk ditengah kota Semarang"
"583.","thomas wigung","180","2025-01-05","4","Plusnya: - Lokasi sangat strategis, dekat simpang lima semarang - Kamar luas, bersih ada sofa dan kursi meja kerja - No complain untuk kamarnya - Wifi oke Minus: - Belum pake smart tv"
"584.","Riza Is","2","2025-01-05","5","Oke kok tempat, kamar nyaman, dan makan enak. Lokasi pusat kota jadi dekat kemana2"
"585.","Arlinda Rizky","4","2025-02-05","5","Makananya banyak varian yang dan enak, kamar nya bersih, letak hotel dekat dengan kota... ☺"
"586.","RINI PL","1","2025-06-05","5","Kamarnya bersih,staffnya friendly dan sarapannya lumayan1"
"587.","rahma dini","2","2024-01-05","5","Hotel ternyaman dgn pelayanan yg oke, staff super ramah , kamar hotel yg sangat bersih di semua sudut , menu breakfast nya juga ga gagal sih menurut aku, thankyou holiday in express semarang for giving me the best experiences. Semoga semakin maju dlm dunia perhotelan"
"588.","diana omoshiroi","40","2025-03-05","5","makanan enak, simple lokasi oke, ke mall bisa jalan kaki. cocok utk orang dr luar kota."
"589.","F Y","117","2025-03-05","5","Sarapan enak pelayanan ramah...lokasi strategis deket simpang lima harga lumayan murah"
"590.","nathania_21_8H","7","2025-12-05","5","Nyaman sekali, rekomen sekali👆👆"
"591.","Donny Yudha","371","2024-01-05","5","Room ok dengan harga segitu Pelayanan ramah walau lagi rame Lokasi super strategis Mo icip2 makanan sekitar hotel sih bejibun yaa Ada gym pula Hanya parkiran aja kecil walau ada valley ke parkiran sebelahnya Dan belum ada pool"
"592.","Chalisa Camellia","1","2025-01-05","5","Selama disemarang nginap disini ,udah sering kesini ga mengecewakan sama sekali.makanannya enak, staf-stafnya ramah,kamarnya juga ramah🥰"
"593.","Kokoh Kokoh","2","2025-11-05","5","Kamar dan pelayanan̈ memuaskan"
"594.","Dian Puspita","1","2025-01-05","5","Lokasi strategis di pusat kota, kamar bersih dan nyaman. Staff-nya pun ramah."
"595.","VELISIA VELISIA","1","2025-06-05","5","Hotel nyaman dan bagus cocok untuk menginap dan harga terjangkau"
"596.","Anggit Putri Pamungkas","12","2025-01-05","5","Kamar bersih, lokasi strategis, sarapan enak ada stand Indomie. Overall good. Tks"
"597.","Edy Rachmanto","2","2024-01-05","5","Menginap 2 malam, kamar bersih, pelayanan baik dan ramah, serta lokasi yang startegis dan dekat dengan alun2 simpang lima. Kekurangan menurut pendapat saya pribadi adalah tempat parkir yang terbatas, akan tetapi ada vallet yang siap membantu."
"598.","Fery Irawan","1","2025-01-05","5","Hotel yg sangatt rekomen buat anak muda dan keluargaa the best pokoknya... Dari pelayanan scurty nya good bangett"
"599.","Aini Mahfudhoh","62","2022-01-05","5","Menginap disini semalam, ambil yg stay 24 jam agar bs c.out sesuai dg c.in kami. Krn kbtulan kami c.in pkl 19.00 dan krn suami ada agenda zoom meeting jam 10.00 - 14.00 jdi ga mgkn kan jam 12.00 hrs c.out. Jdi ada room dg stay 24 jam ini sungguh membantu kami. Oh ya kami pilih glass room, kamar jdi sangat terang disiang hari, selain itu kamar ini cukup bersih dg karpet lantai. Sayangnya dustbin tdk dikasih plastik, jdi kalo mau buang sampah yg agak sdkt basah kok jdi gmn gtu. Utk petunjuk arah kiblat ditaruh di laci meja nakas, tdk dilangit2 sprti hotel pda umumnya. Trs di kamar mandi cuma ada 1 (entah itu sabun mandi atau shampo) atau emang dwi fungsi (sabun mndi skaligus shampo). Utk sarapannya memang tdk bgtu bnyk variasinya, tpi soal rasa ok kok. Oh ya krn masa pandemi, sarapannya di ambilkan oleh karyawan hotel, jdi anda ga perlu was2."
"600.","Nadhila Tantri","22","2022-01-05","4","awal januari 2021 iseng coba nginep disini gara-gara promo stay 24 jam yang gaada ditempat lain. pelayanan oke banget,minta kamar yang kaya gimana pasti dikasih kalo ready. wifi cepet,channel lumayan lengkap,sarapan standar. petugas ramah,pagi pagi minta isiin sabun yang abis juga langsung dateng,sabunnya wangi enak. ada sabun cuci tangan yang kualitasnya oke di kamar mandi. cuma sayang banget kulkasnya rusak gabisa dingin. parkirannya juga curam banget,overall recomended bakal dicoba lagi dilain kesempatan."
"601.","Ika Wahyu","19","2024-01-05","4","Kemarin check in disini melalui salah satu platform, kamarnya sih oke, kebetulan dapat mirorr room (dapet view perkotaan), staff reception ramah, breakfast jg lumayan, cuman hal yg menyebalkan dan membuat positifnya hilang adalah tim security. Kebetulan waktu itu bawa motor, di depan ada mobil yg sedang berhenti, bukan nya mengarahkan kami (masih ada space utk kita lewat & kita sdh bertanya) tapi malah seperti pengarahan tidak ramah/ketus dan tidak jelas (hanya berkata parkir bassement sambil berlalu), setelah itu kami keluar lagi & balik disaat posisi hujan, dan sama 😁 bukan nya mobil didepan segera di posisikan, namun seperti lambat sehingga kami kehujanan karena atap depan lobby kecil. Sangat menyayangkan, apakah karena kami naik motor? Hahaha.. Tim security perlu diingat bahwa mereka garda depan utk first impression suatu tempat."
"602.","devi _","5","2025-01-05","5","Lokasi sangat strategis, karena dekat dengan pusat kota. Pelayanannya sangat ramah dan makanannya juga enak"
"603.","Irsyad Arkan","2","2025-09-05","5","ya mantap oke sangat rekomen untuk nginep"
"604.","Risma Efendi","2","2025-01-05","5","Pelayanan di hotel sangat ramah kamarnya bersih Dan nyaman untuk fasilitas nya lengkap letak hotelnya strategis di dekat pusat kota sangat rekomend banget untuk staycation"
"605.","Fara Destiana Kartika","1","2025-02-05","5","liburan kali ini menginap di hotel tengah kota, dekat dengan mall dan kulineran, overall good, thank u holiday inn express"
"606.","Septaliana Perniansih","40","2023-01-05","4","Hotelnya bersih, kamarnya nyaman, sarapan cukup enak, lokasinya strategis, dekat kalau mau ke simpang lima, mal ciputra, dan indomaret fresh. Parkirnya tidak terlalu besar, tidak tersedia bellboy, jadi angkat2 barang dari lobby ke kamar dan sebaliknya pas check in dan check out dilakukan sendiri (self service)"
"607.","Mahendra Hakim","4","2024-01-05","5","Dalam hal pelayanan awal saat reservasi meeting room, informasi yang disampaikan sangat jelas dan tuntas. Di hari H kegiatan kami, semua pegawai support dan turut membantu kegiatan kami terselenggara dengan lancar lagi sukses berakhir penuh keceriaan. Terima kasih Holiday Inn Express"
"608.","oktavia","1","2025-01-05","5","pelayanan top bangettt, karyawan semua oke dan request selalu memuaskan. thankyou deh pokoknya buat penginapan holdex rekomen sekali😩😩💗💗"
"609.","nina isnihandiani","23","2023-01-05","5","Kamar luas, bersih, nyaman dengan city view. Lokasi strategis di pusat kota dekat simpang lima. Makanan enak. Hanya saja parkiran kurang memadai untuk hotel dengan tamu yg banyak."
"610.","anisatul choiriyah","2","2025-01-05","5","Hotel yang bagus dengan lokasi yg strategis.. Dekat pusat kota dan oleh-oleh... Dengan staf yang ramah.. Sangat recommended"
"611.","Ilma Millatunnasihah","2","2025-01-05","5","Reservasi cepat, kamar bersih, ac nya dingin, makanannya juga enak Deket simpang lima lagu the best deh...👌"
"612.","Olivia Putri","4","2025-01-05","5","awal februari kemaren saya dan keluarga nginap sini, staff nya ramah2. terutama resepsionisnya benar2 melayani. anak saya smpe akrab sama staff hotel krna mereka ramah bgt. suami dan anak saya juga suka sama menu makanan nya endullllitaa"
"613.","Arsy Ysra","1","2025-01-05","5","Untuk pelayanannya sngat memuaskan,saya sangat merasa terbantu ... fasilitas oke tempat rekomend ... next kita ksni lagi ... sukses terus ya ... thankyu holiday in express"
"614.","benny riwidiatmo cahyono","591","2019-01-05","5","Lokasi hotel tepat di jantung kota Semarang, daerah Simpang Lima. Sangat strategis, dekat dengan pusat kota, pusat keramaian, tempat perbelanjaan modern. Kamar yang cukup luas, dengan tempat tidur yang sangat nyaman untuk 2 orang. Kamar mandi modern dengan penataan ergonomis. Semua dalam satu jangkauan. Breakfast dengan menu gabungan antara tradisional, chinese food, western food. Hanya perlu perhatian untuk parkir kendaraan, karena lokasinya kurang luas, mesti ekstra hati hati untuk parkir kendaraan."
"615.","purwarini","341","2025-01-05","5","Berada di tepi jalan utama , di sekat simpang lima semarang. hotel ini coock untuk kamu traveler atau pekerja muda yang aktiv. jika kamu traveler, hotel ini letaknya dekat kemanapun, ke simpang lima tinggal jalan kaki saja, ke pusat oleh2 di jl pandanaran juga dekat"
"616.","Zulianti Komalasari","3","2025-06-05","5","Hotel nya nyaman, bersih, makanan enak, pelayanan nya baik 😍😍"
"617.","Aji Nugroho","194","2022-01-05","4","Nyaman, modern, kamar terang komplit lampu & colokan listrik. Sangat cocok utk business travelling... comfort tapi juga oke utk kerja. Parkir walau area sempit, ada fasilitas valet service..so tenang saja soal parkir mobil"
"618.","Bunga G S","4","2025-02-05","5","Pelayanannya baik, terutama yang bernama Mas Brey melayani dengan sepenuh hati. Bintang 5 untuk Mas Brey dan pelayanan di Holiday Inn Express Semarang 👍🏼"
"619.","Wanda Mega","9","2025-02-05","5","Kamar nyaman, bersih, pelayanan terbaik, sangat dibantu oleh kak Brey, Hotel ternyaman✨"
"620.","Nisha Adhania S","5","2024-01-05","5","HotelNya Bersih , staff Ramah , Kulkasnya Dingin n beku pas bgt untuk yg bawa bayi masih asi dan mpasi untuk simpan makanan. Kalau ke Semarang lagi akan nginap disini lagi ukuran kasurnya yg twin sangat besar dibanding hotel2 lain ."
"621.","Tyas Lee","11","2022-01-05","5","Bagus dan nyaman menginap disini, jendela lebar bisa melihat kota semarang dengan jelas ( tidak sumpek lah pokoknya) hotel bersih dan terawat, dekat dgn kuliner dan apapun, karena lokasi berada di pusat kota. Staff juga ramah2 banget, makanan breakfast tdk telalu banyak variant but its ok for me! disini juga self service ya apapun dikerjakan sendiri seperti laundy dan layanan lainnya,jadi apa2 dilakukan sendiri alias tdk ada bell boy. Tapi jgn khawatir house keeping ttp ada jadi kamar bisa dibersihkan setiap hari. Overal puas menginap disini. Thanks"
"622.","Andi Ardiansyah JB","67","2023-01-05","5","Orang2nya ramah Hotelnya bersih Kamarnya bersih & nyaman Kamar mandi bersih + amenetiesnya lengkap Lokasi strategis di tengah Kota Semarang, akses mudah, dekat dari simpang lima dan lokasi kulineran Sayangnya tempat parkir kurang memadai"
"623.","Dayang Puteri","8","2025-11-05","5","Hotel tengah kota yg rekomen 💯"
"624.","Yuri lie","2","2024-01-05","1","Harus self service. Tapi ut menurunkan n menaikkan barang tdk ada jalan landai. Trus bagaima klu hrs menikka barg dg gerobak penuh barang dg lantai yg beda level. Dn gerobak penuh barang hrs gerobak diangkat? Berat kan? Tanpa bantuan kurir. Kurir tidak ada. Katanya yg ada satpam. Manager di komplain tdk mau tau.. pokoknya self service. Tdk mau trima masukan pelanggan. Kita ada pestabdi semarang. Kaar yg di booking banyak selama 2 malam. Kan terlalu.."
"625.","Annisa “Annisa” micky","6","2025-01-05","5","gatau sudah seberapa sering saya menginap sini, pelayanan nya selalu memuaskan, terimakasih pelayanan yg cepat dan tanggap,staff ramah,grooming rapi serta kebersihan area yg selalu terjaga"
"626.","Yanti Rahardjo","714","2021-01-05","4","Lokasinya deket sama Simpang Lima. Staff ramah. Kamar bersih cukup nyaman. Protokol kesehatan dijalankan baik. Liftnya sudaj touchless. Kamar mandi juga ok dengan shower. Yang kurang tempat parkir saja tapi overall ok. Sarapan pagi walau variasi tidak terlalu banyak tapi cukup lengkap"
"627.","IRMA","720","2022-01-05","3","Hotel ini berada tengah kota di kawasan bisnis Semarang simpang lima jadi untuk yang ingin shooping tinggal jalan kaki atau berkendara hanya beberapa menit saja. Waktu check in dikasih early check in dan waktu mau check out dikasih tambahan waktu sampai selesai Shalat Jumat terima kasih. Yang harus menjadi perhatian handuk mandi baunya apek dan air tergenang karna lantai bagian tengah kamar mandi agak turun dari saluran pembuangan kamar no. 1601. Perkiran mobil sangat terbatas, menu sarapan juga kurang bervariasi, untuk stafnya ramah ramah dan tanggap semoga kedepannya makin baik, smangat."
"628.","georgia fifi","325","2025-01-05","4","Menginap di sini pas hari Minggu. Jalan depannya ditutup karena Car Free Day. Jadi pagi hari gak bisa ke mana2 kecuali jalan kaki. Next time harus dipertimbangkan nih. Room ok, service jg ok"
"629.","Lailul Musyarrofah","9","2025-01-05","5","Nyaman, enak, harga terjangkau. Pelayanan sangat ramah, selalu langganan di hotel ini kalo ke Semarang 😍🤗"
"630.","Guruh Pradipto","33","2025-01-05","4","Menu makannya kurang variatif, namun rasanya enak. Interior kamar sesuai dengan room rate yaitu simple dan nyaman."
"631.","Rifka Ichwani","78","2023-01-05","4","Hotelnya cozy, bersih dan fasilitasnya lumayan komplit. Free hair dryer juga di bathroom nya. Ada air hangat dan dingin juga. Dapet kamar yang pas view langsung tengah kota. Tempatnya juga strategis dekat mall juga. Pelayanannya juga ramah, sarapannya juga enak cuma agak kurang variatif soal dessertnya"
"632.","myunus puncak","61","2024-01-05","5","Lokasi yang strategis dekat dengan lapangan simpang lima semarang, juga dekat pusat kuliner, pusat perbelanjaan menjadikan hotel ini jadi pilihan utama. Selain tentu saja kamar yang & layanan servis yang memuaskan."
"633.","Irsansyah Irsansyah (Irsan)","75","2021-01-05","5","Hotel yang berada di dekat dengan simpang limanya kota semarang. Lokasi dekat dengan pusat kuliner dan juga oleh oleh disekitar jalan pandanaran. Ruang lobby di lantai 2. Sarapannya lumayan. Parkiran cukup. Kamar nyaman dan bersih. Kamar mandi juga bersih. Mantap dan nyaman sekali"
"634.","Diary Naila","3","2025-01-05","5","Bagus kamar hotelnya bersih, breakfastnya lengkap dan enak, pelayanannya juga sangat memuaskan"
"635.","Syifa Basyar","5","2023-01-05","5","(+) Salah satu hotel yang sudah free breakfast. Pas lebaran nginep disini breakfast nya cukup bervariasi ada waffle dan menu roasted chicken. Waffle nya enak bikin nagih maincourse nya enak juga👍. Pelayanan makanannya baik & ramah👌 (+)Kamar bersih, nyaman , tempat strategis mau ke simpang lima tinggal jalan kaki👍 (- )Untuk menu roasted chicken & waffle cuman di hari besar aja, di hari2 biasa tidak tersedia ya. Saran nya kalau hari biasa harusnya ada supaya bervariasi"
"636.","Sydnee Summer Melody","11","2020-01-05","5","Kamarnya ok luas cukupan, ac baik, kamar mandi cukup besar. Kamar bersih. Dapat free buffee breakfast macemnya ok banyak dan enak. Bantalnya dikasih 2 macam yg soft dan stiff jd bisa milih cocok yg mana :) daerah tengah kota , dekat ke mana2."
"637.","cyn cyn","2","2025-01-05","5","Kamar bersih, lokasi pas deket sama banyak penjual makanan, cafe, toko roti, ke simpang lama buat jalan pagi juga oke aja"
"638.","Shevina Anggraeni","2","2023-01-05","5","Letak hotel yg sangat strategis dari pusat kota. Selain itu kamarnya dan kmr mandi sangat bersih dan sangat nyaman, staff nya juga ramahh sekaliii Rekomendasi bangettt buat nginep di hotel holiday inn express Semarang jaminan tidak mengecewakan 🥰🥰"
"639.","abi manyu","70","2025-01-05","5","Kamarnya bagus pakai karpet, bersih, ada Sofanya, meja dan kursi kerja, ada kulkas mini nya tapi sayang ga nyala, kamar mandi bersih, sabunnya pakai merk Dove dan wangi, ada hair dryer nya, lokasinya strategis Deket simpang 5, karyawannya juga ramah2, minusnya breakfast nya pilihannya dikit untuk kelas bintang 3 di banding kompetitor,"
