User Name,Review Count,Rating,Review Text
A Soulisa,5,5,kebetulan saya member accor sehingga kemanapun saya pergi selalu mencari hotel di grup accor untuk tempat menginap minggu lalu sengaja saya pilih ibis styles untuk menginap 3 malam hotel ini sangat strategis dekat dari keramaian malioboro tetapi cukup ada jarak sehingga tetap terasa tenang semua kebutuhan traveler tersedia di jarak sangat dekat dari hotel mart makan laundry masjid oleh oleh dll pelayanan sangat ramah dan cekatan mulai dari reception restoran bar di rooftop dan housekeeping semua hampir sempurna menu untuk breakfastnya cukup bervariasi dan enak enak roof top barnya juga menjadi tempat menyenangkan untuk bersantai singkatnya apa yang ditawarkan dan diberikan hotel ini sangat sesuai dengan harga yang saya bayar bahkan bisa dibilang murah bicara peningkatan layanan mungkin untuk kedepan bisa dilakukan upgrading layanan entertainment di kamar tv dua jempol saya untuk ibis styles yogyakarta dan para staffnya
Nadia Safitri,5,5,pengalaman menginap di ibis jogja sangat menyenangkan pesan kamar superior di upgrade jadi kamar type family dengan balkon dan bathtub pelayanannya bagus banget staffnya ramah2 tidak ada kendala apapun lokasi juga dekat dengan malioboro kamar nyaman bersih
Elin Fitriyani,14,5,kamarnya bagus syangnya tidak ada colokan disetiap samping t4 tidur harus colok jauh tpi buat jadi titik jalan ke malioboro itu dekat saat banget
Adi Prasetya,2,5,kamar bersih toilet bersih sarapan oke handuk bersih setiap hari diganti kasurnya empuk nyaman sip
Agung Abdilah,2,5,dapat kamar pojok kamar bersih kasur nyaman empuk wangi kamar mandi bersih shower bersih air hangat lancar
Jimmy Situngkir,5,5,pengalaman menginap 4 malam yang menyenangkan kebersihan dan kualitas kamar terjaga dengan baik lokasi hotel dekat dengan malioboro hanya sekitar 300 meter dari malioboro selanjutnya pelayanan dari petugas hotel juga baik kami merasa nyaman dengan pelayanan hotel salah satunya pak kamto petugas security yang membantu kami memarkir mobil menjadi lebih nyaman terima kasih ibis style malioboro pasti kami akan kembali
bella rismawanti,4,5,hotel bintang 3 yang cukup nyaman dibanding hotel sekelasnya harganya affordable dengan fasilitas yang cukup lengkap menginap disini selama 4 hari 3 malam sangat nyaman semua staff hotel sudah menerapkan service excellence cuma sedikit masukan untuk menu breakfast stand dessert nya lebih divariasikan lagi atau menu nya dibuat berbeda setiap hrinya seperti main course tapi overall enak
Ade Akbar,2,4,non smoking room tapi bau rokok sudah dilakukan penanganan tapi tetap msh tercium untuk 2orang tapi sikat gigi tersedia cuma 1 di kamar banyak semut breakfastnya sangat memuaskan stafnya sopan dan cepat merespons keluhan
Vonny Candra,168,4,lokasi strategis proses check masuk lumayan satset pelayanan f b attendant kurang baik pada waktu breakfast masa saya lagi ngunyah makan saya dan masih ada lauk di piring saya mau diangkat piringnya
Aufan Wahid,1,5,pelayanan bagus kasur bersih kamar nyaman meeting room oke sarapan sip tersedia handuk bersih dan air panas lobby bersih tq ibis
Arya Pradipta,1,5,hotel yang sangat nyaman dan bersih stafnya ramah membantu dan menyambut lokasi strategis dan mudah diakses sangat direkomendasikan untuk menginap bisnis maupun liburan
fariz zulhilmi,5,1,"sayang gm yang terhormat saya langsung saja saya mendapat kabar buruk untuk hotel Anda 1 saya sedang memeriksa masuk hari ini dan saya mendapat kamar di lantai empat dan baunya tidak enak, bau rokok sangat kuat 2 saya dapat pindah kamar tetapi masih buruk tidak ada air panas di kamar mandi telepon tidak berfungsi tolong saya lelah perlu istirahat tetapi mendapat kamar seperti ini semua orang tahu Anda adalah jaringan hotel internasional dan tolong lakukan standar semoga saran ini menjadi perhatian Anda untuk melakukan standar hotel terima kasih"
Nour Elaraby,87,1,"Saya telah menginap di ibis style masuk beberapa negara dan selalu memiliki pengalaman yang lebih baik jadi saya mengharapkan hal yang sama di sini sayangnya kunjungan ini cukup mengecewakan kami memesan dua malam dan saya senang itu tidak lagi ruangan itu tidak bersih dan memiliki bau lembab yang kuat dan terus-menerus tidak ada sumber udara segar AC berfungsi tetapi tidak menyegarkan udara yang membuat bau apek menjadi lebih buruk lagi. Lantai kamar mandi menjadi kebanjiran setelah mandi sehingga sangat licin dan positifnya staf resepsi sangat sopan dan baik hati dengan kebersihan yang lebih baik, ventilasi dan pemeliharaan yang bisa dilakukan hotel ini menawarkan pengalaman yang jauh lebih baik"
Sreekanth,188,4,"kebersihan sprei tidak bagus noda yang terlihat diamati mereka memberikan buah selamat datang yang baik untuk anggota platinum layanan sangat baik semua orang memperlakukan saya seperti raja selalu tertawa dan salam adalah perilaku ramah yang sangat bagus menggunakan 2k poin untuk menginap, makan siang, makan malam, tidak tersedia body lotion"
nnrprtmo,1,5,kamar nyaman kasur bersih ada tempat bermain anak dilobby staff ramah toilet bersih pelayanan request cepat
masse oktarudin,116,5,alhamdulillah servis baik makanan enak jarak ke stasiun deket pokoknya mantab dah kami ada meeting 2 hari disana makan siangnya enak sesuai lidah jawa
Mama Linawati,3,5,sungguh luar biasa workout di curves wlpn hny 30 minta tapi terasa sekali manfaatnya untuk kesehatan tubuh
ANGGUN DWI ASTININGSIH,75,3,sebenarnya hotelnya bagus mewah interiornya bagus estetik lokasi strategis di jalan dagen malioboro ke malioboro tinggal jalan kaki saja bisa hanya saja saya datang sudah sore jam 17 00 wib 5 sore kondisi dari perjalanan jauh sampai hotel harapannya langsung bisa ke kamar karena bareng keluarga ada orangtua juga tetapi kamar belum siap padahal sudah sore kata resepsionisnya masih disiapkan karena ada request twin bed dijadikan satu padahal saya bebas klo twin jg gapapa walaupun misal ada requestan seperti itu harusnya sudah disiapkan sebelum jam 14 00 wib kalau pengunjung kan checkout jam 12 00 wib ada rentang waktu 2 jam untup membereskan merapihkan kalau pengunjung telat checkout didenda ini pengunjung suruh nunggu sekitar hampir 1 jam kamar disiapkan tapi pihak hotel ngga di denda ngga kena punishment apa apa sudah nunggu lama baru masuk kamar maghrib kondisi sudah lelah mau depatpun percuma pihak hotel gamau disalahkan kalau saya nunggu masih bisa tapi ada orangtua yang pengen sampai langsung istirahat malah masih disuruh nunggu sekelas ibis hotel saya kira pelayanannya cepat tetapi kenyataannya seperti ini semoga hanya saya saja yang mengalami selain itu juga masuk kamar hotel untuk perlengkapan sikat gigi hanya satu handuk 2 dan sandal hotel cuma 1 padahal 1 kamar untuk 2 orang kamarnya tergolong bagus lengkap ada kulkas mininya untuk minum disediakam botol kaca dan air minum mengambil air galon di depan kamar setiap lorong sekarang tersedia air galon mineral katanya untuk mengurangi sampah plastik kolam renangnya bagus di lantai 7 pemandangannya juga bagus saya pesan 3 kamar untuk keluarga lumayan di hari weekend dan libur sekolah dengan harga 700rb kamar dapat sarapan tiap kamar 2 orang makanannya enak dan variatif banyak macamnya minumannya juga ada beberapa macam harapannya sekelas hotel ibis semuanya bagus jadi saya sekeluarga percaya dengan hotel ini yang sudah terkenal dimana mana tetapi saat ndilalah waktu itu weekend untuk pelayanan dan kesiapan kamar yang harus diperhatikan lagi untuk lebih siap supaya tidak ada pengunjung lain yang nasibnya seperti saya terimakasih
Akbar Pandu,19,3,makan malam menunya pedes semua untuk orang yang sama sekali tidak toleran terhadap pedas sangat menyiksa tolong dievaluasi
Nurul Hidayati,146,5,hotel strategis tidak begitu jauh berjalan ke malioboro pakai becak motor hanya bayar 10rb udah keliling suka sama rooftop hotelnya view nya keren pizza nya enak di bar harga 70rb overall pegawai hotel sangat baik pelayanan dan ramah2 sekali terima kasih banyak
Efi EA,1,5,menginap 3 malam di hotel ini staff ramah helpfull awalnya 2 malam akhirnya tambah 1 malam karena kamar queenbed nya habis jadi nya harus pindah kamar ke twin tapi bisa di satukan bed nya sandal cuma dapat sepasang sikat gigi juga cuma dapat 1 untungnya klo pergi pergi selalu bawa alat mandi sendiri malam ke 3 dpt kamar yang air di kamar mandinya kurang begitu hangat kendala di tv tidak bisa connect wifi tapi teknisi nya langsung datang sarapan enak cuma menu kurang variatif deket klo mo ke mallioboro banyak tempat makan juga di sekitar hotel becak juga banyak yang standby di deket hotel anak anak minta berenang pagi jam 6 masih sepi dan airnya dingin overall baik
Krisna Mulya,9,5,pelayanan dan fasilitas oke lokasi cukup strategis dekat dengan stasiun dan jalan malioboro akses parkir agak kecil
Galih Pasorong,112,5,tersedia ruang cukup besar untuk acara rapat atau pertemuan yang dapat menampung hingga 80 peserta ruangan cukup baik sound system tidak bermasalah dan penerangan cukup baik
B K,52,1,kamar kotor dan kumuh tidak ada staf jangan berharap penjaga pintu hadir kapan saja hotel tampaknya melayani terutama untuk orang-orang desa yang mungkin mudah terkesan hotel hanya menerima pembayaran tanpa uang tunai salah satu toilet benar-benar kotor dan sangat bau saya telah melampirkan gambar di bawah karpet masuk lorong juga bau jamur keran kamar mandi rusak dan sangat perlu mengganti saluran air masuk salah satu kamar mandi tidak berfungsi dengan baik sehingga lantai licin dan basah sepanjang waktu tidak ada tirai atau tirai hanya menurunkan tirai yang mengerikan kami tidak akan pernah kembali ke properti ibis style mana pun lagi yang mengerikan
Will,14,4,lokasinya lumayan strategis karena dekat dengan malioboro kamar dan kamar mandinya lumayan bersih disertai pemandangan yang indah karena saat itu saya dapat lantai yang lumayan tinggi fasilitas yang didapat adalah teko listrik dengan minuman saset dan tv
jimmy soemitro,317,4,untuk ukuran bintang 3 kamarnya spacious dan harga juga kemahalan lokasi strategis tapi sayangnya service jelek sekali breakfast juga monoton
Herry Soesetyo,2,5,kebetulan saya naik kereta api jadi sampek stasiun tinggal jalan sekitar 5mnt sudah sampek hotel letak strategis ke malioboro cuman 5mnt hotel bagus bersih dan nyaman pelayanan juga oke
MuhammadAriff,1,5,kamar bersih kasur bersih karyawan room boy sopan gercep toilet bersih
Aditya Yoga,2,5,kamar bersih kasur empuk nyaman sarapan parkiran kamar mandi bersih pool view bagus
Aurora Azzahra,5,5,pelayanan kepada tamu sangat memuaskan ramah dan baik banget makanan untuk breakfast sangat lengkap dan tertata rapi sampai ingin mengambil semua menu buat dicoba servis kamar cepat dan tanggap area hotel strategis banget deket sama malioboro jalan saja langsung sampaii pokoknya engga nyesel nginep di ibis style
R Leona,1,5,hotel yang sangat nyaman bersih untuk pelayanan bagus sangat ramah dekat dengan malioboro untuk breakfastnya juga terbaik rasanya
sarah aulia,3,5,saya sarah dari kamar 424 dan 425 sangat puas dengan pelayanan dan pengalaman menginap di hotel breakfast nya bervariasi dan enak terlebih security nya yang saya temui yaitu pak kamto itu sangan baik dan ramah sangat membantu dalam mencari becak dan merekomendasikan tempat
askar bramantyo95,1,5,kamar bersih handuk bersih pelayanan cepat sarapan oke tq ibis hijau
Rini Rizky Nursani Hunawa,15,5,semuanya okeh banget cuma masukan untuk pencahayaan kamar mungkin bisa ditambahkan lampu yang agak terang di spot kaca untuk makeup yah terimakasih
Yohana Pasaribu,7,4,untuk hotel standar ibis lah ya kamarnya oke dengan posisi di dekat malioboro tapi bukan di jantungnya untuk ke malioboro mall bisa ditempuh jalan kaki 15menitan ya bagus jadinya tidak susah cari ojol karena kena macet tapi overall yang sangat baik disini adalah servicenya dari resepsionis securitynya pak edi dan pak s kamto really helpful thumbs up buat pelayanannya
G A,85,5,i stayed here masuk september for a short vacation masuk jogja sangat affordable nyaman bersih dan staf juga bagus
Arum Rahmawati,2,5,kamar sangat bersih lokasi strategis sarapan menunya lengkap palayanan sangat memuaskan
Meiwa Erfani,1,4,untuk sekelas hotel ibis saya sangat puas fasilitas kamar oke nyaman untuk posisi kamar saya cukup sepi tidak berisik kamar luas kolam renang juga bagus sayang anak anak saya sedang alergi pergantian cuaca akhirnya tidak jadi berenang tv nya juga oke anak anak jadi tidak bosan bisa menonton berbahasa mandarin juga sarapan menunya banyak saya suka pecel dan buryamnya mbak bagian omelet juga garcep ramah pelayan yang lain juga sangat baik ramah spesial untuk pak kamto trimakasih banyak sangat membantu liburan musim panas tahun depan kami pasti akan menginap di sini kembali trimakasih ibis style beserta segenap mas mbak bapak yang sudah sepenuh hati melayani kami
Dwi Hadi,243,4,salah 1 alternatif tempat menginap di kota yogyakarta lokasi dekat sekali dengan jalan malioboro lokasi strategis di pusat kota shg memudahkan akses dari berbagai arah kota
Septiana Nuritasari,81,5,banyak pilihan coffee break makan siangnya enak semoga makin bagus
Deni Nur Fatmawati,2,5,udah bbrp x nginep di hotel ibis yogjakarta pelayanan hotel nya sangat bagus kamar sarapn super komplit lokasi scurtiynya super ramah bapak ratman terima kasih bsk liburan jogja ke ibis lagi
dr. Ria Angelina Situmorang,12,5,pengalaman yang mengesankan di ibis style jogjakarta saya stay untuk 5 hari 4 malam dan kamarnya bagus staff nya ramah dan sangat membantu
Nafia Laifatul akfa,2,5,kamar bersih kasur bersih wangi sarapan oke kamar mandi bersih lokasi cocok
Bebe Orkestrasi,1,5,kamar bersih karyawan roomboy nya cepat tanggap sopan mungkin ciri khas jogja handuk bersih sarapan oke parkiran sempit next stay lagi sini tq ibis
Operasional Fresh2,1,5,meeting roomnya nyaman bersih fast respon tim banquet dan rekan2nya satset mau direpotkan apalagi mas iyar terimakasih banyak sukses selalu
Slamet Basuki,179,5,salah satu hotel terbaik di jogjakarta kamar bersih pelayanan bagus
Junaidi Surya,1,5,salah satu hotel terbaik yang pernah menginap stafnya sangat membantu ramah dan menyenangkan ingot respon cepat ketika dibutuhkan resepsionisnya juga ramah dan menyenangkan skybar dan kolam renang di atap itu luar biasa sangat suka hotel ini pertama kali datang ke sini membuat saya sangat terkesan jadi direkomendasikan untuk menginap
Hanz Empire,2,4,dekat ke mana² dekat juga dengan rental motor jajanan malioboro serta tempat oleh²
Hilman Syah,191,5,berkali kali pakai hotel ini buat meeting asli nyaman banget deket banget dengan malioboro ikon wisata jogja keren fasilitas lengkap dengan pelayanan ramah dan menyenangkan lokasi nya strategis juga dekat stasiun tugu asli nyaman banget
cicilia puspitasari,28,5,lokasinya strategis sekitar 100 meter dekat dengan malioboro kamarnya cukup luas dan bersih colokan listrik hanya ada di dekat tv bathroomnya bersih ada hairdryer dan showernya ada 2 macam untuk breakfast lumayan lengkap hanya mungkin kualitas rasanya perlu ditingkatkan overall menginap di sini menyenangkan dan akan kembali lagi jika sedang di jogja
Nasty Head,1,5,kamar bersih pelayanan sangat memuaskan lokasi sangat strategis
chin siong lai,79,3,"hanya tempat parkir mobil yang sangat terbatas, yang lain semuanya baik-baik saja untuk menginap satu atau dua malam"
Ridhoi Sitanggang,10,3,saat kami tiba hanya ada satu staf yang menangani barang bawaan pelanggan jadi kami mengambil barang bawaan kami sendiri juga kamarnya kurang dibersihkan jadi kami meminta layanan kamar untuk mengganti sprei lokasinya dekat dengan jl malioboro tidak jauh kesana dengan berjalan kaki
deba Aldebaran,2,2,kamarnya bagus apalagi lokasinya yang sangat dekat dengan malioboro hanys sekiyar 500m dekat sekali tapi mohon di lihat kembali untuk servicenya sangat lama mohon ini lama sekali lelet
Loh Geeseng,6,4,Saya menginap 3 malam dan menemukan bahwa lokasinya sangat bagus karena dalam jarak berjalan kaki ke jalan maliboro namun kamarnya kuno dan perlu perbaikan pada malam terakhir saya tidak ada air panas juga tidak ada sabun tangan dan menara wajah yang disediakan kamar mandi buruk dengan dudukan toilet yang berderit staf sangat membantu
Big Secret,1,5,tempat tidur bersih kamar nyaman shower air panas berfungsi dengan baik dan ada ketel masuk kamar semuanya terawat dengan baik dan bersih dan stafnya ramah
SH Terate,4,5,kamar bersih semua layanan suasana bagus dan suasana atap bagus dan kamar mandi bersih tq ibis
Sheli Prafitri,13,4,karyawan ramah dan cepat tanggap lokasi strategis kamar nyaman
izabeya fish,2,4,"hotel yang berlokasi sangat baik, karyawan yang baik, sarapan yang sangat baik, staf kebersihan yang sangat baik, area rooftop yang bagus dengan kolam kecil, satu-satunya kekurangannya adalah kamar yang bersih tetapi sangat membutuhkan pembaruan"
arin,1,5,untuk breakfast nya sangat oke areanya cukup dekat dengan malioboro untuk kamar bersih dan nyaman dan pelayanannya sangat baik dan ramah
Ainun Nabila,1,5,menu makanannya enak enak fasilitas nya juga bagus dan nyaman pelayanannya juga ramah dan baik dan areanya dekat dengan malioboro
Neyla Raniaputri,2,5,kamar bagus wangi bersih stafnya baik banget kamar mandinya oke bersih wangi hadukya jga lembut wangi rekomended bangett
Operasional Fresh27,3,5,good service ruangan selalu ter setup dengan baik rapi dan bersih team bangquet selalu gercep dan cekatan bisa minta tolong kapan saja terimakasih mas iyar yang selalu direpotkan
Syafira Erriana,1,5,pelayanan di ibis yogyakarta sangat baik saat ada kendala pun ditangani dengan cepat makanannya oke pelayanan dari mba devita juga okee
Ferdi Ansyhhh,1,5,kamar bersih pelayanan yang baik kamar tempat tidur bersih hangat bersih di kamar mandi
Yenny Amellia,2,5,sangat puas dengan hotel ibis styles dan makanannya sangat enak
surya hamdani,215,5,overall bagus semua sarapan enak dan bervariasi
Fiqi Dermawan,2,5,bagus tempat nya strategis dekat dengan malioboro
Dessi Wulan,3,5,hotel bersih lokasi strategis staf ramah ubah tanggal mudah berkat membership hôtel propre bien situé personnel très aimable modification facile grâce à mon adhésion terima kasih ibis styles jogja
Luluk Eka,276,4,fasilitas masih sesuai standart ibis dan sekelas nya terpelihara jarak dengan malioboro bisa jalan atau nyaman dng becak masuk gerbang masuk utama perlu driver yang skill nya advance karena tajam tanjak sempit dan langsung belok yang skill saat saat an atau mobil kolong rendah bisa lewat gerbang utara btw satpam sangat membantu meng guide satpam di parkiran bawah pak kamto sangat baik sabar dan membantu dan menambah informasi parkiran saya lihat juga 11 12 dng hotel hotel sekeliling nya yang sekelas over all oke lah dengan budged yang ada
Fauzia Hanum,2,5,nginep disini nyaman bersih ramah bakwanny enak deket ke stasiun tugu dan malioboro
Rtrizna darmawan,3,5,"tim ibis style yogyakarta yang terhormat, salam hangat saya ingin menyampaikan rasa terima kasih saya yang tulus atas keramahtamahan hangat yang ditunjukkan selama kunjungan saya baru-baru ini. Terima kasih khusus kepada Bapak Dwi Fom dan Ibu Tamara Gsa yang sangat membantu di tengah-tengah kebingungan terkait reservasi saya meskipun terjadi miskomunikasi, semuanya diselesaikan dengan cepat dengan bantuan mereka yang baik. Tim ibis style yogyakarta yang membuat pengalaman menginap saya menyenangkan meskipun lalu lintas di sekitar Malioboro padat selama akhir pekan. Salam hangat r trisna pamungkas"
pre agusta suswantoro,93,5,hote klas menengah layanan baik dan lokasi dekat malioboro
Arga Adyant05,1,5,kamar bersih kasur bersih kamar mandi bersih toilet bersih
FebriDisini,2,5,pelayanannya sangat memuaskan mba nya ramah
Siska Oktaviani,2,5,hotelnya nyaman bersih kamar mandi wangi bersih stafnya baik ramah
Laura “Laura Santos” Santos,223,5,"sigit luar biasa dari awal, sangat baik hati, mari kita minum kopi di rooftop dan kopinya benar-benar enak"
anthonette nanlohy,2,5,kamar layanan lokasi semuanya oke dan bagus mudah2an diwaktu2 kedepannya saya bisa berkunjung lagi ke ibis styles yogyakarta
Muhammad Satria Putra pratama,1,5,kamar mandi bersih wangi tempat tidur nyaman stafnya ramah ramah
thomas nurdin,17,4,ketolong sama pelayanan dan menu makan yang lumayan
Dapur Catering,1,2,mantab lobynya seperti tidak pakai ac
Muhtardi,6,4,tempat menginap yang rekomendet karena dkt dengan stasion dan malioboro pelayanan yang baik dan ramah
Endangcatur Ningdyah,23,5,tempat hotel nya dekat dengan malioboro ya sekitar 15 menit lah jalan kaki nyaman enak bersih untuk menu sarapan baik
Muhammad alfath,49,5,hotel nyaman di sekitar malioboro cukup jalan kaki sekitar 5 menit menuju malioboro lokasi hotel strategis kamar nyaman layanan pihak hotel juga sangat baik proses check masuk sangat cepat dilantai 7 ada bar dan kolam renang yang enak buat nongkrong secara keseluruhan hotel yang saya rekomendasikan untuk liburan keluarga dan urusan bisnis good job ibis styles yogya lain kali kesini lagi deh
Melly Nurhelma,338,4,seneng banget deket late check keluar oke
Aris Munardi`,2,5,kamar bagus rapi lebar service bagus breakfast menu lengkap
Bima Pradana,20,1,security no attitude cuma nanya parkir motor dimana malah di bentak di tanya urusan nya apa niat hati mau ambil mobil dan ajak jalan teman malah malu sendiri dengan kelakuan oknum kami nginap bayar ya pakai duit bukan gratisan so rude no attitude
Rebecca,30,5,"lokasi bagus, beberapa menit berjalan kaki ke jalan malioboro, bar atapnya luar biasa, kamarnya juga luas"
Welfidwiviana,2,5,kamar bersih pelayanan sangat memuaskan
saipul Ntha Z,252,5,untuk pelayanan dan kamar bagus namun sayangnya hotel ini tidak menyediakan gym atau tempat olahraga selain itu kapasitas parkir mobil juga sedikit semoga bisa berkembang lebih luas
Chevy Trax,180,5,dekat malioboro jarak hanya 300 m jalan kaki kamar bersih yaa standar ibis lah walaupun ngga terlalu besar tapi cukup untuk sekedar tidur beristirahat
Zaki Channel,2,5,pelayanan baik semua ramah terhadap tamu
sadewoo,1,5,kamar bagus kamar bersih kamar mandi bersih stafnya bagus
Khairunnisya,2,5,bakal balik lagi semuanya bagus
Ran Ti,3,5,kamarnya luas dengan desain yang menarik
Caca Ropidin,1,5,kamar bersih pelayanan baik
Angga Surahman,16,5,siapa yang tidak tau grup ibis hotel soal fasilitas dan pelayanan memang salah satu yang terbaik di kelasnya apalagi ibis style jogja yang terkenal dengan lokasinya yang strategis dekat dengan malioboro
Firman Akbar,1,5,datang kesini bareng keluarga buat liburan hotelnya bagus dan pelayanan ramah kamar bersih view ke luar bagus pemandangan kota jogja kamar mandi bersih kasur rapi dan handuk diganti sehari sekali mas mas housekeeping sangat membantu kamar selalu dibersihkan toilet bersih setiap hari lantai bersih kami di jogja 4 hari betah disini terimakasih ibis
Agus Darmawan,485,4,hotel ibis yang letaknya di dekat malioboro jalan kaki sekitar 5 menitan sampai kamar di sini cukup lega amenitis aman walau kulit gatal gatal pelayanan juga cukup baik kebetulan booking untuk kamar yang tersedia hanya twin bed tapi bisa dijadikan 1 makanan di sini variatif menunya dan harga di menu juga masih murah walau tertagihnya malah jauh dari harga menu pesan bakso gajah 30rb ketagih sampai 85rb apa karena jadi member accor atau memang harganya sekarang segitu perlu diperbaiki lagi fasilitas di sini cukup lengkap parkiran basement dan ada rooftop juga bisa sambil medang dan nyawang pemandangan kota jogja dari atas
kana laila,190,4,menginap disini untuk tujuan kegiatan kantor dan rombongan sebanyak 2 bue atau sekitar 80 orang parah lama banget pelayanan checkin nya nunggu bisa sampe 2 jam baru siap kamarnya posisi lapar dan lelah jadi makin bikin kesel dan pingin review service dengan bintang 3 dari 5 saja padahal selain pelayanan yang lama saat checkin menurutku hotel ini sangat perfect dan excelent dari segi kebersihan kamar akses jalan makanan resto wifi dan apalagi sangat dengan dengan malioboro baik diakses dengan jalan kaki maupun kendaraam bermotor ini nilai tambah banget sih parkir bus bisa untuk 2 bus ruang tunggu dan lobby juga lumayan luas nyaman toilet umumnya juga bersih dan wangi banget rooftop dan barnya jadi nilai tambah lagi karena dapat banget city viewnya swimming poolnya juga bersih airnya
Rifki,1268,3,review jujur saya awal masuk malem jam 9 hotel bener bener tidak disambut diarahin langsung jalan parkir sama satpam mereka malah fokus main hp apalagi satpamnya jg pakai tws jadi dipanggil2 bener2 tidak denger terus satpam ini jg bener2 tidak ada ramah ramahnya sama sekali saya kemarin lupa kunci stang motor karena bener bener buru buru ada sesuatu yang mengharuskan saya kekamar dan itu cuma 30 45 menitan terus saya keluar lagi saya juga bilang sama satpamnya maaf saya mengakui salah karena kondisi saya yang buru buru padahal semalam saat saya nginep tidak saya kunci stang tapi bener bener muka satpamnya tidak ada ramah2nya sama sekali dan tatapan matanya bener bener tajam banget ke saya saya tau anda capek kerja tapi anda bisa lebih ramah lagi ke konsumen saya bener bener tidak mood banget saat itu masak kalah sama tukang bersih2 kamar hotel yang ramahnya bener2 kebangetan mungkin bisa di evaluasi lagi tu satpam2 sini dan sepertinya saya bakal skip nginep disini lagi cuma untuk review jujurnya hotel ini bener2 nyaman cuma lantainya masih ada yang kotor kayak bekas air tumpah atau kaki orang toiletnya bagus cuma pemanas airnya kadang error jadi saat saya pengen mandi air anget lebih sering keluar air dinginnya aku suka banget disini karena acnya dingin banget sebab pakai ac central tapi remotnya gabisa dibawa karena permanen nancep di didinding cara ngaturnya jg mudah wifinya kenceng tapi belom support wifi 6 buat rapat zoom tidak ada kendala download aplikasi jg kenceng kasur bantal selimutnya bersih dan wangi tidak ada rambut tertinggal di bednya kwkw beber2 bersih breakfastnya lauknya enak2 semua bisa goreng telur dadakan jg wajib dicoba ada omlet kromboloni leker dsbnya lauk beratnya juga banyak ada ayam nasgor sayur soto jamu puding roti dsbnya ada ada yang self service bukin makanannya sendiri kayak roti bakar soto dsbnya disini jug ada kolam renangnya airnya bener2 seger banget dan gaj mau kaporit kalau renang saran jam 5 pagi itu bener2 enak banget
Erif Triandari,505,5,nyaman roomnya breakfast lengkap dan conference roomnya
variana Dyah,14,5,kamarnya nyaman dekat dengan malioboro
Theresia Ferawaty,9,4,terima kasih untuk pak kamto yang sudah memberikan service yang ciamik untuk kami
Antonius Hardianto,62,3,servis luar biasa sopan semuanya lokasi juga bagus sekali mau cari makanan diluar cukup mudah jalan sedikit sudah di malioboro sayangnya waktu malam diluar musiknya keras sekali di lorong kamar sering ada beberapa bunyi yang mengganggu interior kamar kamar mandinya sudah perlu renovasi handuk mohon ganti dengan yang baru sudah kusam warnanya
