"No","User Name","Review Count","Review Time","Rating","Review Text"
"35.","bintang Yudhapraditya","1","2025-12-25","5","Terimakasih banyak untuk team rustik sudah melayani kami sepenuh hati dari kita datang breakfast sampai selesai breakfast sudah dilayani dgn baik, makasih mba desi dan mba Arvel sudah bantu kami untuk carikan tempat duduk karena kmrn sempet waitinglist karna weekendrame, keluarga puas bgt sama hospitality hotel Harperr, rekomen untuk stay bareng keluarga lokasi strategis dkt tugu, menu sarapan nya enak bervariasi, kamar bersih nyaman, ❤🥰"
"36.","dede sanggariansyah","7","2025-12-08","5","Sangat nyaman sekali, terutama untuk cita rasa menu sarapan.. Pelayanan chef dan kru resto, terutama atas nama Catur dan Vina sangat ramah dan menyenangkn.. Saya akan balik lagi kesini jika ke Jogja."
"37.","Erik Gian JRA FAMILY OFFICIAL","339","2025-12-08","5","Hotel dengan kenyamanan dan fasilitas yang sesuai untuk menikmati suasana santai di jalur utama Kota Yogya. Cocok utk keluarga maupun keperluan bisnis. Menu sarapan juga variatif dan tentu saja tersedia makanan khas Yogya. Sugeng Rawuh👍"
"38.","Debora Antika","1","2025-12-11","5","Suka sekaliii 10000x sama suasana hotelnya. Tenang, bersih, dan kamarnya benar-benar bikin betah. Fasilitas di dalam kamar juga lengkap, jadi nggak perlu repot cari apa-apa. Terima kasih juga buat Kak April, pelayanannya tulus dan ramah banget. Berasa ditemenin dari awal sampai akhir."
"39.","Susi","3","2025-12-25","5","Sarapan variatif, enak. Sarapan favorit saya bubur ayam, tapi sedikit berbeda2 rasanya di hari ke 1, 2, dan 3 saya menginap. Enak di hari ke 3"
"40.","Anggi Meilya","5","2026-01-01","5","untuk pelayanan bagus buat staf” nya dan ramah” semua, untuk bf sudah sering kesini dan rasanya konsisten. cocok buat keluarga buat stay di hotel herper😍 kak arvel, kak walody, mba rani keren semua"
"41.","Vita Fujiati","6","2025-12-08","5","Sangat nyaman sekali... Dari mulai kamar,makanannya yang sangat cocok di lidah dan pastinya sehat. lokasinya pun sangat strategis di tengah kota. Pelayanannya sangat sangat baik Ramah ramah 🥰 Recoment Sekali untuk yang sedang cari penginapan di hotel Harper ini. Next liburan ke Jogja lagi menginap di hotel Harper Terima kasih ♥️"
"42.","aci","1","2025-12-08","5","Hotel ini punya pelayanan yang bikin tamu betah. Kak April melayani dengan sopan dan jelas banget waktu jelasin fasilitas hotel. Kamarnya nyaman, AC dingin, dan bathroom bersih. Sarapannya variatif dan fresh. Lokasinya strategis banget buat wisata sekitar kota."
"43.","amilia 0611","1","2025-12-08","5","love it !! the room really good. saya 3 hari disini tapi seprti rumah sendiri. kamar oke, ac dingin mau kemana mana gampang. sayang sekali harus check out hari ini, pelayanan memuaskaann TOP thank you Mas Vento, Mas Andon dan Mb April"
"44.","Andika Arta","64","2025-12-08","5","Kalau udah by Aston udah ga perlu di khawatirin lagi sih. Kamar nya nyaman semua bersih. Resto untuk breakfast enak enak enak. Mari kita merapat kesini karena sat set deket kemana mana. Untuk acara kantor dari Hall dan alatnya semua sudah canggih. Merapat bagian Indonesia daerah khusus Jogja 🫡"
"45.","dianita sugiyo","36","2025-12-25","5","Thanks Harper for the hospitality, hotel yg nyaman, staf FO ramah2, helpful banget. Waktu nanyain kabel LAN, gercep banget disediakan. Sangat sangat akomodatif, request customer diperhatikan dg baik. Harper was part of my life journey, thank you..."
"46.","Daffi Gavra","1","2025-12-08","5","Big thanks to Harper Malioboro Yogyakarta !! Seru banget experience nya!! Hotel ini bukan hanya tentang tempat tidur yang nyaman, tapi tentang pengalaman yang hangat. Pelayanannya outstanding. Benar-benar merasakan Hospitality dengan Hati. Lokasi strategis dan tepat di jantung malioboro dan mudah kemana mana. Seminar tentang bagaimana budaya kerja, bagaimana pengelolaan sumber daya, agar tercipta lingkungan kerja yang positif juga sangat berisi oleh Bu Rossa (HRM). MANTAPP!!"
"47.","Widy's Channel","27","2025-12-08","5","Makanan enak, lokasi strategis, kamar bersih nyaman banget apalgi kamar view jalan raya, kapau malam bnyak pedagang kaki 5, ke tugu jogja juga tinggal jalan 50 meter, recomended bgt 👍"
"48.","Erena Helling","2","2025-11-08","5","After long hours of driving, being greeted by a very warm staff (Ms.Ghaida) and she also help to arrange the room for earlier check-in time, give best first impression to our family. The hotel room is new, clean and spacious. The interior is minimalist yet comfortable. Glad we decide to try this hotel. Will come back again for sure and refer this to our friends and colleagues."
"49.","Gabriela Abigail","1","2025-12-08","5","Salah satu hotel yang ramah tamu banget. Mulai dari resepsionis sampai security, semuanya sopan. Kak April terutama ramah dan bantu banget selama aku nginep. Kamarnya nyaman dan wangi, kolam renangnya juga bersih. Lokasinya dekat pusat kota. Recommended banget."
"50.","dimas cp","5","2025-12-18","5","A very friendly front desk staff who welcoming us. Niice response from F&B staff when i did some comment on their fried rice. All staff filled with wide smiles and greet us whenever we are on hotel area, and last but not least, a kindly gesture of helping me to get a clear situation and quick response when i loose my favorite cap. Kudos to Harper Malioboro; and definitely will chose you guys on our next trip to Jogja."
"51.","Bisma Adinata","5","2025-12-08","5","Pelayanannya bagus banget, makanannya juga enak enak. Ga salah siih hotel ini dipilih, terima kasih harper 🤩🤩. Btw, ada salah satu pelayan yang sopan dan baik bangett, mas Bryan namanya. Thank you massss, sukses teruss"
"52.","Ronny Walewowan","2","2025-12-18","5","Pelayanan dan menu sarapannya lengkap, enak terima kasih mba Arvel ya sdh melani dng bai k"
"53.","decel","1","2025-12-18","5","Staying at Harper Malioboro was such a wonderful experience! Dari awal check-in sampai check-out, semua staff-nya super friendly dan helpful terutama Kak April. The room was clean, spacious, and really comfy, plus the city view was amazing! Breakfast-nya juga lengkap banget, semuanya enak dan fresh. The facilities like the pool and spa were well-maintained and relaxing. Totally worth it, bakal balik lagi for sure!"
"54.","Andriani Ririn Rahayu","2","2026-01-01","5","Makanan enak menunya banyak bervariatif Terimakasih pelayanan mas Fendi yg super ramah bgt👍🙏🏻🙏🏻"
"55.","winawan hanif","5","2026-01-01","5","Menginap yang kedua kalinya di harper mallioboro memang pengalaman yang luar biasa, kamar bersih, layanan staff ramah lokasi stategis cukup jalan kaki ke mallioboro dan tak ketinggalan makanannya bermacam variasi dan enak ."
"56.","Nindy Hilma Rasyida","3","2025-12-08","5","Strategis, dekat tugu jogja, banyak makanan, toko oleh-oleh, dan penjual angkringan. Pelayanan baik 👍🏻. Breakfast oke👌🏻. Senang dengan fasilitas smartroom nya, tinggal ok google 😄💯. Semoga bisa kembali menginap di Harper 🙌🏻"
"57.","Andrian Hendrawan","253","2025-12-11","5","Menginap di Hotel Harper Yogyakarta benar-benar menyenangkan. Kamarnya bersih, sarapan variatif, dan lokasinya strategis. Terima kasih khusus untuk Mbak Arvel yang sangat ramah dan sigap membantu untuk breakfastnya. Recommended banget!"
"58.","Aldo alfiansyah","6","2025-12-08","5","Jujurr ya stay di Harper Malioboro benar-benar pengalaman yang menyenangkan. Kamarnya bersih, nyaman, dan tertata rapi. Pelayanan staf ramah serta sigap membantu. Lokasi sangat strategis, dekat ke Malioboro dan berbagai tempat kuliner. Sarapan variatif dan enak, fasilitas hotel lengkap, suasananya pun tenang sehingga membuat istirahat semakin berkualitas. Sangat direkomendasikan untuk yang ingin staycation ataupun liburan di Jogja semuastaffn juga sigap membantu dan sangat ramah"
"59.","Satwika Listyana","6","2025-12-08","5","Hotelnya lokasi strategis. Restonya makanan lengkap, enak2, terima kasih mbak anin dan catur atas keramahannya. Keep up the good work"
"60.","AdeAnggimas Hasanah","1","2025-12-08","5","overall untuk makanannya enakk enak yaa tapi harus lebih disesuaikan lagi aja untuk rasanyaa apalgi makanan daerah agar lebih autentik rasanya hehe , tapi pelayanannya luar biasa terimakasih kak fadila dan chef dimas ☺️"
"61.","03 ainnun saidah","3","2025-12-08","5","makanannya enak sekali, mau ambil semua tapi perut gakuat wkwkwkw, banyak pilihan makanan. cocok untuk berbagai acara lembaga atau sekedar menginap untuk keluarga. dilayani sama kak chelsy ramah sekalii, cantik, sangat membantuu"
"62.","Suhairy T","18","2026-01-01","5","Very comfy hotel with great service from all staff, satisfy breakfast menu and only few minutes walk to Malioboro & train station. Welcome drinks (coffee machine) at the lobby 👍 Top choice if you want to stay in Yogyakarta."
"63.","Siti Wahyuningsih","1","2026-01-01","5","Pelayanan memuaskan dan sangat ramah menunya juga komplit pokoknya recomended nginep disini cobain gk nyesel"
"64.","maviera lalrosa","2","2025-12-08","5","Suasananya tenang dan fasilitasnya lengkap. Kamarnya modern dan wangi. Pelayanan Kak April baik banget, bikin tamu merasa dihargai. Sarapannya enak, banyak pilihan. Dekat ke Malioboro dan mudah cari makan. Cocok buat libur pendek."
"65.","Rosdiana Dewi ST","2","2025-12-18","5","Masyaa allah, alhadulillah.. fasilitasnya dbest dan makanannya enak dg varian menu yg cocok tuk semua.. Makasih Harper Hotel,, honeymoon ku disini terasa nyaman banget.. Tidak pernah salah pilih hotel kalo By. Aston.."
"66.","Hutomo agus subekti","12","2026-01-01","5","kamar luas & bersih. sarapan pagi banyak variasi dan enak. Petugas breakfast tanggap arvel dan teman2nya"
"67.","Rin *","32","2025-12-08","5","Lokasi strategis, dekat stasiun tugu dan malioboro. Hotelnya sdh menerapkan go Green. Makanannya juara, variasi menu banyak dan rasanya mantaaap. Welcome drinknya jg sgt enak dan byk pilihannya jg. Recommended"
"68.","Raka Galih","4","2025-12-08","5","Utk pertama kali menginap di Harper dengan anak anak. Sangat happy sekali anak anak, kamar tipe tertinggi (Harper Suite) sangat luas, staff nya sangat ramah² sekali, yg paling suka : restaurant dan swimming pool nya berbeda tempat, jadi lebih PD saat mau ke pool tdk melewati resto. Rekomendasi Hotel bintang 4 dekat dgn Malioboro dan Tugu Jogja. See u next Holiday with Harper Malioboro Yogyakarta. Terimakasih 🙏👍"
"69.","Maria Qibtiyah","1","2025-12-08","5","Pelayanannya top Stafnya ramah dan sangat membantu.. Tim resto chef anas-Mas Fendy-Rafi dan semua tim pelayananya bagus.. Tim meeting juga sigap membantu keperluan selama meeting dan tanggap saat ada trouble.. Front office juga top sekalii. Happy selalu Dan sehat selalu buat semuanya.. ❤️❤️❤️"
"70.","Bondan Wiratno","2","2025-11-08","5","Hotel nya bagus, fasilitas nya juga mantap. Pelayanannya juga terbaik. The best lah pokoknya gak nyesel nginep disini. Apalagi ada kak @April yang cantik jadi pengen nginep lagi disini..."
"71.","Kiki Suzanna","7","2025-12-08","5","Lokasi strategis,pelayanan baik dan ramah,variasi menu makan nya beragam,dan rasanya mantap,room nya bersih,view kota Jogja ,Spa nya juga oke,next kalo ke Jogja nginep di Harper lagii 🥰"
"72.","asa","1","2025-12-08","5","Harper Malioboro emang nggak pernah mengecewakan. Kamarnya rapi dan nyaman. Kak April pelayanannya baik banget, bantu semua kebutuhan dengan cepat. Kolam renangnya bersih dan suasananya adem. Lokasinya deket pusat kota. Cocok buat keluarga maupun solo traveler."
"73.","Laily Dewi 3Madinah","33","2025-12-18","5","Kamar yang nyaman, tempat strategis dan dekat sekali sama monumen tugu. Sarapan banyak varian, pelayanan juga cepat, spesial terima kasih Mbak Arvel telah banyak membantu menjelaskan tmpat wisata yg viral dan dekat dengan hotel"
"74.","MNA Falaz","2","2025-12-08","5","Untuk pelayanannya sangat baik, baru pertama kali ini ditawari es atau kopi langsung dari meja dan langsung dibuatkan Untuk Waitress Walody mantab service untuk sarapannya"
"75.","Anggun JulitaSari","1","2026-01-01","5","Makanannya enak menunya banyak bervariatif, terimakasih pelayanan mas fendi yang super ramahh☺🙏"
"76.","Wahyu Windari","1","2025-12-25","5","Mbak Isma Biyan dan siapa lagi ya tadi lupa hospitalitynya oke Kamar oke aman bersih Makanan beragam jenisnya untuk rasa di up lagi ya Lokasi strategis dekat dengan Malioboro"
"77.","anjeli sherryn","1","2026-01-01","5","makanannya enak, kamarnya bersih, pelayanannya bagus bangetttt (kak walody dan kak arfel)"
"78.","Aulia Nur hidayah","1","2025-12-08","5","Pelayanan table mannernya memuaskan,pelayannya juga peka,menu makanannya enak2 dan platingnya bagus dan estetik,tempatnya juga memasukkan,pokoknya nggak bakal nyesel kalauke hotel ini🤩🤩"
"79.","Ananda Christy","1","2025-12-08","5","Senang banget nginep di Harper Malioboro. Stafnya ramah semua dan Kak April ngasih pelayanan terbaik. Kamarnya bersih dan fasilitasnya lengkap. Sarapannya juga enak-enak. Posisi hotel nggak jauh dari tempat wisata, jadi gampang banget kemana-mana."
"80.","Roslina Amna","12","2025-08-08","5","Kedua kali nginap disini, akses dekat stasiun tugu. Disekitar hotel banyak angkringan , kafe n tempat makan. Kelebihan hotel ini tempatnya strategis ada jalur pedistarian yang nyaman sepanjang jalan , hanya jika malam dipakai dagang. Kanar selalu dapat hadap perumahan penduduk, agak berisik juga kamar mandi tidak kedap suara. Ada bau kurang sedap dari wc, ameties kamar mandi perlu di tingkatkan. Staf ramah, di loby free flow welcome drink n cemilan. Sarapan bervariasi n berlimpah, minusnya chef bagian egg nya, kurang sigap saya menunggu lama hanya demi telor dadar, padahal sepi jam 6 pagi, soal rasa perlu ditingkatkan lagi. Tiap hari kamar dibersihkan, saran saya gantung tag jika tidak ingin di ketuk berulang kali oleh cleaning service nya. Pilihan menu room service kurang variatif walau harga rata2 hotel segitu. Rasanya juga standar hotel. Tidak disediakan laundry bag."
"81.","Ageng Permana","5","2025-09-08","5","My stay at Hotel Harper Yogyakarta was absolutely excellent. From the moment I arrived, I felt welcomed and well taken care of. The atmosphere is modern, clean, and relaxing — perfect for both business and leisure travelers. The room was spotless and very comfortable, with everything I needed for a pleasant stay. The bed was cozy, and the bathroom was well-maintained. One of the highlights was the friendly and helpful staff. I want to give a special shoutout to Dayat, who was incredibly warm, professional, and always ready to assist with a smile. His service truly made my experience even more enjoyable. The location is also very strategic — close to Tugu Pal, Malioboro, the Kraton, and lots of local food options. For the quality and service, it’s a great value for money. I would definitely stay here again and highly recommend it to anyone visiting Yogyakarta!"
"82.","Novia Permatasari","2","2025-12-08","5","Good experience for the food restaurant, Makanannya enak banget, dan semua makanannya fresh. Special breakfast selalu ada fresh juice, Harper malioboro Pelayanan dari Mas Fendy oke banget, penjelasannya sangat memuaskan, dan hopeful banget💕💕"
