User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Sentiment_Score,AI_Primary_Theme,AI_All_Themes
arfi2 drive,2025.0,5,Liburan lebaran setelah 2 hari di kota bandung sebelum pulang ke jakarta ingin menyembuhkan di kawasan yang sejuk dan asri bersama orang tua keluarga inti dan keluarga adik dan kakak pesan 3 kamar kunjungan sebelum nya sekitar 4 tahun lalu cuma kunjungan ke danau nya saja akhirnya kesampaian juga nginap di hotel nya 1 malam kamar deluxe lumayan bagus langsung di depan ada kolam renang resto nya enak2 juga makanan nya menu nya baru lengkap dan saat lagi sarapan rupanya dikumandangkan lagu kebangsaan serempangkan semua berdiri dan menyanyikan indonesia raya dengan khidmat sebuah tradisi unik yang berkaitan dengan peristiwa bersejarah,BUMN,Bintang 4,JatiluhurValley&Resort,positive,0.9991111159324646,Facilities & Amenities,Facilities & Amenities (0.85); Family & Group Friendly (0.85); Cultural & Heritage Experience (0.75)
Deebila channel,2025.0,5,hotelnya bagus dan rapih suasananya nyaman udaranya dingin pelayanan nya ramah kamarnya juga bersih ditambah view nya bagus makanan di resto nya juga lumayan enak,BUMN,Bintang 4,JatiluhurValley&Resort,positive,0.9993411898612976,Facilities & Amenities,"Facilities & Amenities (0.99); Cleanliness, Hygiene & Maintenance (0.99); Room Quality & Comfort (0.96)"
Muhammad Ezra,2025.0,5,lokasi sangat indah dekat dengan situs budaya walaupun kalau malam memang gelap cocok untuk jalan ketika ada matahari makanan dan layanan cukup bagus yang perlu diperhatikan wifi sangat lemot dan bantal sedikit berbau sebagai kamar deluxe kembar bukan yang view danau,BUMN,Bintang 4,JatiluhurValley&Resort,negative,0.893990159034729,Facilities & Amenities,Facilities & Amenities (0.99); Service Quality (0.93); Cultural & Heritage Experience (0.65)
Evalia Nuryana,2025.0,5,datang sebelum jam cek masuk dan dibolehin untuk menunggu di lobi dapat 2 botol air mineral kamarnya kuep karena semua barang berfungsi dan tidak ada yang rusak apalagi mandi air panasnya mantep kalii restoran enak sarapan pagi nya banyak banget pilihannya kolam renang juga oke lah lah desain dari kamar dan semua tempat di hotel ini bagus banget agak agak karena masuk waduknya ragu mahal tadi tapi ternyata itu 1x bayar saja saja saja asal tiket masih disimpan boleh bolak balik tempat di waduknya memang banyak ada dermaga bendungan tempat mancing dll jadi bisa jalan ramah dan membantu pokoknya ini pengalaman hotel yang menyenangkan,BUMN,Bintang 4,JatiluhurValley&Resort,positive,0.9992619156837463,Facilities & Amenities,"Facilities & Amenities (0.99); Service Quality (0.95); Cleanliness, Hygiene & Maintenance (0.91)"
Stephanus Budi,2025.0,5,kamarnya cukup luas dan bersih fasilitas kolam renang dengan tarif kamar terjangkau pelayanan resepsionis responsif dan cukup cepat lokasi hotel dekat dengan bendungan,BUMN,Bintang 4,JatiluhurValley&Resort,positive,0.9994696974754333,Facilities & Amenities,Facilities & Amenities (1.00); Service Efficiency & Responsiveness (1.00); Service Quality (0.98)
Muhammad Sabiq,2025.0,5,saya pesan tipe vila bougenville dengan 3 kamar 2 km 1 ruang keluarga tv pulau dapur dan meja makan kamarnya luas dan bersih sudah termasuk ac dan tv di setiap kamar kamar utama ada kamar mandi di dalam kamar mandi luar ada bak mandi baru ruang keluarga luas jadi bisa membuat acara keluarga besar ada kompor listrik kulkas dll ketika datang didepan vila banyak domba2 kemudian soreenya datang monyet2 jadi hiburan buat anak2 sarapannya variatif dan rasa yang enak cuaca dingin dan nyaman karena pohon yang rindang saran jika pergi kesana usahakan sebelum malam karena akses yang kurang terang selebihnya oke banget lokasi hotel dan suasananya tidak,BUMN,Bintang 4,JatiluhurValley&Resort,positive,0.9991996884346008,Facilities & Amenities,"Facilities & Amenities (1.00); Family & Group Friendly (0.99); Cleanliness, Hygiene & Maintenance (0.97)"
Henny Saraswaty,2025.0,1,Sebenernya tempatnya bagus rindang dan nyaman tapi sayangnya pelayanannya kurang memuaskan banget memesan 1 bungalow 3 kamar untuk tgl 27 29 januari 2025 via a saat nyampe ternyata yang di memesan katanya ada masalah dan lgsg dipindahkan ke 2 bungalow dengan masing2 2 kamar ya sudah diterima saja scr mmg akhir pekan panjang agak susah klo jam cari tempat lain tapi ternyata banyak sewa komplen mulai dari ruangan yang kotor saat masuk pipa tempat cuci piring yang macet sampai bikin becek lantai pintu salah satu bungalow yang tidak bisa dikunci sampai kita menunggu jam tukang kunci dateng,BUMN,Bintang 4,JatiluhurValley&Resort,negative,0.9967496395111084,Facilities & Amenities,Facilities & Amenities (0.78); Guest Experience (0.62); Booking & Reservation Experience (0.60)
Matt G,2025.0,3,Hotel terletak di dalam daerah resor daerah itu tenang dan memiliki perasaan alami yang baik semuanya sangat tersebar keluar meskipun dan Anda akan baik harus berjalan banyak atau mendapatkan transportasi atau beberapa jenis hotel tidak akan membiarkan kita memeriksa masuk awal 30 menit meskipun tempat itu hampir kosong fasilitas umum yang tanggal dan pemeliharaan tertinggal kamar 219 besar tetapi tanggal juga tempat tidur memiliki noda tetapi berbau kamar mandi segar sedikit sempit air panas mengambil waktu tetapi tekanan itu baik ac bekerja baik salah satu dari beberapa tempat masuk indonesia yang memiliki pengering rambut tempat tidur nyaman,BUMN,Bintang 4,JatiluhurValley&Resort,negative,0.9725919961929321,Facilities & Amenities,"Facilities & Amenities (1.00); Location, Accessibility & Parking (0.99); Service Quality (0.96)"
S A,2025.0,4,secara keseluruhan pengalaman yang baik tetapi banyak ruang untuk perbaikan khususnya di depan fasilitas makanan adalah rata-rata dan properti membutuhkan beberapa perhatian mendesak untuk pemeliharaan,BUMN,Bintang 4,JatiluhurValley&Resort,positive,0.6765976548194885,Facilities & Amenities,Facilities & Amenities (0.99); Guest Experience (0.96); Food & Beverage (0.92)
Mo's,2025.0,5,pilihan sempurna untuk liburan pendek atau staycation terutama jika Anda tidak ingin keramaian keramaian Bandung kota anak anak ramah juga hotel tua tetapi baik dipelihara Anda harus mengunjungi mereka istora cafe juga Anda akan melihat pemandangan lembah menakjubkan dan PTA lama dari sana saya terkejut harga kamar kurang dari 350k dan sarapan adalah besar saya sarankan Anda bangun pagi masuk pagi dan memberi diri Anda berjalan-jalan pagi yang baik di sekitar daerah saya pasti akan kembali ke sini,BUMN,Bintang 4,JatiluhurValley&Resort,positive,0.9994582533836365,Family & Group Friendly,"Family & Group Friendly (0.98); Pricing & Value for Money (0.98); Cleanliness, Hygiene & Maintenance (0.96)"
ViVi Disini,2025.0,4,lokasinya disekitar bendungan jatiluhur untuk kamar dengan harga segitu mnurutku worth ya kamar lumayan luas ada kulkas kebetulan dapet yang depan kolam jadi enak sih lgsg berenang cuma ac kamar netes kamar mandi ntah knp bau pesing pdhl kita baru datang udara di area mandi itu genang untuk amenities lengkap ya ada pengering rambut juga aku pnjm setrikapun dikasi staf gercep dan ramah kebetulan aku bawa lansia saat itu naik lg masalah dan kebayang ya hrs pakai tangga kasian banget kan lansianya ada sekali sih bisa mengangkat yang diusahakan bisa dipke pihak staff,BUMN,Bintang 4,JatiluhurValley&Resort,positive,0.9944438338279724,Facilities & Amenities,Facilities & Amenities (0.99); Staff Conduct & Hospitality (0.99); Service Efficiency & Responsiveness (0.99)
bambang kurniawan,2025.0,4,dll kamari sudah sangat baik hanya mungkin tv nya perlu diganti,BUMN,Bintang 4,JatiluhurValley&Resort,negative,0.5855857133865356,Facilities & Amenities,Facilities & Amenities (0.95); Service Quality (0.92); Room Quality & Comfort (0.89)
DS DS,2025.0,4,kelebihan staf ramah sarapan rasa lumayan ac dingin kebersihan lumayan namun ada beberapa bekas noda di kursi dan wastafel kamar mandi bisa menggunakan mobil menuju ke istora cafe n resto waduk jati luhur kekurangan ternyata tidak bisa langsung menuju waduk kamar saat datang bau kaya kayu lapuk jamur yang paling parah tepat dibelakang kamar ada acara berkumpul jam 6:20 pagi menyetel speaker keras keras,BUMN,Bintang 4,JatiluhurValley&Resort,positive,0.7781041264533997,Service Quality,Service Quality (0.83); Facilities & Amenities (0.83); Staff Conduct & Hospitality (0.72)
G Wibisana,2025.0,4,perdana kamar 117 yang perlu diperbaiki lantai kamar mandi elevasi kemiringan kurang baik sehingga udara menggenang kamar mandi penerangan kurang ketersediaan handuk handuk harus diperbaiki jangan lagi inden apalagi tidak disediakan keset kamar mandi ketika malam kekedapan suara kurang banyak suara2 yang mengganggu kasur ranjang sudah tidak rata di satu sisi selebihnya oke,BUMN,Bintang 4,JatiluhurValley&Resort,negative,0.9842876195907593,Facilities & Amenities,Facilities & Amenities (0.92); Service Quality (0.56); Ambience & Design (0.49)
J,2025.0,5,kamarnya nyaman lokasinya agak ke dalem dikit handuknya harus diganti yang baru sih,BUMN,Bintang 4,JatiluhurValley&Resort,positive,0.997327446937561,Facilities & Amenities,Facilities & Amenities (0.91); Room Quality & Comfort (0.88); Service Quality (0.58)
Rindu Firdaus,2025.0,1,masjid ditempat wisatanya buruk banget ambil udara wudhu atau kekamar mandi di masjid harus bayar menunggu sama ibu ibu di masjidnya pun tidak ada mukenah atau sarung,BUMN,Bintang 4,JatiluhurValley&Resort,negative,0.9990106821060181,Religious & Halal Features,Religious & Halal Features (0.86); Pricing & Value for Money (0.79); Guest Experience (0.79)
Suwito,2025.0,4,kamar deluxenya cukup luas fasilitas cukup lengkap kolam renang gym anak-anak zona menu sarapannya macam2 rasa 8 10 okelah sayang bangunannya kurang terawat seperti ada bekas bocor drain ac di plafon kamar di knalpot ventilator toilet pelayanan oke lebih ditingkatkan saja rumah sakitnya,BUMN,Bintang 4,JatiluhurValley&Resort,positive,0.9987891316413879,Facilities & Amenities,Facilities & Amenities (0.97); Service Quality (0.80); Food & Beverage (0.70)
Vallosa Rhea pavita,2025.0,2,pergi ke restonya lantai 2 harganya tidak jelas di menu buku tidak sama dengan harga di sistemnya dan kadang ada pajaknya tetepi adek saya beli tidak ada pajaknya awalnya saya bayar 113 0 setelah saya pikir kok totalnya tidak sesuai akhirnya saya minta nota dan ternyata totalnya 101 sekian,BUMN,Bintang 4,JatiluhurValley&Resort,negative,0.9862853288650513,Pricing & Value for Money,Pricing & Value for Money (0.64); Food & Beverage (0.59); Booking & Reservation Experience (0.38)
Rery Purwandari,2025.0,4,untuk kamar ya lumayan walau ada nyamuknya tv yang agak bikin bt karena saluranannya hilang timbul trs sama restonya saat sarapan langsung pilih dimeja kasir untuk satu orang satu pilihan disajikan bersiaran tidak kaya prasmanan seperti hotel2 pilihan lain makanannya jg tidak banyak untuk lokasinya damai dingin tepat banget buat yang cari suasana tenang dan ramah anak untuk anak-anak klub jg taman bermain karyawan nya ramah2,BUMN,Bintang 4,JatiluhurValley&Resort,positive,0.9990074038505554,Family & Group Friendly,Family & Group Friendly (0.98); Facilities & Amenities (0.98); Guest Experience (0.92)
Febri Astuti,2025.0,4,kamar sih bagus nyaman dengan fasilitas yang memadai sejauh ini tidak ada masalah di kamar tapi waktu pertama masuk saja botol sabun di kamar mandi tidak ada isinya padahal mau dipakai dan parahnya waktu cek masuk kamar resepsionis bilang kalau sarapan bisa 3 orang karena memakai tempat tidur tambahan tapi saat mau sarapan hanya 2 orang saja yang boleh sarapan 1 nya lagi harus bayar itu pengalaman paling atau bisa dikatakan sangat2 mengecewakan karena merasa ditipu kali lain perbaiki bagian layanannya ya,BUMN,Bintang 4,JatiluhurValley&Resort,negative,0.9981698989868164,Check in/out Experience,Check in/out Experience (0.95); Facilities & Amenities (0.95); Guest Experience (0.85)
Heri Erdana,2025.0,5,menginap di sini dalam rangka pelatihan tim bangunan dari perusahaan untuk makanannya enak dan tersedia cukup untuk semua tamu kamarnya sendiri bersih tersedia udara hangat untuk mandi dan suasananya cukup tenang selain itu tersedia area gym area hiburan dan kolam renang,BUMN,Bintang 4,JatiluhurValley&Resort,positive,0.9994370341300964,Facilities & Amenities,"Facilities & Amenities (0.99); Service Quality (0.99); Cleanliness, Hygiene & Maintenance (0.98)"
Tomy Wongso (Milanisti),2025.0,5,Tempat nya bagus dingin dan masih sangat alami sekali bebas debu dan kebisingan cocok buat penyembuhan menenangkan jiwa sejenak,BUMN,Bintang 4,JatiluhurValley&Resort,positive,0.9984936714172363,Facilities & Amenities,Facilities & Amenities (1.00); Room Quality & Comfort (0.99); Guest Experience (0.98)
Amalia R Hidayat Widyatmoko,2025.0,2,sudah lebih dari tiga kali menginap di hotel ini terakhir menginap pada bulan November 2022 sangat terkesan karena lokasi hotel yang unik di lingkungan yang hijau bangunannya sangat estetis dengan lobi menghadap ke waduk berada di antara rimbunnya orang-orang jati dengan area parkir yang cukup luas lounge yang nyaman tenang serta kamar yang bersih dan fasilitas yang baik,BUMN,Bintang 4,JatiluhurValley&Resort,positive,0.9990413784980774,"Location, Accessibility & Parking","Location, Accessibility & Parking (0.99); Facilities & Amenities (0.98); Cleanliness, Hygiene & Maintenance (0.98)"
Ahmad Rifqi Fauzi,2025.0,5,lokasi cukup jauh dari keramaian berada di kawasan waduk jatiluhur saat menginap kunci kamar rusak perbaikan sangat lama dan perlu menunggu sampai jam 11 malam sangat perlu membekali makanan jika menginap di sini namun sarapan cukup bervariasi,BUMN,Bintang 4,JatiluhurValley&Resort,positive,0.986791729927063,Facilities & Amenities,Facilities & Amenities (0.91); Service Quality (0.86); Guest Experience (0.70)
Aslian Ramadhan,2025.0,5,1 300k dapet paket yang mantap banget kamar oke makan malam sarapan voucher kapal dan voucher kolom renang diluar hotel serta ada mobil tempat penampungan untuk keliling dan di jelaskan tempat2nya sama karyawan terima kasih jatiluhur valley resort dan sampai ketemu dilain waktu pasti saya akan datang lagi ke sini sayangnya resepsi ini kadang kurang tanggap saja,BUMN,Bintang 4,JatiluhurValley&Resort,positive,0.9983431100845337,Facilities & Amenities,"Facilities & Amenities (0.97); Location, Accessibility & Parking (0.96); Guest Experience (0.85)"
Mas Prime,2025.0,1,sarapan harus antri telor dadar sampai 1 jam katanya mau diantar tapi tidak diantar yang belakangan order malah dapat duluan harusnya yang masak telor jangan cuma 1 orang bikin mangkel di hati saja merusak liburan,BUMN,Bintang 4,JatiluhurValley&Resort,negative,0.9986844658851624,Booking & Reservation Experience,Booking & Reservation Experience (0.80); Food & Beverage (0.75); Guest Experience (0.73)
William Kurniawan,2025.0,3,Untuk kamar baru ada kunci kamar baru selot dari dalam yang rusak untuk penggemar kamar mandi tidak berfungsi sehingga pengap jika mandi udara panas uap nya tidak bisa keluar,BUMN,Bintang 4,JatiluhurValley&Resort,negative,0.9820871949195862,Facilities & Amenities,Facilities & Amenities (0.90); Guest Experience (0.56); Management & Policy Issues (0.51)
ade nofita,2025.0,3,layanan makanan bagus standar menu tidak terlalu bervariasi tapi apa yang yang siy yang diharap dari 90rb pax kamar ac dingin banyak noda di kursi dan kasur ekstra tempat tidur warna sprei tidak putih bersih udara kamar mandi sangat kencang hal negatif udara di luar kamar bau mungkin karena dkt danau setiap keluar kamar udaranya menu seperti nya karena bau sampah dari danau saya tinggal di 227 dan 228,BUMN,Bintang 4,JatiluhurValley&Resort,negative,0.9841238856315613,Facilities & Amenities,Facilities & Amenities (0.98); Service Quality (0.98); Guest Experience (0.75)
Sri Mulyani,2025.0,4,kamar oke tempat parkir luas namun kebersihan mungkin perlu ditingkatkan staf cukup ramah namun untuk layanan kepada pengunjung masih minim sekali seperti kecepatan respon dan perhatian terhadap kebutuhan tamu lokasi jauh dari keramaian tidak banyak restoran dan tempat makan alternatif menu di hotel juga terbatas tamu dapat menikmati pemandangan cantik waduk jatiluhur,BUMN,Bintang 4,JatiluhurValley&Resort,positive,0.8099212646484375,Service Efficiency & Responsiveness,"Service Efficiency & Responsiveness (1.00); Cleanliness, Hygiene & Maintenance (1.00); Staff Conduct & Hospitality (1.00)"
Upang Tan,2025.0,5,hotel yang luas lingkungan sekitarnya hijau dan harga terjangkau perlu fokus ke pemeliharaan gedung dan fasilitasnya agar makin bagus seperti kebersihan kolam renang pada saat ini nginap saya diberikan gratis berupa 1 pax buffet bbq malam hari yang agak mengganggu adalah adanya bau yang seperti bau saya punya penasaran sumbernya dari waduk jatiluhur untuk detailnya kalian bisa menonton youtube dan ig kemanapedia ya,BUMN,Bintang 4,JatiluhurValley&Resort,positive,0.8745988607406616,Facilities & Amenities,"Facilities & Amenities (0.99); Cleanliness, Hygiene & Maintenance (0.95); Pricing & Value for Money (0.95)"
