User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Sentiment_Score,AI_Primary_Theme,AI_All_Themes
Rio Ferdinan,2025,5,hotel grand inna samudra pantai pelayanannya sangat baik trimaksih nazwa sudah melayani kami dengan sgt baik dan rekomen buat teman2 yang ingin berkunjung ke daerah pelabuan ratu dan bermalam di hotel grand inna tkz,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.9991055130958557,Service Quality,"Service Quality (1.00); Loyalty, Recommendation & Appreciation (0.98); Staff Conduct & Hospitality (0.96)"
Aulia Dlvn Khoirunnisa,2025,5,menginap di grand inna ini sangat memuaskan pelayanan yang ramah dan sangat membantu saya di kamar deuxe yang termasuk dengan makan malam dan sarapan makanannya banyak ragam dan enak enak kamar juga sangat nyaman dengan balkon pemandangan yang cantik mengarah ke pantai,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.9994706511497498,Staff Conduct & Hospitality,Staff Conduct & Hospitality (1.00); Service Quality (1.00); Facilities & Amenities (1.00)
Jerry Choo,2025,5,walau jauh tapi boleh juga saat sakit atau pagi gila si matahari baru bagus apalagi bisa main di pantai nya pokok nya yang terbaik ingin kesini lagi,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.9987269043922424,Facilities & Amenities,Facilities & Amenities (0.92); Sustainability & Environmental Quality (0.79); Cultural & Heritage Experience (0.75)
Aries Aprizal,2025,4,untuk hotel bintang empat saya kasih bintang empat jg karena ada beberapa spot hotel yang serem banget kaya tidak keurus dan jalan masuk nya rusak kamar tapi pemandangan laut terbaik dengan balkon,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.9990617632865906,Facilities & Amenities,"Facilities & Amenities (0.65); Location, Accessibility & Parking (0.59); Management & Policy Issues (0.41)"
Syaiful Hakim,2025,1,bagus view saja layanan kurang belum layak menyandang hotel bintang 4 menu sarapan sedikit pilihan ngga seperti bintang 4 lainnya handuk renang tidak ada kamar kurang perawatan lantai terasa kamar kotor mandi kurang bersih ada balkon tapi di luar ac di balkon jadi tidak nyaman untuk bersantai tempat parkir tidak layak,BUMN,Bintang 4,GrandInnaSamudraBeach,negative,0.9935444593429565,Facilities & Amenities,"Facilities & Amenities (0.99); Location, Accessibility & Parking (0.98); Service Quality (0.94)"
Alrida Tyas,2025,1,admin ig lambat respon dan tidak bales chat di sangka saya mau tanya minta do'a kali ya nomor yang tercantum di ig tidak guna jika mau memesan nomornya beda lagi pernikahan beda lagi tapi tidak respon sama sekali,BUMN,Bintang 4,GrandInnaSamudraBeach,negative,0.9981174468994141,Service Quality,Service Quality (0.42); Religious & Halal Features (0.38); Booking & Reservation Experience (0.33)
yutra rinawati,2025,1,22 Juni 2025 jam 10 27 saya sangat kecewa saat pertama kali tiba di hotel ini saya mendapatkan perawatan sangat buruk oleh staf front desk admission yang bertugas saat ini adalah seorang wanita berambut panjang saya datang memastikan ketersediaan kamar dan apakah saya dapat menunjukkan kamar dan apakah staf tsb menjawab dengan tidak ada ketus wajah cemberut dan terkesan saya mendendahkan karena saya pesan melalui aplikasi berikutnya jika memang tidak bersedia melalui aplikasi maka saya tidak hap saja dari aplikasi pemesanan saya lgsung pergi setelah mendapatkan pelayanan buruk itu saya terpaksa kembali menginap di sini karena tidak ada opsi hotel lain yang mengunggulannya hanya karena pantai,BUMN,Bintang 4,GrandInnaSamudraBeach,negative,0.9990353584289551,Booking & Reservation Experience,Booking & Reservation Experience (0.78); Guest Experience (0.70); Check in/out Experience (0.70)
C CLARENCE,2025,3,perawatan hotel sedikit mengecewakan dengan harga kita membayar per malam itu tidak layak saya kira tidak ada air panas dan sampo masuk kamar mandi dan tidak ada sampo masuk area cuci masuk kolam renang baik itu menjijikkan karena air mandi tidak mengalir ketika saya meminta handuk kolam renang orang itu menjawab kosong tidak ada handuk lagi untuk memberikan makanan normal seperti hotel bintang tiga saya mendengar hotel ini adalah bintang empat tetapi Anda hanya mendapatkan layanan bintang tiga,BUMN,Bintang 4,GrandInnaSamudraBeach,negative,0.9992326498031616,Facilities & Amenities,"Facilities & Amenities (0.99); Service Quality (0.98); Cleanliness, Hygiene & Maintenance (0.93)"
Macan Bule,2025,5,sangat senang menginap di sini pelayanan sangat baik semua staf ramah makanan enak dan beragam terutama nasi kebuli nya enak banget lokasi juga strategis kamar bersih tempat nya indah,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.9994226694107056,Facilities & Amenities,Facilities & Amenities (1.00); Service Quality (1.00); Guest Experience (1.00)
Nur Intan Pratiwi,2025,4,hotelnya nyaman namun agak jauh dari tempat lain hanya ada cafe yang mengarah ke laut cafe 308 rasanya biasa saja malah seperti kopi kantong,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.9627693295478821,Facilities & Amenities,Facilities & Amenities (0.82); Food & Beverage (0.75); Guest Experience (0.56)
Super atlit,2025,3,1 kamar 504 wastafel mampet 2 ada teko pemanas udara tapi tidak ada lubang berhenti kontak yang mudah dijangkau 3 tv mengecewakan gambarnya jelek semua saluran 4 lokasi pensil susah kemana mana mana 5 tidak ada gym update saya apresiasi reaksi cepat segera diperbaiki wastafel sudah lancar tv tambah jernih meskipun hanya saluran lokal gambar saluran tv kabel tidak banyak perbaikan colokan ternyata ada di bawah meja dan kurang praktis,BUMN,Bintang 4,GrandInnaSamudraBeach,negative,0.9881006479263306,Service Quality,Service Quality (0.86); Service Efficiency & Responsiveness (0.70); Facilities & Amenities (0.63)
maria utami,2025,5,kamar luas ac dingin air panas nya full breakfast banyak variasi di atas semua bagus cuma di balkon kdang ada tawon terbang jdi tidak berani lama2 berada di balkon jdinya pintu balkon tidak bisa dibuka lama2 karena takutnya tawon masuk kamar apalagi tawon nya besar nginep 3 hari 2 malam rasanya kurang bikin betah dikamar malah laki-laki kluar apalagi malam minggu ada live musik kolam enak duduk dipinggir,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.989189863204956,Facilities & Amenities,Facilities & Amenities (0.95); Service Quality (0.69); Check in/out Experience (0.60)
Poerwo Soekotjo,2025,5,Pertama kali menginap di sini dari sebelumnya cmn lewat saja habis nengok kebon di desa nanggela bersama bos dan teman2 lumayan melepas lelah setelah perjalanan nonstop jkt nanggela,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.9926521182060242,Family & Group Friendly,Family & Group Friendly (0.83); Cultural & Heritage Experience (0.80); Service Quality (0.79)
inna dewi,2025,5,suasana nyaman dapat menyambut minum dan kue kamar nya bagus pelayanan nya ramah kamar view pantai cocok buat bulan madu hanya kekurangan nya tidak ada keset sudah diminta tapi sampai besok nya tidak ada selebihnya bagus,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.9990246295928955,Food & Beverage,Food & Beverage (1.00); Facilities & Amenities (0.98); Guest Experience (0.97)
Ade Irvan Lesar,2025,5,menyenangkan bahkan ada kesan yang yang baik dari koki yang luar biasa ramah dan masakan yang enak terima kasih koki koko,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.9968281388282776,Service Quality,Service Quality (0.99); Guest Experience (0.98); Staff Conduct & Hospitality (0.93)
Luhur Partamu,2025,5,Saya suka makanan di sini kamar baru juga bagus dan bersih lalu pegawai di hotel ini sangat ramah,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.9991959929466248,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (1.00); Facilities & Amenities (1.00); Staff Conduct & Hospitality (1.00)"
Ikhsan Kamil,2025,5,ahhk luar biasa sekali pengalaman menginap di sini suasana dingin dan bisa beristirahat dengan tenang kamar bagus ac dingin kasur nyamann sekali bangunan sudah tua tapi layanan yang diberikan tetap bintang lima liburan keluarga diaini sangat berharga karena langsung terhubung ke pantai,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.9990620017051697,Service Quality,Service Quality (0.99); Guest Experience (0.99); Facilities & Amenities (0.99)
dan sepdhan,2025,5,hotel dengan pemandangan langsung pinggir pantai pelabuhan ratu yang sangat indah full ornamen kultur sunda serta banyak agenda ruang fungsional merasa privat pantai dan kolam renang anak dan dewasa samping pantai serta resto live musik setiap malam akhir pekan,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.9994767308235168,Facilities & Amenities,Facilities & Amenities (1.00); Cultural & Heritage Experience (0.95); Family & Group Friendly (0.95)
Purwanto Purwanto (Wawan),2025,5,Hotel bintang empat yang disarankan dimana baik fasilitasi dan layanan hangat dengan senyum ringan Selamat datang ke langkah pertama kami di sini Saya akan menyampaikan apresiasi tertinggi saya untuk dea delia agustin untuk pertama kali tajam melihat yang menciptakan jantung saya berdetak begitu keras dan itu meninggalkan sana terima kasih,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.9978258013725281,Facilities & Amenities,Facilities & Amenities (1.00); Staff Conduct & Hospitality (1.00); Service Quality (1.00)
Elang Hopkins,2025,5,Hari ini tanggal 1 Oktober 2025 saya mendapatkan pengalaman yang baik dri gisb dan pelayanan yang sangat ramah saya selalu ke sni dn salalu sama pelayanan y itu yang terbaik,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.9974246025085449,Family & Group Friendly,Family & Group Friendly (1.00); Guest Experience (1.00); Service Quality (0.99)
Vera Vebrianty,2025,5,tempat nya sudah lama dan legenda tapi masih nyaman kamar semua hadap laut rasamyanya nyaman sekali pantai nya kotor banyak sampah,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.8969281315803528,Facilities & Amenities,Facilities & Amenities (0.94); Cultural & Heritage Experience (0.75); Room Quality & Comfort (0.71)
Raharjo Mbahjo,2025,5,kamar luas dan bersih bisa langsung lihat pantai layanan sangat baik makanan enak dan beragam lokasi di pinggir pantai mantap banget,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.9993396401405334,Facilities & Amenities,"Facilities & Amenities (1.00); Service Quality (0.99); Cleanliness, Hygiene & Maintenance (0.99)"
Siti jayanti,2025,4,tadinya mau kasih bintang 5 cuma krna keadaan pagi jam 7 lorong yang dipenuhi tawon mati belum dibersihin dan anak ku yang kecil nginjak itu tawon mau mengatakan itu salah ku oh no bukan berlindung namanya anak kecil suka lari cuma kan emang tidak tau kondisi pagi hari akan ada tawon berserakan mati di lorong dan saat keluar pintu sangat mksdnya mau berhubungan seks anaknya eh anak ku sudah nginjek tahuom waktu minta p3k juga tidak ada minyak tawon atau apa yang bisa nyembuhin bengkak sudah bilang sih tadi ada kendala ke resepsiinya untuknya,BUMN,Bintang 4,GrandInnaSamudraBeach,negative,0.9993295669555664,Service Quality,Service Quality (0.65); Management & Policy Issues (0.53); Pricing & Value for Money (0.51)
Albert J. Rinekso,2025,5,Hotel masuk pratu akan ne ro kapan masuk lokasi bagus dan bersih pantai pribadi sangat bagus dan beragam menu sarapan hotel tenang terbaik,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.9994447827339172,Facilities & Amenities,"Facilities & Amenities (1.00); Cleanliness, Hygiene & Maintenance (0.99); Food & Beverage (0.99)"
Harry Sofian,2025,4,Inna adalah sebuah grup hotel dioperasikan oleh pemerintah hotel ini memiliki sejarah panjang dan sejarah dari Indonesia Presiden pertama Soekarno tempat dekat pantai dan semua kamar memiliki pemandangan laut kamar hotel besar dengan perabot tua kamar mandi terlihat vintage makanan standar untuk hotel empat bintang staf sangat baik dan terpanas hotel lokasi strategis tidak jauh dari kota itu adalah hotel yang baik untuk keluarga dan liburan,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.9990406632423401,Family & Group Friendly,Family & Group Friendly (1.00); Service Quality (0.99); Cultural & Heritage Experience (0.99)
Furi Harun,2025,5,Alhamdulillah tidurnya nyaman hotel juga bagus di depan pantai sarapannya sudah jauh lebih enak dari sebelumnya dan bisa bermeditasi juga di 308,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.9984462857246399,Facilities & Amenities,Facilities & Amenities (0.97); Service Quality (0.95); Room Quality & Comfort (0.94)
Elvirra Agustina,2025,4,kesini buat makanan rasa nikahan adek makanannya enak semuanya tapi belum mencoba nginep pikir2 lagi deh kalau mau adain acara resepsi disini apalagi di luar ruangan akan sangat ber angin alamat dekorasinya hampir terbang2 btw biaya sewanya mehong banget tapi pelayanan kurang maksimal lebih ke tempatnya saja sih sudah punya nama,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.8337926864624023,Pricing & Value for Money,Pricing & Value for Money (0.65); Facilities & Amenities (0.56); Food & Beverage (0.46)
Intan Prameswari,2025,4,sudah 5 tahun ini setiap tahun minimal 1 kali menginap di grand inna lokasi sangat bagus pantai bersahabat pemandangan indah kolam kamar bagus cukup bersih pelayanan sangat satset dan ramah memuaskan sarapan cukup enak dari tahun ke tahun semakin banyak menggunakan langit-langit balkon seperti akan jebol tembok berjamur pintu kamar mandi berlubang dan kotor telepon sangat kotor mau menelepon resepsi ini jijik rasanya lampu berdebu lantai lorong berminyak kamar mandi ganti lantai satu sangat kotor ruang kolam kolam gelap dan jorok pantai yang bersih biasanya kali ini banyak sampah bekas orang piknik sampai saya cek keluar tidak dibersihkan menginap 3 hari 2 malam sangat,BUMN,Bintang 4,GrandInnaSamudraBeach,negative,0.9951251149177551,Facilities & Amenities,Facilities & Amenities (0.98); Staff Conduct & Hospitality (0.96); Service Quality (0.94)
Nugroho Nugroho,2025,5,Aku punya 2 kali tinggal liburan di sini resor yang sangat bagus dengan pemandangan luar biasa laut dan pantai sangat dianjurkan tempat untuk tinggal dengan keluarga tercinta,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.9979065656661987,Facilities & Amenities,"Facilities & Amenities (0.97); Family & Group Friendly (0.95); Loyalty, Recommendation & Appreciation (0.94)"
hendrik fernando,2025,4,lokasi sudah bagus kamar gede tapi sayang kebersihan di kamar agak kurang ada tomcat kolam renang besar tapi sayang waktu kesana ruang bilas pria sangat jorok udara peta kamar bilas ada dua tapi yang lain kran mandi patah tidak disediakan sabun dan sampo,BUMN,Bintang 4,GrandInnaSamudraBeach,negative,0.9936955571174622,Facilities & Amenities,Facilities & Amenities (0.97); Service Quality (0.70); Guest Experience (0.59)
Diandeva Apriliana,2025,5,hotel yang mewah menghadap langsung ke laut luas menyajikan pemandangan yang indah dengan ombak laut yang berderu tapi masih aman bisa main air laut bisa juga berwnang kreditnya bersih kolamnya bening tamannya indah kafe dan live musik juga enak menu makan malam dan sarapan nya jg enak2 ala2 semua yang bisa kamu makan sukses terus grand inna samudera pantai smg makin baik dan tidak hilang ditelan tengahnya wisata2 yang baru di era ini aamiin grand inna,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.9995356798171997,Food & Beverage,"Food & Beverage (0.93); Facilities & Amenities (0.92); Cleanliness, Hygiene & Maintenance (0.83)"
Citra Nirmala,2025,5,kamar nya super nyaman bersiih dahlah layak punya pantai pribadi tinggal sesot buat ke pantai,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.9992886781692505,Room Quality & Comfort,Room Quality & Comfort (1.00); Facilities & Amenities (0.99); Service Quality (0.98)
Saraswaty D,2025,4,Hotel tua tapi mengesankan sgt disygkan permintaan ulang tahun gratis tapi tidak ada apa2 punya pantai pribadi yang sgt indah sbg nilai tambah makanan enak semua dan cukup bervariasi kecuali serealnya,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.998641312122345,Facilities & Amenities,Facilities & Amenities (0.95); Service Quality (0.91); Food & Beverage (0.90)
AIDA SITI,2025,2,area parkir sempit dan tidak teramat kamar mandi tempat sabun baru terlepas dari dinding sabun dan sampo susah keluar handuk nya berwarna kuning kusam,BUMN,Bintang 4,GrandInnaSamudraBeach,negative,0.9982852339744568,"Location, Accessibility & Parking","Location, Accessibility & Parking (0.98); Facilities & Amenities (0.98); Service Quality (0.45)"
Lukman Dear,2025,5,sangat memuaskan semua staf hotel sangat ramah kondisi hotel dan kamar nyaman,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.9988564252853394,Room Quality & Comfort,Room Quality & Comfort (1.00); Facilities & Amenities (1.00); Service Quality (0.99)
Fitri Apriyadi Jalan & Jajan,2024,5,Grand inna samudra beach hotel pelabuhan ratu adalah salah satu hotel yang terletak di kawasan wisata pelabuhan ratu sukabumi jawa barat hotel ini menawarkan penginapan yang nyaman dengan pemandangan pantai yang indah menjadikannya pilihan populer bagi wisatawan yang ingin menikmati liburan di tepi laut lokasi grand inna samudra beach hotel terletak strategis di pantai pelabuhan ratu yang terkenal dengan keindahan alamnya lokasinya memudahkan pengunjung untuk mengakses berbagai objek wisata di sekitar seperti taman nasional ujung kulon pantai palabuhan dan fasilitas lain fasilitas hotel ini dilengkapi dengan berbagai fasilitas seperti kolam renang outdoor restoran sparatu dan ruang pertemuan selain itu tersedia akses wifi gratis di seluruh area hotel menjadikannya tempat,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.9991949200630188,Facilities & Amenities,Facilities & Amenities (0.97); Room Quality & Comfort (0.96); Family & Group Friendly (0.85)
Astyavi Asri,2025,5,pertama kali saya menginap di gisbh paling suka dengan alam masakan dan pelayanannya lokasi nya juga strategis mau kuliner juga dekat tapi kalau sudah tinggal di gisbh dijamin malas kemana2 hehe apalagi suasana malam baru sambil mendengarkan musik live ditambah suara ombak vibes macam di bali keren lah,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.9992313385009766,Service Quality,Service Quality (0.95); Facilities & Amenities (0.94); Service Efficiency & Responsiveness (0.91)
Kukuh KuRa,2024,2,hati2 petugas rumah menjaganya main buka pintu menggunakan master key tanpa izin padahal saya sudah menjawab ketukan pintunya untung saya masih berada dalam kamar bangunannya sudah sangat tua yang membutuhkan banyak pemeliharaan lift nya kotor tidak ada cctvnya kamarnya cukup nyaman melihat nya langsung ke pantai malam malam pesan menu sop raja laut jujur saja tampilan awal kesannya tidak meyakinkan tapi ternyata tastenya lebih dari harapan disarankan untuk prasmanan sarapan pagi tastenya agak kurang terlalu standar seperti hotel bintang 3 tapi ada disediakan kopi liong yang merupakan salah satu kopi kesukaan depan saya area parkir dari gerbang menuju lobi bisa menjumpai kawanan monyet,BUMN,Bintang 4,GrandInnaSamudraBeach,negative,0.9538453221321106,Service Quality,Service Quality (0.71); Room Quality & Comfort (0.68); Staff Conduct & Hospitality (0.66)
Ririn Das,2024,2,Ada keanehan ketika kita nginap di hotel ini saat kita lagi leyeh2 ngadem di kamar karena diluar puanas banget tiba2 ada staf yang ujug2 buka pintu pakai master key masuk ke dalam kamar alasannya buat naro keset aneh banget kok bisa bisanya begitu padahal kita tidak minta di bawain keset juga keluhan ke manajemen pada tugas manajer bilang maaf siy dan bilang orangnya sudah ditegur tapi kayak tidak mengatur gitu ini hotel juga bentuknya sudah tuakk karpet di lift udah kayak pel lift barang rusak jadi kain jika pegawai bolak balik bawa troli makanan dan angkut2 lainnya bersama,BUMN,Bintang 4,GrandInnaSamudraBeach,negative,0.9992063641548157,Management & Policy Issues,Management & Policy Issues (0.62); Facilities & Amenities (0.54); Complaint Handling & Service Recovery (0.53)
Novietha Angel,2025,5,datang kesini saat hari ultah tiba2 dikirimin kue mungil ultah dari manajer hotel lebih semua oke sih dsini pelayanan ramah kamar tidur dan toilet bersih udara kran lancar seprei bantalnya jg wangi semua kamar view sea kolom renang bersih pemandangan baguss sarapan enak dan variasi nya byk lgsg bisa bermain di tepi pantai hanya berisik suara ombak saja teh gula dan pemanas udara lengkap semua tipe kamar deluxe lantai 5 sangat tertarik sih untuk menginap lg dsini,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.9994531273841858,Facilities & Amenities,Facilities & Amenities (0.99); Service Quality (0.99); Staff Conduct & Hospitality (0.98)
SARAGINAPITU,2024,2,kamar saya langsung menghadap ke pantai ada balkonnya jadi bisa duduk2 sambil melihat pemandangan laut nya banyak kamarnya sudah tua ac nya tidak dingin dari 3 kamar 1 saja yang tidak dingin terus dalam kamar banjir karena saya membesar dari atas tidak tahu bagaimana ceritanya pokoknya lantai sampai kaki tempat tidur kena banjir seperti di gambar saat mengeluh cuma maaf minta dan tidak ada niat untuk memberikan potongan atau voucher atau apalah permintaan maaf dari hotel padahal dengan harga 800 ke atas kondisi kamarnya busuk handuknya kotor untungnya langsung diganti kamar mandinya juga terlalu gelap bingkai kacanya busuk dan mau hancur saat terakhir balik sarapan pintu kamar,BUMN,Bintang 4,GrandInnaSamudraBeach,negative,0.9975937008857727,Pricing & Value for Money,Pricing & Value for Money (0.80); Facilities & Amenities (0.69); Guest Experience (0.61)
vie handha,2025,5,puas oke banget semua kamar mandi bersih cm bukaan kloset yang agak kusam tapi masih cukup nyaman godaan tidur nyaman tangan dan seprei nya wangi kopi teh gula dan termos udara panas lengkap semua udara mandi hangat jg oke udara kran deras semua kamar view laut tidur ditemani berisik nya suara ombak karena datang saat lg ultah eh tiba tiba dikirim masuk kue mungil ultah terima kasih kakek inna ada cafe pinggir pantai restoran hotel mauu kembali lahh liburan kesini kolom renangnya bersihh,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.999366819858551,Facilities & Amenities,"Facilities & Amenities (0.98); Cleanliness, Hygiene & Maintenance (0.96); Service Quality (0.96)"
Lusi Permatasari,2025,5,terimakasih gisbh ulang tahun kami jadi berkesan padahal cuma minta compliment slice cake dan tulisan dikaca tapi dikasih juga hiasan di kasur begitu indah kamarnya wangi bersih ac dingin dengan nuansa bangunan tuanya tapi tetap nyaman pemandangan terbaik karena kamar langsung menghadap ke laut sarapannya juga bervariasi bagus,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.9994491934776306,Guest Experience,"Guest Experience (0.97); Facilities & Amenities (0.92); Cleanliness, Hygiene & Maintenance (0.92)"
Melina Hayatun Nissa,2025,5,pelayanan dan layanan hotel baik karyawan hotel sangat ramah aku sama suami annive yang kedua dan diberikan kek complimentary dekor kamar yang cantikk viewya gausa diraguin lagi pantainya indah banget tidak sia sia jauh jauh datang kesini lain kali klo ke sini lagi pasti ke grand inna lagi sedikit masukan untuk kursi yang di balkon dan mejanya mungkin perlu lebih dibersihkan lagi karena memang sudah berdebu atau mgkn bisa diganti ke kursi yang baru secara keseluruhan sangat oke sarapannya enak ada sambal hijau yang jarang disajikan di hotel suami juga suka banget daripada gisbh,BUMN,Bintang 4,GrandInnaSamudraBeach,positive,0.9992054104804993,Facilities & Amenities,"Facilities & Amenities (1.00); Staff Conduct & Hospitality (0.99); Cleanliness, Hygiene & Maintenance (0.98)"
