User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Sentiment_Score,AI_Primary_Theme,AI_All_Themes
Dinata N. Svet Lana,2025,5,lokasi strategis unik hotel menginap semalam disana suasananya nyaman banget kamar bersih amenities lengkap super thoughtful karena tersedia pengering rambut di kamar mandinya tersedia pilihan kamar yang terhubung cocok untuk menginap bersama keluarga sayangnya waktu aku menginap kamarnya kurang kedap suara jadi di kamar sebelah ada bayi yang menangisnya luar biasa kedengeran ada balkon dan tempat duduk santai untuk menikmati udara bandung yang dingin dan saya suka bagaimana mereka menempatkan lampu ambien sayangnya tidak banyak foto disana tapi pasti akan kembali jika main ke bandung disertakan penglaris foto berikut hotel,BUMN,Bintang 3,TheSilkArt+DesignHotel,positive,0.9995083808898926,Facilities & Amenities,"Facilities & Amenities (1.00); Family & Group Friendly (0.98); Cleanliness, Hygiene & Maintenance (0.95)"
Andi Mega,2025,5,tinggal selama 2 hari dan pengalaman sangat menyenangkan selain lokasi hotel yang strategis di dago kamar bersih dengan balkon dan staf yang ramah ada penghuni berbulu yang sangat lucu bikin betah nama bedulita anabul berkaki tiga yang ramah dan baik berperilaku buat pecinta anabul yang rencana menginap di sutra dago jangan lupa nyapa bedulita ya dan disayang saya pasti akan kembali untuk melihat si gembul bedulita,BUMN,Bintang 3,TheSilkArt+DesignHotel,positive,0.999175488948822,Facilities & Amenities,"Facilities & Amenities (1.00); Staff Conduct & Hospitality (1.00); Cleanliness, Hygiene & Maintenance (0.99)"
Novia Ari Saputri,2025,3,hotelnya sudah mau bangkrut sepertinya restoran tutup banyak tempat dan ruangan umum yang tidak dinyalakan lampunya dan berdebu parah seperti rumah hantu,BUMN,Bintang 3,TheSilkArt+DesignHotel,negative,0.9992092847824097,Facilities & Amenities,Facilities & Amenities (0.96); Food & Beverage (0.72); Management & Policy Issues (0.63)
Laura Angelica,2025,4,prime location lokal htl tapi worthed dpt kamar di lt3 wlpun lantai atas hrs mlwati tgga lg untuk ke kamar overall kamar baik wlpun diatas pecah ada tas bocor ada netes udara mhn ini sgra di perbaiki ya fasilitas semua staf baik oke karena art hotel jadi ada bbrpa lukisan dan patung yang bkin agak serem area kolam renang kalau mlm agak gelap kalau merokok jam di rsto yang trnyta sudah tidak operasional lg buat yang sensitif agak menakutkan dket tmpt kuliner dan minimart,BUMN,Bintang 3,TheSilkArt+DesignHotel,positive,0.9933353662490845,Facilities & Amenities,Facilities & Amenities (0.99); Service Quality (0.84); Food & Beverage (0.81)
gemanalage,2024,3,2x ke hotel ini pertama kalinya menginap hny 1 malam dpt kamar di lt 1 view taman belakang nice room nice interior walau kamar mandi ada bocoran dari atas kedua kalinya menginap 3 malam dengan ekspektasi minimal senyaman kedatangan pertama tapi ternyata keluar sangat mengecewakan kami dpt kamar lt 3 ada balkon view ke dalam hotel dinding kamar ngga terawat lampu remang banget sampai mata tidak nyaman tapi lebih mudah karena tepat di atas tempat tidur lg ada bocoran yang netes ke kasur ganti kamar raya ke lt 4 ada view ke jl luas luas ada menghubungkan pintu kamar jika buka,BUMN,Bintang 3,TheSilkArt+DesignHotel,negative,0.9698625802993774,Facilities & Amenities,Facilities & Amenities (0.64); Service Quality (0.57); Guest Experience (0.39)
Eka Mulyati,2025,5,hotel yang paling nyamana yang pernah aku tinggali dengan harga yang terjangkau,BUMN,Bintang 3,TheSilkArt+DesignHotel,positive,0.9974095225334167,Pricing & Value for Money,Pricing & Value for Money (0.91); Service Quality (0.70); Facilities & Amenities (0.67)
Budi Nurdiyanto,2024,1,pengalaman mengecewakan berdasarkan review di sosmed kami menjatuhkan pilihan untuk menginap di sini namun diperlakukan kurang mengenakan oleh resepsionis manajemen kami telepon cs sutra untuk memastikan harga yang tidak jauh dari aplikasi telepon mendapat konfirmasi jika tersedia 1 kamar terakhir twin bed seharga 600rb kemudian kami konfirmasi untuk berjalan masuk dan pembayaran langsung kami pendaftaran awalnya resepsionis mengarahkan kamar lainya namun setelah dikonfirmasi ternyata kamar yang 600rb masih tersedia bagi kami kami kami sudah memeriksa masuk hanya berselang 15 menit kami sendiri jika ada perubahan harga menjadi 800rb mengklaim jika kami salah menerima informasi logika jika kami,BUMN,Bintang 3,TheSilkArt+DesignHotel,negative,0.9963412880897522,Check in/out Experience,Check in/out Experience (0.97); Guest Experience (0.94); Booking & Reservation Experience (0.93)
Haniefa Fithriani,2025,5,dapet di pola kamar 1 lantai 4 kebersihan kamar cukup oke ac dingin pemanas air nyala diseberang hotel ada yoga mart,BUMN,Bintang 3,TheSilkArt+DesignHotel,positive,0.9987995624542236,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (1.00); Room Quality & Comfort (1.00); Facilities & Amenities (0.99)"
Nurul Khotimah,2024,4,sebelumnya pernah menginap di sini sekitar 4 tahun lalu jatuh cinta sama konsepnya yang artistik meskipun memang tempatnya sempit parkir juga terbatas kemari lagi minggu lalu baca review banyak yang kecewa dan ya perlu banyak yang diperbaiki yaa sudah kayak bangunan lama jadinya kayak tidak begitu terurus pemeliharaannya handukenya terlihat kusam tapi wangi sih ya dikcek lagi deh banyak video cara2 pencucian tangan biar tidak kusam di kamar mandi juga ada kue kecil cuman tidak kufoto stikernya juga mengelupas untuk sarapan pilihannya terbatas dan itu juga diantar ke kamar ke area kolam renang jg bisa tapi makan,BUMN,Bintang 3,TheSilkArt+DesignHotel,negative,0.9157887697219849,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.82); Service Quality (0.60); Facilities & Amenities (0.52)"
Rafly Chairul,2025,5,pengalaman terbaik menginap di hotel dekat pusat kota memiliki desain interior klasik dan pelayanan yang ramah tidak salah pilih,BUMN,Bintang 3,TheSilkArt+DesignHotel,positive,0.9991896748542786,Service Quality,Service Quality (1.00); Ambience & Design (0.99); Staff Conduct & Hospitality (0.99)
Andrian Heri,2025,5,Cukup nyaman hanya kolam renang yang agak kotor,BUMN,Bintang 3,TheSilkArt+DesignHotel,positive,0.8739678263664246,Facilities & Amenities,Facilities & Amenities (0.82); Sustainability & Environmental Quality (0.40); Guest Experience (0.38)
Rakhmie Aulia,2025,5,hotel yang nyaman dengan harga terjangkau dan juga lokasi strategis,BUMN,Bintang 3,TheSilkArt+DesignHotel,positive,0.9993333220481873,Pricing & Value for Money,Pricing & Value for Money (0.99); Facilities & Amenities (0.97); Room Quality & Comfort (0.94)
E Lika,2024,1,Saya buku dikamar junior suite tapi sama sekali tidak terasa seperti suite karena handuknya sangat kotor layaknya seperti maaf keset kaki pesan tambahan tempat tidur ternyata kasurnya bau pipis kucing sehingga tidak bisa tidur dan juga suara dari jalanan yang sangat berisik buat pengelola hotel ini tolg donk djalankan kewajibannya dengan benar dan baik dengan kondisi kamar yang nyatanya jauh sekali dbawah apa yang ditampilkan di foto foto hal ini sudah merugikan secara materi tapi juga waktu momen kebersamaan dengan keluarga,BUMN,Bintang 3,TheSilkArt+DesignHotel,negative,0.9983927607536316,Service Quality,Service Quality (0.87); Facilities & Amenities (0.75); Staff Conduct & Hospitality (0.75)
Nutria Devi Pratamasari,2023,4,dateng check masuk saat jam 9 malam saat awal masuk tempatnya nyaman dan estetis terus uniknya liftnya super lucu cuma muat 2 3 orang doang lanjut ke kamar kamarnya lumayan luas gue pesen yang eksekutif king bedroom via agoda harga lumayan murah tapi tanpa sarapan ya enaknya kamar ini ada akses langsung ke kolam renang dan taman terus buat doa tidak sempit udara hangat juga nyala sayangnya di meja di sela sela ranjang dan di atas ranjang debu nya masih tebel banget dan itu bikin tidak nyaman besok gue pergi dulu seharian dan ternyata kamar dibersihin dan debunya jadi hilang semua selain wkwk,BUMN,Bintang 3,TheSilkArt+DesignHotel,negative,0.6181557774543762,Facilities & Amenities,Facilities & Amenities (0.99); Check in/out Experience (0.93); Service Quality (0.92)
Dekisugi,2024,4,hotel tua yang sempit dengan konsep seni yang gado2 ada pop jawa bali vintage art deco klasik perlu perbaikan detail kebersihan di sudut2 kamar udara hangat yang lumayan stabil walau cuma anget2 dikit internet lumayan sarapan diantar ke kamar nasi ramesnya enak,BUMN,Bintang 3,TheSilkArt+DesignHotel,positive,0.9987132549285889,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.96); Ambience & Design (0.84); Facilities & Amenities (0.82)"
Indah Nenobais,2023,2,saya merasa kecewa selama saya menginap di sutra di dago selain kondisi kamar yang berdekatan langsung dengan jalan raya sehingga bising tidak bisa istirahat dan kamar yang penuh dengan kue kecil dan besar juga terdapat cicak berukuran besar berwarna gelap knalpot di kamar yang rusak skrup engselnya sehingga berbunyi memiliki saat lampu kamar mandi dinyalakan dan justru kondisi yang terbuka karena lepas tersebut membuat serangga dalam hal ini kue makin berdatangan pada akhirnya meskipun dipindah ke kamar lain tapi tanggapan resepsionis awalnya mengatakan tidak tersedia lagi kamar dan bahkan tidak ada ucapan mohon maaf atau tindakan lainnya bahkan saat ini,BUMN,Bintang 3,TheSilkArt+DesignHotel,negative,0.9991416931152344,Facilities & Amenities,"Facilities & Amenities (0.90); Location, Accessibility & Parking (0.80); Guest Experience (0.76)"
Imania Ismi,2024,4,hotel 3 yang lumayan di dago sayang tidak ada restonya jg klo untuk parkir kaget banget bisa tengah malam dintlf untuk pinjam kunci karena ada mobil di depan kita mau cekup ku kira udah mau pagi ya aih jam 2 an banget pelayanan lebih baik cuman lebih pertiyanan lagi saja untuk kunci mobil ditinggal dan ada lembah ada kolam renang yang bersih cuman sedikit crepy karena manajemennya beda2 katanya dimaksimalindikit lagi pasti jadi hidup lagi di hotel ini,BUMN,Bintang 3,TheSilkArt+DesignHotel,positive,0.9868637323379517,Service Quality,"Service Quality (0.94); Facilities & Amenities (0.93); Location, Accessibility & Parking (0.91)"
dyndtsaurs,2023,5,dapet kamar tipe ilus2 di lt 2 kesannya minimalist estetika luas ada 2 unit ac jadi smua sudut pst adem panas kenceng tapi agak lama panasnya banyak opsi kuliner direstonya terjangkau porsi lumayan banyak cukup enak ato ojol parkir terbatas lokasi saat banget disamping hotel sheraton harga dibandingkan kamar pengalaman yang didapet sih jadi best deal ada pinus tinggi2 ditengah area hotel enak kalau malem2 ngelamun sambil ngopi nyemil gorengan dsitu,BUMN,Bintang 3,TheSilkArt+DesignHotel,positive,0.9992842078208923,Facilities & Amenities,"Facilities & Amenities (0.93); Location, Accessibility & Parking (0.91); Pricing & Value for Money (0.91)"
Kaikim Jongin,2023,3,menginap 2 hari di sini via agoda tapi entah kenapa tidak bisa kasih review di agoda yaudah saya kesini saja saja kamar lumayan bagus minus nya di pojok2 saja banyak barang semut tapi gapapa secara keseluruhan oke layanan bintang 2 staf yang di tlp tidak menawarkan alternatif jika mau pagi cek masuk harus bagaimana langsung ditembak didepan kamar sedang penuh lalu tidak lama kemudian bisa tapi berbayar untuk staf resepsionis oke untuk staf masuk kamar yang angkatan tlp room service pperlu di bimbing lagi gmn cara menyapa yang baik restoran bintang 2 pesan iga bakar madu iganya kaya belum matang masih agak bau nasinya,BUMN,Bintang 3,TheSilkArt+DesignHotel,positive,0.8931875228881836,Service Quality,Service Quality (0.97); Facilities & Amenities (0.79); Pricing & Value for Money (0.78)
Ines Septiani Putri,2023,1,Tidak punya parkir parkir di pinggir jalan kamar deluxe sempit banget koridor dan lift super sempit cuma buat jalan 1 orang bantal kotor tembok kamar kotor sarapan di kamar tidak dikasih restoran dengan harga kamar 600rb tidak layak sekali,BUMN,Bintang 3,TheSilkArt+DesignHotel,negative,0.9990606904029846,"Location, Accessibility & Parking","Location, Accessibility & Parking (0.99); Facilities & Amenities (0.99); Pricing & Value for Money (0.86)"
Muliya Buwana,2022,5,kenapa bintang 5 karena kamar cepat tapi cek dulu yaa dibawah seprei kadang masih ngeres kamar mandi oke walaupun masih belum paham fungsi pipa paralon berbentuk tangga untuk apa gantungan handuk estetik artinya gratis isi ulang minum air yei kolam renang mantabs serasa kolam pribadi walaupun dingin udaranya tapi bikin seger ke kepala dan tubuh coba belum menu sarapannya infonya 2 pax 120k itu pun bukan buffet tapi menu pilihan nanti dikirim ke kamar saya ambil paket promo 600k bayar 1 malam tinggal 2 malam untuk akses sebrang hotel ada yomart mudah mau belanja cemilan cari makan dan gorengan pelayanan ramah,BUMN,Bintang 3,TheSilkArt+DesignHotel,positive,0.9977411031723022,Facilities & Amenities,Facilities & Amenities (0.94); Service Quality (0.86); Pricing & Value for Money (0.85)
Ryco Adhaputra,2022,3,untuk kamar lumayan ya hanya kulkas nya kesalahan sama sekali tidak ada dingin2 nya untuk resto ini kualitas bahan makanan nya tidak segar daging sudah bau tidak enak saran saya pilih kamar yang eksekutif tambah beberapa puluh ribu bisa balkon view pinus kolam,BUMN,Bintang 3,TheSilkArt+DesignHotel,negative,0.8624387383460999,Facilities & Amenities,Facilities & Amenities (0.95); Food & Beverage (0.90); Guest Experience (0.61)
Nosa Ajulva,2023,1,sangat tidak disarankan tinggal di sini harga tidak sebanding dengan fasilitas yang diberikan mulai dari tempat parkir yang terbatas hotel dengan harga yang jauh lebih murah masih memiliki parkir yang luas angkat cuma muat buat 2 3 orang tambah barang bawaan saja sudah tidak bisa masuk koridor kamar sempit pesan kamar deluxe dengan harga 600an lebih tapi dapetnya sempit sarapan diantar ke kamar dan menu terbatas pdhal hotel lain dengan harga sama kamar buffet non-merokok tapi di setiap sisi bisa bau bau bekas rokok dan rokok di ruangan tidak hilang2 sarung bantal sprei selimut kyk tidak diganti kotor semua harus minta yang baru baru baru,BUMN,Bintang 3,TheSilkArt+DesignHotel,negative,0.9887422323226929,"Location, Accessibility & Parking","Location, Accessibility & Parking (0.99); Facilities & Amenities (0.98); Pricing & Value for Money (0.88)"
Bunga Putri,2022,5,hotel dengan harga 300 an memang biasa saja tidak banyak ekspektasi tapi yang penting kamar ini bersih meskipun udara panas nya agak kurang panas dan terbatas kolam renangnya juga membutuhkan perawatan tema hotelnya unik ada dekorasi vintage yang bagus untuk difoto tapi yang paling bagus di sini karena tempatnya strategis ada di dago,BUMN,Bintang 3,TheSilkArt+DesignHotel,positive,0.9970133304595947,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.99); Facilities & Amenities (0.97); Pricing & Value for Money (0.95)"
Aris Herlambang,2022,4,kamarnya cukup nyaman yah udara hangatnya aktif toilet bersih dekorasi oke banyak spot foto kolamnya lumayan bersih mmg ada bbrp kendala seperti lemari engselnya copot daftar bawah pintu kamar mandi rusak karena pinggir jalan banget jadi agak bising lalu lintas dago saran sih pilih kamar yang menghadap ke kolam renang ya selebihnya nyaman sesuai harga yaa secara keseluruhan direkomendasikan kalau mau ke dago bisa nginep sini lg harga bersahabat kualitas tidak mengecewakan,BUMN,Bintang 3,TheSilkArt+DesignHotel,positive,0.9987965822219849,Facilities & Amenities,"Facilities & Amenities (0.94); Pricing & Value for Money (0.94); Cleanliness, Hygiene & Maintenance (0.93)"
Hendri K,2022,5,Tempat menginap yang nyaman meskipun tampilan minim tapi oke lah untuk tempat istirahat tidak ada restonya namun menyediakan makanan untuk dipesan sehingga makanan dihantar ke kamar untuk sarapan bisa opsional pemesanan kamar bersih udara panas juga berfungsi dengan baik juga ac juga baik yang unik adalah liftnya yang kecil memanjang tapi sangat fungsional terutama karena melayani 4 lantai ada fasilitas kolam renang yang dapat digunakan oleh pengunjung hotel sayangnya tempat parkir kendaraannya sangat terbatas sehingga harus parkir sampai di pinggir jalan bahu jalan namun sekuriti selalu siaga didepan,BUMN,Bintang 3,TheSilkArt+DesignHotel,positive,0.9988598823547363,Facilities & Amenities,"Facilities & Amenities (0.99); Location, Accessibility & Parking (0.95); Service Efficiency & Responsiveness (0.93)"
Eryc Octaviano,2021,1,kamar kotor dan suram sampai memutuskan untuk pindah hotel saat itu kami buku di sutra karena tertarik dengan embel embel butik hotel dan melihat pohon pinus tipe kamar yang kami pesan adalah deluxe tidak ada masalah dengan resepsionis tapi ternyata untuk mendapatkan tampilan pinus harus upgrade ke tipe eksekutif begitu masuk kamar kenyataan dengan foto di platform online sangat berbeda tembok sudah kusam lampu terlalu remang sarung bantal guling lusuh dan apek meskipun akhirnya diganti tetap lusuh kamar bau rokok padahal tidak merokok ternyata di balkon banyak puntung rokok bekas tamu kami sudah mengeluh hotel ini dan pihak lain hanya hal ini,BUMN,Bintang 3,TheSilkArt+DesignHotel,negative,0.9989036321640015,Facilities & Amenities,Facilities & Amenities (0.88); Ambience & Design (0.86); Check in/out Experience (0.78)
vero dwi,2023,3,menginap semalam karena ada acara di dago pojok lokasi oke pinggir jalan parkir terbatas kamar tidak kedap suara suara dari luar jelas sekali di dalam kamar mandi lama pintu susah di tutup siang menjelang cek keluar kamar bau asap rokok di depan kamar ada asbak dan puntung rokok,BUMN,Bintang 3,TheSilkArt+DesignHotel,negative,0.9702227711677551,"Location, Accessibility & Parking","Location, Accessibility & Parking (0.96); Facilities & Amenities (0.93); Check in/out Experience (0.79)"
Aulia Wirasandi,2021,5,Saya memesan kamar eksekutif untuk keseluruhan kamarnya luas bersih nyaman ada balkonnya saya dpet kamar yang melihatya lngsung k depan jalan untuk toiletnya bersih tidak bau apek lemari juga berfungsi baik fasilitas kamar lumayan lngkp ada kulkas juga resepsionisnya sngt ramah responsif dan sangat membantu area parkir tidak trlalu luas lokasi strategis dkt minimarket hotel dengan konsep yang unik sangat puas pokonya,BUMN,Bintang 3,TheSilkArt+DesignHotel,positive,0.9993942975997925,Service Efficiency & Responsiveness,"Service Efficiency & Responsiveness (0.98); Facilities & Amenities (0.98); Location, Accessibility & Parking (0.97)"
Josavin Simanjuntak,2019,4,Hotel ini cukup kecil dan sempit lokasi parkir mobil juga sedikit jika parkir mobilnya cukup luas sistem kedap suara lumayan bagus walaupun di luar sangat berisik di dalam kamar cukup tenang udara panasnya juga topcer ada kulkas nya juga buat nyimpen2 minuman jika beruntung bisa dapat kamar yang ada mandi nya juga,BUMN,Bintang 3,TheSilkArt+DesignHotel,positive,0.9986900687217712,Facilities & Amenities,"Facilities & Amenities (0.99); Location, Accessibility & Parking (0.96); Service Quality (0.93)"
Natasha Nala,2021,4,tempat yang bagus dan oke ada pemanas air kulkas pengering rambut airnya juga bisa panas kasur aman bantal gede dan empuk dapet pemandangan bagus sayangnya karena emg buat istirahat doa sama sekali tidak sempet ke kafeenya atau ke kolam huhu meskipun menghubungkan pintu rusak kuncinya dan lampu rusa mati tapi secara keseluruhan boleh lah cuma aku sebel saat lagi nginep ada yang lagi renovasi kafeenya gitu dan itu tepat di atas kamarku jadi berisik banget dan sampai jam 9 malem gitu baru berenti itupun ditegor dulu tidak mengerti mengapa bisa ko hotel orangnya tidak tau kasih pekerjanya jika kamar bawah,BUMN,Bintang 3,TheSilkArt+DesignHotel,positive,0.8046342134475708,Facilities & Amenities,Facilities & Amenities (0.97); Religious & Halal Features (0.75); Service Quality (0.57)
Bert muhardi,2025,5,seru banget kamar nyaman layanan oke lokasi strategis sedikit tambahan baiknya diteras kamar fotografi ditambah kursi dan meja kecil,BUMN,Bintang 3,TheSilkArt+DesignHotel,positive,0.998700737953186,Facilities & Amenities,Facilities & Amenities (0.99); Service Quality (0.98); Room Quality & Comfort (0.98)
Erico Akbar,2022,2,dibukanya di traveloka dengan harga 600an dan sudah sama sarapan dengan harga segitu tapi sarapan nya tidak buffet dikasih per menu saja kayanya banyak hotel dengan harga 600an bahkan lebih murah dengan sarapan buffet kamar gelap dan jujur jadi bikin menakutkan anak saya jadi menangis melulu dan tidak betah bener2 tidak anak dan keluarga ramah kamar mandi kotor dan pintunya tidak bisa di tutup bankku di meja jg sudah reyot bener2 kurang pemeliharaan cintaku bintang 2 karena karyawan di sini msh ramah,BUMN,Bintang 3,TheSilkArt+DesignHotel,negative,0.9979100823402405,Pricing & Value for Money,Pricing & Value for Money (0.69); Staff Conduct & Hospitality (0.58); Guest Experience (0.43)
Nurina Noviarini,2021,3,hotelnya sudah agak tua menurut saya saran pilih kamar minimal eksekutif yang ada balkon nya biar udara di dalam tidak lembap dan lebih segar soalnya sempet buku kamar deluxe dan fasilitasnya agak kotor dan lembap untuk harga memang tergolong murah jika hanya backpacking tanpa peduli fasilitas gpp pilih deluxe tapi jika bawa keluarga memperbaiki eksekutif ada kolam renang untuk anak2 parkir sempit cuma di halaman air panas rebutan tapi seringnya tidak mendapatkan mandi dingin selama di disitu secara keseluruhan jadi jadi begitu,BUMN,Bintang 3,TheSilkArt+DesignHotel,negative,0.8295118808746338,Pricing & Value for Money,"Pricing & Value for Money (0.96); Facilities & Amenities (0.91); Location, Accessibility & Parking (0.79)"
Dila,2022,5,Aku suka ruangan suasana hotel kamarnya kesannya rumah lampu tidak terlalu terang lantai dan furnitur kayu kasur bersih minta kamar tinggi dapat lantai 4 tapi klo melihat keluar sepertinya lantai 3 view keluar kuep pohon pinus dan kearah kolam,BUMN,Bintang 3,TheSilkArt+DesignHotel,positive,0.9990647435188293,Facilities & Amenities,"Facilities & Amenities (0.98); Ambience & Design (0.96); Cleanliness, Hygiene & Maintenance (0.87)"
