User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Sentiment_Score,AI_Primary_Theme,AI_All_Themes
Michel Cristian,2025,1,menginap di sini bersama suami tapi menurut saya pelayanan nya jelek makanan nya biasa saja saya menginap di lantai 1 tapi mas2 hk nya sama sekali gk ramah perawatan nya gk rapi dan berkumis sekelas hotel boleh berkumis sampah tidak di bersihkan padahal penuh layanan oke2 lain bagus semua nya bagus tapi jika bisa walau jarang ketemu tamu jika ketemu tamu minimal tersenyum tingkatkan lagi pelayanan nya ya untuk makanan tingkatkan lagi buat koki nya oh iya tambahan untuk mandi kamar kurang bersih dan beberapa bagian masih basah untung minggu sudah co gk jadi lama tinggal jadi tolong memperbaiki,BUMN,Bintang 3,PatraMalioboroHotel,negative,0.9887925982475281,Facilities & Amenities,Facilities & Amenities (0.96); Service Quality (0.95); Staff Conduct & Hospitality (0.88)
S.hendarsih Hendarsih,2025,5,Terimakasih ke hotel patra atas pelayanan nya sangat berkesan dan semoga hotel ini semakin sukses dan yang perlu dilengkapi pemanas air minum,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9959802627563477,Service Quality,Service Quality (0.99); Guest Experience (0.97); Facilities & Amenities (0.92)
ika iko,2025,5,tinggal di sini saat baru awal buka kamarnya nyaman ada fasilitas ibadah disediakan di lorongnya disediakan dispenser galon udara fasilitas kolam renangnya juga lumayan luas dan sarapannya kebanyakan enak2 sajiannya stafnya juga ramah,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9995637536048889,Facilities & Amenities,Facilities & Amenities (0.99); Staff Conduct & Hospitality (0.94); Guest Experience (0.93)
Thea Bong,2025,5,kamar bersih pelayanan baik tempat juga strategis tinggal jalan ke malioboro cuma kemarin saat menginap hari pertama dikasih kamar yang ada menghubungkan pintu pdhl kita bisa cm sewa 1 kamar akhirnya kamar sebelah org gk dikenal dan suaranya itu tembus banget pdhl pintu menghubungkan pintu ketutup 2 sisi jam 4:30 pagi udah haha hihi ngobrol kenceng banget sambil menyetel lagu akhirnya minta pindah kamar untuk malam kedua yang kamar tanpa menghubungkan pintu baru bisa tdr dengan nyenyak layanan pindah kamarnya juga cepat dan tidak dipersulit oke banget pelayanannya,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.7236074805259705,Facilities & Amenities,"Facilities & Amenities (0.94); Service Quality (0.89); Location, Accessibility & Parking (0.83)"
sun do,2025,4,lokasi sangat strategis pelayanan cukup baik kamarnya bersih tapi kamarnya kurang harum sprei dan handuk jg kurang harum selebihnya oke,BUMN,Bintang 3,PatraMalioboroHotel,negative,0.5470563769340515,Service Quality,Service Quality (0.98); Facilities & Amenities (0.98); Guest Experience (0.92)
Rahayu. Sripeni,2025,5,Pelayanan nya memuaskan lokasi dekat kamar oke ini yang ke 2 kalinya di patra malioboro sukses yaa,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9989763498306274,Service Quality,Service Quality (1.00); Guest Experience (0.99); Facilities & Amenities (0.97)
Pramono Putra,2025,5,secara keseluruhan sarana layanan dan lokasi sangat bagus hanya saja sekedar saran pengaturan lokasi resto mungkin bisa ditata ulang masalah resto berada di jalan masuk utama dari resepsi menuju kamar angkat,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.993186354637146,Facilities & Amenities,"Facilities & Amenities (1.00); Location, Accessibility & Parking (0.93); Complaint Handling & Service Recovery (0.86)"
Muslim Budiman,2025,5,lokasi dekat jalan malioboro jalan kaki tidak sampai 5 menit dekat tempat makan dan tempat oleh oleh dapat kamar tidak merokok ada kolam renang,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9992337226867676,Facilities & Amenities,Facilities & Amenities (0.99); Service Efficiency & Responsiveness (0.94); Service Quality (0.93)
Esmeralda A,2025,5,sangat memuaskan dan menyenangkan menginap di hotel patra malioboro tempatnya bersih amenitiesnya lengkap sarapan nya juga enak saya beruntung karena saat check masuk kamar saya di upgrade sama pihak hotel,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9994572997093201,Facilities & Amenities,"Facilities & Amenities (0.99); Cleanliness, Hygiene & Maintenance (0.96); Service Quality (0.91)"
Ade Chandra Nurlaksono,2025,5,lokasi dekat dengan stasiun malioboro suasana tenang kamar termasuk yang terang dibandingkan hotel sejenis makanan enak desain juga minimalis berwarna modern recomended,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9993840456008911,Ambience & Design,Ambience & Design (0.97); Room Quality & Comfort (0.94); Facilities & Amenities (0.92)
Rika Widya,2025,5,hotel mewah dekat dengan malioboro hanya jalan 200m an sudah sampai jl malioboro dari mulai resepsionis sampai keamanan semua ramah sekali menu sarapan juga banyak pilihan kamar bagus mewah dan di sediakan juga sajadah sangat puas menginap di sini,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9995606541633606,Facilities & Amenities,Facilities & Amenities (0.99); Service Efficiency & Responsiveness (0.98); Staff Conduct & Hospitality (0.97)
Viceyya Deti,2025,5,1 mudah checkin dikasih awal check masuk karena bawa orangtua check masuk tgl 16 aug25 2nite 2 receptionistnya cantik hunble dan ramah 3 memasuki lobi harumm sekali jadi ud langsung wah nyaman sekali nih 4 lokasi yang mantap akhirnya bolak balik malioboro berjalan apalagi yang bawa orangtua jadi enak saja ke jalan utama malioboro tidak terlalu cape 5 tempat makan tidak usah ditanya ud pasti banyak pilihan sangat diluar saya tidak memesan dengan sarapan jadi tidak bisa berkomentar mengenai rest karena mama papa sukanya gudeg jadi ngegrab terus deh 6 satpam juga baik ramah dan membantu begitu juga,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9991220831871033,Service Efficiency & Responsiveness,Service Efficiency & Responsiveness (0.94); Staff Conduct & Hospitality (0.93); Service Quality (0.86)
Rani Lia,2025,5,baru kali pertama menginap di hotel patra selain bagus dengan semua fasilitasnya dan yang bikin saya terkejut dan tambah seneng adalah di dalam kamar ada sejadah dan al quran subhanalloh alhamdulillah karna tidak semua hotel menyediakan hal ini selalu sukses untuk patra dan insyaallah jika kami ke jogya lagi akan menginap di sini jika tidak penuh kamarnya assalamualaikum,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9989976286888123,Facilities & Amenities,Facilities & Amenities (1.00); Service Quality (0.97); Service Efficiency & Responsiveness (0.96)
Ingkeu Rachmawati,2025,5,Saya memilih patra hotel karena lokasinya yang dekat dengan malioboro kamarnya cukup luas interior bagus bersih disediakan peralatan sholat untuk muslim dilengkapi pula dengan pembersih udara makanan lumayan enak stafnya ramah dan membantu sejauh ini saya cukup puas,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9994120597839355,Facilities & Amenities,"Facilities & Amenities (1.00); Cleanliness, Hygiene & Maintenance (0.99); Staff Conduct & Hospitality (0.98)"
kartika widyanin70,2025,5,selalu puas dengan kamar tidur malioboro hotel menginap di patra malioboro hotel memberikan pengalaman yang menyenangkan di tengah kota yogyakarta lokasinya sangat strategis hanya beberapa langkah menuju malioboro sehingga mudah jika ingin jalan belanja atau hanya menikmati suasana kota kamar nyaman bersih dan tertata rapi dengan fasilitas lengkap yang membuat istirahat jadi lebih tenang staf hotel ramah dan sigap membantu cocok untuk liburan keluarga perjalanan bisnis maupun tinggal saja menginap secara keseluruhan nyaman strategis dan pelayanan memuaskan malioboro hotel bisa menjadi pilihan tepat saat berkunjung ke jogja,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.999468982219696,Facilities & Amenities,Facilities & Amenities (0.99); Service Efficiency & Responsiveness (0.98); Staff Conduct & Hospitality (0.98)
Almuslimah Inayah,2025,4,kemarin saya menginap 2 malam di sini bisa di lantai 2 di sini kamarnya bagus ac tv cooler dan air purrifier nya berfungsi dengan baik tapi knalpot yang ada di kamar mandi nya tidak nyala mati sehingga bau dari toilet sangat tercium sekali menjadi tidak nyaman secara keseluruhan hotel ini direkomendasikan,BUMN,Bintang 3,PatraMalioboroHotel,negative,0.8901684284210205,Facilities & Amenities,Facilities & Amenities (0.97); Service Quality (0.73); Room Quality & Comfort (0.70)
muhammad majid,2025,5,lokasi strategis sangat dekat dengan pusat perbelanjaan malioboro pelayanan super ramah dari keamanan front liner sd room service kamar cukup luas bersih kolam renang sedikit dingin karena semi indoor kami memesan nasi goreng patra keranjang ayam anak2 suka sekali harganya terjangkau terimakasih majid keluarga,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9995230436325073,Facilities & Amenities,"Facilities & Amenities (0.99); Cleanliness, Hygiene & Maintenance (0.98); Service Quality (0.98)"
I.W.Widiantara,2025,5,Kondisi hotel sangat bagus layanan luar biasa cuma sedikit masukan waktu itu saya pesan layanan kamar bagus sekali kapanpun Anda perlu bekerja pada kualitas makanan tidak enak terima kasih atas pelayanannya,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9911608099937439,Facilities & Amenities,Facilities & Amenities (0.99); Guest Experience (0.99); Service Quality (0.97)
adityo dwi,2025,5,Pelayanan sangat baik di saat puncak musim yang membuat parkir mobil sangat penuh tim valet membantu dan sangat responsif,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9959090948104858,Service Quality,Service Quality (1.00); Service Efficiency & Responsiveness (1.00); Guest Experience (0.98)
General Manager,2025,5,tempat nya di jantung malioboro bisa jalan kaki dan hotel nya bersih kamar nya compact sarapan nya enak dan staf nya ramah ramah mbak jeje dan rekan nya saya lupa maafkan sangat baik sekali full senyum dianjurkan hotel kalau ke jogja,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9996069073677063,Facilities & Amenities,Facilities & Amenities (0.99); Service Efficiency & Responsiveness (0.99); Service Quality (0.99)
Ucup Mubarok,2025,5,Pelayanan sangat baik saya seharusnya memeriksa masuk jam 2 siang tapi sebelum jam 2 sudah boleh masuk,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9127470254898071,Service Quality,Service Quality (1.00); Guest Experience (0.95); Check in/out Experience (0.90)
yusti surya nindita,2025,5,kamar bersih pelayanan ramah kamar baru cukupan tidak besar dan tidak terlalu sempit juga bersih tidak berisik dikamar ada udara di luar kamar masih disediakan refil dengan 3 variasi,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9983147382736206,Service Quality,Service Quality (0.87); Guest Experience (0.81); Facilities & Amenities (0.81)
Evi Setiawati Rahayu,2025,5,agak terkejut sih pertama kali masuk kamarnya msh berantakan bekas dipakai org belum dibersihkan tapi begitu lapor langsung dpt tanggapan cepat dari pihak hotel untuk ganti kamar sumpah super ramah banget pelayanannya tempatnya setiap tempat bagus buat foto2 yang tidak kalah penting dekat banget sama malioboro,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9860975742340088,Service Quality,Service Quality (0.98); Facilities & Amenities (0.97); Service Efficiency & Responsiveness (0.94)
kopi pagi photo,2025,5,hotel berkelas dengan nuansa enak lokasi di dalam malioboro rekomen sekali buat untuk pelancong wisatawan lokal maupun internasional untuk nginap di sini bersih rapi staf nya ramah,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9994847774505615,Staff Conduct & Hospitality,"Staff Conduct & Hospitality (0.99); Service Quality (0.99); Cleanliness, Hygiene & Maintenance (0.98)"
Novia Rizka Jayanty,2025,5,pilih hotel ini karena lokasi strategis dekat dengan stasiun dan malioboro jadi turun kereta jalan kaki cek masuk hotel jalan kaki ke malioboro kamarnya cukup nyaman pelayanan ramah makanan enak kopi nya wajib dicoba yang paling penting lagi musholla nya besar dan bersih sangat nyaman untuk beribadah,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9996034502983093,Service Quality,Service Quality (1.00); Facilities & Amenities (1.00); Food & Beverage (0.99)
Omah Puding,2025,5,kamarnya oke pelayanan ramah bersih dan semua kebutuhan d kamar sangat lengkap,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9992978572845459,Service Quality,Service Quality (0.99); Room Quality & Comfort (0.99); Facilities & Amenities (0.99)
Dini rinawaki,2025,5,tempat yang bersih nyaman dan ramah bakal nginap sini lagi trimakasih patra hotel,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9986592531204224,Room Quality & Comfort,Room Quality & Comfort (0.99); Service Quality (0.99); Facilities & Amenities (0.98)
Ahmad Muqorrobin,2025,5,Salah satu hotel yang letaknya sangat strategis dekat dengan malioboro makasakannya enak,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.999462902545929,Service Quality,Service Quality (0.84); Sustainability & Environmental Quality (0.82); Facilities & Amenities (0.80)
Iron Ata,2025,5,lokasi hotelnya strategis berada di daerah malioboro dengan kamar yang baik dan pelayanan ramah sarapan nya cukup banyak pilihan dianjurkan hotel di daerah malioboro jogja tepatnya di sosrowijayan,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9994966983795166,Facilities & Amenities,Facilities & Amenities (0.99); Service Quality (0.99); Room Quality & Comfort (0.98)
Febi Haryani,2025,5,hotelnya di jalan sosrowijayan dari hotel ke area pejalan kaki malioboro cuma jalan sekitar 5 menit saja sekitar hotel banyak yang menjual makanan dan oleh oleh kalau mau berkeliling pun ada becak kamarnya oke dan ada kulkas mini,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9989481568336487,Facilities & Amenities,Facilities & Amenities (0.95); Service Efficiency & Responsiveness (0.90); Service Quality (0.86)
Yuli Setyawan,2025,5,menginap di hotel patra sungguh menyenangkan kamarnya bersih amenitisnya lengkap staf nya ramah dan membantu selanjutnya kalau ke jogja lagi nginep sini lagi terima kasih hotel patra malioboropp,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9994902610778809,Facilities & Amenities,"Facilities & Amenities (1.00); Cleanliness, Hygiene & Maintenance (0.99); Staff Conduct & Hospitality (0.98)"
Cahya Rohmania,2025,5,sudah 2x menginap di sini kemaren hunting2 kamar hotel balik lg ke patra saja deh sudah tau pelayanannya dan lingknya baru deket kemana2 bahkan sekarang langsung sama bapake di ajak jalan kaki saja dari stasiun di bilang jauh ya gk terlalu lingkungan ramai jajanan jadi jangan kuatir kelaparan malam2 lengkap semua ada jalan 500m udah sampai malioboro dan kami tipe kel yang cuman seneng liburan sama kulineran saja kali pertama menginap thn2022 sepertinya hotelnya berdiri baru setelah covid,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.990523636341095,Service Quality,Service Quality (0.80); Service Efficiency & Responsiveness (0.60); Staff Conduct & Hospitality (0.53)
Ita Muetia,2025,5,berkali kali ke yogya hanya hotel patra yang jadi pilihan hotelnya bersih pelayanannya ramah dan dekat dengan pusat perdagangan malioboro,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9992936849594116,Service Quality,"Service Quality (1.00); Cleanliness, Hygiene & Maintenance (0.98); Staff Conduct & Hospitality (0.98)"
annisaa rachma,2025,5,Pelayanan resepsionis keamanan housekeeping nya semua ramah dan bagus sekali terimakasih sudah menemukan mainan anak saya jg yang tertinggal tidak nyesel tinggal di sini lokasi strategis dan pelayanan memuaskan terimakasihh,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9992504715919495,Staff Conduct & Hospitality,Staff Conduct & Hospitality (0.99); Service Quality (0.99); Guest Experience (0.99)
yully syahriar,2025,4,hotel nyaman lokasi strategis dekat malioboro tugu kraton kamar bersih staf hotel ramah kalau ke jogja akan kembali lagi deh kesini,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9995145797729492,Service Quality,Service Quality (0.98); Staff Conduct & Hospitality (0.96); Room Quality & Comfort (0.96)
Hery Aprianto,2025,5,kamar yang nyaman dan bersih fasilitas cukup lengkap lokasi strategis,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9993026256561279,Room Quality & Comfort,Room Quality & Comfort (0.99); Facilities & Amenities (0.99); Service Quality (0.95)
Ayi Zulfikar,2025,5,kali ke 2 menginap disini pelayanan ramah kamar nyaman utamanya disediakan sajadah al quran bagus,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9994726777076721,Room Quality & Comfort,Room Quality & Comfort (0.99); Service Quality (0.99); Guest Experience (0.99)
Mamak Gapi,2025,5,rekomendasi hotel yang nyaman bersih pelayanan yang sangat baik di belakang malioboro tepatnya tinggal jalan sampai deh bakal jadi tempat langganan nginep klo d jogja terimakasih ya buat layanan yang sangat baik nya,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9991336464881897,Service Quality,"Service Quality (0.99); Loyalty, Recommendation & Appreciation (0.98); Facilities & Amenities (0.93)"
Thaya Tsabita,2025,1,pengalaman menginap terburuk di atas ompol semalaman saya tidak menyangka harus mengalami kejadian seperti ini di sebuah hotel awalnya saya tidak berencana menginap di yogyakarta namun karena tidak tidur semalaman saya memutuskan mencari penginapan di sekitar malioboro dengan pertimbangan akses mudah ke tempat kuliner dan toko toko saya memeriksa masuk sekitar menjelang maghrib mencari makan keluar sebentar lanjut tidur lebih awal karena sudah sangat lelah dan mengantuk saya langsung tidur begitu sampai kamar pagi hari saya lalu sarapan sekitar pukul 9 pagi memutuskan tidur lagi untuk mempersiapkan perjalanan pulang ke sini hal ini tidak menyenangkan terjadi saya mencium bau yang cukup menyengat,BUMN,Bintang 3,PatraMalioboroHotel,negative,0.8469493985176086,"Location, Accessibility & Parking","Location, Accessibility & Parking (0.77); Check in/out Experience (0.66); Facilities & Amenities (0.59)"
Rini Wulnsari,2025,5,masyaallah lokasi strategis nyaman bikin betah kamar dan toilet bersih dekat dengan gideg mbok lindu staf ramah nasi goreng mentega dan bubur ayamnya terbaik tersedia sajadah bismillah ada kesempatan untuk menginap lagi disini recommen pokoknya,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9994908571243286,Facilities & Amenities,"Facilities & Amenities (1.00); Service Quality (0.99); Cleanliness, Hygiene & Maintenance (0.99)"
Silvia Sri,2025,4,Kamar bersih dan nyaman ada pemurni udara dan dekat sekali dengan malioboro,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9994619488716125,Room Quality & Comfort,"Room Quality & Comfort (1.00); Facilities & Amenities (1.00); Cleanliness, Hygiene & Maintenance (0.98)"
Nurhayati,2025,5,Karena sudah menyediakan sewa di kamar sama alquran deket juga ke malioboro tinggal jalan 200 meter,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.994050920009613,Facilities & Amenities,Facilities & Amenities (0.98); Service Efficiency & Responsiveness (0.87); Service Quality (0.86)
Teguh Wijayanto,2025,5,kami ber sepuluh rombongan dari tangerang sangat puas menginap di patra malioboro terimakasih atas pelayanannya,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9987854361534119,Service Quality,Service Quality (0.96); Guest Experience (0.88); Family & Group Friendly (0.81)
khalida sri utami,2025,5,enak banget nginep di sini dekat ke stasiun dan ke malioboro kamarnya tidak begitu luas tapi nyaman pesan makan masuk kamar enak enak semuanya bakmi godognya mantap sarapannya cukup kamar mandi bersih stafnya ramah dan satset boneka anak saya hilang di area hotel disimpankan dengan baik dan dikembalikan harga saat di dompet minusnya cuma parkir sempit terbaik banget,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9994490742683411,Facilities & Amenities,Facilities & Amenities (0.96); Staff Conduct & Hospitality (0.95); Service Quality (0.94)
JANSEN SIMAMORA,2025,5,kamar cukup nyaman tapi mungkin perlu di beritahu tamu bahwa etika di lorong depan kamar jangan terlalu ribut,BUMN,Bintang 3,PatraMalioboroHotel,negative,0.44600293040275574,Facilities & Amenities,Facilities & Amenities (0.96); Guest Experience (0.90); Room Quality & Comfort (0.84)
Dina Handayani,2025,3,lokasi hotel strategis dengan kamar nyaman dan bersih namun sayang pelayanannya kurang baik dari mulai keamanan hingga resepsionis tidak membatu sama sekali yang saya tahu klo tamu hotel datang keamanan langsung mengarahkan masuk apalagi saat ini kondisi jalan di depan hotel sangat padat namun dia hanya diam saja begitupun dengan resepsionisnya sangat tidak ramah bahkan tidak menawarkan bantuan untuk membawa barang barang barang padahal saat itu saya datang dengan barang barang barang yang banyak dan 3 anak kecil semoga kedepannya bisa menjadi perhatian karena sangat menyedihkan hotel yang bagus namun pelayanannya tidak baik,BUMN,Bintang 3,PatraMalioboroHotel,negative,0.9939113855361938,Facilities & Amenities,"Facilities & Amenities (1.00); Safety & Security (0.99); Location, Accessibility & Parking (0.98)"
Anin Permata,2025,4,Deket malioboro hotelnya bersih pelayanannya oke stafnya ramah cepat tanggap jika ada kendala,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9993756413459778,Service Quality,"Service Quality (0.99); Cleanliness, Hygiene & Maintenance (0.98); Service Efficiency & Responsiveness (0.97)"
Dela Hikmatul ambia,2025,5,nyaman sarapan nya top banget pkonya worth it,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9992988109588623,Service Quality,"Service Quality (0.91); Loyalty, Recommendation & Appreciation (0.86); Pricing & Value for Money (0.84)"
adi nurrachman,2025,5,makanan enak dan bervariasi kamar bersih lokasi strategis walaupun sempat terjebak di lift karena listrik mati tapi petugas sangap tanggap dan cepat menanggapi saat dihubungi lewat saluran darurat lift terima kasih,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9989839196205139,Service Efficiency & Responsiveness,Service Efficiency & Responsiveness (0.99); Service Quality (0.98); Facilities & Amenities (0.96)
zaki muhammad,2025,5,lokasi strategis dekat kawasan malioboro suasana hotel tenang nyaman buat istirahat cuma untuk sarapan nya saja yang kurang rasanya,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9876339435577393,Guest Experience,Guest Experience (0.86); Facilities & Amenities (0.79); Service Quality (0.73)
P S,2025,2,lokasi layanan oke hanya bagian kamar mandi saja yang perlu perbaikan dimana kamar mandi kondisinya berkerak dekil sehingga kesannya jorok dekil,BUMN,Bintang 3,PatraMalioboroHotel,negative,0.6101537942886353,Service Quality,Service Quality (0.95); Guest Experience (0.82); Facilities & Amenities (0.53)
Waydinsyah Way,2025,3,kamar bersih dan rapi serta ada sajadah dan al quran sholat,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.998955249786377,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.99); Facilities & Amenities (0.99); Room Quality & Comfort (0.99)"
muhammad kamil,2025,4,kamar nya enak namun secara luas ruangan kurang selang toiletnya bocor sehingga udara di kamar mandi menggenang pelayanan standar hotel bintang 3 lokasi terdebest deket dengan jl malioboro semoga kedepan nya banyak perbaikan,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9891754984855652,Service Quality,Service Quality (0.96); Facilities & Amenities (0.79); Guest Experience (0.74)
firvifly sa,2025,5,lokasi strategis berada dekat dengan mall dan banyak tempat untuk makan dan berbelanja,BUMN,Bintang 3,PatraMalioboroHotel,positive,0.9991793036460876,Facilities & Amenities,Facilities & Amenities (0.98); Food & Beverage (0.97); Family & Group Friendly (0.74)
