User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Sentiment_Score,AI_Primary_Theme,AI_All_Themes
Safreno,2025,5,cocok bagi yang suka ketenangan dengan hawa dingin saat ke balkon lebih baik segera menutup pintu kembali karena sangat wajar di perkebunan apalagi saat berkabut ada serangga hinggap atau terbang hotel kamar toilet bersih pelayanan baik makanan juga enak2 walau beberapa menu tidak siap karena pesan malam2 suka berlibur disini karena banyak wahana wisata taman bermain geopark balon udara dll dan mini petualangan bukit kuneer dan sekitar perkebunan jalan kaki atau sewa kendaraan dan paket wisata lainnya,BUMN,Bintang 3,RollasHotel&Resort,positive,0.9993777275085449,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.99); Facilities & Amenities (0.99); Service Quality (0.99)"
maulana Anwar,2025,5,kamarnya nyaman enak dan dingin bersih dan fasilitasnya lengkap,BUMN,Bintang 3,RollasHotel&Resort,positive,0.9993153810501099,Facilities & Amenities,"Facilities & Amenities (0.99); Room Quality & Comfort (0.99); Cleanliness, Hygiene & Maintenance (0.98)"
Dadik Baktiawan,2025,1,Pelayanan buruk dari cek masuk harus menunggu kunci hampir 1 jam masalah pemanas air sudah laporan sampai datang ke kantor depan 3x terkesan cuek beruntung bumn klo tidak pasti tidak lama akan tutup,BUMN,Bintang 3,RollasHotel&Resort,negative,0.9991974234580994,Check in/out Experience,Check in/out Experience (0.92); Guest Experience (0.91); Service Quality (0.85)
H 15,2025,4,semuanya bagus dan cocok untuk saya tenang bersih pelayanan nya ramah pemandangan nya super sekali kurangnya kebetulan saya bisa kamar yang pintu belakang nya tidak bisa dikunci dan ada sarang serangganya di pintu belakang mungkin bisa di tingkatkan lagi kondisi kamar yang jarang terpakai dari semuanya keluarga saya sangat menikmati susana pemandangan dan adem nya sepertinya ingin kembali krna suasana dan pemandangan baru terimakasih,BUMN,Bintang 3,RollasHotel&Resort,positive,0.9989714622497559,Facilities & Amenities,"Facilities & Amenities (0.99); Cleanliness, Hygiene & Maintenance (0.99); Staff Conduct & Hospitality (0.99)"
mikhael,2025,2,tepatnya lumayan resto taman dll view dan lokasinya sendiri sudah bagus tapi untuk kamar hotelnya bisa dikatakan ada banyak hotel di bawah 700k harga liburan sepertinya yang kualitasnya jauh lebih baik dari ini kamarnya terdapat bau lembab jamur saya juga enggak tau dan di kamar mandi baunya lebih aneh sudut kamar kotor kasur lembab dan bikin gatal televisi pilihan salurannya enggak banyak noda di cover kasur rasanya cover kasurnya tidak pernah diganti dan mau ada serangga di kamar mandi saya ada kasih sayang saya sesuatu yang positif tapi enggak tahu apa yang membuat hotel ini lebih baik dari yang lain selain lokasi dari penampakannya kamar,BUMN,Bintang 3,RollasHotel&Resort,negative,0.9764736890792847,Facilities & Amenities,Facilities & Amenities (0.91); Pricing & Value for Money (0.52); Service Quality (0.48)
hilman cordova (palala minang),2025,5,Alhamdulillah masyaallah hamparan kebun teh suasana yang tenang dan bersuhu dingin hotel berada di tengah2 kebun teh dan ada pabrik teh juga anak2 bahagia bermain sambil belajar,BUMN,Bintang 3,RollasHotel&Resort,positive,0.9991912245750427,Family & Group Friendly,Family & Group Friendly (0.93); Facilities & Amenities (0.91); Cultural & Heritage Experience (0.89)
Irwant,2025,2,tgl 3 4 nov 24 menginap di hotel ini lewat agoda 2 kamar harapan saya terlalu tinggi untuk hotel dengan harga lebih dari 450k kamar seharusnya 200 250k sudah termsk bf pegawai hotel g ramah ada tamu juga tidak menyapa kamar pintu rusak lembab noda di tempat tidur bersemut pemanasan udara mandi mati kabel mandi rusak berlalat dan tikus bolongin roti ketika kami kluar serius tidak ada ac untunglah malam kolam adem renangnya hanya bisa masuk 1x lantai kotor berkarat disana sini apalagi kotak dipinggir tengah kolam sarapannya biasa saja perorg 1kupon dan dibatasi untuk makanan utama cemilan,BUMN,Bintang 3,RollasHotel&Resort,negative,0.9980637431144714,Facilities & Amenities,Facilities & Amenities (0.91); Pricing & Value for Money (0.72); Guest Experience (0.62)
erry tiora,2025,5,nyaman banget buat tempat istirahat setelah capek jalan jalan liat pemandangan cantik,BUMN,Bintang 3,RollasHotel&Resort,positive,0.9991822838783264,Facilities & Amenities,Facilities & Amenities (0.91); Room Quality & Comfort (0.76); Service Efficiency & Responsiveness (0.75)
Moh husin,2025,4,tempatnya nyaman dan banyak olahraga wisatanya serta dapat beridukasi di pabrik teh ctct,BUMN,Bintang 3,RollasHotel&Resort,positive,0.9972579479217529,Facilities & Amenities,Facilities & Amenities (1.00); Room Quality & Comfort (0.98); Family & Group Friendly (0.94)
Febrianto Simanullang,2025,2,pengalaman 29 07 2024 kamar mandi bau udara panas tidak bisa digunakan hotel tidak baik dipertahankan tempat tidur keras banget kayak tidur dibatu mandi yang handel tidak bisa digunakan selimut ada bercak noda hotel nya sangat tidak terawat banyak kerusakan oya jika mau nongkrong di pendopo di jam luar operasionalnya jangan berharap ada pelayan karena harus pesan ke resepsionis yang membuat tamu bolak balik jadi tidak cocok untuk kerja sore hari atau nongkrong sore makanan dari kafe nya tidak enak jangan pernah pesen mie kuah deh seperti mie mie mie mie mie keramahan resepsionisnya 100 tapi untuk petugas sarapan ampunnya deh jut,BUMN,Bintang 3,RollasHotel&Resort,negative,0.9988971948623657,Guest Experience,Guest Experience (1.00); Check in/out Experience (0.98); Facilities & Amenities (0.97)
EL,2025,5,hotel tua yang direnovasi sedikit kamarnya luas lokasinya enak dingin walau ngga pakai ac ngga gerah sama sekali parkirnya enak kolamnya belum sempet masuk karena agak jauh dari hotel kafe yang makanannya enak di teh rumah soto nya rekomen banget minumnya oke semua cemilan juga oke harga masih oke dikantong pemesanan enak pakai traveloka pakai agoda agak ruwet saat nyampe resepsi ini aulanya cukup luas buat acara toilet cukup bersih walau ada kecoa lebah sama kodok kamar masuk keli fasilitas lain sepertj kereta kelinci 10 rb buat kebun teh,BUMN,Bintang 3,RollasHotel&Resort,positive,0.9993475079536438,"Location, Accessibility & Parking","Location, Accessibility & Parking (0.92); Facilities & Amenities (0.83); Service Quality (0.62)"
Fara Dilla,2025,5,tempat yang sangat indah penuh keheningan cocok untuk menenangkan suasana dari keramaian kota makan malam di resto yang syahdu tenang dan hanya ada suara mesin pabrik yang bekerja entah kenapa wifi di kamar tidak bisa tetapi jika kita di luar ruangan atau diluar hotel jaringannya bagus hotel bersih mungkin karena saya suka memperhatikan setiap sudut ruangan untuk di area kamar dibagian sudut atau tepi kurang rapi atau bersih tolong diperhatikan lagi setiap sudut ruangan di kamar dalam,BUMN,Bintang 3,RollasHotel&Resort,positive,0.9983525276184082,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.89); Facilities & Amenities (0.84); Service Quality (0.83)"
Fifi Mafaza,2025,1,seperti nya tidak mau mengulang kesini lagi pemandangan kebun teh sih bagus banget tapi hotelnya lebih banyak kecewanya lantai masih kotor pinjam sapu eh sapunya lebih kotor kolamnya tidak dianjurkan tidak layak poll tidak jadi berenang karena begitu kotor banget udaranya tidak dibersihin kecewa,BUMN,Bintang 3,RollasHotel&Resort,negative,0.9989767074584961,Facilities & Amenities,Facilities & Amenities (0.94); Ambience & Design (0.82); Guest Experience (0.79)
Kartika FH,2025,3,minta tolong banget sama staf kalau udah malam ada tamu rame ditegur sudah 2 jam tamu sebrang kamar berisik banget dangdutan tidak ditegur staf hotel padahal hari kami tinggal banyak lansia tinggal loh sampai pk 09:30 siang up dangdutan dan berisik ganggu banget tidak bisa istirahat tolong yang mau tinggal beradab tapi tolong manajemen hotel juga ada aturan minimal ditertibin tamu yang ganggu malam di jam istirahat,BUMN,Bintang 3,RollasHotel&Resort,negative,0.9990423321723938,Staff Conduct & Hospitality,Staff Conduct & Hospitality (0.43); Service Quality (0.40); Management & Policy Issues (0.39)
Miss Inge,2025,4,hotel yang terletak di kaki gunung arjuno dengan akses menuju buduk asu dan hamparan perkebunan teh di sekitar hotel merupakan daya tarik tersendiri ya untuk hotel tergolong hotel tua sejauh ini oke2 saja semuanya mulai dari layanan hingga kamar ny cuma yang agak mengganggu adalah letak bangunan resto cafe terpisah dengan hotel dan jaraknya lumayan jauh untuk menuju k sana ibarat kata nih klo ingin makan atau ngopi malam2 kita tidak bisa lgs turun k resto cafe tapi hrs naik kendaraan dulu sekali dan itu jalannya gelap,BUMN,Bintang 3,RollasHotel&Resort,positive,0.9964979887008667,"Location, Accessibility & Parking","Location, Accessibility & Parking (1.00); Facilities & Amenities (0.99); Food & Beverage (0.95)"
Arif Agung,2025,5,Hiddem gem d malang dan managementnya sedikit pintar mengelolah pasti jadi tujuan fav warga jatim,BUMN,Bintang 3,RollasHotel&Resort,positive,0.997222900390625,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.82); Service Quality (0.79); Service Efficiency & Responsiveness (0.75)"
Dini Prasetyo,2025,5,pelayanan makanan penginapan dll aku kasih nilai subuh2 nge teh sambil mendengar kicauan burung top banget deh cek masuk hari minggu akhirnya disana jadi satu keluarga yang nginep tenang banget tidak ada yang berisik sampai malem nginep di kamar hevea satu kendala cuma pemanas airnya saja yang tidak nyala kebersihan toilet kamar lantai dll bagus,BUMN,Bintang 3,RollasHotel&Resort,positive,0.9982559084892273,Service Quality,Service Quality (1.00); Facilities & Amenities (0.99); Family & Group Friendly (0.98)
Agus S,2025,5,udara dingin dan dingin enak untuk berkemah bersama teman ada penyewaan tenda fasilitas km dan WC serta aliran listrik cuma perlu bawa kabel panjang sendiri sama penerangan sendiri jika kurang terang dekat kolam renang juga petugasnya ramah untuk pengelolah mohon pelayanannya dipertahankan jika perlu ditingkatkan termasuk sarana atau fasilitas yang ada ditingkatkan juga semoga pengunjung tambah banyak dan senang terima kasih,BUMN,Bintang 3,RollasHotel&Resort,positive,0.9985345602035522,Facilities & Amenities,Facilities & Amenities (0.99); Staff Conduct & Hospitality (0.99); Family & Group Friendly (0.98)
IHWAL PRAJA PUTRA PRATAMA,2025,5,meski tanpa AC dan pemanas air namun sangat nyaman banget tempatnya banyak aktifitas yang bisa dilakukan,BUMN,Bintang 3,RollasHotel&Resort,positive,0.996747612953186,Facilities & Amenities,Facilities & Amenities (0.96); Room Quality & Comfort (0.89); Family & Group Friendly (0.70)
Hardi Z,2025,5,depan hotel punya area camp yang besar jadi jika ingin tidur bersantai top markotop,BUMN,Bintang 3,RollasHotel&Resort,positive,0.9966629147529602,Facilities & Amenities,Facilities & Amenities (0.91); Service Efficiency & Responsiveness (0.72); Guest Experience (0.72)
Mahendra Cahya Pra Setyawan,2025,5,cocok untuk mendinginkan pikiran sinyal telkomsel di dalam ruangan sangat buruk meskipun ada wifi tapi hanya menjangkau area lobi itupun rebutan dengan pengguna lain mungkin karena terbatas yang bisa ditautkan ke jaringan kamar 208 wifi hanya menjangkau area balkon sinyal telkomsel 0 sarapan enak hanya jika di atas jam 8 00 banyak yang habis saran hanya untuk wifi dibenahi agar pengguna ponsel tetap bisa terhubung walau sinyal buruk,BUMN,Bintang 3,RollasHotel&Resort,positive,0.9504204988479614,Facilities & Amenities,Facilities & Amenities (0.89); Service Quality (0.71); Digital Connectivity & Technology (0.66)
Kenneth nata,2024,1,cukup shock dengan kebersihan kamarnya dengan harga 700rb sepertinya bisa lebih baik lagi proses cek masuk dan cek keluar lama sekali lantai kamar lembab bergelombang wallpaper di tembok mengelupas seperti banyak berjamur toiletnya bau banyak kerak kuning dudukan WC goyang2 wastafel mau lepas tangan ada zat besinya nempel karat2 sepertinya debu di kamar luar biasa sprei kotor sepertinya tidak diganti dari tamu sebelumnya banyak rambut dan kotoran untung sebelah staf nya masih mau ganti setelah protes sprei bantal dan selimut lembab sepertinya di kasus sebelumnya ada nakas tapi entahlah tidak ada semuanya,BUMN,Bintang 3,RollasHotel&Resort,negative,0.9991004467010498,Check in/out Experience,Check in/out Experience (0.92); Service Quality (0.83); Pricing & Value for Money (0.83)
Alwi Hasni,2025,3,Tolong berikan kursi sebanyak2nya di daerah kebun teh bos keliling daerah kebun teh capek hlo orang sudah bayar kok tidak ada kursi di daerah kalah sama taman2 di kota sby sudah gratis banyak kursi,BUMN,Bintang 3,RollasHotel&Resort,negative,0.9898160696029663,Service Quality,Service Quality (0.85); Service Efficiency & Responsiveness (0.76); Pricing & Value for Money (0.73)
dhini eka,2025,2,cek masuk nya lama banget banget bangeet sampai bt di lobi mana hujan mereka gabisa ngapa2 masuk dateng dari jam 12 katanya cek masuk jam 2 jam 3 belum bisa masuk kamar masuk kamar lantainya masih basah bukan lembab habis di pel tapi emang masih basah banget,BUMN,Bintang 3,RollasHotel&Resort,negative,0.9983032941818237,Check in/out Experience,Check in/out Experience (0.67); Service Quality (0.56); Facilities & Amenities (0.52)
Alfi Inayah,2025,2,bangunan tua terkesan sedikit tunggal kebersihan kamar tidak benar bersih pojok kamar kotor berkerak debunya lampu kamar mulai redup lampu tidur mati,BUMN,Bintang 3,RollasHotel&Resort,negative,0.9966173768043518,Facilities & Amenities,"Facilities & Amenities (0.86); Cleanliness, Hygiene & Maintenance (0.83); Service Quality (0.66)"
Arviyanti Admiwijaya,2025,5,bermalam beserta keluarga di rollas hotel kamar bersih tempat menenangkan tersedia kafe dan resto dengan harga yang terjangkau wahana dengan nuansa petualangan bukit kuneer dan arjuna geopark viewya bikin jalan ayem tentrem tidak rugilah,BUMN,Bintang 3,RollasHotel&Resort,positive,0.9994662404060364,Facilities & Amenities,Facilities & Amenities (0.99); Family & Group Friendly (0.99); Food & Beverage (0.99)
searsolino terry nugraha,2024,3,sebenarnya ini salah satu tempat favorit saya suasana yang tenang dan nuansa alam nilai untuk uang pelayanan tim penjualan sudah sangat baik sayangnya sarana dan fasilitas hotel sangat kurang termaintain sehingga tim teknis kesulitan menangani keluhan yang paling parah 6 kamar yang kami booking tgl 31 des airnya mati semua di pagi hari tgl 1 jan saat jam2 krusial untuk mandi pagi terpaksa menunggu kamar lain checkout pakai kamar mandi bekas tamu lain padahal di blok timur airnya aman wastafel juga sudah mau copot kamar lembab lampu kamar dan lampu kamar mandi redup mohon kepada manajemen bisa lebih peduli terhadap sarana hotel agar bisa bisa,BUMN,Bintang 3,RollasHotel&Resort,negative,0.9725799560546875,Pricing & Value for Money,Pricing & Value for Money (0.98); Service Quality (0.95); Facilities & Amenities (0.94)
Ayu Permatasari,2025,3,Saya datang di tahun 2019 kamarnya maaf bau pup lembab sarapan diambil di menu soto dan pecel dicampur wkwkw tapi aku suka banget ambiencenya tenang banget cuman dibukit kuner sekarang hiburannya ditutup padahal dulu seru banget naek jeep,BUMN,Bintang 3,RollasHotel&Resort,positive,0.9981451034545898,Food & Beverage,Food & Beverage (0.92); Service Quality (0.80); Guest Experience (0.71)
alif nawal faridiyyah,2025,5,tempat menginap di daerah perkebunan teh wonosari milik ptpn jika mau cari ig nya wisata agro wonosari mudah untuk reservasi masakannya lumayan enak,BUMN,Bintang 3,RollasHotel&Resort,positive,0.9992386102676392,Booking & Reservation Experience,Booking & Reservation Experience (0.93); Food & Beverage (0.82); Service Efficiency & Responsiveness (0.77)
Dona Sumenda,2025,3,Baru pertama kali menginap di sini melihatya saya suka suasana hotel jg tenang cocok untuk menenangkan pikiran dapat kamar di lantai atas kamar seperti kurang kebersiaan bau lembab wifi tidak bisa alesannya kesamber petir seharusnya ada diskon dong lalu baru kali ini dpt hotel yang sarapan di ambilin padahal tamu jg lgi sedikit saya jg menambah tambahan tempat tidur 1 dan lgsung saya bayar tapi saat checkout malah di tagihkan lgi,BUMN,Bintang 3,RollasHotel&Resort,negative,0.5433100461959839,Service Quality,"Service Quality (0.90); Facilities & Amenities (0.89); Cleanliness, Hygiene & Maintenance (0.87)"
Primitha Asqofi,2024,5,view hotelnya bagus banget udaranya dingin sunyi tenang dan damai benar benar cocok untuk menyembuhkan pelayanannya juga ramah tidak ada ac karena sudah cukup dingin juga kekurangannya khusus kamar 205 jet showernya bocor jadi nyembur terus mengudara tisu toiletnya abis stok tisu yang di rak kabinet terlalu sedikit tehnya sudah kadaluarsa semoga bisa diperhatikan lagi ya,BUMN,Bintang 3,RollasHotel&Resort,negative,0.7535720467567444,Facilities & Amenities,Facilities & Amenities (0.97); Service Quality (0.96); Service Efficiency & Responsiveness (0.93)
Dyah Bundaaira,2024,3,lokasi hotel paling pinggir dari area perkebunan dari parkiran lapangan ke hotel jauh sekelas rollerlass spreinya tidak diganti walaupun ganti tamu karena di kamar yang saya tempati ada noda di sprei tamu cek keluar tidak lgsg di bersihkan kamarnya kalaupun dibersihkan jeda satu hari yang diambil hanya tangan kotor saja spreinya tidak sarapan cuma satu menu dn tidak bisa memilih diambilkan pula agak wkt sarapan nya kalau malam kecewa lampu koridor dimatikan gelap gulita pdhl di lantai itu saya seharusnya menginap petugas mengecek tamu ada tamu atau tidak dimatikan ini seolah tidak ada sama sekali jadi horor banget di lantai,BUMN,Bintang 3,RollasHotel&Resort,negative,0.996483564376831,"Location, Accessibility & Parking","Location, Accessibility & Parking (0.69); Guest Experience (0.67); Check in/out Experience (0.60)"
Arie Amri,2024,4,resepsionis baik hanya jam cek masuk tidak tepat waktu molor sampai lebih dari 30 menit fasilitas lumayan kamar bersih balkon nyaman buat ngopi sepaket dapat wahana di atv dan kencrotown depan hotel ada fin komodo bisa buat sewa untuk naik ke bukit kuneer biaya 500rb untuk sarapan ndak prasmanan ya lauknya di ambilkan yang jaga jadi nyanyian jika mau menambah kolam renang ikut umum di sebelah hotel hanya tiket bisa masuk 1x secara keseluruhan direkomendasikan,BUMN,Bintang 3,RollasHotel&Resort,positive,0.9956718683242798,Facilities & Amenities,Facilities & Amenities (0.92); Service Quality (0.84); Pricing & Value for Money (0.65)
Rizka Wulandari,2025,5,fasilitas yang bagus kamar luas memiliki pemandangan yang indah,BUMN,Bintang 3,RollasHotel&Resort,positive,0.9993177652359009,Facilities & Amenities,Facilities & Amenities (0.97); Service Quality (0.96); Guest Experience (0.91)
