User Name,Review Count,Rating,Review Text
ucha annisaa,2,5,fasilitasnya bagus makanannya enak enak yang paling aku suka karena ada hair dryernya sih soalnya itu berguna untuk saya yang aktivitasnya padat tapi berhijab
DIMAS LIGA,3,5,saya sangat puas menginap di holiday inn express semarang simpang lima lokasinya strategis dekat dengan pusat kota dan area simpang lima jadi sangat mudah untuk bepergian kamar bersih nyaman dan modern dengan fasilitas yang lengkap sarapannya enak dan bervariasi staf hotel juga ramah serta sangat membantu suasana hotel tenang meski berada di tengah kota overall pengalaman menginap yang menyenangkan pasti akan kembali lagi jika berkunjung ke semarang
agung ramadhan,1,5,kamar nyaman n bersih cleaning service ramah satu hal di lobby untuk decir natal tahun ini tidak mewah tapi cukup bagus cute love it
abe lee,5,1,sangat kecewa dengan pengalaman menginap di hotel ini kamar kumuh palfon kamar dan kamar mandi penuh jamur dan kurang bersih handuk sudah tidak putih dan baunya kurang enak tidak tersedia area parkir yang memadai sangat merepotkan bagi tamu yang membawa kendaraan sarapan juga jauh dari ekspektasi makanan sudah habis saat saya mau makan pukul 08 30 dan tidak ada usaha untuk mengisi ulang rasa makanannya pun kurang enak tidak merekomendasikan hotel ini biar foto yang menjelaskan
Eka Budi Santosa,1882,5,kamar luas dan nyaman pelayanan ramah temapt mudah ditemukan dekat dengan simpang lima menu sarapan enak parkir luas
Malik Akhtar Atahullah,2,4,untuk kamarnya cukup bersih dan room servicenya juga gercep untuk makanannya sih juga oke dan saat
Imelda Destika,1,5,lokasi ditengah kota dekat dengan semua akses sarapan enak dan beragam overall nyaman menginap disini semoga semakin baik kedepan
David DEVAYANA,93,5,saya order lt 15 smoking allowed class kamar bersih wifi strong view bagus las kamar stamdart saja tapi cukup untuk kategori business travelling lokasi strategis dekat simpang lima dan mall citraland
Dyah Retno,18,5,hotel bintang 3 yang nyaman bersih dan rapi untuk sarapan makanan nya enak lokasi strategis dekat mau kemana saja mau cari oleh2 dan temapt wisata pun dekat
Nap peck,4,5,tempat strategis ambil yang type kamar city view glassroom sangat recomended menu breakfast lumayan lengkap
Noor Fadhilah,2,4,untuk layanan kamar baiknya ditingkatkan umtuk peralatan makan dan setrika bisa di antar ke masing2 kamar sesuai kebutuhan
Rizki Tri Adina,3,5,pelayanan para staff nya ramah proses cek masuk juga cepat dan kamar yang luas bersih dan pemandangan dari kamar langsung ke jalanan kota makanan yang tersedia saat bf juga beragam dan lezat
Adisty Septiza,2,5,kamarnya bagus dan nyaman ac sentral yang dingin dengan cepat dan air dengan tekanan yang baik sarapan enak pelayanan baik dan menyenangkan really recommend to stay on holiday
yedida krisetyowati,13,5,kamarnya luas ac dingin kamar mandi bersih sarapannya lumayan enak walaupun variasi nya tidak begitu banyak tapi worth it dengan harganya yang termasuk ramah dikantong namun untuk baby chairnya syg banget tidak di bersihkan dlu saat di berikan ke saya namun staff nya ramah ramah
Muktiningsih Wardani,8,5,kamar view citylight fasilitas lengkap breakfast oke mungkin bisa ditambahkan stall indomie hehe overall oke
Sardin edo,1,5,hotelnya bersih kamarnya rapi serta pegawainya ramah letaknya strategis di simpang lima jdi bisa wisata kuliner di sekitar hotel
Retno Budiyanti,159,5,bagus banget kamarnya request city view sarapannya best komplit banget enak enak semua
M Irianada,4,5,kamar nyaman pelayanan sangat bagus lain kali pasti mampir ke sini lagi
Agnesia Julita,4,5,kamar bersih wifi lancar sarapan enak staff nya ramah dan helpful
Rheynhold Michael Apping,5,5,fasilitas yang disediakan sangat baik dan bisa digunakan 24jam pelayanannya juga oke view dari kamar juga cakep apalagi kalau sunrise makanannya enak
PUTRI,2,5,lokasinya strategis deket simpang lima layanannya ramah sarapannya juga enak kamarnya juga nyaman recomended
purwina ningrum,2,5,pelayanan sangat baik terutama bagian front office yang sangat membantu perbaikan data dan registrasi saat ada kendala di tanggal booking via aplikasi
Las3 Ade,2,5,pelayanan ramah fasilitas kamar bagus rapi bersih dan nyaman untuk menu makanan enak bervariasi
Desy Sumarwati,4,5,dari bawa langsung bertemu lift lobby ada di lt 2 hotel yang cukup nyaman lokasi strategis untuk bisnis tersedia radio dalam kamar oke
Jeny Majangkorie Marlina,2,5,alhamdulillah pelayanan dan makana kamar oke semua trimk holidayiin semarang trimk jg pada kak naida ramah banget org
aldira work,3,5,hotel bintang 3 yang sangat strategis dari pusat kora semarang interior kamar sangat bagus breakfast nya menu nya bervariatif dan sangant ena rasa nya
Miss Molly,19,5,hotel yang strategis karena terletak di simpang lima cari makan gampang dan ngemall tinggal jalan kaki sebentar kamar bersih dan lega dan stafnya semua ramah dan helpful kurangnya cuma tidak ada bidet saja di toilet kamar maklum orang indonesia
Gita Noviyanti,6,5,hotelnya nyaman dan modern fasilitasnya lengkap dan pelayanannya memuaskan makanan di resto nya pun enak enak
Iqlimaaruma Zachrani,5,5,kamarnya bersih servicenya oke sarapannya juga beraneka ragam dan masuk di lidah saya
Hadi Cokro Diningrat,60,4,saya suka kamarnya bagus bersih mantap lokasi strategis dekat kwmana mana untuk sarapan so so variasi menu terbatas untuk rasa cukup
Katrina Utami,34,5,staff sangat ramah selalu disapa setiap bertemu dengan tamu dimanapun toilet lengkap dengan alat mandi termasuk hairdyer kamar juga bersih kasur nyaman ac tidak berisik dingin cocok untuk liburan atau pun perjalanan bisnis karna lokasinya di tengah kota
Siti Mardiyah,3,5,suka banget nginep disini pelayanan luar biasa ramah banget kamarnya juga nyaman banget bersih pokoknya fasilitas nya oke banget banget banget tidak kapok deh nginep disini
Eugenius Kurniawan,852,5,pelayanan oke kamar bersih air panas nyala tapi setiap mandi air selalu mengenang ac kurang dingin
leli hasmayati,5,5,sudah bagus nyaman dan sarapannya enak mungkin ditambahin bubur kacang hijau lebih bervariasi pertahankan yang sudah ada
vincentia,17,5,hotel bersih wangi pelayanan oke mbak neida sangat helpful ramah sekali thank you
evi fatimah,3,5,pilihan oke untuk istirahat kamar nyaman dingin bersih mungkin untuk peningkatannya di variasi breakfast dan disediakan mini playground
Marshall Ramadhan Anarkhi,8,5,pertama kali ke semarang langsung pay attention dengan hotel ini karena berada di pusat kota dekat dengan pusat kuliner dan alun alun kota semarang kamarnya bersih breakfast yang ditawarkan juga banyak variannya good job
fadilah rasetyani,5,5,makanannya enak kamarnya bersih terbaik pelayanannya sangat ramah dengan mbak naida
Ikhsan SE,2,5,kamar bersih sarapan enak dan pelayanan sangat memuaskan
beny sukma,20,5,hotel yang sangat nyaman kamar bagus dan bersih kamar mandi nyaman dekat dengan pusat kota
Heru Candra Irawan,6,4,cuman kurang di kamar mandinya tidak ada kunci nya selebihnya udah oke
Adinda Rahmadina,7,4,menginap 3 malam dapat kamar best seller di sini lokasinya strategis sekitar 300m ke simpang 5 tinggal jalan saja bisa cfd di hari minggu dekat indomaret dan warung2 makan sekitaran simpang 5 kamar cukup luas terang dan bersih peredam suara lumayan oke untuk kamar kami yang letaknya bersebrangan langsung dengan lift dan jadi akses utama keluar masuk sama sekali tidak terganggu dengan suara obrolan suara langkah dari luar kamar nilai tambah untuk hotel bintang 3 yang menyediakan hair dryer dan juga kulkas yang super dingin view oke dari kamar 01 02 di tiap lantai infonya kamar favorit di hotel ini air panas oke kamar mandi luas dan bersih rekomended buat yang bussiness trip atau family trip yang cari hotel sekedar buat istirahat transit proses check masuk cepat staff dan security super ramah dan informatif dan early check masuk selama kamar tersedia kami memesan 3 kamar check masuk jam 12 masih tersedia 1 kamar karena kami request kamar selantai yang berdekatan harga super affordable di lokasi yang strategis luasan dan fasilitas kamar termasuk harga yang cukup murah saat long weekend lobbi kedatangan ada di lantai 1 dan sempit sedangkan resepsionis untuk check masuk di lantai 2 tempat parkir sangat terbatas free vallet tapi saat long weekend yang full occupied kadang sangat lama sekali menunggu mobil yang sedang diambilkan basement sangat sempit susah untuk manuver suv besar untuk menikung dan menanjak saat akan keluar dan tergolong gelap di siang hari saat long wekend sempat menunggu antrian lift sangat lama di lobbi lantai 1 karena salah satu lift under maintenance bebarengan juga dengan antrian orang yang sedang menunggu diambilkan mobilnya ngumpul semua jadi 1 di lobi yang sempit self service untuk membawa barang seperti koper dari lobi lantai 1 ke resepsionist di lantai 2 tapi untungnya disiapkan troly seperti troly bandara dan juga dibantu security untuk menaikkan barang ke troly tapi tetap saja kurang terbiasa untuk self service loading barang di hotel dari lobi lantai 1 ke respsionis lantai 2 untuk check masuk tapi masih sangat oke sih buat kami rasa dan variasi makanan kurang tapi selalu ganti menu tiap harinya jadi kami tidak bosan tapi mengingat rate permalamnya yang affordable jadi tidak terlalu jadi masalah buat kami yang pemakan segala pokoknya bergizi hari pertama sarapan saat banget hari minggu long weekend dan sepertinya full occupied jam 8 kurang sudah banyak makanan dan juga alat makan yang habis dan agak lama menunggu untuk direfill dan alat makannya ada beberapa yang kurang bersih mungkin perlu banget ditingkatkan lagi untuk service kecepatan refill dan juga alat makan di restaurantnya saat ramai full occupied tapi overall masih rekomended untuk dijadikan hotel transit dengan budget yang cukup murah
AKUN 3,1,5,sangat rekomended kamar bersih staff ramah makanan enak nextime klu ke semarang pasti kesini lagi
Febry Chrisdanty,11,5,sangat menyenangkan kamarnya bagus nyaman banget suka sekali
silfina wasril,1,5,lokasi strategis dari jalan besar ruangan yang bersih dan nyaman dan sarapannya enak tetapi area parkir mobil yang kurang luas sulit untuk parkir mobil ketika sedang ramai
Bagus Rahman,11,3,kamarnya panas yang 701 sudah datang petugasnya membersihkan filter tapi masih panas alesannya karena panas pada kacanya sarapan kecap di buburnya banyak semut terkesan jorok banget
Muthia Rayasha,7,5,pelayanannya oke banget mas mbanya ramah hihi kamarnya bagus dengan view jalan utama lokasi strategis deket simpang lima recommended bintang seribu
Poetra Brida,33,5,pasti nginep disini kalau lagi di semarang cukup nyaman hotel nya kamar luas dekat dari simpang lima dan ada valley untuk parkir mobil nya
yohanes endo,73,5,hotelnya bagus dekat sekali ke simpanglima bisa jalan kaki kalau saat cfd mobil tidak bisa keluar hotel sampai jam 09 00 tapi bisa dimanfaatkan untuk ikut olahraga cfd parkir sangat terbatas tapi bapak² security sangat aktif membantu memarkirkan kendaraan jadi sangat terbantu sarapan menurut saya biasa saja tapi kembali ke selera masing² overall harga berbanding lurus dengan yang kita dapat
Rengga Oktraviana,6,5,semua pelayanan hotel ini sangat bagus sekali sangat puas sekali
Nina Muhamad Kadri,10,5,lokasi hotelnya oke karena di tengah kota mau kemana mana mudah dan cukup tenang
Duhara,2,5,hotel langganan yang sangat super mantabs staff ramah bersih wangi makanan enak2 varian banyak terimakasih untuk mas triyan untuk pelayananya
Sugeng Nugroho,2,5,pertama menginap di holiday inn express smg lokasinya strategis dekat pusat kota pelayanan oke rooms juga oke ada karpetnya sarapan lumayan
Fitriyanto Rizki Anjasmoro,3,5,untuk tempatnya ini hotel nya cukup baik dari kamarnya juga bersih modern dan rapih bersih makanan juga enak untuk breakfastnya
Ineke Adiwafi,5,5,bagus lokasi strategis kamar bersih makanan enak
Olivia Fatrin,57,3,sering banget kalau ke semarang nginep sini tapi kayaknya baru kali ini bantalnya bau sampe di alasin syal biar bisa nempelin kepala di bantal handuk berwarna abu dan kotor lokasi strategis dan sarapannya enak semoga kedepan kebersihannya diperbaiki jangan bau parkiran terbatas jadi mesti vallet tapi kalau nunggu mobilnya di ambilin astaga lama bethh orang vallet cm 1 kali ya tidak sesuai nama hotel express
ahmad caputra,2,5,kamar bersih dan rapi pelayanan bagus dan lokasi strategis dekat dengan simpang lima
Queenarra Zaynn Amourta,4,5,bagus hotelnya saya suka sarapannya juga enak2 service nya baik
Dewi Gusmara,1,5,hotel nya bagus bersih petugas nya ramah2 semoga tetap di pertahanan sarapan pagi nya lumayan enak dan komplit
fryta ameilia,3,5,kamarnya cukup luas kamarnya nyaman bersih dan sarapannya lumayan laah
Afifah,1,5,salah satu pilihan untuk menginap di semarang letaknya strategis berada di tengah kota untuk sarapannya juga cukup enak
Ivayana C Wichayanti,1,5,breakfast nya enak kamarnya bersih dan toiletressnya lengkap
danny yuda,3,5,kamar oke nyaman bersih pelayanan okay variasi makanan perlu ditambah
Litle Rizky,6,5,jadi tempat andalan kalau ke semarang tempatnya startegis kemama mana deket kamar bersih makananya juga enak enak mantap lah
Yudi Fadilah,2,5,pelayanan memuaskan untuk makanan usul dirambah variasinya over all bagus
diana amalia,6,5,sarapannya enak smua staff restonya helpfull dan ramah kak naida
Iin Indhah,260,5,hotelnya di pusat kota dekat dengan simpang lima jalan kaki 2 menit sampai reservasi kamar yang best view tipe glass room diusahakan reservasi dulu ya untuk kamar tipe ini kamar cukup luas yang terutama bersih banget meskipun alas pakai karpet tapi tidak berdebu kamar mandi bersih banget sampai ke sudut² lengkap dengan fasilitas hair dryer tv besar sofa dan meja kerja di sudut ruangan mengahadap view kota semarang sarapan lumayan enak semua pegawai ramah meskipun jam check masuk sedikit melebihi jam yang seharusnya baru bisa check masuk sekitar jam 14 32 wib dikarenakan kamar baru dibersihkan tapi terbayarkan dengan kamar yang worth it kekurangan hanya di area parkir yang cukup sempit basement ketika masuk masih oke tapi untuk keluar agak susah bermanuver terutama untuk mobil ukuran besar tapi tenang ada security yang selalu ready membantu jika parkir penuh ada fasilitas vallet juga over all buat yang pengen staycation di semarang hotel ini salah satu yang recommended
Lutfiah I S,2,5,kamar hotelnya nyaman dan tenang sambutannya jg ramah rokomended
Jessica Elsha,8,5,hotel bintang 3 tapi kualitas kamar sih ini mirip bintang 5 ya kamar bersih karpet full smart tv sofa nyaman bedcover dan bantalnya lembut bed nya nyaman banget service nya excellent minus parkiran dan sarapannya yang lain very very good
Wulan ega Lazipra,2,5,keseluruhan sudah oke better menu breakfast lebih bervariasi
Liskania Dewi,2,5,trolly di pintu hotel sgt membantu di kamar sebaiknya ada hand body lotion dan croisant kalau hangat panas lebih oke dan ada tahu petis lumpia makanan khas semarang secara keseluruhan oke banget dengan hotel ini akan dipertimbangkan untuk kesini kalau saat mudik semarang
Dewi Fortuna,40,5,stay cation bersama keluarga mendarat ke hotel and room conection dkt dengan simpang lima
Shafira Yaumil Asiffa,3,5,nyaman banget disini servicenya oke banget boleh bungkus croissant dan infused water menu breakfastnya juga ngga ada yang failed worth to try nginep disini gaaess
wann kamajaya,8,5,pengalaman yang mengesankan ac kamar dingin pencahayaan terang kamar dan toilet bersih makanan yang lumayan enak serta staff dan karyawan yang ramah next time bakal balik lagi kesini
ANGGA HIDDEN,126,5,tempat berada dipusat kota semarang sangat nyaman suasana enak makanan mantab
Rereen:D,1,5,kamarnya rapi fasilitas baik hal hal yang diperlukan selama menetap dihotel lengkap breakfastnya juga cukup enak
yuddy keris,2,5,secara umum bagus menu sarapan masih kurang variatif slice buah hanya 2 macam
48_Shinta Aulia,2,1,untuk kamarnya harus lebih teliti lagi untuk membersihkan kamarnya supaya tidak ada muncul serangga
Anang Maulana,400,4,rekomendasi hotel di kawasan strategis simpang lima semarang minusnya parkir susah banget walaupun ada valet selain itu jalan nya satu arah ke arah simpang lima bagi yang bukan orang semarang mungkin agak kesulitan akses kamar bersih pelayanan ramah tersedia self service laundry harganya 55k beli di resepsionis
Amalia Kartika,13,5,saluran kamar penguapan bau jdinya kalau makanna enak hanya tidak bervariasi saja
mona tririzki,3,5,tempat strategis kamar bersih dan nyaman breakfast enak tapi mungkin perlu ditambah variasinya
kireiina tha,2,5,pengalaman yang menyenangkan menginap disini ini salah satu hotel yang aku pasti rekomendasikan kalau ke semarang makanan enak kopinya paling aku suka tersedia laundry room 24 jam ini sangat membantu sekali 3 malam menginap disini puas sekali dekat pusat kota semarang tinggal jalan ke simpang lima dari lantai 16 view nya bagus sekali kamar nyaman
Wina K,18,4,room yang non smoking cukup wangi dan bersih untuk yang smoking itu dari aisle sudah bau rokok dan kamar smoking nya jendela tertutup mungkin saran yang smoking ditambahkan pewangi di area aisle makanan cukup enak dan variatif
Mikael Nayotama (1032_Mikael Nayotama),6,5,sudah oke pelayanan baik sayangnya ruangan agar masuk air hujan sedikit
FUAD HILMY Fadlyllah,10,5,kamarnya nyaman dan luas serta bersih layanannya baik dan proaktif lokasinya strategis dekat simpang lima semarang sarapan pagi lengkap ada espresso juga
Diah Puspasari,4,4,kamarnya nyaman toilet juga bagus untuk restoran kecil jadi kurang nyaman saat ambil makanan variasi makanan juga kurang variatif over all sih okey bwt nginep perjalanan dinas
Agif 2015,11,5,nyaman bwt nginep apa lagi d suguhi dengan pemandangan kota semarang d lantai 10
putri setya risqi,9,5,saya menginap satu malam di hotel ini hotelnya tidak begitu besar tapi lokasi sangat strategis pelayanannya cukup ramah proses checkin juga cepat saya datang di jam 12 saat itu pdhl jadwal check masuk jam 2 siang tapi diizinkan karna kamar sudah ready saya request kamar sebelahan karna dikamar sebelah ada orang tua yang lansia yang bisa cepat di kontrol alhamdulillah di usahakan makanannya enak semua dan cukup bervariasi hanya saja di kamar saya tidak ada vitrase sehingga gordyn harus selalu ditutup karena panas dan ruangan agak sedikit bau lembab parkiran terbatas tapi security sangat haelpfull hotel ini cocok untuk anda yang ingin transit dalam perjalanan tapi kalau untuk holiday sepertinya masih banyak hotel lain yang lebih worthed
Wina Causal,2,5,tempat nyaman strategis pelayanan sangat baik sarapan juga
Happy Dama,360,5,salah satu hotel favorit karena lokasi dan fasilitasnya staf ramah dan helpful kamar favorit di high floor corner keluar kamar bisa langsung ngintip view dari jendela lorong kamar cukup luas dan bersih menu breakfast cukup variatif namun kali ini mei2025 egg station tidak berfungsi seperti biasa staff terlihat kewalahan
adi mulya setiadi,54,5,lokasi strategis kamar oke sesuai budgetnya sarapannya enak saat dateng parkiran full di atur valet mobil kita jadi tidak pusing bisa jadi pilihan kalau cari hotel yang rasa masakannya oke
dessert soul,1,5,pelayanannya bagus ramah jugaa sarapannya enakk
Franky Sulistiono,208,5,hotel tengah kota service memuaskan ke sini dalam rangka kunjungan bisnis
Muhammad Ali,1,5,lokasi nyaman dan pelayanannya cukup memuaskan pelayanan kita dengan beny yang luar biasa
andy wijaya,32,5,lokasinya sangat dekat dengan simpanglima kamar cukup bersih pelayanan oke banget view dari kamar lumayan bagus menu sarapan juga cukup lengkap
Chandra Maulana,75,5,lokasi sgt strategis cuma jalan kaki ke sp 5 dan lawang sewu 10 menit ke kota lama
Farras Edmodo,3,5,pengalaman yang sangat baik menginap di holiday inn express semarang pelayanan baik dan memuaskan
arnian ardiyono,2,5,bagus hotelnya jenis makanannya saja kurang banyak
Mochammad Irfan Baihaqi,8,5,kamar oke luas dan bersih sarapan jg oke terutama nasgor nya gud
Rangga Ibrahim,11,5,kamar nyaman helpfull sarapan enak semua staff ramah
Oki Rinenggo Basuki,2,5,hotelnya nyaman tempatnya jg strategis dekat pusat kota pelayanan jg baik dn ramah
Maika Afrianto,1,4,"sangat menarik namun masih ada kekurangan seperti AC ruangan yang bocor, selebihnya sangat oke"
Kris Witjaksono,8,5,seru nginep di sini karena pakai point ihg dan disambut sangat ramah di resepsionis sedikit yang perlu diperhatikan jika membawa mbil parkirnya sedikit challenge anything but great
Anny Saragih,18,5,kamarnya enak nyaman makanannya enak mantabb
Arif K,3,5,kamar bersih pelayanan baik dan sarapannya enak
Papa Jalan Jalan,88,4,room bagus luas dan dapat posisi city view sayang beberapa peralatan makan kotor bercak air dan debu pelayan bagian resto sedikit sepertinya namun dekat dengan simpang 5 best kalau lokasi
Bagas Abyasa,1,5,rara sangat ramah pelayanan nya cepat dan tempat nya juga bersih overall oke lah
Hasanuddin,96,5,bagus dekat sekitar 200 meter dari simpang lima sayang dikamar tidak ada penunjuk arah kiblat
Keviano Loandra,3,1,pelayanan sangat tidak bagus dapat kamar 502 sangat panas ac tidak berfungsi apa tidak ada pengecekan sebelumnya komplain ke resepsionis cuma dapat kata terima kasih tolong itu di perbaiki pelayanan masnya resepsionis yang jaga tgl 8 jun 25 jam 8 pagi
Miko Herdian,27,4,cukup nyaman dan tenang dekat dengan pusat kota juga dan akses untuk kemana mana mudah
Natasia Putri,1,5,pengalaman yang luar biasa tidak bisa dicari di hotel lain staff ramah selalu membantu apapun yang dibutuhkan tamu mau kemana mana juga stategis sukak
Hanna Gunawan,37,5,salah satu hotel yang affordable di semarang lokasinya di jalan besar akses parkir valet apabila penuh roomnya baru bagus bersih vienya perkotaan semarang pelayannya baik dan cepat thankyou holiday inn
Dhanial Iswanto,377,5,berada di tengah kota dengan pelayanan yang baik dari para staf sarapan cukup lengkap dengan berbagai pilihan menu
Emilda Ramdhika,4,5,room nya sangat nyaman semua lengkap pelayanan baik lokasi sangat strategis
Yuliana Safitri,5,5,kamar bersih nyaman pelayanan terbaik dan ramah dari bu naida
Eko,58,5,mau nginep lagi disini kalau nanti ke semarang staff nya ramah semua makanan enak walaupun sederhana lokasi mudah dijangkau ukuran kamar juga saat air oke terima kasih team holiday inn untuk hospitalitynya
Hanum Adisty,6,5,hotel pelayanannya sangat baik sekalii lokasinya juga sangat strategis
