User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Sentiment_Score,AI_Primary_Theme,AI_All_Themes
Hendra Tjhang,2025,1,tolong ya untuk keamanan yang bertugas d 3 okt pkul 17 57 pakai otak klw kerja jangan dongo2 amat keamanan tersebut menolak d titipin makanan dy blg krna sudah da ambil loker pdhal saya sudah blg org baru tidak mw pakai ambil loker tetap maksa bwt d taruh ambil loker dengan muka songong emng d situ ada ambil loker tapi klw dy beliin makanan bwt org lain gmn dy mw scan tuh mesin klw dy mw scan tuh dy kirim ke org tua nya yang sedang menginap d sini dan org tua nya tek tidak tahu cara pakai mw gap keb keb loker,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,negative,0.9980670809745789,Safety & Security,Safety & Security (0.79); Guest Experience (0.67); Booking & Reservation Experience (0.61)
Yahay Uy,2025,5,Holiday Inn Express Jiexpo Kemayoran Deket banget ama prj tinggal jalan kebelakang hotel menginap di sini memang maen ke prj suasana yang nyaman n ada laundry self service lokasi laundry bersebelahan dengan area gym jadi bisa dtinggal nge gym sambil nyuci butuh waktu 90 menit untuk cuci kering dan dbuka 24 jam untuk kamarnya lumayan luas dan bersih lobi hotel dan toilet nya bersih dan wangi terimakasih kepada mba zahra nadira yang selalu sabar dan ramah,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9995715022087097,Facilities & Amenities,"Facilities & Amenities (0.98); Staff Conduct & Hospitality (0.96); Cleanliness, Hygiene & Maintenance (0.95)"
dewi listiani,2025,5,b cepat sangat ramai sampe tidak kebagian tempat duduk menu tidak ada yang spesial sudut telur ngantri tapi staf nya ramah dan ramah terutama bagian rumah menjaga miss hellen baik ramah dan ramah ketika membuat kamar kami sangat cepat dan cekatan tidak butuh waktu lama kamar sudah bersih dan segar kembali terima kasih miss hellen,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9981719255447388,Service Efficiency & Responsiveness,Service Efficiency & Responsiveness (1.00); Staff Conduct & Hospitality (1.00); Facilities & Amenities (0.99)
Yuliandaru Jr,2025,5,3 tahun terakhir selalu kesini ketika ada acara jakarta fair tempatnya cukup enak dan strategis dengan lokasi acara hanya punya beberapa kali pengalaman kurang enak dari keamanan dan kehilangan barang tapi yasudahlah untuk kamarnya cukup cepat dan bersih tata ruangnya lumayan meskipun agak sempit semuanya cukup komplit harga cukup bersaing,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.999016284942627,Facilities & Amenities,"Facilities & Amenities (0.98); Pricing & Value for Money (0.97); Cleanliness, Hygiene & Maintenance (0.96)"
Kayla Aura,2025,5,Pelayanan sangat baik menginap 2 hari disana sangat puas lokasi nya sangat dekat dengan ji expo semua staf nya sangat ramah terutama mbak nadira housekeeping terimakasih atas pelayanan nyaa,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9993273019790649,Service Quality,Service Quality (0.99); Staff Conduct & Hospitality (0.96); Guest Experience (0.94)
SUI BIN SBUX,2025,1,Satpammu Aau tidak bisa memberikan solusi jangan malah menyulut api orang sikap seperti apa tidak cocok untik kerja di dunia layanan satpam jam 19 00 pecat saja,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,negative,0.999427080154419,Management & Policy Issues,Management & Policy Issues (0.30); Guest Experience (0.24); Religious & Halal Features (0.23)
Pitriati Solihah,2025,5,pengalaman yang kesekian kali di liburan inn selalu memuaskan dan tidak pernah kecewa kamarnya oke makanan oke kemanapun cari liburan inn,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9985893368721008,Room Quality & Comfort,Room Quality & Comfort (0.98); Service Quality (0.97); Guest Experience (0.93)
Fatalis,2025,2,pelayanan sarapan ama makan malam nya parah gara2 ruang sarapan mungil kayak kandang kelinci disuruh petugas cari kursi diluar udah bisa kursi diluar malah diusir suruh ke dalam jalan untuk sarapan rebutan meja kursi ampe jam shift habis,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,negative,0.9993053674697876,Facilities & Amenities,Facilities & Amenities (0.98); Food & Beverage (0.85); Check in/out Experience (0.81)
Ing Budiono,2025,5,Pernah ketingalan dompet di kamar setelah cek keluar dan malamnya baru sadar kalau dompetnya ketingalan di kamar ketika kembali lagi untuk mencari alhamdulillah barang saya bertanya kembali karena sudah di amankan oleh pihak hotel,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,negative,0.9180493354797363,Check in/out Experience,Check in/out Experience (0.64); Service Quality (0.42); Guest Experience (0.36)
Winda Windiyani,2025,5,Lokasinya dekat dengan jiexpo kamarnya nyaman dengan amunitis yang lengkap dan pelayanan yang nyaman terutama mba ica,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9995237588882446,Facilities & Amenities,Facilities & Amenities (1.00); Room Quality & Comfort (0.99); Service Quality (0.99)
Atica Afriani,2025,5,pelayanan yang bagus saat masuk di sambut oleh petugas keamanan d lobi d layani oleh resepsionis yang ramah sarapan nya tempat nya nyaman,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9992910623550415,Service Quality,Service Quality (1.00); Guest Experience (0.99); Staff Conduct & Hospitality (0.98)
permata sari,2025,5,Holiday Inn Express Jiexpo Kemayoran Deket banget ama prj tinggal jalan kebelakang hotel menginap di sini memang maen ke prj suasana yang nyaman n ada laundryan self service dengan koin seharga 70k sudah termasuk sabun pewangi nyuci pengering n setrika semuanya melakukan sendiri lokasi laundry bersebelahan dengan area gym jadi bisa dtinggal dengan gym sambil nyuci butuh waktu 90 menit untuk cuci kering dan dbuka 24 jam untuk kamarnya lumayan luas,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9994857311248779,Facilities & Amenities,Facilities & Amenities (0.99); Service Quality (0.97); Pricing & Value for Money (0.96)
Ferry Rosalini,2025,5,Salah satu pilihan hotel di daerah kemayoran yang bagus akses mudah lokasi bersebelahan dengan prj proses cek masuk di bantu dengan pak helmi mudah cepat dan sangat ramah dan di bagian restoran dengan mbk siska menyambut banget dan ramah jika ada kesempatan lagi kami akan menginap di hotel ini,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9993282556533813,Service Efficiency & Responsiveness,Service Efficiency & Responsiveness (1.00); Staff Conduct & Hospitality (0.99); Facilities & Amenities (0.99)
Ananda Nasution,2025,1,layanan dan penanganan keluhan 0 besar dari awal nanya jiexpo mondar mandir ke ig wa smp telepon gaada jawaban sampai akhirnya dilayani dan bisa memesan dari awal kami hanya mendapatkan penjelasan bahwa mendapatkan 4 tiket jkt fair per kamar tidak dijelaskan terkait tanggal dan hanya dikatakan selama periode menginap ayo gimana coba artiinnya ngantri panjang malah gabisa sudah dipakai kembali ke hotel mulai deh dijelaskan seharusnya masuk prjnya kemarin lalala intinya gabisa dipakai 2 hari ya tau gt saya pesan saja 1 kamar paket jkt fair dan 1 biasa itu semua tentang komunikasi dan saya tidak menemukan cara yang baik untuk menangani keluhan dari,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,negative,0.9986056685447693,Booking & Reservation Experience,Booking & Reservation Experience (0.91); Complaint Handling & Service Recovery (0.91); Service Quality (0.73)
Yusa Kadarusman,2025,5,menu makanan yang memuaskan komplit masakan minumannya bersih tempatnya salam sama mba Amanda rajin banget dan ramah,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9992514252662659,Service Quality,Service Quality (0.99); Service Efficiency & Responsiveness (0.98); Food & Beverage (0.98)
Ayu Dwi Astuti,2025,4,staf ramah kebersihan kamar bagus nyaman cuma kurangnya hanya di sarapannya saja tidak banyak pilihan menu dan tidak cepat di refil saat makanannya habis jadi kita harus nggu dulu,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,negative,0.5229188799858093,Facilities & Amenities,"Facilities & Amenities (0.99); Service Quality (0.99); Cleanliness, Hygiene & Maintenance (0.98)"
Arya Anandita,2025,5,tempat sangat strategis menginap di sini pada akhir Juni 2025 kmrn saat acara prj tempat parkir luas dan sangat dekat dengan tempat prj sempat ada insiden saya tertinggal perangkat tablet di kamar saat konfirmasi ke kontak resepsionis hotel akan dikerjakan dan besok dikonfirmasi tablet aman disimpan housekeeping hotel layanan yang baik untuk para stafnya tapi masukan untuk meja di restoran mungkin bisa diperbanyak karena saat sarapan banyak tamu hotel yang ingin sarapan yang tidak dapat tempat tinggal secara keseluruhan puas dengan layanan di liburan inn ini pasti akan menginap lagi di hotel ini,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.996431827545166,"Location, Accessibility & Parking","Location, Accessibility & Parking (0.96); Facilities & Amenities (0.93); Service Quality (0.88)"
Rahma Khairiah,2025,5,lagi ngadain acara di sini dan bantuan penuh semua terima kasih banyak juga buat tim buket yang sudah bantuin hari ini cepat tanggap juga jika dimintain bantuan terima kasih kak rifan iman resa rafa dan siska dan tim terima kasih juga mbak irene,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9943939447402954,Service Efficiency & Responsiveness,Service Efficiency & Responsiveness (0.99); Service Quality (0.94); Staff Conduct & Hospitality (0.92)
ardilliani valenria,2025,5,Saya menginap di hotel ini selama 7 malam dan secara keseluruhan pengalaman saya sangat menyenangkan dari awal check masuk staf hotel sangat ramah dan membantu proses check masuk cepat dan saya langsung diarahkan ke kamar tanpa kendala kamar yang saya tempati sangat bersih luas dan nyaman tempat tidur kosong fasilitas lengkap dan pemandangan dari balkon benar benar memanjakan mata terutama saat matahari terbit fasilitas hotel juga sangat lengkap kolam renang bersih dan cukup luas untuk bersantai bersama keluarga restoran hotel cocok menyediakan berbagai pilihan makanan baik lokal maupun internasional dengan cita yang lezat saya sangat suka sarapan mereka banyak pilihan dan semuanya resepsi baru raka,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9992820620536804,Facilities & Amenities,Facilities & Amenities (1.00); Staff Conduct & Hospitality (0.98); Family & Group Friendly (0.97)
Lulu Hulaelatun,2025,5,dapat tarif kamar di bawah 400k dengan fasilitas terbaik view kamar menghadap ke jalan raya kondisi kamar sangat baik dengan ac yang super dingin udara hangat yang lancar dan ada tv juga beberapa kamar yang kami pesan menyediakan kulkas tetapi sebagian lainnya tidak ada dengan tarif dan harga yang sama kondisi gedung masih terasa baru dan terang sehingga sama sekali tidak ada kesan mistis saat menginap di sana untuk sarapan tidak banyak yang ditawarkan baik dari segi rasa maupun variasi tetapi untuk harga yang saya bisa semuanya masih sangat layaknya itu,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.99126797914505,Facilities & Amenities,Facilities & Amenities (0.96); Pricing & Value for Money (0.94); Service Quality (0.61)
Ibun Ibun,2025,4,secara lokasi kondisi kamar oke banget tapi sarapannya jadi jadi agak kureng baik rasa pilihan dan kebersihan alat makan dan ada banyak pengunjung acak ajaib yang sarapan dengan baju tidur baju renang banyak merengek menangis anak juga tipe pengunjung yang mengambil makanan numpuk dan ternyata tidak abis apa pengalaman,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,negative,0.9858652353286743,Facilities & Amenities,"Facilities & Amenities (0.99); Cleanliness, Hygiene & Maintenance (0.99); Guest Experience (0.94)"
Ovilia Kartika,2025,5,Terimakasih liburan penginapan resepsionis mba janish dan mba desi begitu membantu saya dibantu cek masuk lebih awal untuk adikkuu menonton konser nct di jis begitu bahagia,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9967621564865112,Guest Experience,Guest Experience (0.99); Staff Conduct & Hospitality (0.99); Check in/out Experience (0.99)
Morina Napitupulu,2025,5,ini kali kedua saya menginap dengan anak saya di hotel ini menyenangkan sekali setiap kali kami akan pergi ibadah di gereja katolik pademangan kami pasti kembali menginap ke sini ruangannya bersih rumah menjaga nya sangat membantu anak saya sempat bikin kamar mandi becek dan hk mau membantu anggota masalah sarapan nya lumayan dulu menginap 3 malam menu selalu ganti kali ini juga menginap 2 malam menu juga selalu berbeda mengirim pelukan virtual buat kak siska cantik di resto yang ramah dan baik sekali dia masih ingat saya ketika saya kembali ke sini saya suka paling espresso nya setiap sarapan pasti dua cangkir,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9987632036209106,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (1.00); Family & Group Friendly (0.92); Service Quality (0.91)"
Bagus Vany Setiawan,2025,5,housekeepernya jujur sepatu saya tertinggal dan disimpan dengan baik karena ada pengalaman di hotel berbintang lain kasus hp saja tidak dikembalikan tapi ini sepatu yang harganya jutaan disimpan dengan baik terima kasih atas kejujurannya,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9896126389503479,Guest Experience,Guest Experience (0.97); Service Quality (0.96); Staff Conduct & Hospitality (0.88)
Lulu Lulu,2025,5,menginap hanya beberapa jam penerbangan krna membatalkan minta bfast box krna penerbangan nya pagi dan disediakan tepat waktu layanan nya oke tempat tidur nya nyaman terima kasih,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9991005659103394,Service Efficiency & Responsiveness,Service Efficiency & Responsiveness (0.99); Service Quality (0.99); Facilities & Amenities (0.98)
Intan Prajna,2025,5,hotelnya nyaman makanannya enak2 mba Amanda melayani dengan baik terima kasih,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9994194507598877,Service Quality,Service Quality (0.99); Facilities & Amenities (0.97); Guest Experience (0.97)
Tom Cutt,2025,5,Untuk 12 13 Desember 25 saya melakukan pesanan lewat perjalanan saya akan mendapatkan pengembalian uang tetapi belum ada tanggapan,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,neutral,0.9887670874595642,Complaint Handling & Service Recovery,Complaint Handling & Service Recovery (0.57); Pricing & Value for Money (0.54); Food & Beverage (0.49)
Irawan Trisyanto,2025,5,Ya tinggal di sini mmg cara untuk melihat hotel prj paling mudah akses ke prj ya cm itu ramaj sekalii untuk layanan baru mungkin jika tidak ada prj layanan yang lebih baik lah,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9748439192771912,Service Quality,Service Quality (0.89); Facilities & Amenities (0.86); Guest Experience (0.84)
Adeliz Jean,2025,5,kamar bersih rapi wangi kamar mandi juga bersih staf resepsionis ramah sekali untuk bantu cek masuk dan cek keluar menu sarapan enak pertama kali dapat hotel dengan layanan dan fasilitas yang sangat memuaskan jarak hotel ke beberapa tempat wisata juga strategis sekali,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9991552829742432,Facilities & Amenities,"Facilities & Amenities (0.99); Cleanliness, Hygiene & Maintenance (0.99); Staff Conduct & Hospitality (0.99)"
Mayesti Laura Marbun,2025,1,pelayanannya buruk makanan tidak enak setiap tahun ada prj sarapan saja susah makanan tidak di isi ulang susah di hubungi untuk minta konfirmasi karena ada barang ketinggalan tidak ada nomor yang bisa di hubungi semuanya tidak ada respon,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,negative,0.9992144107818604,Guest Experience,Guest Experience (0.88); Check in/out Experience (0.60); Facilities & Amenities (0.57)
Slamet PS,2025,5,dekat dan ada akses ke komplek jiexpo kemayoran sarapannya oke dengan pilihan menu makanan berat dan ringan yang perlu dicoba adalah variasi sajian kopi baru dari mesin kopi maupun standar penyajian tersedia kolam renang outdoor dekat restorannya tari kamarnya bersahabat,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9994958639144897,Facilities & Amenities,Facilities & Amenities (1.00); Food & Beverage (0.99); Family & Group Friendly (0.96)
Lenny Riana,2025,5,Waktu sarapan sangat ramai dan ramai karena saat bersamaan ada acara yoga di lantai 1 ikut sarapan bersama tamu hotel jadi tempat makan meja kursiinya sangat kurang tapi sudah teratasi dengan bergantian makan dan berbagi meja kursi dengan orang lain,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9967814683914185,Service Efficiency & Responsiveness,Service Efficiency & Responsiveness (0.94); Guest Experience (0.93); Service Quality (0.85)
Angellica Maya,2025,5,lumayan menikmati liburan disini cuma pelayanan stafnya boleh di tingkatkan ada banyak fasilitas juga salah satu favoritku kolam renangnya di luar gitu ada pusat kebugaran dan sarapan juga ada ruang cuci tpi bayar 70ribuan,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9992433786392212,Facilities & Amenities,Facilities & Amenities (0.99); Service Quality (0.98); Staff Conduct & Hospitality (0.92)
Yustiana Ramadhina,2025,5,hotel nya bagus untuk yang punya acara di expo enak banget deket bisa jalan kaki fasilitas lengkap ada gym kolam renang ada gym juga jika butuh besi tersedia di ruang cuci 24 jam sukses terus,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9994465708732605,Facilities & Amenities,Facilities & Amenities (0.99); Service Efficiency & Responsiveness (0.88); Service Quality (0.86)
Adhe Rohmannu,2025,5,semua nya bagus staf nya ramah2 mba daftar fo yang melayani ku saat check masuk sangat sopan rendah hati dan cekatan basa basi nya tidak berlebihan tapi berkesan makanan terbaik luar biasa itu ayam goreng kok bisa dilihat itu agak lebay tapi beneran enak banget ampe revil 3x aku semua fasilitas kamar berfungsi dengan baik kolam renang beserta atribut nya bersih terjaga pokoknya tidak debat kalau mau ke prj harus menginap disini nya yaa akses yaa parkir semua aman terimakasih banyak,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9992542862892151,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (1.00); Facilities & Amenities (1.00); Staff Conduct & Hospitality (0.99)"
Kisti Candaru,2025,3,cek masuk jam 14:30 belum siap kamar perbanyak rumah menjaga nya donk masa orang cek keluar dari jam 12 siang jam 14:30 kamar belum siap,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,negative,0.9970358610153198,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.70); Safety & Security (0.68); Facilities & Amenities (0.63)"
Yulia Wirawan,2025,5,kamarnya bersih pelayanan baik ramah cuma memang untuk cek masuk membutuhkan waktu yang cukup lama sarapan enak kopinya mantab sampai menambah sayangnya kamar makan kecil jadi harus bergiliran makannya ttp puas tinggal disini dengan harga yang masih terjangkau,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9986531734466553,Staff Conduct & Hospitality,Staff Conduct & Hospitality (0.98); Service Quality (0.98); Service Efficiency & Responsiveness (0.97)
Aulia Qotrunnada,2025,4,Baru bisa check masuk jam 3 kurang padahal aku sampai hotel dari jam 2 dengan alasan kamar baru di bersih tapi overall oke sih sarapan juga lumayan,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaInternationalExpo,positive,0.9884136319160461,Service Quality,"Service Quality (0.88); Cleanliness, Hygiene & Maintenance (0.88); Food & Beverage (0.84)"
