User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Sentiment_Score,AI_Primary_Theme,AI_All_Themes
dinar purwidianto,2025,5,menginap 5 malam disini pelayanan hotelnya baik petugas hotel ramah makanan enak kamar bersih dan rapi semua sangat baik,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.9990352392196655,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (1.00); Facilities & Amenities (1.00); Service Quality (0.99)"
Faris Rijalurachman,2025,5,Pelayanannya sangat ramah dan kamar bersih khususnya pelayanan di resto ketika sarapan kami selalu disapa dengan disebut nama dan ditawari berbagai menu pilihan menurut kami hal tersebut yang menjadi pembeda dengan pelayanan di hotel lain sangat direkomendasikan menginap di sini ketika berkunjung ke bali terima kasih fairfield oleh marriott bali kuta sunset road,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.9993533492088318,Service Quality,"Service Quality (0.99); Cleanliness, Hygiene & Maintenance (0.99); Staff Conduct & Hospitality (0.98)"
Silvia K.,2025,4,Air teh sisa tadi pagi di cangkir tidak dbersihkan dan dbiarkan begitu saja tidak dganti jg dengan cangkir yang baru,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,negative,0.9705731868743896,Food & Beverage,Food & Beverage (0.79); Facilities & Amenities (0.66); Service Quality (0.63)
Christian Desmon,2025,5,hotel yang sangat nyaman untuk menginap sangat dianjurkan sekali dan pelayanannya sangat ramah,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.9991169571876526,Service Quality,Service Quality (1.00); Service Efficiency & Responsiveness (0.99); Staff Conduct & Hospitality (0.99)
Yohanes Bryand,2025,5,hotelnya nyaman untuk menginap sangat dianjurkan menginap di hotel ini pelayanannya ramah dan baik2 stafnya,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.9990847110748291,Staff Conduct & Hospitality,Staff Conduct & Hospitality (1.00); Service Quality (1.00); Facilities & Amenities (0.99)
Muhammad aries firnanda,2025,5,kami menghabiskan 3 malam terakhir dibali di hotel ini mendapatkan kamar yang cukup luas dan bersih ada sedikit masalah di kamar kami namun staf hotel ini dapat menyelesaikan masalah dengan sangat baik titik tambah menginap di sini selain lokasinya yang strategis tapi juga adalah staf mereka yang sangat luar biasa dalam pelayananya sangat cekatan super ramah membantu dan profesional saat sarapan kursi ruangan penuh terpaksa kami duduk diluar dengan kondisi terdapat asap rokok dari tamu lain karena saya membawa anak yang masih kecil saya pun meminta staf untuk mencari tempat di ruangan mereka dengan sigap segera mencari tempat pengalaman kami yang tidak terlupakan untuk atas pelayanan,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.9927074313163757,Staff Conduct & Hospitality,Staff Conduct & Hospitality (1.00); Service Efficiency & Responsiveness (1.00); Facilities & Amenities (0.99)
Retno Widyastuti,2025,4,pertama kali menginap di sini dan secara keseluruhan betah dengan suasananya yang cukup tenang karena lokasi tidak tepat berada di jalan raya utama kamar tipe termurahnya cukup luas dan kebersihannya oke bednya lumayan lebar dan terdapat sofa juga untuk bersantai disarankan untuk menginap di tipe kamar yang ada balkon dengan pemandangan kolam di balkonnya ada semacam kursi rotan panjang yang bisa digunakan untum berbaring santai sambil menikmati pemandangam kolam kamar dilengkapi dengan air minum galon jadi tidak kuwatir kekurangan dalam minum kamar mandi sudah tersedia shower gel shampoo dan kondisioner merek anargya standar marriot bonvoy bali yang yang yang,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.9993625283241272,Facilities & Amenities,"Facilities & Amenities (0.99); Cleanliness, Hygiene & Maintenance (0.97); Pricing & Value for Money (0.92)"
Villa Jambu,2025,5,kemarin harus menginap ayahakan di kuta tidak bawa apa2 karna harus menunggu hasil lab suami dan harus konsul lagi besok paginya baterai hp tinggal sedikit jadinya tinggal deket rumah sakitnya untunngnya resepsionisnya namanya tomi baik banget ngasih pinjem charger sepuasnya terima kasih ya stafnya semua ramah2,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.9975324869155884,Staff Conduct & Hospitality,Staff Conduct & Hospitality (0.95); Service Quality (0.93); Service Efficiency & Responsiveness (0.91)
Kornelius Iwan Novianto,2025,5,Saya pesan beberapa kamar di sini tipe raja dan kembar tapi saya lebih referensiin pilih yang raja karena ukuran kamar lebih besar dan ad sofa kalau yang kembar tanpa sofa lebih kecil secara keseluruhan bersih dan dalam keadaan baik sedikit kons nya hanya jika kamar dekat lift terutama di lantai atas agak berisik lift nya kedengaran jelas bunyi mesin nya karena beroperasi terus sepanjang malam agak aneh mengingat biasa bunyi mesin lift jarang terdengar kamar juga kedap suaranya belum yang bagus2 banget,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,negative,0.6810799241065979,Facilities & Amenities,"Facilities & Amenities (0.46); Loyalty, Recommendation & Appreciation (0.43); Booking & Reservation Experience (0.38)"
frans lie,2025,5,lokasi hotel baik dan makanan di jabaizakaya enak terima kasih tari yang melayani dengan baik dan ramah,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.9988279938697815,Staff Conduct & Hospitality,Staff Conduct & Hospitality (1.00); Service Quality (1.00); Guest Experience (1.00)
Astritsalibinamalau Salibinamalau,2025,5,hotel yang sangat nyaman untuk menginap sangat dianjurkan sekali dan pelayanan yang sangat ramah,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.9986053109169006,Service Quality,Service Quality (0.99); Staff Conduct & Hospitality (0.99); Service Efficiency & Responsiveness (0.99)
Hendra Wennady,2025,5,Salah satu hotel yang paling membuat saya puas di daerah kuta seminyak di rentang harga yang sama sarapan variatif dan sangat membantu saya yang membawa 2 kamar balita upgrade menjadi di daerah akses kolam renang sehingga tidak perlu jalan jauh jg saat saya bawa orang senior dianjurkan banget,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.9993594288825989,Facilities & Amenities,Facilities & Amenities (0.99); Food & Beverage (0.97); Service Quality (0.96)
Komang Kopi,2025,5,lokasi stategis cukup nyaman jika mau liburan dekat dengan bandara,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.9992289543151855,Facilities & Amenities,Facilities & Amenities (0.96); Room Quality & Comfort (0.87); Family & Group Friendly (0.86)
Chriswantoro Nugroho,2025,5,review selama berkegiatan disana dari tanggal 29 September 4 Oktober 2024 memakai 34 kamar dan ruang pertemuan penuh selama 3 hari berturut2 1 proses cek masuk sangat cepat sekali meskipun ada keterlambatan sedikit dalam pembagian kamar tapi saya sebagai pic kegiatan sangat berterima kasih kepada tahu kantor depan yang cepat tanggap dalam membantu peserta remaja dengan cacat 2 posisi lift yang membingungkan untuk beberapa orang pertama kali menginap di hotel sempat ada beberapa peserta yang bingung dengan kamar baru karena posisi lift 3 kamar tunggal sudah cukup baik meskipun sedikit sempit dan kamar kembar sudah cukup baik kebutuhan kamar mandi sudah cukup baik mungkin di perhatikan juga untuk kebutuhan tamu dengan kamar mandi sudah cukup,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.9485411643981934,Service Efficiency & Responsiveness,Service Efficiency & Responsiveness (0.99); Service Quality (0.97); Check in/out Experience (0.94)
yanto suyoto,2025,5,tempatnya asyik pelayanan cafe nya dengan sdr tari sangat ramah,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.9993115663528442,Food & Beverage,Food & Beverage (0.99); Guest Experience (0.98); Service Quality (0.98)
widiarta guna,2025,5,buat kalian yang masih bingung mau liburan dan nginep dimana buruan mampir hanya di fairfield oleh marriott bali kuta sunset road kamar yang bersih susana yang yang tidak begitu ramai kolam yang sangat bagus dan terawat memiliki 1 restoran salah satunya jejaton restoran yang mana makanan minuman dan pelayanannya dijamin tidak mengecewakan dan sangat ramah ayoo cepat mampir,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.9994544386863708,Food & Beverage,"Food & Beverage (0.99); Service Quality (0.99); Cleanliness, Hygiene & Maintenance (0.99)"
luthfi Fajrin,2025,5,Terima kasih tim penjualan Fairfield Sunset Road kemarin grup saya dari Dpd Ri 30 kamar menginap disana 3 hari dan ada gala dinner juga semuanya berjalan dgan lancar hotelnya nyaman dan semua kamar ada balkon lokasi strategis kita pasti akan kembali ke hotel ini dianjurkan sekali,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.9992430210113525,Facilities & Amenities,Facilities & Amenities (0.99); Service Quality (0.98); Family & Group Friendly (0.98)
Arie Mohammad,2025,3,fasilitas n kenyamanan oke tapi bagian kopi n jus agak kurang pelayanannya pesan jus jeruk tapi agak kurang responnya pelanggan lain pesan malah diantar ke mejanya minta kali kedua baru dikasih pesan cappuccino tapi tidak dibuatkan pelanggan lain yang pesan setelah saya dilayani saya dibuat minumannya saja engga barista agak jutek sudah menunggu hampir satu jam n posisi saya duduk di pinggir kolam renang dekat jus n kopi bar saat saya tegur baru mau dibuat tapi saya membatalkan karena sarapan sudah selesai komplimen untuk anggota staf lain bagian reservasi yang sudah melayani dengan baik memberikan saya cek awal masuk bagian stasiun telur saat sarapan,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,negative,0.9940181970596313,Facilities & Amenities,Facilities & Amenities (0.99); Food & Beverage (0.85); Guest Experience (0.81)
Princess Of God,2025,5,Pelayanan ramah n snack nya enak sukses untuk Fairfield oleh marriott,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.9990215301513672,Service Quality,Service Quality (1.00); Guest Experience (0.99); Food & Beverage (0.99)
hong gie,2025,5,Secara keseluruhan oke kamar cukup pelayanan baik dan ramah dia tidak menyediakan udara mineral botol tapi ada udara mineral galon kamar cukup bersih tidak makan istirahat dan yang lebih suka xplore keluar ini dianjurkan,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.9927736520767212,Facilities & Amenities,Facilities & Amenities (1.00); Room Quality & Comfort (0.99); Staff Conduct & Hospitality (0.99)
sintya kartika putri,2025,5,Saya mencoba makan di restoran Jejaton makanannya enak dan pelayannya cepat dan semua makanan yang saya coba tidak ada yang gagal semuanya enak banget dan ditemani view kolam yang bagus sangat merekomendasikan untuk dikunjungi,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.9988774657249451,Service Efficiency & Responsiveness,Service Efficiency & Responsiveness (1.00); Service Quality (1.00); Facilities & Amenities (0.98)
Yudith Channel,2025,5,hotel yang tenang untuk bermalam minus pemandangannya saja toilet bagus sarapan juga enak harus dijaga lagi kebersihan di daerah makan,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.9987531900405884,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.99); Facilities & Amenities (0.97); Ambience & Design (0.91)"
Winny Ezther Sondakh,2025,5,kamarnya nyaman banget tempat sangat strategis aman cocok untuk anak2 fasilitas lengkap ada udara minum galon jg tempat tidur cukup besar dan juga bersih ada balkon sofa jg kamar luas sarapan sangat bervariasi dan pelayanan semua staf sangat baik n ramah akan ke sini lagi kalau saat berkunjung ke bali lagi,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.9995753169059753,Facilities & Amenities,Facilities & Amenities (1.00); Staff Conduct & Hospitality (0.98); Service Quality (0.96)
Nina Anna Surti Ariani,2024,5,lokasinya strategis tidak dekat pantai namun dekat dengan banyak tujuan kuliner dan wisata makanan variatif dan lezat kami menyukai nasi jinggo omelette sambal matah dan variasi makanan tradisional lainnya ada beberapa rasa indomie dan ada arum manis permen kapas juga kolam renangnya besar dan bersih dengan banyak kursi bersantai di sampingnya ada pula whirlpool buat bersantai dengan udara hangat parkir tidak terlalu besar tapi cukup kok walaupun untuk keluar menuju lobi sulit karena jalan membelok agak naik cukup tajam kamarnya cukup luas dengan layar meniru sehingga kami dapat menonton pilihan film dari gadget kami nyaman di TV kasur,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.9995895028114319,Facilities & Amenities,"Facilities & Amenities (0.99); Location, Accessibility & Parking (0.98); Cleanliness, Hygiene & Maintenance (0.85)"
Ira Sirait,2025,5,pertama check masuk agak mengecewakan karena kamar belum siap padahal kita bawa bayi dan kondisi cuaca d bali sedang panas dapet di lt 6 dan tidak ada akses lift langsung jadi harus berpindah pindah lift masukan tolong buat lift yang bisa akses ke semua lantai tapi kami sangat berterima kasih dengan layanan di resto terutama saat sarapan kamu saya bantu dengan mbak novi yang selalu bertanya apakah kami membutuhkan sesuatu dan selalu memberikan pelayanan yang baik untuk kami mbak nya juga murah tersenyum,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.995383083820343,Food & Beverage,Food & Beverage (0.99); Guest Experience (0.98); Service Quality (0.97)
Cingmay,2025,5,hotel yang tim nya sangat responsif pernah waktu itu saya bingung mau nginap dimana karena sedang puncak musim dimana2 penuh tapi disini untungnya masih ada kamar meskipun memang terbatas dibantu di pemesanan oleh tim pemasarannya yang sangat ramah dan respon nya cepat sampai disana staf lain juga ramah oh iya sarapan disini menurut saya sangat cukup dan bervariasiinya lumayan banyak jadi ingin nginap seminggu disini pun tidak bosan dengan sarapannya,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.9987545013427734,Service Efficiency & Responsiveness,Service Efficiency & Responsiveness (0.99); Staff Conduct & Hospitality (0.98); Booking & Reservation Experience (0.93)
Regina Ratih,2025,5,pertama kali menginap di hotel fairfield sangat bagus semua staf mulai dari resepsi ibu manik yang melayani dengan sepenuh hati sampai sarapan bu mentari bu fina sangat sangat ramah dengan penuh senyum bekerja dengan sepenuh hati belum pernah saya mengalami ini di hotel lain bintang 5 atau 4 kamar sangat bersih hanya tidak ada kursi untuk bekerja kamar mandi sangat bersih pasti saya akan kembali menginap di fairfield terima kasih fairfield,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.9987857937812805,Staff Conduct & Hospitality,Staff Conduct & Hospitality (0.98); Service Efficiency & Responsiveness (0.95); Service Quality (0.95)
evasari abbas,2025,5,sumpah hotelnya tuh dianjurkan banget tempatnya strategis kmana2 deket pelayanannya bagus respon cepat trus makanan yang disajikan untuk sarapan atau makan malam tidak usah diragukan lagi disini tuh kita benar2 dimanjain dengan fasilitasnya tq mas didiet untuk layanan baik nya bintang 5 buat hotel ini,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.9993543028831482,Service Efficiency & Responsiveness,Service Efficiency & Responsiveness (0.99); Service Quality (0.99); Facilities & Amenities (0.98)
May Davidson,2025,5,suasana bagus kamar yang sangat baik pelayan nya semua ramah dan baik sangat baik kolam renang yang bagus tempat olah raga yang sangat memuaskan,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.9989680051803589,Facilities & Amenities,Facilities & Amenities (1.00); Guest Experience (1.00); Room Quality & Comfort (0.99)
Dewanti Saraswati,2025,5,Lokasinya strategis kamarnya lumayan luas bersih banget ada balkon buat santai cuma saya dapet kamarnya yang bukan view kolam atau pemandangan pelayanannya memuaskan staf ramah ada penyewaan skuter juga menu sarapannya cocok d lidah mantep banget deh,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.9993902444839478,Facilities & Amenities,Facilities & Amenities (0.98); Service Quality (0.96); Staff Conduct & Hospitality (0.92)
Gatut Wijaya,2025,5,lokasi strategis di belakang RS Siloan sunset road parkir luas aku suka renang dosetiap kursi sudah tersedia tangan aku juga suka kamar yang tersedia balkon bisa duduk santai dan asyeek bingit,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.9994543194770813,Facilities & Amenities,"Facilities & Amenities (0.99); Location, Accessibility & Parking (0.99); Service Efficiency & Responsiveness (0.90)"
ailleen puspita,2025,1,pengalaman yang cukup mengecewakan dan sangat tidak profesional saya alami dengan tim penjualan di hotel Farfield ini sebelumnya saya menghubungi salah satu tim penjualan menginformasikan kebutuhan saya untuk mengadakan acara informasi yang sudah diberikan oleh salah satu pihak penjualan ini dan dia menginformasikan kebutuhan saya dengan cukup jelas melalui chat WhatsApp pertama saya sudah diberikan opsi untuk kebutuhan acara saya bisa di kamar balinese kamar yang ada di lantai 1 tapi setelah koordinasi lebih lanjut dan pihak penjualan lebih menangkap kebutuhan saya menginformasikan jika kamar yang dapat digunakan berganti ke catur sanak selanjutnya saya bertanya terkait harga dan bernegosiasi lalu dia pergi dari pihak penjualan ke sana,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,negative,0.9940078258514404,Service Quality,Service Quality (0.42); Guest Experience (0.40); Check in/out Experience (0.32)
I made agus indra pramana,2025,5,Pelayanannya baik dan kamarnya sangat bagus,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.9986844658851624,Guest Experience,Guest Experience (1.00); Room Quality & Comfort (1.00); Service Quality (1.00)
jonathan antonius,2025,3,kamar kecil cenderung sempit ada kolam anak yang yang hangat lokasi cukup strategis dan dekat bandara pelayanan resepsionis agak jelimet tapi mungkin memang sop nya kurang responsif juga jika perlu bantuan tapi mungkin oknum2 saja si jika malem agak berisik,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.8769586086273193,Facilities & Amenities,Facilities & Amenities (0.93); Guest Experience (0.87); Service Quality (0.79)
Roche Andra,2025,5,Saya menanyakan musholla ke salah satu pegawai kemudian diarahkan ke salah satu resepsi ini tidak ada musholla tapi saya bantu di menyediakan ruang pertemuan buat sholat di menyediakan perlengkapannya ini membantu sekali meskipun saya tidak menginap di sana klo nginap ya sholat dikamar dong hehehe terima kasih kakak resepsi ini,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.9892165660858154,Facilities & Amenities,Facilities & Amenities (0.95); Guest Experience (0.85); Service Efficiency & Responsiveness (0.84)
victor helena,2025,3,Tidak ada pemandangan kota yang ada genteng dan sampah tidak disarankan tidak sebanding dengan harga pemandangan nya kotor plafon depan kamar koridor banyak bekas bocor sangat tidak terawat,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,negative,0.998645007610321,Pricing & Value for Money,Pricing & Value for Money (0.96); Facilities & Amenities (0.90); Sustainability & Environmental Quality (0.75)
Nico Maryono,2025,3,menginap 4 malam di kamar 335 di malam ke 3 4 kartu sudah tidak dapat berfungsi mesin pembaca kartu di pintu merah walaupun di hari ketiga sudah sempat diperbaiki kartunya oleh resepsionis mungkin bisa dicek kembali mesin pembaca kartu di kamar pintu 335 di hari kedua saat masuk kamar ada bau tidak sedap yang berasal dari kamar mandi mungkin manajemen dapat cek kualitas udara di kamar mandi dimintakan bentuk mengeksplorasi setelah memeriksa keluar ada baiknya diminta pada saat memeriksa masuk saja bali seperti properti marriott lainnya di yang pernah saya saya tempati review di atas agar bermaksud menjadi masukan untuk perbaikan bagi manajemen fairfield sunset road,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,negative,0.9926364421844482,Check in/out Experience,Check in/out Experience (0.99); Guest Experience (0.82); Facilities & Amenities (0.71)
indra pramana,2025,5,Pelayanannya bagus dan kamarnya bersih,KOMPETITOR,Bintang 3,FairfiledbyMarriotBaliKutaSunsetRoad,positive,0.9990857839584351,Service Quality,"Service Quality (1.00); Cleanliness, Hygiene & Maintenance (1.00); Guest Experience (0.99)"
