No,User Name,Review Count,Review Time,Rating,Review Text,Cleaned_Readable,Cleaned_NLP
93.0,SHAS Tour,12,2025-01-08,5,"Saya sebagai travel agent mewakili tamu saya sebanyak 100 pax yg stay selama 3 malam di Khas Tugu Yogya, Puas dgn pelayanan prima, menu sarapan variatif, kamar yg nyaman dan bersih. Vibes yg membuat pengalaman berkesan, dekat dgn tugu & malioboro dan pusat kuliner di malam hari. Next Khas Tugu menjadi prioritas stay cation kami.. sukses dan pertahankan kualitas pelayanan !!","Saya sebagai travel agent mewakili tamu saya sebanyak 100 pax yg stay selama 3 malam di khas tugu yogya, puas dgn pelayanan prima, menu sarapan variatif, kamar yg nyaman dan bersih. Vibes yg membuat pengalaman berkesan, dekat dgn tugu & malioboro dan pusat kuliner di malam hari. Next khas tugu menjadi prioritas stay cation kami.. Sukses dan pertahankan kualitas pelayanan!!",saya sebagai travel agent mewakili tamu saya sebanyak pax yg stay selama malam di khas tugu yogya puas dgn pelayanan prima menu sarapan variatif kamar yg nyaman dan bersih vibes yg membuat pengalaman berkesan dekat dgn tugu malioboro dan pusat kuliner di malam hari next khas tugu menjadi prioritas stay cation kami sukses dan pertahankan kualitas pelayanan
94.0,Marisy Bastian,6,2025-02-08,5,"Hotelnya bersih staff ramah smua, makan enak, kamar selalu d bwrsihkan stiap hari, harga hotelny murah, pkonya pelayanan nya top bangt next klo ke jogja pasti nginep d sini lagi","Hotelnya bersih staff ramah smua, makan enak, kamar selalu d bwrsihkan stiap hari, harga hotelny murah, pkonya pelayanan nya top bangt next klo ke jogja pasti nginep d sini lagi",hotelnya bersih staff ramah smua makan enak kamar selalu d bwrsihkan stiap hari harga hotelny murah pkonya pelayanan nya top bangt next klo ke jogja pasti nginep d sini lagi
95.0,Ekola Tour,1,2025-01-08,5,"Terima kasih KHAS Tugu untuk kamar & service nya selama tamu kami bermalam disini utnuk 2 malam (13-15 Des). Kamarnya bersih, makannya enak, pelayanannya jg ramah.Terima kasih mb Sissy sdh bantu jg .. 5 kamar yg menyenangkan buat peserta kami, Order kamar sesuai harapan pesertanya ... terima kasih Support nya ya .. semoga kedepan bisa bikin event disini .. jangan kapok kita mintain tolong ya mb ..","Terima kasih khas tugu untuk kamar & service nya selama tamu kami bermalam disini utnuk 2 malam (13-15 des). Kamarnya bersih, makannya enak, pelayanannya jg ramah.terima kasih mb sissy sdh bantu jg.. 5 kamar yg menyenangkan buat peserta kami, order kamar sesuai harapan pesertanya.. Terima kasih support nya ya.. Semoga kedepan bisa bikin event disini.. Jangan kapok kita mintain tolong ya mb..",terima kasih khas tugu untuk kamar service nya selama tamu kami bermalam disini utnuk malam des kamarnya bersih makannya enak pelayanannya jg ramahterima kasih mb sissy sdh bantu jg kamar yg menyenangkan buat peserta kami order kamar sesuai harapan pesertanya terima kasih support nya ya semoga kedepan bisa bikin event disini jangan kapok kita mintain tolong ya mb
96.0,Nazri Rozi,37,2025-01-08,4,"Kamar saya untuk listrik pakai kartu aksesnya error, ketika kartu dicabut listrik tidak mati, lalu air shower kamar mandinya tidak kecang dan untuk tempat sarapannya tidak luas. Untuk service sangat oke, staffnya sangat membantu dan lokasi juga strategis untuk berpergian","Kamar saya untuk listrik pakai kartu aksesnya error, ketika kartu dicabut listrik tidak mati, lalu air shower kamar mandinya tidak kecang dan untuk tempat sarapannya tidak luas. Untuk service sangat oke, staffnya sangat membantu dan lokasi juga strategis untuk berpergian",kamar saya untuk listrik pakai kartu aksesnya error ketika kartu dicabut listrik tidak mati lalu air shower kamar mandinya tidak kecang dan untuk tempat sarapannya tidak luas untuk service sangat oke staffnya sangat membantu dan lokasi juga strategis untuk berpergian
97.0,Marc El basil,23,2025-03-08,5,"Minggu kemarin nginep di sini, mantep sih buat semua nya. Semua pelayanan dari receptionist sampai karyawan pas sarapan semua ramah top. Semoga makin bagus selalu","Minggu kemarin nginep di sini, mantep sih buat semua nya. Semua pelayanan dari receptionist sampai karyawan pas sarapan semua ramah top. Semoga makin bagus selalu",minggu kemarin nginep di sini mantep sih buat semua nya semua pelayanan dari receptionist sampai karyawan pas sarapan semua ramah top semoga makin bagus selalu
98.0,tri suci,4,2025-04-08,5,"Hotelnya nyaman dan pelayanannya juga bagus , orangnya rama2 , parkirannya juga di saat penuh di parkirin jd kita tinggal masuk aja tidak perlu susah2 cari parkiran ,,, next klo ke Jogja bakal nginep di hotel ini lagi ,,, 🥰😊😊","Hotelnya nyaman dan pelayanannya juga bagus, orangnya rama2, parkirannya juga di saat penuh di parkirin jd kita tinggal masuk aja tidak perlu susah2 cari parkiran,, next klo ke jogja bakal nginep di hotel ini lagi,,",hotelnya nyaman dan pelayanannya juga bagus orangnya rama parkirannya juga di saat penuh di parkirin jd kita tinggal masuk aja tidak perlu susah cari parkiran next klo ke jogja bakal nginep di hotel ini lagi
99.0,molly anak,12,2025-01-08,1,Kami memesan ruang meeting dgn makan. Di tgl 13 des. Dan menu yg ditawarkan sangat2 berbeda dgn yg disajikan. Membuat kami sangat2 kecewa. Apalagi kami sdh lunas jauh2 hari. Mungkin bisa menjadi koreksi agar tdk terulamg lagi hal yg sama.,Kami memesan ruang meeting dgn makan. Di tgl 13 des. Dan menu yg ditawarkan sangat2 berbeda dgn yg disajikan. Membuat kami sangat2 kecewa. Apalagi kami sdh lunas jauh2 hari. Mungkin bisa menjadi koreksi agar tdk terulamg lagi hal yg sama.,kami memesan ruang meeting dgn makan di tgl des dan menu yg ditawarkan sangat berbeda dgn yg disajikan membuat kami sangat kecewa apalagi kami sdh lunas jauh hari mungkin bisa menjadi koreksi agar tdk terulamg lagi hal yg sama
100.0,Tsani Aji Novarima,7,2025-04-08,5,"tempat yg nyaman utk nginep, deket tugu, staf ramah, bersih, deket banget sama lupis mbah satinem yg uenak bagi penyuka jajan pasar tradisional 😁","Tempat yg nyaman utk nginep, deket tugu, staf ramah, bersih, deket banget sama lupis mbah satinem yg uenak bagi penyuka jajan pasar tradisional",tempat yg nyaman utk nginep deket tugu staf ramah bersih deket banget sama lupis mbah satinem yg uenak bagi penyuka jajan pasar tradisional
101.0,Shira Selena,1,2025-02-08,4,"Hotel Khas Tugu Yogyakarta bener-bener vibe banget! Desainnya super artsy dan full dengan sentuhan budaya Jawa yang nggak biasa, jadi pas banget buat yang suka foto-foto aesthetic. Pelayanan dari Mba Riama juga keren banget, super friendly dan selalu siap bantuin dengan senyuman. Gak nyangka hotel dengan suasana seni kayak gini bisa se-relaxt ini. Pokoknya, stay di sini tuh pengalaman yang nggak bakal terlupakan!","Hotel khas tugu yogyakarta bener-bener vibe banget! Desainnya super artsy dan full dengan sentuhan budaya jawa yang nggak biasa, jadi pas banget buat yang suka foto-foto aesthetic. Pelayanan dari mba riama juga keren banget, super friendly dan selalu siap bantuin dengan senyuman. Gak nyangka hotel dengan suasana seni kayak gini bisa se-relaxt ini. Pokoknya, stay di sini tuh pengalaman yang nggak bakal terlupakan!",hotel khas tugu yogyakarta benerbener vibe banget desainnya super artsy dan full dengan sentuhan budaya jawa yang nggak biasa jadi pas banget buat yang suka fotofoto aesthetic pelayanan dari mba riama juga keren banget super friendly dan selalu siap bantuin dengan senyuman gak nyangka hotel dengan suasana seni kayak gini bisa serelaxt ini pokoknya stay di sini tuh pengalaman yang nggak bakal terlupakan
102.0,ridha rusly,14,2025-01-08,5,"Kamar standart, bersih, perlengkapan mandi full set, teko teh, mineral dn kopi, paling suka krn posisi hotel dekat ke malioboro dan tugu. Layanan bagus dan informatif.","Kamar standart, bersih, perlengkapan mandi full set, teko teh, mineral dn kopi, paling suka krn posisi hotel dekat ke malioboro dan tugu. Layanan bagus dan informatif.",kamar standart bersih perlengkapan mandi full set teko teh mineral dn kopi paling suka krn posisi hotel dekat ke malioboro dan tugu layanan bagus dan informatif
103.0,Sa Rifa,78,2025-05-08,4,"Agak repot akses lift harus pakai kunci kamar. Kalau seorang keluar hotel, otomatis untuk kembali ke kmr harus pakai/pinjam kunci cust serv. Atau bawa kunci, yg dikamar gak bisa akses listrik. Harusnya semua masuk keluar sama2. 😄. Itu aja sih.","Agak repot akses lift harus pakai kunci kamar. Kalau seorang keluar hotel, otomatis untuk kembali ke kmr harus pakai/pinjam kunci cust serv. Atau bawa kunci, yg dikamar gak bisa akses listrik. Harusnya semua masuk keluar sama2.. Itu aja sih.",agak repot akses lift harus pakai kunci kamar kalau seorang keluar hotel otomatis untuk kembali ke kmr harus pakaipinjam kunci cust serv atau bawa kunci yg dikamar gak bisa akses listrik harusnya semua masuk keluar sama itu aja sih
104.0,Wahyudi Eka Syahputra,11,2025-01-08,1,"I dont have a problem with the service, but the food? Its not just horrible, its the worst foods i ever taste. Pihak hotel, kalo kalian lihat foto2 dari makanannya kalian pasti tahu ini acara apa. Emang boleh sup sedingin dan se gajelas itu rasanya, emang boleh ikan se sampah itu rasanya kaya makan lumpur pake sayur. Mohon maaf tapi makanan angkringan masih lebih edible dibanding makanan kalian, dan berani beraninya kalian adain live cooking setelah menyajikan makanan kaya gini. How dare","I dont have a problem with the service, but the food? Its not just horrible, its the worst foods i ever taste. Pihak hotel, kalo kalian lihat foto2 dari makanannya kalian pasti tahu ini acara apa. Emang boleh sup sedingin dan se gajelas itu rasanya, emang boleh ikan se sampah itu rasanya kaya makan lumpur pake sayur. Mohon maaf tapi makanan angkringan masih lebih edible dibanding makanan kalian, dan berani beraninya kalian adain live cooking setelah menyajikan makanan kaya gini. How dare",i dont have a problem with the service but the food its not just horrible its the worst foods i ever taste pihak hotel kalo kalian lihat foto dari makanannya kalian pasti tahu ini acara apa emang boleh sup sedingin dan se gajelas itu rasanya emang boleh ikan se sampah itu rasanya kaya makan lumpur pake sayur mohon maaf tapi makanan angkringan masih lebih edible dibanding makanan kalian dan berani beraninya kalian adain live cooking setelah menyajikan makanan kaya gini how dare
105.0,Ahmad Sarip,4,2025-02-08,5,"Hotel yang sangat strategis dekat ksana ksini, selama kegiatan bener2 full support makanan enak, Terima kasih staff marketing mba sisy yg telah membantu kami selama kegiatan ada keluhan langsung bner2 di tangani tanpa di tunda2🙏🏻","Hotel yang sangat strategis dekat ksana ksini, selama kegiatan bener2 full support makanan enak, terima kasih staff marketing mba sisy yg telah membantu kami selama kegiatan ada keluhan langsung bner2 di tangani tanpa di tunda2",hotel yang sangat strategis dekat ksana ksini selama kegiatan bener full support makanan enak terima kasih staff marketing mba sisy yg telah membantu kami selama kegiatan ada keluhan langsung bner di tangani tanpa di tunda
106.0,Yogi Arnandho,4,2025-01-08,5,"Terima kasih buat khas hotel,bener2 penginapan paling okee ini mah Terima kasih juga untuk pelayanan yang bener2 topp bangettt Mbk bella juga terima kasih banyak pelayanannya sangat2 top bgt bonus mbk bellanya super wangi dan cantik wkwk.direkomendasiin wisata2 sekitar yang oke banget,belum lagi kemarin direkomendasiin menu di hotel khas tugu yang enak bgt namanya nasi blawong enak bangett kalian harus cobain sih Rekom bgt Hotel Khas Tugu 🤩🤩🤩","Terima kasih buat khas hotel,bener2 penginapan paling okee ini mah terima kasih juga untuk pelayanan yang bener2 topp bangett mbk bella juga terima kasih banyak pelayanannya sangat2 top bgt bonus mbk bellanya super wangi dan cantik wkwk.direkomendasiin wisata2 sekitar yang oke banget,belum lagi kemarin direkomendasiin menu di hotel khas tugu yang enak bgt namanya nasi blawong enak bangett kalian harus cobain sih rekom bgt hotel khas tugu",terima kasih buat khas hotelbener penginapan paling okee ini mah terima kasih juga untuk pelayanan yang bener topp bangett mbk bella juga terima kasih banyak pelayanannya sangat top bgt bonus mbk bellanya super wangi dan cantik wkwkdirekomendasiin wisata sekitar yang oke bangetbelum lagi kemarin direkomendasiin menu di hotel khas tugu yang enak bgt namanya nasi blawong enak bangett kalian harus cobain sih rekom bgt hotel khas tugu
107.0,siswi irawati,1,2025-01-08,5,"Hotel di Pusat Kota Jogja yang sangat sangat direkomendasikan 👍🏻 kamarnya bagus dan nyaman apalagi pas suasana hujan bikin betah untuk menginap di sini. Reseptionist nyaa alus dan santun banget, dimintain tolong langsung gercep.. suka banget sama hotel ini, next akan jadi rekomendasi kalo ke jogja lagi 🥰","Hotel di pusat kota jogja yang sangat sangat direkomendasikan kamarnya bagus dan nyaman apalagi pas suasana hujan bikin betah untuk menginap di sini. Reseptionist nyaa alus dan santun banget, dimintain tolong langsung gercep.. Suka banget sama hotel ini, next akan jadi rekomendasi kalo ke jogja lagi",hotel di pusat kota jogja yang sangat sangat direkomendasikan kamarnya bagus dan nyaman apalagi pas suasana hujan bikin betah untuk menginap di sini reseptionist nyaa alus dan santun banget dimintain tolong langsung gercep suka banget sama hotel ini next akan jadi rekomendasi kalo ke jogja lagi
108.0,Nabella syahda,1,2025-02-08,5,"Tempatnya strategis. Kamar nya bersih, makanannya enak, pelayanan bagus, terus yg paling penting ada netflix. Apalagi sama waiter nya kak sherli, mantap banget!","Tempatnya strategis. Kamar nya bersih, makanannya enak, pelayanan bagus, terus yg paling penting ada netflix. Apalagi sama waiter nya kak sherli, mantap banget!",tempatnya strategis kamar nya bersih makanannya enak pelayanan bagus terus yg paling penting ada netflix apalagi sama waiter nya kak sherli mantap banget
109.0,Irwan Ariyanto,4,2025-01-08,2,Tolong kalau ada barang sandal slop jatuh usahakan disimpan dlu kurang lebihnya 1x24 jam.... Masa di tinggal beli BBM dipom bensin kurang lebihnya 30 mnt lgsg balik ke hotel sya tanyakan ke scuritynya bilang tidak ada.... Paginya sya tanya scurity beda bilang ada tpi sudah di buang ke sampah lalu sdh diambil tukang sampah😔😫,Tolong kalau ada barang sandal slop jatuh usahakan disimpan dlu kurang lebihnya 1x24 jam.. Masa di tinggal beli bbm dipom bensin kurang lebihnya 30 mnt lgsg balik ke hotel sya tanyakan ke scuritynya bilang tidak ada.. Paginya sya tanya scurity beda bilang ada tpi sudah di buang ke sampah lalu sdh diambil tukang sampah,tolong kalau ada barang sandal slop jatuh usahakan disimpan dlu kurang lebihnya x jam masa di tinggal beli bbm dipom bensin kurang lebihnya mnt lgsg balik ke hotel sya tanyakan ke scuritynya bilang tidak ada paginya sya tanya scurity beda bilang ada tpi sudah di buang ke sampah lalu sdh diambil tukang sampah
110.0,Widiya Ningsih,5,2025-07-08,4,"Pelayanan ramah,menu sarapan tidak lengkap,kolam renang kecil","Pelayanan ramah,menu sarapan tidak lengkap,kolam renang kecil",pelayanan ramahmenu sarapan tidak lengkapkolam renang kecil
111.0,Siti Zaenab,1,2025-01-08,5,"Tempat penginapan yang sangat nyaman memungkinkan pengunjung dapat bersantai dengan tenang dan pelayanan yang cukup ramah terlebih lagi dari para karyawan nya, terimakasih untuk kak Friska karna sudah memberikan layanan terbaik bagi para pengunjung","Tempat penginapan yang sangat nyaman memungkinkan pengunjung dapat bersantai dengan tenang dan pelayanan yang cukup ramah terlebih lagi dari para karyawan nya, terimakasih untuk kak friska karna sudah memberikan layanan terbaik bagi para pengunjung",tempat penginapan yang sangat nyaman memungkinkan pengunjung dapat bersantai dengan tenang dan pelayanan yang cukup ramah terlebih lagi dari para karyawan nya terimakasih untuk kak friska karna sudah memberikan layanan terbaik bagi para pengunjung
112.0,Astuti Purwaningsih,6,2025-05-08,5,"Table manner di hotel Khas Tugu jadi pengalaman luar biasa, layanan dari kak Sissy dan team sales marketing yang ramah,profesional, fun .. nyaman, tasty meals","Table manner di hotel khas tugu jadi pengalaman luar biasa, layanan dari kak sissy dan team sales marketing yang ramah,profesional, fun.. Nyaman, tasty meals",table manner di hotel khas tugu jadi pengalaman luar biasa layanan dari kak sissy dan team sales marketing yang ramahprofesional fun nyaman tasty meals
113.0,Ikah Sholikhah,50,2025-11-08,4,"Makanan enak, ruang meetingnya oke","Makanan enak, ruang meetingnya oke",makanan enak ruang meetingnya oke
114.0,Achmad Fauzi Saputra,4,2025-03-08,5,"terimakasih atas pengalaman bermalam di khas tugu hotel jogja karena saya dan rombongan merasakan kenyamanan, tenang, bersih dan pelayanan terbaik. terimakasih saya ucapakan ke mba Sissy sales khas tugu hotel jogja atas bantuannya dan pelayanannya hingga saya dan rombongan dapat melaksanakan kegiatan dengan lancar.","Terimakasih atas pengalaman bermalam di khas tugu hotel jogja karena saya dan rombongan merasakan kenyamanan, tenang, bersih dan pelayanan terbaik. Terimakasih saya ucapakan ke mba sissy sales khas tugu hotel jogja atas bantuannya dan pelayanannya hingga saya dan rombongan dapat melaksanakan kegiatan dengan lancar.",terimakasih atas pengalaman bermalam di khas tugu hotel jogja karena saya dan rombongan merasakan kenyamanan tenang bersih dan pelayanan terbaik terimakasih saya ucapakan ke mba sissy sales khas tugu hotel jogja atas bantuannya dan pelayanannya hingga saya dan rombongan dapat melaksanakan kegiatan dengan lancar
115.0,Dedik Rahmat,14,2025-02-08,5,Menu sarapan dihotel cukup beragam. Semoga managemen hotel senantiasa meningkatkan pelayanan dan memberikan kepuasan kepada para pengunjung nya. Thanks mba Friska,Menu sarapan dihotel cukup beragam. Semoga managemen hotel senantiasa meningkatkan pelayanan dan memberikan kepuasan kepada para pengunjung nya. Thanks mba friska,menu sarapan dihotel cukup beragam semoga managemen hotel senantiasa meningkatkan pelayanan dan memberikan kepuasan kepada para pengunjung nya thanks mba friska
116.0,Asep Rukmana,12,2025-03-08,5,"Hotelnya Berada di lokasi strategis, layanan terbaik, pokoknya recomendid banget, saya selaku agent travel dari bandung, bawa group from Malaysia, semua puas hati😍😍😍 Terima kasih khas tugu yogyakarta, sukses selalu⭐⭐⭐⭐⭐","Hotelnya berada di lokasi strategis, layanan terbaik, pokoknya recomendid banget, saya selaku agent travel dari bandung, bawa group from malaysia, semua puas hati terima kasih khas tugu yogyakarta, sukses selalu",hotelnya berada di lokasi strategis layanan terbaik pokoknya recomendid banget saya selaku agent travel dari bandung bawa group from malaysia semua puas hati terima kasih khas tugu yogyakarta sukses selalu
117.0,Just Prita,1,2025-02-08,5,"Kamarnya bersih, nyaman, pelayanan baik, cekatan, helpful. Terima kasih utk mbak Friska yg baik hati atas layanan yg baik dan keramahannya. Semoga sukses terus","Kamarnya bersih, nyaman, pelayanan baik, cekatan, helpful. Terima kasih utk mbak friska yg baik hati atas layanan yg baik dan keramahannya. Semoga sukses terus",kamarnya bersih nyaman pelayanan baik cekatan helpful terima kasih utk mbak friska yg baik hati atas layanan yg baik dan keramahannya semoga sukses terus
118.0,rv dafi,13,2025-06-08,5,"Lokasi nya deket kmn mana, Pelayanan baik sekali Kamarnya oke ac dingin dan air lancar jaya kasurnya king koil🩷","Lokasi nya deket kmn mana, pelayanan baik sekali kamarnya oke ac dingin dan air lancar jaya kasurnya king koil",lokasi nya deket kmn mana pelayanan baik sekali kamarnya oke ac dingin dan air lancar jaya kasurnya king koil
119.0,Desi Hepy L,9,2025-02-08,5,Hotelnya strategis banget nyaman bersih dan semua serba ramah Trimakasih banget buat mba friska udah melayani dgn baik dan sangat ramah,Hotelnya strategis banget nyaman bersih dan semua serba ramah trimakasih banget buat mba friska udah melayani dgn baik dan sangat ramah,hotelnya strategis banget nyaman bersih dan semua serba ramah trimakasih banget buat mba friska udah melayani dgn baik dan sangat ramah
120.0,Wida Yulia,19,2025-01-08,5,"Ke sini untuk event di ballrom aja. Muat 100 orang lebih sampai belakang. Makan siangnya oke, standar. Ada mie ayam dan sup kepiting. Ada area makan outdoor dekat kolam renang dan indoor. Akses parkir dan jalannya mudah tidak macet jadi cocok untuk mengadakan event yg akan mengumpulkan banyak kendaraan dan orang.","Ke sini untuk event di ballrom aja. Muat 100 orang lebih sampai belakang. Makan siangnya oke, standar. Ada mie ayam dan sup kepiting. Ada area makan outdoor dekat kolam renang dan indoor. Akses parkir dan jalannya mudah tidak macet jadi cocok untuk mengadakan event yg akan mengumpulkan banyak kendaraan dan orang.",ke sini untuk event di ballrom aja muat orang lebih sampai belakang makan siangnya oke standar ada mie ayam dan sup kepiting ada area makan outdoor dekat kolam renang dan indoor akses parkir dan jalannya mudah tidak macet jadi cocok untuk mengadakan event yg akan mengumpulkan banyak kendaraan dan orang
121.0,firman syah,7,2025-02-08,5,Hotelnya bagus nyaman Staffnya ramah Satu lagi terimakasih untuk mas ludowikus atas pelayan saat breakfastnya sangat membantu sekali,Hotelnya bagus nyaman staffnya ramah satu lagi terimakasih untuk mas ludowikus atas pelayan saat breakfastnya sangat membantu sekali,hotelnya bagus nyaman staffnya ramah satu lagi terimakasih untuk mas ludowikus atas pelayan saat breakfastnya sangat membantu sekali
122.0,fks bianca (friz),552,2025-01-08,5,"pelayanannya jauh lebih bagus daripada saya yang 1 datang. mobil sampai diparkiran, security lari berinisiatif membantu bawa barang t anoa dicari tanpa diminta, resepsionis good tamat menawarkan bantuan untuk menyimpan oleh oleh di kulkas mereka supaya tidak rusak, pokoknya semuanya better, good, exelent tidak seperti kunjungan saya yang 1. inilah hotel..., tingkatkan terus ya.","Pelayanannya jauh lebih bagus daripada saya yang 1 datang. Mobil sampai diparkiran, security lari berinisiatif membantu bawa barang t anoa dicari tanpa diminta, resepsionis good tamat menawarkan bantuan untuk menyimpan oleh oleh di kulkas mereka supaya tidak rusak, pokoknya semuanya better, good, exelent tidak seperti kunjungan saya yang 1. Inilah hotel.., tingkatkan terus ya.",pelayanannya jauh lebih bagus daripada saya yang datang mobil sampai diparkiran security lari berinisiatif membantu bawa barang t anoa dicari tanpa diminta resepsionis good tamat menawarkan bantuan untuk menyimpan oleh oleh di kulkas mereka supaya tidak rusak pokoknya semuanya better good exelent tidak seperti kunjungan saya yang inilah hotel tingkatkan terus ya
123.0,Dedy Hartanto,33,2025-01-08,1,"Kamar kecil terasa sumpek, seperti hotel bintang 2. kasur terlalu empuk, badan dan leher sakit semua, suara luar sangat terdengar. Saya kebangun berkali-kali oleh suara orang di lorong, jam 2 pagi. Baru kali ini sangat benci pengalaman menginap. update : suasana tambah parah d pagir hari, orang2 berteriak sepanjang lorong, anak2 berlari2. Kalau mau cari hotel yang nyaman untuk liburan jangan di sini. Sudah telfon resepsionis, tidak ada perubahan apa2.","Kamar kecil terasa sumpek, seperti hotel bintang 2. Kasur terlalu empuk, badan dan leher sakit semua, suara luar sangat terdengar. Saya kebangun berkali-kali oleh suara orang di lorong, jam 2 pagi. Baru kali ini sangat benci pengalaman menginap. Update: suasana tambah parah d pagir hari, orang2 berteriak sepanjang lorong, anak2 berlari2. Kalau mau cari hotel yang nyaman untuk liburan jangan di sini. Sudah telfon resepsionis, tidak ada perubahan apa2.",kamar kecil terasa sumpek seperti hotel bintang kasur terlalu empuk badan dan leher sakit semua suara luar sangat terdengar saya kebangun berkalikali oleh suara orang di lorong jam pagi baru kali ini sangat benci pengalaman menginap update suasana tambah parah d pagir hari orang berteriak sepanjang lorong anak berlari kalau mau cari hotel yang nyaman untuk liburan jangan di sini sudah telfon resepsionis tidak ada perubahan apa
124.0,Christin N,4,2025-02-08,4,"Pelayanannya mba Lita sangat baik. Namun untuk penjaga bagian Indomie sangat kurang ramah, mohon agar lebih diperhatikan lagi dan ditrainingkan kembali karyawannya. Terima kasih","Pelayanannya mba lita sangat baik. Namun untuk penjaga bagian indomie sangat kurang ramah, mohon agar lebih diperhatikan lagi dan ditrainingkan kembali karyawannya. Terima kasih",pelayanannya mba lita sangat baik namun untuk penjaga bagian indomie sangat kurang ramah mohon agar lebih diperhatikan lagi dan ditrainingkan kembali karyawannya terima kasih
125.0,novita indri,18,2025-03-08,5,"Kamar bersih, semua karyawannya welcome tanpa pandang bulu, lokasinya strategis Kalo malem banyak makanan, pagi banyak sarapan 😅","Kamar bersih, semua karyawannya welcome tanpa pandang bulu, lokasinya strategis kalo malem banyak makanan, pagi banyak sarapan",kamar bersih semua karyawannya welcome tanpa pandang bulu lokasinya strategis kalo malem banyak makanan pagi banyak sarapan
126.0,hevan heppy channel,9,2025-02-08,5,"Menyenangkan bisa liburan k jogja dan menginap di hotel khas tugu, kamarnya bagus, pelayanan nya baik, staf ramah2, makanannya enak dan beragam jenisnya, dekat dengan tugu jogja","Menyenangkan bisa liburan k jogja dan menginap di hotel khas tugu, kamarnya bagus, pelayanan nya baik, staf ramah2, makanannya enak dan beragam jenisnya, dekat dengan tugu jogja",menyenangkan bisa liburan k jogja dan menginap di hotel khas tugu kamarnya bagus pelayanan nya baik staf ramah makanannya enak dan beragam jenisnya dekat dengan tugu jogja
127.0,Bengkel Las Maju Jaya,168,2025-06-08,5,Bagus Baget Hotelnya Tiap Pagi Ada Yang Jual Getuk Enak Baget Yang Viral Sampe Dibuatin Flm Dokumenter Oleh Netflix,Bagus baget hotelnya tiap pagi ada yang jual getuk enak baget yang viral sampe dibuatin flm dokumenter oleh netflix,bagus baget hotelnya tiap pagi ada yang jual getuk enak baget yang viral sampe dibuatin flm dokumenter oleh netflix
128.0,lestari solo,154,2025-01-08,5,"Kesini ada acara seminar, jadi singgah dari jam 9 - maghrib bukber disana. Makanan enak ada paket bukber 99k per orang all can you eat. Suasana ramai. Semoga lain waktu bisa berkunjung kembali 😊🙏","Kesini ada acara seminar, jadi singgah dari jam 9 - maghrib bukber disana. Makanan enak ada paket bukber 99k per orang all can you eat. Suasana ramai. Semoga lain waktu bisa berkunjung kembali",kesini ada acara seminar jadi singgah dari jam maghrib bukber disana makanan enak ada paket bukber k per orang all can you eat suasana ramai semoga lain waktu bisa berkunjung kembali
129.0,Defry Rahwanto,1,2025-02-08,5,"pelayanan dan service baik petugas ramah mba sherly, breakfast baik menu makanan bervariasi, senang menginap disini...","Pelayanan dan service baik petugas ramah mba sherly, breakfast baik menu makanan bervariasi, senang menginap disini..",pelayanan dan service baik petugas ramah mba sherly breakfast baik menu makanan bervariasi senang menginap disini
130.0,Angela Swanja A.M (anya),4,2025-05-08,5,"tempatnya begitu nyaman, pelayanannya juga begitu baik sehingga jika ingin mengadakan acara atau menginap disini sudah terverifikasi nyaman","Tempatnya begitu nyaman, pelayanannya juga begitu baik sehingga jika ingin mengadakan acara atau menginap disini sudah terverifikasi nyaman",tempatnya begitu nyaman pelayanannya juga begitu baik sehingga jika ingin mengadakan acara atau menginap disini sudah terverifikasi nyaman
131.0,Vera Vito,138,2025-01-08,5,"Hotel apik, bersih, strategis. Kamar bersih & terang. Lokasi deket tugu, tinggal jalan kaki ke tugu. Menu Breakfast lengkap & enak2. Parkir mobil luas & aman","Hotel apik, bersih, strategis. Kamar bersih & terang. Lokasi deket tugu, tinggal jalan kaki ke tugu. Menu breakfast lengkap & enak2. Parkir mobil luas & aman",hotel apik bersih strategis kamar bersih terang lokasi deket tugu tinggal jalan kaki ke tugu menu breakfast lengkap enak parkir mobil luas aman
132.0,Asia Herdevi Destiny,26,2025-01-08,5,"Lokasi strategis, dekat dengan pasar kranggan dan tugu jogja. Salah satu kelebihan yang jarang ditawarkan adalah tersedianya alat sholat (mukena dan sajadah). Selain itu, room service juga oke, cepat tanggap waktu minta ganti keset handuk kamar mandinya. Nice!","Lokasi strategis, dekat dengan pasar kranggan dan tugu jogja. Salah satu kelebihan yang jarang ditawarkan adalah tersedianya alat sholat (mukena dan sajadah). Selain itu, room service juga oke, cepat tanggap waktu minta ganti keset handuk kamar mandinya. Nice!",lokasi strategis dekat dengan pasar kranggan dan tugu jogja salah satu kelebihan yang jarang ditawarkan adalah tersedianya alat sholat mukena dan sajadah selain itu room service juga oke cepat tanggap waktu minta ganti keset handuk kamar mandinya nice
133.0,Regy Wijaya,35,2025-02-08,5,"We have such a wonderful experience in this hotel, good food and all staf were nice and polite. Ms Sherly were nice giving me a delicious drink of watermelon smoothies. I hope I could be back stay in this hotel for the next trip thank you very much","We have such a wonderful experience in this hotel, good food and all staf were nice and polite. Ms sherly were nice giving me a delicious drink of watermelon smoothies. I hope i could be back stay in this hotel for the next trip thank you very much",we have such a wonderful experience in this hotel good food and all staf were nice and polite ms sherly were nice giving me a delicious drink of watermelon smoothies i hope i could be back stay in this hotel for the next trip thank you very much
