User Name,Review Count,Rating,Review Text
Yohana Pasaribu,7,4,untuk hotel standar ibis lah ya kamarnya oke dengan posisi di dekat malioboro tapi bukan di jantungnya untuk ke malioboro mall bisa ditempuh jalan kaki 15menitan ya bagus jadinya tidak susah cari ojol karena kena macet tapi overall yang sangat baik disini adalah servicenya dari resepsionis securitynya pak edi dan pak s kamto really helpful thumbs up buat pelayanannya
G A,85,5,i stayed here masuk september for a short vacation masuk jogja sangat affordable nyaman bersih dan staf juga bagus
Arum Rahmawati,2,5,kamar sangat bersih lokasi strategis sarapan menunya lengkap palayanan sangat memuaskan
Meiwa Erfani,1,4,untuk sekelas hotel ibis saya sangat puas fasilitas kamar oke nyaman untuk posisi kamar saya cukup sepi tidak berisik kamar luas kolam renang juga bagus sayang anak anak saya sedang alergi pergantian cuaca akhirnya tidak jadi berenang tv nya juga oke anak anak jadi tidak bosan bisa menonton berbahasa mandarin juga sarapan menunya banyak saya suka pecel dan buryamnya mbak bagian omelet juga garcep ramah pelayan yang lain juga sangat baik ramah spesial untuk pak kamto trimakasih banyak sangat membantu liburan musim panas tahun depan kami pasti akan menginap di sini kembali trimakasih ibis style beserta segenap mas mbak bapak yang sudah sepenuh hati melayani kami
Dwi Hadi,243,4,salah 1 alternatif tempat menginap di kota yogyakarta lokasi dekat sekali dengan jalan malioboro lokasi strategis di pusat kota shg memudahkan akses dari berbagai arah kota
Septiana Nuritasari,81,5,banyak pilihan coffee break makan siangnya enak semoga makin bagus
Deni Nur Fatmawati,2,5,udah bbrp x nginep di hotel ibis yogjakarta pelayanan hotel nya sangat bagus kamar sarapn super komplit lokasi scurtiynya super ramah bapak ratman terima kasih bsk liburan jogja ke ibis lagi
dr. Ria Angelina Situmorang,12,5,pengalaman yang mengesankan di ibis style jogjakarta saya stay untuk 5 hari 4 malam dan kamarnya bagus staff nya ramah dan sangat membantu
Nafia Laifatul akfa,2,5,kamar bersih kasur bersih wangi sarapan oke kamar mandi bersih lokasi cocok
Bebe Orkestrasi,1,5,kamar bersih karyawan roomboy nya cepat tanggap sopan mungkin ciri khas jogja handuk bersih sarapan oke parkiran sempit next stay lagi sini tq ibis
Operasional Fresh2,1,5,meeting roomnya nyaman bersih fast respon tim banquet dan rekan2nya satset mau direpotkan apalagi mas iyar terimakasih banyak sukses selalu
Slamet Basuki,179,5,salah satu hotel terbaik di jogjakarta kamar bersih pelayanan bagus
Junaidi Surya,1,5,one of best hotel ever to stay the staff so helpful friendly and delightful ingot fast response when needed resepsionisnya juga ramah dan menyenangkan skybar and swimming pool di roof top itu amazing banget love this hotel first coming here make me so impressing so recommended to stay
Hanz Empire,2,4,dekat ke mana² dekat juga dengan rental motor jajanan malioboro serta tempat oleh²
Hilman Syah,191,5,berkali kali pakai hotel ini buat meeting asli nyaman banget deket banget dengan malioboro ikon wisata jogja keren fasilitas lengkap dengan pelayanan ramah dan menyenangkan lokasi nya strategis juga dekat stasiun tugu asli nyaman banget
cicilia puspitasari,28,5,lokasinya strategis sekitar 100 meter dekat dengan malioboro kamarnya cukup luas dan bersih colokan listrik hanya ada di dekat tv bathroomnya bersih ada hairdryer dan showernya ada 2 macam untuk breakfast lumayan lengkap hanya mungkin kualitas rasanya perlu ditingkatkan overall menginap di sini menyenangkan dan akan kembali lagi jika sedang di jogja
Nasty Head,1,5,kamar bersih pelayanan sangat memuaskan lokasi sangat strategis
chin siong lai,79,3,only car park very limited others are all well for one or two nites stay
Ridhoi Sitanggang,10,3,when we arrive there is only one staff who handle the customer luggage so we did take our luggage by ourselves also the room is not cleaning well so we asked the room service to replace the bed sheets the location is near to jl malioboro not to far go there by walk
deba Aldebaran,2,2,kamarnya bagus apalagi lokasinya yang sangat dekat dengan malioboro hanys sekiyar 500m dekat sekali tapi mohon di lihat kembali untuk servicenya sangat lama mohon ini lama sekali lelet
Loh Geeseng,6,4,i stayed 3 nights and find that the location was great as within walking distance to maliboro street however the rooms are dated and need a makeover on my last night there was no hot water there was also no hand soap n face tower provided bathroom was bad with squeaky toilet seat the staff was helpful
Big Secret,1,5,clean bed comfortable room hot shower works well and there s a kettle masuk the room everything is well maintained and clean and the staff are friendly
SH Terate,4,5,room clean all service good good atmosphere and ambient good rooftop and bathroom clean tq ibis
Sheli Prafitri,13,4,karyawan ramah dan cepat tanggap lokasi strategis kamar nyaman
izabeya fish,2,4,very well located hotel nice employees very good breakfast very nice cleaning staff nice rooftop area with a small pool the only downside are the rooms that are clean but really need an update
arin,1,5,untuk breakfast nya sangat oke areanya cukup dekat dengan malioboro untuk kamar bersih dan nyaman dan pelayanannya sangat baik dan ramah
Ainun Nabila,1,5,menu makanannya enak enak fasilitas nya juga bagus dan nyaman pelayanannya juga ramah dan baik dan areanya dekat dengan malioboro
Neyla Raniaputri,2,5,kamar bagus wangi bersih stafnya baik banget kamar mandinya oke bersih wangi hadukya jga lembut wangi rekomended bangett
Operasional Fresh27,3,5,good service ruangan selalu ter setup dengan baik rapi dan bersih team bangquet selalu gercep dan cekatan bisa minta tolong kapan saja terimakasih mas iyar yang selalu direpotkan
Syafira Erriana,1,5,pelayanan di ibis yogyakarta sangat baik saat ada kendala pun ditangani dengan cepat makanannya oke pelayanan dari mba devita juga okee
Ferdi Ansyhhh,1,5,room clean good service room bed clean warm clean on bathroom
Yenny Amellia,2,5,sangat puas dengan hotel ibis styles dan makanannya sangat enak
surya hamdani,215,5,overall bagus semua sarapan enak dan bervariasi
Fiqi Dermawan,2,5,bagus tempat nya strategis dekat dengan malioboro
Dessi Wulan,3,5,hotel bersih lokasi strategis staf ramah ubah tanggal mudah berkat membership hôtel propre bien situé personnel très aimable modification facile grâce à mon adhésion terima kasih ibis styles jogja
Luluk Eka,276,4,fasilitas masih sesuai standart ibis dan sekelas nya terpelihara jarak dengan malioboro bisa jalan atau nyaman dng becak masuk gerbang masuk utama perlu driver yang skill nya advance karena tajam tanjak sempit dan langsung belok yang skill saat saat an atau mobil kolong rendah bisa lewat gerbang utara btw satpam sangat membantu meng guide satpam di parkiran bawah pak kamto sangat baik sabar dan membantu dan menambah informasi parkiran saya lihat juga 11 12 dng hotel hotel sekeliling nya yang sekelas over all oke lah dengan budged yang ada
Fauzia Hanum,2,5,nginep disini nyaman bersih ramah bakwanny enak deket ke stasiun tugu dan malioboro
Rtrizna darmawan,3,5,dear ibis styles yogyakarta team warm greetings i would like to extend my sincere gratitude for the warm hospitality shown during my recent stay a special thanks to mr dwi fom and ms tamara gsa who were incredibly helpful amidst a moment of confusion related to my reservation despite the miscommunication everything was swiftly resolved with their kind assistance i also thoroughly enjoyed the breakfast selection especially the delicious gudeg on sunday morning please extend my appreciation to the f b production team for the wonderful meal overall thank you once again for the kindness and warmth from the entire ibis styles yogyakarta team which made my stay enjoyable despite the hectic traffic around malioboro over the weekend warm regards r trisna pamungkas
pre agusta suswantoro,93,5,hote klas menengah layanan baik dan lokasi dekat malioboro
Arga Adyant05,1,5,kamar bersih kasur bersih kamar mandi bersih toilet bersih
FebriDisini,2,5,pelayanannya sangat memuaskan mba nya ramah
Siska Oktaviani,2,5,hotelnya nyaman bersih kamar mandi wangi bersih stafnya baik ramah
Laura “Laura Santos” Santos,223,5,sigit was amazing from the start super kind let us have the coffee at the rooftop and the coffee was really tasty
anthonette nanlohy,2,5,kamar layanan lokasi semuanya oke dan bagus mudah2an diwaktu2 kedepannya saya bisa berkunjung lagi ke ibis styles yogyakarta
Muhammad Satria Putra pratama,1,5,kamar mandi bersih wangi tempat tidur nyaman stafnya ramah ramah
thomas nurdin,17,4,ketolong sama pelayanan dan menu makan yang lumayan
Dapur Catering,1,2,mantab lobynya seperti tidak pakai ac
Muhtardi,6,4,tempat menginap yang rekomendet karena dkt dengan stasion dan malioboro pelayanan yang baik dan ramah
Endangcatur Ningdyah,23,5,tempat hotel nya dekat dengan malioboro ya sekitar 15 menit lah jalan kaki nyaman enak bersih untuk menu sarapan baik
Muhammad alfath,49,5,hotel nyaman di sekitar malioboro cukup jalan kaki sekitar 5 menit menuju malioboro lokasi hotel strategis kamar nyaman layanan pihak hotel juga sangat baik proses check masuk sangat cepat dilantai 7 ada bar dan kolam renang yang enak buat nongkrong secara keseluruhan hotel yang saya rekomendasikan untuk liburan keluarga dan urusan bisnis good job ibis styles yogya lain kali kesini lagi deh
Melly Nurhelma,338,4,seneng banget deket late check keluar oke
Aris Munardi`,2,5,kamar bagus rapi lebar service bagus breakfast menu lengkap
Bima Pradana,20,1,security no attitude cuma nanya parkir motor dimana malah di bentak di tanya urusan nya apa niat hati mau ambil mobil dan ajak jalan teman malah malu sendiri dengan kelakuan oknum kami nginap bayar ya pakai duit bukan gratisan so rude no attitude
Rebecca,30,5,great location few minutes walk to malioboro street the rooftop bar is superb room is spacious too
Welfidwiviana,2,5,kamar bersih pelayanan sangat memuaskan
saipul Ntha Z,252,5,untuk pelayanan dan kamar bagus namun sayangnya hotel ini tidak menyediakan gym atau tempat olahraga selain itu kapasitas parkir mobil juga sedikit semoga bisa berkembang lebih luas
Chevy Trax,180,5,dekat malioboro jarak hanya 300 m jalan kaki kamar bersih yaa standar ibis lah walaupun ngga terlalu besar tapi cukup untuk sekedar tidur beristirahat
Zaki Channel,2,5,pelayanan baik semua ramah terhadap tamu
sadewoo,1,5,good room clean room clean shower staff is good
Khairunnisya,2,5,bakal balik lagi semuanya bagus
Ran Ti,3,5,kamarnya luas dengan desain yang menarik
Caca Ropidin,1,5,kamar bersih pelayanan baik
Angga Surahman,16,5,siapa yang tidak tau grup ibis hotel soal fasilitas dan pelayanan memang salah satu yang terbaik di kelasnya apalagi ibis style jogja yang terkenal dengan lokasinya yang strategis dekat dengan malioboro
Firman Akbar,1,5,datang kesini bareng keluarga buat liburan hotelnya bagus dan pelayanan ramah kamar bersih view ke luar bagus pemandangan kota jogja kamar mandi bersih kasur rapi dan handuk diganti sehari sekali mas mas housekeeping sangat membantu kamar selalu dibersihkan toilet bersih setiap hari lantai bersih kami di jogja 4 hari betah disini terimakasih ibis
Agus Darmawan,485,4,hotel ibis yang letaknya di dekat malioboro jalan kaki sekitar 5 menitan sampai kamar di sini cukup lega amenitis aman walau kulit gatal gatal pelayanan juga cukup baik kebetulan booking untuk kamar yang tersedia hanya twin bed tapi bisa dijadikan 1 makanan di sini variatif menunya dan harga di menu juga masih murah walau tertagihnya malah jauh dari harga menu pesan bakso gajah 30rb ketagih sampai 85rb apa karena jadi member accor atau memang harganya sekarang segitu perlu diperbaiki lagi fasilitas di sini cukup lengkap parkiran basement dan ada rooftop juga bisa sambil medang dan nyawang pemandangan kota jogja dari atas
kana laila,190,4,menginap disini untuk tujuan kegiatan kantor dan rombongan sebanyak 2 bue atau sekitar 80 orang parah lama banget pelayanan checkin nya nunggu bisa sampe 2 jam baru siap kamarnya posisi lapar dan lelah jadi makin bikin kesel dan pingin review service dengan bintang 3 dari 5 saja padahal selain pelayanan yang lama saat checkin menurutku hotel ini sangat perfect dan excelent dari segi kebersihan kamar akses jalan makanan resto wifi dan apalagi sangat dengan dengan malioboro baik diakses dengan jalan kaki maupun kendaraam bermotor ini nilai tambah banget sih parkir bus bisa untuk 2 bus ruang tunggu dan lobby juga lumayan luas nyaman toilet umumnya juga bersih dan wangi banget rooftop dan barnya jadi nilai tambah lagi karena dapat banget city viewnya swimming poolnya juga bersih airnya
Rifki,1268,3,review jujur saya awal masuk malem jam 9 hotel bener bener tidak disambut diarahin langsung jalan parkir sama satpam mereka malah fokus main hp apalagi satpamnya jg pakai tws jadi dipanggil2 bener2 tidak denger terus satpam ini jg bener2 tidak ada ramah ramahnya sama sekali saya kemarin lupa kunci stang motor karena bener bener buru buru ada sesuatu yang mengharuskan saya kekamar dan itu cuma 30 45 menitan terus saya keluar lagi saya juga bilang sama satpamnya maaf saya mengakui salah karena kondisi saya yang buru buru padahal semalam saat saya nginep tidak saya kunci stang tapi bener bener muka satpamnya tidak ada ramah2nya sama sekali dan tatapan matanya bener bener tajam banget ke saya saya tau anda capek kerja tapi anda bisa lebih ramah lagi ke konsumen saya bener bener tidak mood banget saat itu masak kalah sama tukang bersih2 kamar hotel yang ramahnya bener2 kebangetan mungkin bisa di evaluasi lagi tu satpam2 sini dan sepertinya saya bakal skip nginep disini lagi cuma untuk review jujurnya hotel ini bener2 nyaman cuma lantainya masih ada yang kotor kayak bekas air tumpah atau kaki orang toiletnya bagus cuma pemanas airnya kadang error jadi saat saya pengen mandi air anget lebih sering keluar air dinginnya aku suka banget disini karena acnya dingin banget sebab pakai ac central tapi remotnya gabisa dibawa karena permanen nancep di didinding cara ngaturnya jg mudah wifinya kenceng tapi belom support wifi 6 buat rapat zoom tidak ada kendala download aplikasi jg kenceng kasur bantal selimutnya bersih dan wangi tidak ada rambut tertinggal di bednya kwkw beber2 bersih breakfastnya lauknya enak2 semua bisa goreng telur dadakan jg wajib dicoba ada omlet kromboloni leker dsbnya lauk beratnya juga banyak ada ayam nasgor sayur soto jamu puding roti dsbnya ada ada yang self service bukin makanannya sendiri kayak roti bakar soto dsbnya disini jug ada kolam renangnya airnya bener2 seger banget dan gaj mau kaporit kalau renang saran jam 5 pagi itu bener2 enak banget
Erif Triandari,505,5,nyaman roomnya breakfast lengkap dan conference roomnya
variana Dyah,14,5,kamarnya nyaman dekat dengan malioboro
Theresia Ferawaty,9,4,terima kasih untuk pak kamto yang sudah memberikan service yang ciamik untuk kami
Antonius Hardianto,62,3,servis luar biasa sopan semuanya lokasi juga bagus sekali mau cari makanan diluar cukup mudah jalan sedikit sudah di malioboro sayangnya waktu malam diluar musiknya keras sekali di lorong kamar sering ada beberapa bunyi yang mengganggu interior kamar kamar mandinya sudah perlu renovasi handuk mohon ganti dengan yang baru sudah kusam warnanya
Agung mahendra Saputra,3,5,pertama kali ke jogja mendapat kesan menyenangkan selama menginap di ibis jogja mulai dari cek masuk dan sarapan pagi enak pelayanan waiternya bagus bagus dan cepat tanggap kamar bersih penataan handuk rapi dengan view luar yang bagus kamar mandi bersih kaca dan cermin unik bagus buat foto foto toilet bersih lantai bersih kasur bersih overall bagus semua lain kali akan kembali
Dimas Angga,2,5,menyenangnkan menginap di hotel ibis jogja kamar bersih view bagus kamar mandi bersih dan wangi handuk dotata dengan rapi bisa request animal towel juga pegawainya ramah dan helpfull handuk bersih toilet bersih semuanya bagus besok kesini lagi
Farrel albani,2,5,pengalaman menyenangkan tinggal di jogja pegawai ibis semua ramah dan help full semua dari awal cek masuk sampai cek keluar kamar yang kami huni toilet bersih dengan flush air yang mudah handuk bersih sprei bersih kasur nyaman view luar juga enak dilihat dengan pemandangan langit kota jogja kamar bersih setiap hari dibersihkan selama kami menginap terima kasih see you next time
Raditya,1,5,mendapat pengalaman yang menyenangkan singgah di hotel ibis style jogja semua pegawainya ramah sopan dan helpfull kamar bersih dengan tatanan handuk bersih dan juga kasur yang rapi putih kamar mandi bersih dengan view kaca dan cermin yang bersih handuk selalu diganti toilet bersih dan mudah untuk diflush lantai bersih dan tidak licin ketika digunakan terimakasih ibis
