User Name,Review Count,Rating,Review Text
Ahmadi Charis,13,4,tempat bersih estetik tpi pemesanan liwat pihak ketiga tidak menjamin ready kamar yang sesuai kita pesan di tempat di upgrade untuk kamar ada penambahan biaya
vincencius felix,18,5,perkembangan hotel inna ini luar biasa saya dari kecil sering kesini stlh absen cukup lama sekitar 5 tahunan baru 2025 ini saya kesini lagi berubah hampir total tanpa menghilangkan identitas inna yang nyaman fasat banyak dipercantik tempat sarapan juga luar biasa harga masih terjangkau sedikit masukan untuk kamae lama bisa diperhatikan beberapa titik air dari kran washtafel tidak jernih dan agak pengap tapi masih bisa diterima meskipun begitu perubahannya sangat layak diapresiasi semoga akan selalu jadi lebih baik lagi sukses untuk inna tretes
Rasya Rasya,1,5,staf di hotel ini sangat ramah dan membantu pelayanan mereka membuat kami merasa seperti di rumah sendiri atau mereka benar benar luar biasa sarapan lezat setiap pagi makanannya enak dan bervariasi atau kualitas makanan sangat memuaskan kolam renangnya sejuk dan tempatnya sangat santai fasilitas spa nya luar biasa atau parkiran mudah diakses dan cukup luas hotel ini sangaat rekomendasi karena hotel ini memliki memiliki pemandangan view gunung penangungan dan gunung welirang selain itu di kamar arjuna dapat melihat air terjun
Fawaidul Biladina,2,5,minggu kemarin saya sekeluarga menginap di hotel inna tretes pasuruan dan jujur kami puas sekali kamarnya bersih nyaman dan bikin betah makanannya enak dengan banyak pilihan cocok untuk keluarga pemandangan sekitarnya masyaallah indah sejuk dan menenangkan saat sekali untuk quality time bersama keluarga pelayanan juga ramah dan membantu terima kasih hotel inna tretes pasuruan atas pengalaman menginap yang menyenangkan insyaallah ingin kembali lagi
Indah Diankaa,13,5,pelayanan ramah memuaskan tempat dingin sejuk palayground variatif breakfast cocok di lidah dan kemarin weekend ada free mini bioskop 3d anak jadi betah nya saya bawa anak kecil kamar dekat dengan goa jepang jadi suasananya spooky kalau malam suara dari luar kamar samping masih terdengar selebihnya bagus terima kasih
akmal hidayat ahok,20,4,hotel bersih dan pelayanan ramah breakfast kurang lengkap tapi nasi gorengnya enak banget spertinya bakal ksni lg kalau liburan ke prigen oh iya kolam renang ada yang dalam 4m jadi bagi yang suka berenang ini bagus banget saya kesini ngga bawa baju renang jadi harus ksni lg nanti
Edwan Wu,6,5,pelayanan nya sangat ramah parkir luas makanan enak bnyk fasilitas taman playground nya check masuk saat anak birthday tiba2 dikasih birthday surprise sama inna tretes anaknya happy banget dpt cake terima kasih u for the birthday surprise best service during we stay at inna tretes
Tommy Irwanto,15,5,pengalaman kami saat menginap disana pelayanan petugas sangat ramah sekali dan menjelaskan secara detail tentang satu persatu kamar makanan sangat enak wifi berguna dengan baik overall good saran perawatan exterior kamar serta penerangan di sekitar taman lebih diperhatikan lagi
Lisaria Anjelina,501,5,inna tretes hotel berlokasi di jl raya tretes prigen pasuruan hotel dengan view pegunungan bukit dan tanaman yang sangat indah tersedia kolam renang cafe resto playground goa jepang parkir luas dan taman yang bagus dan banyak view untuk foto2 juga untuk kamarnya luas dan bersih cuman banyak hewan2 terbang di dalam kamar untuk pelayanan super ramah wifi lancar dan suasana tenang
hesty dinata,4,5,paling seneng liburan singkat ke daerah tretes opsi keluarga ke inna tretes ini ada kenangan tersendiri di hotel ini kamar deluxe jadi pilihan kluarga anak2 nyaman anti rewel selama stay disini ditambah lg ada fasilitas2 untuk anak bermain ada spot kyoto untuk foto2 dan keasriannya itu bikin kangen
Aji Prabudi,7,5,seluruh karyawan hotel ini sangat ramah view gunung serta suana sejuk menemani saat menginap di hotel ini dari kamar yang cukup bersih serta makanan breakfast yang variatif dan enak enak overall saya dan teman teman saat stay disini sangat puas
Fahmi Putra,1,5,tidak nyesel berlibur ke inna dengan 300 an udah dapat kamar luas kamar mandi bathtub dan air panas nya jos view tidak perlu di ragukan kolam renang bagus tapi tidak berani renang karna dingin
yulianto eko,59,4,overall bagus view jejepangan kamar luas dan wifi mantab staff ramah dan ketika kami menginap disana ada acara saturday night yang ditampilkan oleh para staff sendiri menarik dan keren hanya saja kolam untuk anak anak kecil dan sedikit kurang menarik
wellyta nelda,2,5,makanan sangat cocok dilidah orang sumatera saya lupa soto apa rasanya terbaik nasi goreng kambingnya juga keseluruhan enak kolam renangnya nyaman kamarnya saya tidur dengan sangat nyenyak it terbaik
Tri Milah,1,5,menginap dihotel ini terasa nyaman banyak bunga bunga yang membawa nuansa alam udaranya sejuk pegawainya ramah pelayanan cepat makanannya uenak dan banyak foto spot yang bagus dan juga ada area bermain bermain untuk anak
Anton Mahdavi,5,3,kami menginap 1 nov kemarin pelayanan overall bagus hotel kelihatan tua kamar std tidak ada ac nya pihak hotel kayaknya ter mintset kalau malam pasti dingin agak heran juga jaman sudah gini masih ada kamar tidak ada ac nya agak kecewa harusnya pihak hotel tetep pasang ac tiap kamar entah dipakai pengunjung atau tidak kamar tidak kedap suara saat malam banyak motor track trackan lewat dekat hotel sehingga bising mengganggu istirahat
Adel Natassya,2,5,kemarin baru kesini sama suami tidak salah deh pilih tempat menginap di hotel inna tretes ini memang cocok banget buat berlibur bersama keluarga maupun teman makanannya juga enak enak pelayanannya ramah harga kamar sepadan udaranya masih asri view nya pun bagus bangett langsung lihat gunung penanggungan saya sangat merekomendasikan untuk relaksasi bersama pasangan
Novita Vita,1,5,first time menginap di hotel inna tretes ini saya sangat senang dan puas dengan pelayanan yang super ramah dan sopan makanannya juga enak dan memuaskan sekali fasilitas hotel sebanding dengan harganya hotelnya bersih dan nyaman dengan view gunung yang indah serta ada kolam renang dengan air yang sangat bersih dan segar recommend banget dehh
Maria Purnama,4,5,pelayanannya sangat sangat sangat memuaskan sekali top markotop staff2nya luar biasa sopan ramah dan terutama mas wahyu tq sudah dbantu buat dokumentasi di spot2 foto yang bagus2 dan mas yang di cafe saya ucapkan terimakasih juga atas bantuannya saat turun hujan dbantu angkat2 barang terimakasih semuanya sukses selalu buat inna tretes saya pastikan pasti akan kembali staycation di inna tretes
Delfina Amsyari,12,5,sudah 2x kalau ke tretes nginap di inna bagus kamarnya worth it sama harganya juga makanannya enakk tapi menginap kali ini kok wc nya agak bau ya tlg di cek kembali kebersihan toiletnya
Safinah Hakim,35,4,hotel ini punya nilai tambah di pemandangannya yang bagus beberapa spot foto juga menarik hotel ini sepertinya bangunan tua jika dilihat dari interior dan bangunannya beberapa fasilitas sudah terlihat usang sarapan beragam namun rasanya tidak ada yang spesial
Joz Kutik,267,3,kesini cuma mau renang saja pelayanan ramah tapi syang minuman belum abis di tinggal renang sudah dibersihin saja mana mahal banget lg makanan n minumannya htm 15k renang saja 35k renang makan bakmie nya asin nasgornya kering banget kolamnya bersih seger airnya dingin banget gk bisa lama berendam padahal jam 12 siang
Dian Rachmawati,30,4,2025 acara gathering untuk kamar pilih yang no 001 009 karena luas dan bagus makan siang malam ada 5 menu nasi sayur ikan krupuk es buah salad makan pagi menu lebih bny rasa makanan lebih enak thn ini ada lapangan rumput yang luas bisa dipake untuk acara
budi hariyanto,26,5,9 des 2025 ke sini untuk rayakan ultah anak nginep semalam seasana sejuk dan menyenangkan kolam bersih pegawai cukup ramah kpn2x nginep kesini lagi nih trims inna hotel atas pelayanannya
Andler,513,5,hotel nya cukup tua rasanya sudah lama ada dan cukup besar lokasinya berusaha bertahan di tengah gempuran hotel baru yang modern dengan mengeluarkan tipe kamar yang didesain baru namun sayang ada beberapa perabot yang memang dirasa sudah usang namun masih bisa digunakan tipe kamar jg tipe hotel lama besar luas disediakan wifi koneksi bagus smart tv jg bagus hanya kulkas masih barang lama sisanya cukup oke ac walaupun sudah berumur jg masih dingin penerangan kamar yang agak kurang menurut saya tetap dengan tipe hotel lama agak remang yang harus diperhatikan jg mungkin di sini gedung2nya terpisah antar bangunan dan sering dipisahkan sama tangga yang cukup tinggi jadi apabila membawa koper atau orang tua mungkin agak susah dan disarankan tanya posisi kamar sebelum melakukan reservasi ada beberapa renovasi yang lagi berjalan semoga tetap bisa bertahan dan terus berbenah memperbaiki menyesuaikan dengan hotel2 baru
Lian Fresh fruit,2,5,sangat puas dengan pelayanannya dan kamr sangat bersih dan luas anal ku yang kevilkecil 1 bulan sekali minta bermalam d inna tretes
Aventi Trisnia,85,5,hotel dengan konsep resort yang menyenangkan pemandangan di area hotel alam dan udaranya sukak sama pelayananannya staffnya ramah ramah dan helpfully kami tidak tau jika hotel ini tidak menyediakan lift dan setiap tingkatan roomnya diakses lewat tangga karena kami membawa lansia kakak cantik yang bertugas di front office menjelaskan dengan sangat baik dan sabar terkait room dan letaknya kami diantar oleh kakak security untuk melihat lihat pilihan room sebelum upgrade karena awalnya kami sudah booking lewat aplikasi akhirnya kami pilih upgrade room ke tipe deluxe yang letaknya tidak jauh dari parkiran meskipun tetap harus naik tangga menuju ke roomnya sarapannya saat kami menginap kemarin made by order langsung di restonya setelah sarapan kami menyempatkan untuk berjalan jalan lagi diarea sekitar hotel untuk melihat lihat pemandangan dan berfoto ada beberapa hewan peliharaan monyet yang hidup di pepohonan dekat hotel kolam air untuk bermain kolam renang yang setiap hari rabu tutup karena perawatan taman pasir little kyoto rumah pohon dll jika malas untuk berkeliling cukup duduk di resto sambil menikmati secangkir kopi dan pemandangan juga worth it menurut saya tidak nyesel sih nginap di sini lokasinya tidak jauh dari taman safari prigen dan cimory dairyland farm
Praktek Dokter & Dokter Gigi Budi mulia,54,5,kamarnya luas banget hotelnya hg lengkap banget fasilitasnya wlpn sudah tua tapi gk horror
Satria Wahyu Setiawan,6,5,pelayanannya sangat bagus dan sesuai dengan permintaan saya untuk menghias kamarnya dan membuatkan swan towel karena untuk bulan madu fasilitasnya lengkap dan pemandangannya bagus bangett makanan breakfastnya juga enak2 dan lengkapp terima kasih juga buat staff2 yang ramah dan helpful bakal balik lagi
Satria Transport,98,5,sebenernya hotelnya enak secara view room dan makannya entah mengapa sepi banget mungkin saya datang saat weekdays
Naya 2,1,3,saat check masuk petugas tertawa dan gibah dengan yang lain karena saya salah pilih tanggal padahal bisa reschedule lewat aplikasi dan upgrade kamar tanpa perlu di tertawakan untung petugas lain selain resepsionisnya ramah² dan sangat membantu
Anindya Naurah,15,4,ya untuk beberapa hal ada fasilitas kolam renang 1m 1 5m 4m ayunan mini zoo cuman yang bikin pegel sih tangganya ya naik turunnya bikin capek banget tidak boong tapi aku dapat kamar mandi yang kotoor bath upny ad bercak bercak gt serem shampoony jg d sini d tulis sudah exp sudah kupakee pdhall tapi karena kulit kpalaku g sensitif kekny aman aman ae yang kulit kpalany sensitif hti hti y keranny aga keras susah banget dan pintu kamar mandiny hrs d putar ke kanan bukan ke kiri bikin panik saat awal awal biasanya kan pintu klo mau kebuka tuh d putar ke kiri tapi ini ke kanan ternyata viewny bagus makananny enakk kamarnya aku pakai kamar familly room gitu jadi ada dua kamarr kamarku ad yang lgsung k view luarny ac ny hrs d nyalain manuall jadi remot ac kamarmu tuh aga susah tidak tau lagi aku yang tidak paham atau gimana tapi ini mempersulit hidup saja terimakasih
cheryl giovani,9,5,kamar luas banget kasur empuk nyaman untuk toilet air panas bekerja dengan baik service juara sangat2 membantu lokasi saat pinggir jalan mudah dijangkau breakfast ini sih gong nyaa view nya buaguss angin sejuk nyaman ditambah makanan nya variatif dan enak2 happy to be here and definetly back again
Zainol Ridok,2,5,cocok buat tempat berlibur dan mempunyai lokasi yang strategis serta suasana pegunungan yang sangat sejuk
kikiayu nugraini,14,4,dari pelayanan oke banget sih helpfull semua staff nya makanan oke enak but buat kebersihan diperhatikan detali ya bagian sprei msh ad terlihat noda tapi overall sudah bagus saya pesan kamar deluxe nyaman banget luas
Laurentia Meilani,561,3,kami menginap di sini 2 malam bulan juni 2025 view dari hotel ini sih keren ya gunung penanggungan kebersihan 6 10 kamarnya ya lumayan bersih lah tapi banyak semut toilet di kamar kurang bersih handuk dekil sudah waktunya ganti walaupun kamar mandinya wangi area hotel harus lebih dirawat kerapiannya dan kebersihannya keamanan 6 10 tidak ada petugas security yang menjaga area parkir bahkan tertulis pihak hotel tidak bertanggungjawab atas kehilangan kendaraan bukannya hotel harusnya menjaga kendaraan tamunya ya petugas hotel tidak semuanya ramah
RINI MUJIARTI,1,4,suasana sejuk pemandangan bagus tapi rute difabel kamarnya terbatas
Rahma M,238,5,kesini cuma berenang saja sih tiket masuk weekday 15k kalau mau nambah makan 35 40k oke juga tapi air di kolamnya dingin sekali jadi syg banget cuma berenang bentar doang tidak kuat sama dinginnya
parman toyo,10,5,pelayanan super ramah dan sopan sekali sampai2 anak dan istri saya kepingin kesini lagi sayang kamar mandinya kurang bersih mungkin nextime bisa milih kamar yang deluxe katanya bagus sukses selalu ya terimakasih mas2 dan mbak2nya sangat ramah sekali pelayanan nya gercep sehat selalu
antang septa,2,5,over all oke semua lokasi oke layanan oke kamar oke hanya sedikit masukan air panas nya kurang panas cuma itu saja masuknya kalau air panasnya oke nilainya sempurna
Ninda Yosi,1,5,hotel yang paling sering di inepin klo lgi ke tretes karena worth it banget sama harga dan pelayanan nya slalu upgrade untk fasilitas nya lokasi strategis mantapp
Vynaputri Utami,2,5,kamar nyaman dan bersih pelayanannya ramah diantar smpai depan kamar oleh petugas
Anang Widodo (Anang),343,4,overall suka tempatnya sarapannya enak suasananya enak pemandangannya bagus udaranya bikin pingin balik lagi cuma ¹ air panas dikamar mandi emang tidak bisa panas atau emang tidak ada air panasnya
Maulid dini nur Rahmawati,2,4,nyaman pelayanannya yang super responsif minusnya tidak ada lift saja jadi berasa olahraga tracking
Mampu Wibowo,69,4,pelayanan ramah suasana tenang cocok yang cari hawa dingin rasa masakan biasa saja
Aris tianto,2,4,pelayanan baik dan ramah fasilitas juga lengkap mungkin bisa dikondisikan untuk tikus2 yang berisik diatap
Fenty Ayu,147,5,hotel bersih dan nyaman makanan standart view lumayan bagus hanya saja hotel dengan harga 550 dengan interior model kamar nya masih jadul karena banyak yang dengan harga 300rb interior dan model room modern minimalis hanya komen kurang di kamar yang lain nya baguss sesuai harga
Irfandi Yunus,4,5,sarapannya enak kamar luas dan nyaman ada kolam renang dan banyak kids activty
Gustiawan Godi,579,3,tidak nginap sini tapi cuma makan pisang goreng dan minum jus buah di resto nya pisang goreng lebih banyak tepungnya dibanding pisangnya jus tidak terasa buahnya terlalu banyak air dan dicampur susu kental manis lagi padahal sudah minta gula dipisah
QQ Febri,252,4,hotelnya tua namun terawat penataan nya bagus kalau malam dekat swomming pool ada angkringan seru dan live music
Wahyu Arijatmiko,4,5,nyaman suasananya tidak bising view nya bagus hanya naik turun saja mantab
Puji I,3,5,hotel yang nyaman untuk liburan bersama keluarga lokasi strategis kamarnya bersih
devina Qonita azahra,1,5,hotel yang rekomended banget lokasi yang bagus view gunung fasilitas yang sebanding dengan harganya
Vani Yolanda,37,5,recommended staycation bareng keluarga dan view yang oke banget pelayanannya juga oke pegawai ramah dan sopan good job semangat
Rental Mobil Pasuruan,117,5,salah satu hotel yang worth it di wilayah tretes pasuruan kamarnnya besar ada ac walaupun tempatnya sudah dingin pelayan hotelnya ramah2 tempat breakfast sangat besar dan kolam renangnya juga besar lokasi dekat wisata air terjun kakek bodoh dan wisata malam tretes banyak cafe2 di sekitaran hotel dan ada live music nya
Natasha Citra,41,3,satu2nya hal yang bikin enak disini cuma udara tretes yang dingin sama lokasi dekat dengan tempat jajan hotel surya ini hotel tua kasur saya pun ada bekas noda entah darah atau apa yang tidak benar2 hilang kamar mandi sabun masih pakai sabun batang kebersihannya pun dipertanyakan staff biasa saja tidak buruk dan tidak baik
Preset Agha12e,1,5,bagi saya ya inna hotel tretes itu enak sekali apa lagi saat malam suasana nya sejuk indah dan lainya di inna hotel tretes ini ada caffe nya juga cocok buat yang anak muda nongkrong di cafe inna hotel tretes kamar nya bintang 5 soalnya kasur nya empuk dan dingin layanan bintang 5 soalnya layanan nya bagus sekali dan mantap dah pokoknya lokasi bintang 4 soalnya jalan nya saat pasan nanjak saat mau di inna tretes
ely cantik,3,5,Saya tidak tahu
Antila Rinanda,8,5,senang pilih hotel ini saat liburan lokasi bagus parkiran luas kuliner malam hanya sekitar 1 km dari hotel kolam renangnya tidak pedih di mata seger airnya vibes nya enak pagi nya ada kasih makan kelinci cocok buat anak untuk kamar dapat yang kamar agak tua tapi bersih luas air panas dingin oke untuk sarapan karena ramai jadi jam 7 30 dah banyak habis harus nunggu refill overall oke terima kasih
galih yudha,43,5,tempat yang mantap suasana tenang dan udara yang sangat sejuk cocok untuk liburan keluarga
dhie akhmad,2,5,cocok viewnya bagus dan kamar bagus saran tmbah lift
Fangz Wu,220,5,hotel lama tapi masih bagus hotel bertemakan jepang2an bagus dbuat foto2 banyak spot fotonya pagi2 dberi pemandangan gunung yang indah huappy ada pasir pantai ada kolam renangnya ada mini zoo kelinci marmut owl ikan kalian bisa kasih makan mereka juga anak2 happy pol breakfastnya enak dan bervariasi dalam hotelnya ada cafe juga ada live music nya
r26f12p97,21,5,petugas ramah saat check masuk dianter sampai kamar dapat kamar standar nomer 55 bawah sendiri view taman kamarnya bagus air panas dan blower menyala tanpa ac udah dingin banget nusuk sampai ke tulang bahkan udah pakai selimut masih kedinginan rasa makanan dan snack saat sarapan enak banget juara kolam renang bersih tapi airnya dingin kaya air es view nya terbaik sih bener bener di kaki gunung arjuna mau balik lagi kesini tapi tahun depan nunggu mobil di servis soalnya jalannya aduh ampun nanjak banget berangkat sabtu pulang minggu aman banget tidak macet pp dari tretes ke surabaya cuma 1 jam saat lewat tol
Arumyula 96,3,5,pertama kali masuk ke inna tretes hotel sudah disambut dengan hangat petugasnya ramah dan menarik kebersihan hotel juga sangat oke pemandangan dan suasana sejuk adem dan bikin nyaman ada kolam renangnya juga yang bikin anak saya betah hehhe terimakasih inna tretes hotel semoga semakin sukses
Pemburu Senja,184,5,awalnya kurang yakin untuk staycation di hotel ini karena setahu saya hotel ini hotel lama takutnya kurang terawat dan fasilaitas yang kurang memadai namun setelah kami masuk parkir sepertinya apa yang saya kira keliru hehe pelayanan mulai dari masuk parkir hingga pulang staycation menurut saya bisa diulangi dikemudian hari catatan penting buat hotel cuma satu sih untuk breakfastnya bisa dipersiapkan dengan lebih baik lagi mulai dari rasa penyajian ketersediaan ketika habis dan gelas atau piring ketika habis selebihnya sudah oke tengkiu berat
Ririn Puspita Sari,6,5,harga untuk renangnya saja 15 ribu perorang kolam bersih dingin harga sosis 10k pop mie 15k es 20k kolam anak sama dewasa terpisah
Anis Niswa,4,5,pelayanan rahmah kamar bersih dan nyaman pemandangan bagus pol rekomendasi lantai 2
ANASTASIA AMBAR BUDI NINGRUM (Heynanath),16,5,mantepp bermalam disni lebih dari 2mggu oke banget makanannya enak staffnya oke banget kebersihannya juarak babymoon sama suami saat tengah malem drop karna hamil muda ehh dengan sigap staffnya antarkan saya ke rumahsakit terdekat masyallah terima kasih inna tretes
Nafa Luthfa,1,5,cocok untuk keluarga ada kolam renang khusus anak anak nya ada beberapa ukuran untuk kolam renang dewasa air nya jernih kalau hari weekend rame banget saran datang kesini hari biasa sore hari karna sudah tidak terlalu terik nunggu adem udara nya biar makin semangat berenang nya
Youlia Deva,102,5,hallo gais balik lgi sama q yok kita review jujur hotel nya jdi ini hotel dkt banget sama air terjun kake bodo dan hotel surya yang biasa buat nongki org sby klu ke tretes makan jagung dan sate nya hotel nya ini bintang 3 dan kyk resort juga ini hotel bgus banget buat yang bawa bocils dan hobi foto2 krna disini ada taman kelinci taman pasir kolam renang kids dan dewasa air terjun mini rumah pohon view ala ala jepang gais dengan pemandangan gunung yang epic bneran sebagus itu sih buat foto2 tidak bosen2 deh foto di tmpat nya kalian puteri juga bakalan dpt spor foto bnyk untuk pelayanan nya baik banget staf nya knpa q bilang baik krna q yang cuma bawa ransel saja dibwain ransel nya biasanya klu di hotel lain yang sekelas bintang 3 udah dibiarin saja apa lgi cuma sekedar bawa ransel bukan koper q dapat kamar dengan view gunung yah yang bikin q ksih bintang 4 buat kamar nya adalah model kamar mandinya kyk jaman bahula gais alias kurang modern sih pakai keramik warna biru kyk keramik rumah gtu bukan yang kyk hotel sampek ank q bilang kamar mandi nya kok jelek pdhal masih bersih cuma gegara warna keramik saja jdi keliatan gmna gtu trus sbnernya kamar q itu ada pintu belakang yang bisa tembus view langsung liat air terjun tpi di tutup alias tulisan nya dalam perbaikan kn jdi sayang saja gtu pdhal pintu depan view gunung pintu belakang view air terjun ala ala gtu tpi tidak isa dibuka ya udalah yah q dpt kamar hrga 495k udah include bf 2org dan q bawa bocils usia 5th dan 3th jdi total ada 4org dikamar kamar q termasuk yang udah ada ac yang tidak ada ac lebih murah lgi klu tidak salah 300k an sama satu lagi ini hotel kurang recommended klu buat org tua yang tidak kuat jalan apa lgi pakai kursi roda krna ini hotel model resort yang ada di kaki gunung alias model nya kyk nge trap terasering gtu tiap kamar beda2 q saja yang dpt kamar pling bawah naik tangga ada kalik smpek 3 trap ngos ngos an tpi q bakal kasih kalian hsil foto q yang epic banget sih meski tidak ada lift nya hotel nya ttp instagramable buat kalian nyari spot foto yang buanyak so worth it to try
Bella Denisa,1,5,cocok untuk liburan sama teman ataupun keluarga fasilitasnya juga lengkap ada air hangat untuk yang hoby berenang juga tersedia swimming pool bisa datang untuk berenang saja untuk htm nya juga sangat bersahabat bisa include dengan makanan
Muchammad Rochmatulloh,2,5,pelayanan dari stafnya sangat ramah kamar nya sangat bersih dan kamar nya pemandangan nya indah langsung ke gunung penanggungan dan hotel ini juga dekat dengan beberapa wisata alam sangat merekomendasikan hotel ini karena suasana nya sejuk dan kita bisa mendapatkan beberapa view pemandangan untuk makanan nya sangat di rekomendasi kan apalagi kita makan dengan di sajikan view pemandangan yang bagus untuk fasilitas nya sangat memadai fasilitas kolam renang cafe restoran playground dll
Arinda Larassati,189,4,hotelnya bagus bisa keliatan view gunung dimana pun kalau malam juga keren dari atas keliatan city view nya fasilitasnya juga lengkap cuman kurang cocok buat orangtua karena menuju kamarnya pakai tangga tidak ada lift
Devi Eliati,8,5,kamarnya bersih parkir lumayan luas reception isnya ramah kolam renang jg ada 2 buat dewasa jg anak anak sayang wahana bermain buat anak kurang
Agnesia MG,75,2,kamarnya serem banget kayak film horror tahun 70an mana tidak ada liftnya dan tangganya curam apalagi kalau ujan sangat tidak rekomended menginap disini apalagi dapet kamar no 54 paling bawah
Mega Delima,2,5,tempatnya seger banget klo sore nyaman bgtt klo siang panas wkwkw jdi renangnya sore saja
EDRU NOMIR,2,5,salah satu hotel yang menawarkan view pegunungan menurut saya cukup lumayan bagus puas mulai dari pelayanannya yang ramah fasilitas cukup dan sangan cocok untuk staycation bersama keluarga tercinta
Devianty Arinta,32,5,dadakan pergi ke tretes akhirnya memutuskan untuk menginal di inna hotel kemarin kita sewa deluxe room untuk kamarnya perfect bagus sesuai dengan ringkasan di google ataupun di aplikasi tapi akses naik ke kamarnya emang butuh effort lebih karena naik tangga lumayan banyak staff hotel juga ramah amenities lengkap kamar bersih cemilan selalu di stock setiap hari ac tv water heater juga berfungsi dengan baik untuk di sekitar hotelnya sendiri lumayan fasilitasnya tapi saya lebih banyak di dalam kamar karena memang nyaman kamarnya
Okto Anir,7,5,datang saat hari ultah ambil kamar deluxe suasana dan view nya bener2 tidak ada obat saat check masuk udah malam jadi langsung masuk kamar pagi2 duduk di pinggir kolam rasanya semua beban hilang
AM Gunawan,14,1,kamar tipe standardnya serem banget kayak film horror tahun 70an ruangan kamar pengap tidak ada ac kalau mau ac nambah upgrade 250rbu awalnya saya tidak tahu kenapa disuruh upgrade eh ternyata kalau tidak upgrade jelek banget pengap kamarnya dan akses jalan ke kamar tidak ada liftnya dan tangganya curam apalagi kalau ujan licin banget sangat tidak rekomended menginap disini apalagi dapet kamar no 54 paling bawah
Yosia Maryani,5,4,makanan lumayan enak dpt free dinner saat inap sana kamar bagus dpt yang bangunan baru pemandangan indah tapi ada tapi nya masalah sudah saya smpaikan di reseption smoga di dgrkan tolong lebih di perhatikan keluhan saya demi kebaikan
