User Name,Review Count,Rating,Review Text
Sopyan Heri,52,4,udah 2 kali nginap di sini pelayanan bagus kamar nyaman fitur hotel lengkap lumayan dekat dengan jl malioboro tidak sampai 5 menit jalan kaki nyampe sayangnya kurangnya smoking room dan belum ada kolam renang tapi ini hotel bagus banget
Choirunnisa Ihsan,354,5,hotel bersih namun dapat lantai non smooking tapi dikamar berasa bau banget bekas asap rokok
Admin Pemesanan,54,5,khas malioboro hotel info kontak untuk booking kamar 𝘞𝘢 oꖉƽ𖫥 o୨oƽ ꖉյ 𝑃𝑒𝑚𝑖𝑙𝑖𝑘
Lutfia Rahmannisa,515,4,lokasinya strategis bangeet tinggal jalan kaki ke malioboro terus pelayanannya ramah poll mbak2nya full senyum deh pokoknya kalau dari kamar ya standar sesuai bintangnya ya
Lexy Belantara,358,5,ni hotel keren tempatnya nyaman ditengah kota tapi tidak bising 2 menit ke nol kilometer jos pokoknya
Renaldy Nurliansyah,14,4,the best sih untuk lokasi dan pelayanannya cuma kurang di lemari pendingin untuk kamarnya
devi prahesti,8,5,pengalaman terbaik selama menginap di hotel area yogyakarta akses ke semua tempat mudah kamar bersih pelayanan number one
Irwan Gunawan,37,4,3 menit ke malioboro sarapan pagi standar dan banyak pilihan kamar suasana redup satpam front office dan cleaning servis ramah
Irma Gunars,4,5,ini pertama kali nginep di khas awalnya bingung cari alamat karena tmpt nya masuk ini bagus untuk yang penyuka hening dan jauh dari kebisingan baru sampai semua karyawan menyambut dengan salam kamarnya lumayan kamar mandi bersih makanan ala carte enak enak makanannya koper kita juga selalu di bawain jadi aman ya namanya juga hotel khas jadi khas banget jogja nya rekomen lain kali kalau ke jogja nginep ke sini lagi
yulia pratiwi,2,5,resepsionis ramah kamar bersih saya ketemu mbak giska dan mbak amel next bisa bawa keluarga kesini lagi bintang 5 kereenn
Eko Priyanto,633,5,nice place dipusat kota deket dengan sentra bakpia dan 0 km bersih indah dan nyaman
Prasetya Tya,162,5,bila ke jogja yang biasa menginap di hotel itu2 saja coba di khas msrloboro hotel akan menemukan hotel yang berbeda wajib dicoba menginap disini
Riza Ardita,45,4,lokasi sangat strategis di sini lgsg bisa jalan ke malioboro pasar beringharjo hamzah batik dan area kota kamar bersih fo nya jg ramah
"Firdaus, Dally",37,4,dekat dengan malioboro dan tempat tenang cuma kurang perawatan saja hotelnya
Tommy Galih Gumilang,269,5,salah satu hotel yang ada di kawasan malioboro tidak jauh dari titik 0 km yogyakarta dan tidak jauh juga ke alun alun untuk pelayanannya ramah dan membantu tempat nya bersih dan nyaman
Wahyu Ningsih,1,5,lokasi strategis dekat sekali dengan malioboro pasar bringharjo kamar bersih disediakan shajadah dan alqur an
Billy Koesoemadinata,190,5,kamar nyaman makanan sarapan enak cukup variatif petugas hotelnya ramah membantu parkiran luas lokasi prima banget
Dyah Ayu Setyani,4,3,saya menginap disini tahun 2024 kemarin kebetulan waktu dinas suami dan sambil jalan jalan untuk kamar bagus luas dan pelayanan bagus hanya saja ada pengalaman pelayan hampir masuk kamar tanpa diijinkan awalnya ketuk pintu karena dibilang saya melakukan permintaan sabun shampo begitu padahal tidak ada ada telp permintaan dari saya karena suara saya tidak terdengar pelayan inisiatif membuka pintu kamar sendiri dan refleks membuat saya menjerit dan terdengar pintu langsung ditutup kemudian saya bilang saya tidak ada pesan apapun agak takut karena memang cuma berdua dengan balita saran saya untuk yang menginap jangan sekali sekali meninggalkan barang berharga di hotel takutnya ada oknum pelayan yang berniat tidak baik
Yulia wahyu Ningrum,287,3,ruangannya sempit untuk harga yang segitu mungkin karena high session juga x ya makanan kurang variatif tapi omeletnya enak pelayanan ramah dan gercep
Andre Setiawan,44,5,delat dengan malioboro tempatnya nyaman tenang makanannya enak terima kasih
Berkah Murakabi,5,5,saat masuk kamar surprise banget disediakan sajadah dan al qur an kamarnya nyaman lokasi dekat malioboro nasi gorengnya enak
AKABI STORE,84,5,masyaallah baru kali ini nemu hotel nyediain sajadah sama al quran kamar bersih wangi untuk harga segitu worth it ya deket malioboro parkir luas juara deh
Septy Rosiana,15,4,nginep semalam saja bareng anak2 sevice ny top banget tempat strategis deket ama malioboro bisa jogging pagi2 di malioboro sarapan cukup enak meski kurang variasiny bebrapa makanan seperti makanankmrn yang dipanasin lagi overall nice lah
Makeup Khusnul,7,2,lokasi strategis dekat pasar petugas ramah minusnya kamar minta kasur besar dikasihnya kasur single dijadiin 1 diselimutnya ada bekas noda masih kotor ac panas untung harga 400rb an kurang worth it sih b saja untung cuma semalam
roemna roemnaw,6,5,sgt menyenangkan nginap dsni kamar luas bersih disediakan sajadah al quran di kamar karyawan ramah2 cukup membantu sarapan bny variasi tapi terasa hambar petugas cukup sigap merefill menu yang habis kekuranganny hanya ac tidak terlalu dingin lokasi yang agak kedalam jadi terkesan jauh dari malioboro pdhl jln kaki cukup 5 menit smp malioboro
Carla Julieska,197,4,kamar cukup bersih tetapi memang bebrapa furniture terlihat sudah tua dan agak gompal lobi hotel dan tangga nya licin klo musim hujan mungkin perlu pasang karpet karena anak tangga nya cukup banyak makanan variasi cukup rasa so so sarung bantal beberapa sudah menguning lift nya bisa difungsikan walau tanpa kartu akses pelayanan servis t o p ramah dan informatif
Rony sasmita Aji,39,2,pelayanan ala kraton tapi makanan nya kayak budak di masa nya
Feri Firdiansyah,117,5,hotelnya bersih nyaman dan rapi banyak fasilitas yang disediakan tempat bermain anak anak juga ada pelayanan pelayanan yang diberikan sangat ramah cepat karyawannya rapi dan baik makanan makanannya enak dan fresh buah buahannya segar dan banyak pilihan minumannya harga harga kamar menyesuaikan dengan tipe kamar yang kalian pilih tipe standart harganya juga terjangkau tipe suite harganya cukup mahal dari harga standart lokasi lokasi sangat strategis walaupun masuk dalam gang tetapi untuk akses wisata dekat banget akses ke malioboro keraton alkid tempat oleh2 sangat dekat banget cukup jalan kaki bisa klu naik becak juga bisa
Rosa,27,5,lokasi strategis bisa berjalan kaki ke jl malioboro dan pasar bringharjo jika enggan berjalan kaki pun sangat mudah menemui tukang becak didepan hotel kamar bersih tidak begitu luas namun sangat cukup untuk solat makanan saat sarapan beragam dan enak staf ramah tersedia welcome drink meskipun dekat pusat keramaian namun suasana kamar tenang
Hendra wibowo,600,5,hotelnya bagus namun kamarnya b saja
Anna susanty,123,5,kita kira hotelnya kecil karena letaknya didlm dibelakang mirota malioboro eh bgtu sampe trnyta gede banget parkiran luas semua staff ramaah dari satpam fl ibu yang jaga stand batik hk dll kamarnya bersih sprei sarung bantal handuk oke banget kita tidak pesen sarapan karena masih bulan puasa klo sarapan dianter ke kamar kurang seru mo ke malioboro cm jln 5 menit tidak sampai mobil bisa parkir dihotel recommended ya
AHMAD ZARKASIH,4,5,hotel ini ramah sekali dan rekomended 2 hari saya di hotel khas setiap masuk keluar hotel recepsionis selalu ucap salam ke customer satpam nya sangat membantu customer dekat dengan maliboro juga makanan breakfest nya enak dri 3 hotel yang sudah sya kunjungi ini paling terasa makanan nya enak dan varian nya bnyak untuk anak2 pun ada barang saya yang tertinggal pun di kirim ke jkt kebersihan tanpa di minta pagi hari sudah di bersihkan kamar saya luar biasa dan rekomended hotel khas maliboro ini semoga bisa kembali ke sini lagi terima kasih
Linda Wahyu,50,5,recomend pelayanan bagus ramah2 semua kamar bersih semua fasilitas lancar cm mati lampu sebentar sarapan juga enak minusnya lumayan jauh kalau mau jalan kaki ke malioboro tapi kalau mau sewa motor buat keliling jogja biar tidak ribet bisa minta tolong ke securitynya kok
Irsyad Aufa Ghossan,35,5,positif hotel yang nyaman yang berlokasi dekat dengan malioboro seluruh staff ramah selalu menyapa serta selalu menanyakan kebutuhan customer kamar luas dan tersedia sajadah alquran serta tersedia area khusus untuk sholat didalam kamar google tv oke banget tersedia netflix google premium vidio platinum spotify dll minus menu sarapan kurang variasi tetapi untuk rasa overall oke banget
Indah Miranda,31,5,hotel nyaman di daerah yogyakarta cuma 5 menit jalan kali ke malioboro fasilitas oke pelayanan supeer ramah makanan enak dan bersih
Ayu Rahmadianti,3,5,dapet harga 500rb kamarnya bersih acnya dingin kamar mandi bersih air lancar pelayanannya oke banget rekomen buat yang mau nginep di jogja tapi budgetnya minim
R. Mariyana Indra,15,5,karyawan nya ramah2 kamar ada al quran sajadah terima kasih
Wangsa Dwiwirya,9,5,waw hotel teramah yang pernah saya temui keluar masuk disambut senyum sapa security dan resepsionis menyambut hangat sarapan pagi banyak pilihan dan enak
Teguh Setia,13,4,booking 3 kamar 1 kamar yang dipakai orang tua sprei tidak di ganti ada noda berwarna merah saya sendiri di upgrade ke suite kamar luas dan bersih air panas menurut saya kurang panas walaupun kran sudah full di panas tetap keluar air hangat televisi tidak ada siaran tv lokal hanya ada rcti mnc inews bilamana sedang ada siaran olahraga maka tv otomatis ke blokir seperti nonton tv lokal di indihome
ranggi tandiharja,18,5,hotelnya bagus nyaman aman kamarnya juga bagus banget dan besar kebersihannya juga best banget saya tadinya pesan deluxe di upgrade luxury secara free karyawannya juga ramah ramah banget pokoknya rekomended hotel yang di dkat malioboro juga guys tinggal jalan kaki langsung sampai
kenpiora jati,123,5,pelayanan pelayanan yang diberikan sangat ramah dan cepat karyawannya rapi dan baik kamar kamar yang disediakan juga berbagai macam tipe kalian bisa milih sesuai dengan keinginan harga harga kamar menyesuaikan dengan tipe kamar yang kalian pilih tipe standart harganya juga terjangkau tipe suite harganya cukup mahal dari harga standart lokasi lokasi sangat strategis walaupun masuk dalam gang tetapi untuk akses wisata dekat banget akses ke malioboro keraton alkid tempat oleh2 sangat dekat banget
Farel Nicolas Sinaga,5,2,kamar yang dilantai lima setelah keluar lift belok kiri yang paling ujung sebelah kanan mohon dilakukan pemeliharaan lagi pintu nya sangat sulit untuk digeser bahkan setelah pintu tertutup untuk membukanya harus dua orang yang menggesernya untuk bisa terbuka tidak hanya pintu dinding dinding kamar mandi catnya tampak terkelupas kedepannya mohon ditingkatkan
Siti Nurkhotimah,3,5,tempat tidurnya nyaman dan kamar mandinya oke
Cempaka Siwi,69,5,hotelnya bersih dan wangi apalagi di loby wanginya suka banget penasaran pengharumnya rasa apa wkwkw pelayanannya juha ramah sekali lokasi sangat strategis dari stasiun tugu cukup jalan kaki bisa melewati malioboro ke malioboro teras malioboro hamzah batik benteng vedreburg 0 km pun juga sangat dekat really high recommended
maria nimee,13,3,bintang 3 dulu ya agak kecewa sama fasilitas kamarnya standar hotel bintang 3 seharusnya setiap kamar sudah menyediakan hairdryer saya minta di resepsionis tapi tidak kunjung datang hairdryernya padahal saya menginap 2 malam channel tv tidak bisa digunakan entah karena jaringan wifi yang buruk atau hal lainnya untuk pemilik harap lebih diperhatikan kenyamanan pengunjung
Ika Kusumaningtyas,9,3,service bagus makanan oke lah kamar minimalis banget kayak kos2an ruang rapat dan fasilitas rapat audio ac proyektor oke minusnya di rest room dan mushollanya rest roomnya cuma 2 kamar dan masing2 wc nya kecil wastafel mati 1 untuk mushollanya juga kecil tempat wudhunya aromanya tidak enak seperti bau selokan mungkin bisa lebih diperhatikan kebersihannya
Holilur Rahman,37,5,kamarnya nyaman letaknya strategis sangat dekat dengan jl malioboro titik nol jogja pusat oleh² dll sehingga kita tidak usah bingung cari parkiran mobil tinggal jalan kaki saja dan pelayanannya super ramah
Ina Shubah,4,5,tenang dn nyaman lobbynya wangi banget bikin betah
Putri Ardiningtyas,23,2,ac kamar bocor bintang 3 tapi tidak ada swimming pool lampu kamar mandi remang remang chanel tv hanya tertentu saja di vidio dan berbayar semua layanan kids corner dikunci akses masuk ke loby dengan tangga bertingkat dan menyusahkan tamu jika menggunakan koper dan tidak ada yang membantu menaikkan koper maaf cust lansia dan difabel kesulitan masuk juga what a bad experince right there
Wildan Oktivan fauzan,4,1,lain kali kalau persiapan buat check masuk lebih gercep lagi
Annisa Desnita Lestari,53,5,lokasi super strategis ke malioboro dan beberapa destinasi sekitarnya tinggal jalan kaki saja museum sonobudoyo benteng vredeburg taman pintar alun2 pendopo lawas teras malioboro pasar beringharjo pusat oleh2 bakpia pelayanan ramah kamar nyaman bisa titip koper juga buat yang datang sblm waktu check masuk check keluar sebelum jadwal pulang untuk yang punya anak kecil jg bisa memanfaatkan kids zone nya free sayangnya saat makan di resto baby chairnya hanya ada satu buah jadi terpaksa suapin babyku sambil dipegang suami karena babychairnya ada yang pakai mudah2an jadi masukan tuk tambah babychair
Putu Prialdo Adnyana,5,5,lokasi enak deket malioboro pelayanan suka banget ramah ramah
Zafran,5,5,hotel nya oke banget dekat ke malioboro dan pabrik bakpia untuk oleh2 pelayanan sangat baik resepsionis ramah dan informatif over all memuaskan untuk menginap di sini
nur Hadi,64,5,overall bagus sistem kartu yang terintegrasi kadang menyusahkan
Andika Isma,33,5,lokasi hotel yang sangat strategis dekat dengan malioboro dan saat istana kepresidenan yogyakarta kamar yang sangat nyaman serta layanan mantap ada welcome drink nya namanya telang ice
Katrin Novianti,1,4,menginap di tgl 31desember 2 januari di hotel ini petugas hotel cukup ramah dan bersahabat cuma agak kecewa karna fasilitas hotel kurang memadai tidak sesuai dengan fasilitas hotel bintang 3 dan kamar kotor padahal kami baru datang tapi lantai masih banyak kotoran shower kamar mandi agak susah di gunakan dan fasilitas tv di kamar salurannya tidak baik dan wifi macet2 dan baru kali ini dapat hotel yang mengecewakan padahal harganya lumayan mahal
Arin Khurota,3,2,kecewa menginap di sini ac tidak dingin cuma berasa kipas padahal sudah diatur 18 sabun habis gaada kursi buat ngerjakan tugas tidak layak untuk menginap lagi di tempat ini karena tidak sebanding dengan harganya mending menginap di swiss belinn atau horison dengan harga yang sama
Begjo Kurniawan,135,5,hotelnya enak yang dibutuhkan di kamar udah cukup pegawainya ramah2 lokasinya strategis tinggal jalan kaki kalau mau ke bringharjo gedung agung titik nol km batik hamzah kalau dari stasiun tugu enaknya naik becak saja soalnya kalau liburan menuju hotel macetnya parah kalau order makanan via online ketemu drivernya harus di parkiran soalnya driver dilarang masuk sama petugas keamanan
Rully Zaenury,37,5,baru kali ini saya merasakan kenyamanan menginap di sebuah hotel dengan pelayanan yang ramah berawal dari security receptionis waiter housekeeping semua welcome banget dan satu lagi kalau untuk ke malioboro cukup jalan kaki karena letak hotel tidak jauh dari toko hamzah next trip akan menginap lagi di sana pertahankan pelayanan
Humam Nur,34,1,pelayanan breakfast sangat buruk udah sering nginep di hotel bintang 3 tapi baru kali ini pelayanannya parah banget pesan scramble egg setengah jam tidak selesai2 yang antri terakhir malah dikasih duluan sampe balik 4x nanyain scramble nya tetep belum jadi breakfastnya juga tidak lengkap sosis ayam goreng saja bahkan tidak ada nasi goreng rasanya pakai bumbu instan kacau banget breakfast ini hotel tolong dievaluasi staff yang jaga di bagian telur di tanggal 18 juli 2024 jam 07 00
haries nurhidayat,15,5,aku cuma minta bantuan masalah netflix loh tapi gag dianggap padahal setiap ke jogja pasti nginep disini
Fahmi Abdillah,6,4,fasilitas nya bagus seperti ac wifi kamar mandi bersih yang minus hanya di kolam renang tidak ada dan tv nya menggunakan pelayanan aplikasi dan saran saya jika emg mau tv kaya gtu semua aplikasi nya dipremiumin biar pelanggan senang tetapi dengan harga segitu termasuk harga worth it bagi hotel dengan fasilitas nya dan lokasi nya juga dekat dari jl malioboro
Qory Khoiriyah,4,4,hotel bintang 3 tapi kamarnya kayak bintang 2 tidak ada kulkas tv hanya chanel tv biasa tidak bisa digunain untuk netflix penerangan kamar kurang terang untuk letak sangat dekat dengan jalan malioboro beringharjo batik hamzah
UK Nasution,29,3,hotel bintang 3 dengan harga setara bintang 4 pada saat saya menginap harga kamar 700k cukup tidak memuaskan karena kondisi kamar tidak sesuai dengan yang ada di gambar aplikasi
Angganova 16,126,5,salah satu hotek yang tempatnya strategis
Noviansyah Amir,36,4,kamar nyaman bersih layanan bagus harga terjangkau lokasi dekat ke malioboro cukup jalan kaki air minum kamar selalu diganti setiap habis handuk selalu diganti disediakan space untuk sholat tambah sajadah dan quran
Agus Suwarno,297,5,lokasi strategis dekat malioboro pelayanan oke
youwereminetolose,2,2,stay di sini 3 harian karena nemenin saudara yang dinas kamar breakfast room service semua udah oke sama seperti hotel bintang 3 pada umumnya yang perlu dihighlight adalah tempat parkir motor yang sangat sempit tidak ada peneduh seperti kurang proper saking sempitnya kami kesulitan saat keluar masuk motor satpam yang ada pun tidak ada inisiatif membantu mengeluarkan motor malah cuma melihat santai seperti tontonan saat kami kesusahan keluar pandangan mereka bikin tidak nyaman apakah karena kami tidak naik mobil mungkin perlu ditatar lagi terkait hospitality dan empati satpamnya
DANILLA SYBIL,43,4,pelayanan semua staf nya oke varian breakfastnya banyak tapi sayang rasanya hambar semua nasi goreng hambar mie goreng hambar dori tepung apalagi tambah nya dessertnya lumayan banyak macamnya akses sangat dekat dengan ke kawasan malioboro meskipun masih agak masuk
Brownies & Friends,40,4,dekat banget dari malioboro ke pusat keramaian tinggal jalan kaki karyawannya dari mulai resipsionis sampai ke security sangat ramah dan selalu siap melayani bersih dan nyaman harga lumayan mahal untuk ukuran kamar yang kecil harga untuk breakfastnya terlalu mahal untuk anak usia diatas 10 thn dikenakan 80 rb karena variasi menu untuk anak anak cuma sedikit ada beberapa menu yang tidak cocok dengan lidah orang jakarta
Eunike Indrawati,9,4,parkirannya luas breakfastnya juga banyak pilihannya tapi sayang sekali saya kedapetan kamar yang acnya gk bisa dingin mau pindah kamar tapi alasannya penuh sudah dipanggilkan teknisi tapi ac mati2 sendiri sampai manggil teknisi 2kali lalu acnya juga tidak dingin
Novita Sari,7,5,hotel yang bagus pelayanan dari semua staff sangat baik dan ramah menu sarapan bervariasi dan lezat recommended untuk yang mau liburan ke jogja bareng keluarga karena dekat sekali dengan malioboro dan bisa jalan kaki semoga kalau ada kesempatan ke jogja lagi bakalan nginep di hotel khas malioboro lagi terimakasih
anggi lesmana,2,5,tidak nyesel nginap di hotel khas malioboro tempatnya strategis deket ke jl malioboro kamar nya bersih nyaman dan wangi karyawan nya semua ramah banget terutama ka geiska baik banget ramah nan ayu trimakasih semoga bisa menginap lagi di hotel khas malioboro
queen,20,4,pintu kamar mandinya tidak bisa ditutup
Septi Maulida,6,4,lokasi hotel strategis kalau ke jogja selalu cari hotel yang dekat dengan malioboro atau tugu jogja kamar hotel yang standart dengan pelayanan yang memuaskan dibantu dengan staf hotel kak geiska yang sangat ramah dan menjelaskan dengan detail
Nita Rahmawati Komalasari,4,5,kamar bersih pelayanan ramah breakfastny variatif amat sangat terbantu dengan mbak giska terimakasih semoga sukses selalu khas hotel malioboro
"Wibiantoro, Mr.",67,4,lokasi penginapan yang strategis bagi yang ingin menikmati wisata di malioboro dan sekitarnya disediakan tempat sholat sajadah dan al qur an di dalam kamar bagi pengunjung muslim
Editya Perdana,73,5,hotel yang bersih dan pelayanan terbaik
EVA maharani,2,5,aku pernah kesini awal masuk ke lobby buat pembayaran loby nya wangi banget sama rempah rempah kamarnya oke banget bersih bagus nyaman rekomendasi banget
Novi Herdani,79,3,kamar cukup untuk istirahat makan pagi kurang variasi pembelian pada saat mau akhir tahun pastinya sewa kamar hotel lumayan tinggi untuk tempat parkir cukup luas pencahayaan lampu di kamar pada malam hari kurang terang jika sering buka laptop di malam hari menjadi kurang nyaman lokasi ke tempat wisata malioboro dekat sekitar 50 meter sangat rekomendasi jika memang ingin berjalan jalan disekitaran wisata tersebut
membantu anda,317,3,seharusnya diberi bintang 5 tapi waktu sarapan minta telur mata sapi diberi 1 telur sapinya cacat matanya saya lihat ada tamu bule diberi 2 telur nah ini baru bener tapi kok diskriminasi ya pelayanan yang tidak profesional dan rasa masakan juga kurang lezat
Dayu Wira,7,5,road trip bareng suami denpasar jogja sampai jogja sudah sore tlpon receptionist dan trnyta masih ada kamar tersedia receptionist ramah dan informatif kamar juga bersih dan nyaman tv ada netflix jdi tidak boring deh but hati2 sama lantai kamar mandi krna sangat licin yang paling enak ya sarapannya krna banyak macemnya kalau ke jogja lagi pasti bakal nginep disni lagi good job untuk smua karyawan khas malioboro hotel
novi naru,38,5,lokasi jaraknya deket dari jalan malioboro jalannya tidak jauh2 banget tapi untuk org yang mudah capek mungkin agak jauh dikit jaraknya mungkin 1 km kali ya tapi tidak kerasa kok jalan kaki karena aku pribadi bukan org yang suka jln kaki tapi jaraknya masih bisa diterima kok harga saya kemarin kena 750k untuk tipe kamar superior request twin bed tapi lgsg nyesel mestinya yang single saja soalnya yang twin ukurannya lebih kecil dari queen bed jadi dipakai 2 dewasa 2 anak masih agak kekecilan tapi harga segitu worth banget kesan pertama masuk hotel baunya lgsg wangi syegeerr bau karbol pewangi lantai hotelnya terasa terang gtu makanan enak pilihannya banyak nasi putih nasi goreng pecel gudeg gorengan godog2an anek telo omelette ikan asam manis bubur ayam soto aneka pastry ini juarak fruit slice salad bubur kcg ijo mushollah di tiap kamar tersedia mukenah sajadah al qur an service no problem sih saya minta pindah kamar dengan twin bed diapproved tanpa banyak drama waktu kunci saya ketinggalan mereka jg dengan welcome melayani toiletries lengkap sih ada sabun sampo sikat gigi sama hair net airnya si cenderung hangat terus mau di stel ke dingin agak susah hairdryer tidak ada ya jadi bawa sendiri handuk 2 besar 1 handuk kecil fasilitas kamar ada pemanas air kopi teh krimer dpt 2 botol air mineral tv kabel 2 colokan charger ada brankas mini 1 bed dapat 1 bantal besar 1 bantal regular sandal kamar 2 psg parkiran luas kok hotelnya ckup besar bangunanya jg baru penjaga parkiran jg ramah2 tidak sempet orderan hotel food sih jadi tidak tau kisaran harganya rasanya revisit absolutely will come back kalau aku ke jogja
